GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,NAME,C27017_001MA,C27017_001EA,C27017_002MA,C27017_002EA,C27017_003EA,C27017_003MA,C27017_004EA,C27017_004MA,C27017_005EA,C27017_005MA,C27017_006MA,C27017_006EA,C27017_007MA,C27017_007EA,C27017_008EA,C27017_008MA,C27017_009EA,C27017_009MA,C27017_010EA,C27017_010MA,C27017_011MA,C27017_011EA,C27017_012MA,C27017_012EA,C27017_013MA,C27017_013EA,C27017_014EA,C27017_014MA,C27017_015EA,C27017_015MA,C27017_016EA,C27017_016MA,C27017_017MA,C27017_017EA,C27017_018MA,C27017_018EA,C27017_019EA,C27017_019MA,C27017_020EA,C27017_020MA,C27017_021EA,C27017_021MA,C27017_022MA,C27017_022EA,C27017_023MA,C27017_023EA,C27017_024EA,C27017_024MA,C27017_025EA,C27017_025MA,C27017_026EA,C27017_026MA,C27017_027EA,C27017_027MA,C27017_028MA,C27017_028EA,C27017_029MA,C27017_029EA,C27017_030EA,C27017_030MA,C27017_031EA,C27017_031MA,C27017_032EA,C27017_032MA,C27017_033EA,C27017_033MA,C27017_034EA,C27017_034MA,C27017_035EA,C27017_035MA,C27017_036EA,C27017_036MA,C27017_037EA,C27017_037MA,C27017_038EA,C27017_038MA,C27017_039MA,C27017_039EA,C27017_040MA,C27017_040EA,C27017_041EA,C27017_041MA,state
0400000US13,9792214,6101,2556328,44554,880581,22074,145777,9888,734804,21146,1442177,25830,460908,15129,981269,23247,233570,7839,85639,4787,147931,5954,1213971,33499,334331,16152,152360,11575,181971,9883,709427,18912,388739,12139,320688,13265,170213,6806,81554,4787,88659,5698,2983644,48436,692644,20696,507979,19030,184665,10074,1891215,31800,1400489,26174,490726,17163,399785,8619,237173,7067,162612,7464,3038271,39460,548345,15100,510503,14551,37842,4715,2075644,26762,1909290,25395,166354,10633,414282,8198,299777,7924,114505,5676,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1352502,2461,228125,11842,65421,5316,17273,3318,48148,4689,132258,7000,53327,4397,78931,6245,30446,2827,14377,1692,16069,2273,120201,10422,33113,4428,17016,2807,16097,3065,66427,5830,44716,4163,21711,3298,20661,2574,11226,1915,9435,1737,443717,16086,112767,5901,85424,5086,27343,3645,265782,10244,223213,9165,42569,3954,65168,3875,44570,2975,20598,2440,560459,14435,89502,4636,80873,4787,8629,1725,363549,9865,340908,9070,22641,3030,107408,4254,86820,3351,20588,2619,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1599485,1900,387472,15427,133447,8006,32359,5194,101088,7389,213628,9758,93643,6540,119985,6680,40397,3122,19517,2368,20880,2250,224247,13604,67204,6279,38723,4419,28481,3857,123341,9015,74839,6769,48502,4991,33702,3265,19425,2369,14277,2271,540813,17269,141686,8129,113393,8527,28293,3441,315258,11814,250830,11658,64428,5635,83869,3588,56876,3723,26993,2542,446953,14520,82313,6187,75121,6266,7192,2006,291275,9697,263632,9646,27643,2793,73365,4415,55340,3582,18025,2507,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12564699,5208,2639780,36555,850046,20711,141027,9063,709019,19753,1514590,20096,450613,13515,1063977,19055,275144,6948,113562,4859,161582,6134,1320353,31541,348572,14193,148658,10283,199914,10792,756894,18930,386067,11959,370827,14139,214887,7524,117609,5174,97278,5658,3706397,43319,852578,16838,639970,14327,212608,10867,2280216,29172,1738324,23494,541892,15363,573603,11654,367577,9857,206026,6370,4898169,45160,883997,16892,835568,17189,48429,4432,3354684,31151,3136859,29772,217825,9900,659488,10831,498319,10118,161169,7070,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6389889,3661,1436569,28879,478509,16329,97602,8407,380907,14551,828711,14800,284534,11134,544177,13646,129349,4710,63248,3236,66101,3554,782693,22987,224053,11171,121602,7189,102451,8402,430807,13506,246201,9646,184606,8708,127833,4796,75936,4354,51897,3471,2183793,34336,510031,15144,415468,13058,94563,7886,1312344,21680,1049869,19440,262475,11910,361418,7311,248381,6330,113037,4355,1986834,25303,334554,9289,315220,9172,19334,3161,1365340,20220,1271888,19656,93452,6398,286940,6681,212508,6214,74432,3609,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3002994,2489,569157,16850,167065,8748,43407,4688,123658,7711,329438,10874,134819,4710,194619,8868,72654,2919,39923,2282,32731,2274,329751,12142,95328,5383,50649,4160,44679,3833,169914,7598,111174,4946,58740,4986,64509,3203,42515,2426,21994,1869,1021494,20254,255337,9127,205405,8771,49932,3947,595735,11916,510886,11229,84849,5343,170422,4579,125684,4236,44738,3141,1082592,16071,192831,6313,181321,6775,11510,2247,729938,10925,696730,10789,33208,3140,159823,4557,124772,4216,35051,2880,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2808181,2397,571792,15299,192398,7790,49323,4884,143075,7928,320582,9274,136829,5742,183753,8104,58812,2555,30552,1614,28260,1725,330023,13045,96803,6565,50841,4766,45962,5122,182016,7204,113718,5721,68298,4463,51204,2618,32108,2375,19096,1839,934122,20150,247894,8624,202362,8193,45532,3957,542875,12492,453346,12158,89529,5916,143353,4225,100900,3936,42453,2814,972244,17723,174226,6626,166098,6318,8128,1643,652045,12016,618166,11624,33879,3777,145973,4015,112196,3700,33777,2772,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266993,3245,1175421,25047,356561,11456,67564,5690,288997,10152,683095,16420,195771,7038,487324,14512,135765,4849,56689,3243,79076,4240,522497,17770,129166,8288,66868,5635,62298,5429,303454,11056,182873,7084,120581,6800,89877,4385,52490,3609,37387,2748,1367021,24718,301399,10825,244616,9219,56783,5652,834450,14291,661730,12620,172720,7488,231172,6949,162939,6258,68233,3661,1202054,24008,204204,7034,189956,6645,14248,2533,823581,16265,768127,15006,55454,4827,174269,7081,135849,6042,38420,2735,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4508426,3315,1270974,24331,420427,11870,62752,5999,357675,12041,713648,14608,214805,8347,498843,13662,136899,5511,48081,3340,88818,4752,549886,21506,137260,10088,51922,5786,85338,8568,322285,12177,165924,8674,156361,9257,90341,4734,44627,3439,45714,3252,1303499,25580,289755,12250,200205,9924,89550,7902,813824,16773,588519,14780,225305,9866,199920,5660,122948,4995,76972,4858,1384067,28263,250926,10389,226576,9934,24350,3561,949999,18560,857327,16573,92672,7044,183142,6191,130159,4986,52983,3991,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292504,1470,275388,10895,70625,5443,10981,2509,59644,4620,163594,7214,39741,3731,123853,6142,41169,2397,17199,1794,23970,1852,151324,8649,33181,3862,14259,2215,18922,2969,84577,5030,43119,3593,41458,3392,33566,2192,18601,1802,14965,1570,430360,13106,86411,4995,67806,5171,18605,2530,258947,8695,197761,8110,61186,4023,85002,3247,56825,3064,28177,2588,435432,12155,60912,4274,57129,4096,3783,1077,298480,8437,277198,8100,21282,2597,76040,3053,57696,3294,18344,1932,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5818389,4159,886765,24622,270844,12522,51299,6163,219545,11116,512968,15490,165109,8677,347859,12566,102953,4590,46856,3134,56097,3676,502316,20321,150341,9198,62306,6161,88035,6980,278150,11953,147368,7781,130782,7757,73825,4371,44700,3403,29125,3134,1530479,28870,362861,10531,252708,9375,110153,6715,945558,19222,700996,16873,244562,11084,222060,6598,153264,4919,68796,4535,2898829,30760,547422,13807,515479,13847,31943,3549,1951599,20188,1814801,20096,136798,8108,399808,7534,327970,6846,71838,4622,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6505780,2720,1095616,23405,290095,10679,52227,5550,237868,10056,645702,16789,202356,10522,443346,14251,159819,5996,66542,3676,93277,4770,525065,18186,119533,7371,58629,5208,60904,6076,296564,11203,138250,6059,158314,8932,108968,5268,59216,3048,49752,4016,1670172,29925,351824,13594,268234,10981,83590,7474,1024370,18517,753592,15375,270778,11237,293978,7750,200611,6264,93367,4695,3214927,26857,608808,11816,586647,11884,22161,3433,2191855,20144,2053090,19248,138765,8115,414264,7412,321392,6944,92872,4651,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9683611,4169,2264420,29634,696595,15219,147557,9555,549038,13531,1338862,19326,426139,11805,912723,16456,228963,6469,120190,4216,108773,4762,1094519,23226,270920,10324,144901,7971,126019,6517,625157,13548,362524,10786,262633,9404,198442,6083,135314,5098,63128,3111,3084506,35901,661159,13754,544277,14142,116882,5300,1851156,23459,1494994,20944,356162,10888,572191,9837,451302,8835,120889,4930,3240166,33585,552556,12652,526860,12010,25696,2903,2195791,23314,2068125,22417,127666,6328,491819,8627,411572,8599,80247,4121,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5329887,2619,895994,21661,272986,11455,74281,6334,198705,8986,514811,11895,179064,6134,335747,10935,108197,3961,57688,2823,50509,3194,524569,15752,150771,8251,84522,6148,66249,5987,281875,9423,162440,6461,119435,6002,91923,3905,63720,2957,28203,2062,1612978,21444,390307,10514,326379,10786,63928,4635,966109,14045,783974,13427,182135,7188,256562,5482,192293,5125,64269,3207,2296346,24557,448369,11080,433635,11029,14734,1879,1557251,14692,1484241,14408,73010,4453,290726,5812,235698,5617,55028,3433,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2889342,2471,891946,21013,288548,11078,44407,5853,244141,10925,499606,12879,145607,7625,353999,10874,103792,4650,34444,2896,69348,3466,406319,18073,108481,7911,42473,5087,66008,6340,231571,11527,120850,7288,110721,6949,66267,4349,30351,2863,35916,3329,900404,25607,212285,10026,154203,8651,58082,6261,553404,17133,417275,12455,136129,8655,134715,5788,88425,4857,46290,3563,690673,18438,111423,6517,101451,6116,9972,1718,468882,12510,424989,11160,43893,5053,110368,4751,79238,4039,31130,3332,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5869979,3144,1341162,26840,409586,14250,92034,6381,317552,13488,778174,16907,268824,9559,509350,15235,153402,5158,64575,3873,88827,3625,712793,19424,181174,9080,101942,7466,79232,5098,400853,12259,235622,8743,165231,9073,130766,5447,69020,3746,61746,4191,1944241,27308,447966,14102,373435,13067,74531,5952,1170317,17648,947930,16610,222387,9509,325958,6908,209188,6769,116770,5290,1871783,26659,320684,10565,302715,10156,17969,2817,1267619,18994,1189174,17339,78445,5405,283480,6888,204812,6018,78668,4465,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
