GEO_ID,B08008_001E,B08008_001M,B08008_002E,B08008_002M,B08008_003E,B08008_003M,B08008_004E,B08008_004M,B08008_005E,B08008_005M,B08008_006E,B08008_006M,B08008_007E,B08008_007M,B08008_008E,B08008_008M,B08008_009E,B08008_009M,B08008_010E,B08008_010M,B08008_011E,B08008_011M,B08008_012E,B08008_012M,B08008_013E,B08008_013M,B08008_014E,B08008_014M,B08008_015E,B08008_015M,NAME,B08008_001MA,B08008_001EA,B08008_002MA,B08008_002EA,B08008_003EA,B08008_003MA,B08008_004EA,B08008_004MA,B08008_005EA,B08008_005MA,B08008_006MA,B08008_006EA,B08008_007MA,B08008_007EA,B08008_008MA,B08008_008EA,B08008_009EA,B08008_009MA,B08008_010EA,B08008_010MA,B08008_011EA,B08008_011MA,B08008_012MA,B08008_012EA,B08008_013MA,B08008_013EA,B08008_014EA,B08008_014MA,B08008_015EA,B08008_015MA,state
0400000US13,4421064,22975,2090867,21472,850380,14343,1240487,17183,2330197,22245,2322338,17140,1078426,15908,417223,10698,661203,14164,1243912,15708,2098726,16179,1012441,13701,433157,10149,579284,11686,1086285,15954,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,685447,7710,663031,7669,251782,6853,411249,8259,22416,3057,372265,4420,359688,4649,133798,4656,225890,5264,12577,1983,313182,6012,303343,5804,117984,5011,185359,5320,9839,1573,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714398,8872,514664,8450,266267,8780,248397,7009,199734,6856,389067,5518,275765,5338,128953,5669,146812,5034,113302,4733,325331,6183,238899,6102,137314,6506,101585,4497,86432,3464,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6043111,22829,5295190,24001,2033064,21700,3262126,25267,747921,12371,3186053,14694,2777274,16071,1007026,14890,1770248,17113,408779,7609,2857058,16784,2517916,16553,1026038,15002,1491878,19127,339142,7341,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3031672,15356,2050632,16947,1002834,12918,1047798,14498,981040,13254,1595514,11840,1057263,11306,483074,9530,574189,10580,538251,9210,1436158,11493,993369,11602,519760,8346,473609,9057,442789,7426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1565334,9879,1249687,11282,639093,9156,610594,11237,315647,8199,821348,7240,647474,7879,307422,7014,340052,7742,173874,4855,743986,7208,602213,7498,331671,6569,270542,6445,141773,4982,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388575,10089,1151279,11234,601406,10570,549873,10293,237296,6784,744073,6922,612996,7658,292801,7163,320195,6839,131077,4088,644502,7013,538283,7281,308605,6268,229678,6729,106219,3956,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1879141,13562,1148805,11674,598122,10003,550683,10077,730336,11743,996634,9125,599336,8387,299500,6674,299836,7152,397298,7490,882507,8774,549469,8876,298622,7124,250847,6525,333038,7016,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1987108,13668,1324510,14527,589909,10890,734601,12244,662598,12449,1039166,10221,678763,9866,274726,7014,404037,9059,360403,7547,947942,9530,645747,9629,315183,7992,330564,7549,302195,8275,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,638497,7135,298095,8441,119661,5137,178434,7455,340402,7840,327866,4910,150924,5090,54834,3640,96090,4804,176942,5448,310631,4787,147171,5243,64827,3207,82344,4480,163460,4397,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2960073,14341,2442548,16383,495922,10124,1946626,15489,517525,10975,1512493,10533,1235764,11890,227769,7431,1007995,10855,276729,6753,1447580,10636,1206784,11481,268153,6499,938631,11324,240796,6804,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3396137,20118,2365452,19857,804767,13523,1560685,19026,1030685,13707,1728005,13202,1198570,12490,387135,8620,811435,11925,529435,7923,1668132,12246,1166882,11855,417632,9278,749250,11700,501250,8137,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4356081,21962,2368749,21213,706890,11980,1661859,18267,1987332,15744,2266477,14092,1209843,12507,333635,7751,876208,12700,1056634,10280,2089604,14797,1158906,13319,373255,7102,785651,11544,930698,10671,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2811291,12563,2318917,14599,778450,11933,1540467,13437,492374,11533,1458937,8668,1191436,9666,368027,8194,823409,8700,267501,6496,1352354,7802,1127481,8860,410423,8041,717058,8603,224873,5735,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196527,11156,674583,12657,298096,9186,376487,10209,521944,11914,621319,7838,342414,8458,141366,6226,201048,6785,278905,7915,575208,8417,332169,8670,156730,6015,175439,7394,243039,7100,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2769496,15926,1954245,17746,792892,13313,1161353,17591,815251,13334,1431564,9184,998055,10016,384100,8334,613955,10567,433509,8127,1337932,12132,956190,11951,408792,9079,547398,11562,381742,7928,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,488297,5336,345425,6235,222755,5835,122670,5167,142872,5386,259852,3406,180091,4087,107452,4267,72639,3319,79761,3355,228445,4089,165334,3988,115303,3743,50031,3251,63111,3273,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,967636,7198,756206,8086,502227,7391,253979,6795,211430,5071,513719,4730,398857,4672,249767,5384,149090,4477,114862,3077,453917,5122,357349,5400,252460,4836,104889,3705,96568,3231,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1279533,11630,1216796,12358,451878,10832,764918,11395,62737,3858,693503,6869,658668,7247,232078,6608,426590,8250,34835,2660,586030,8720,558128,8698,219800,7350,338328,7015,27902,2242,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685701,7315,321075,7338,130026,5459,191049,7569,364626,7809,359656,4551,166563,4746,65866,3860,100697,4795,193093,4857,326045,5033,154512,4808,64160,3130,90352,4726,171533,4791,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4281288,18792,2525734,17997,508876,9959,2016858,17734,1755554,15554,2265573,11381,1349666,12847,264954,8227,1084712,12124,915907,11262,2015715,14865,1176068,12785,243922,6904,932146,12001,839647,10509,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872554,9902,732484,9114,452762,9425,279722,8213,140070,6240,463765,8159,386491,6956,226639,6809,159852,6633,77274,4208,408789,7000,345993,7056,226123,7376,119870,4922,62796,3639,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9169233,25906,7429277,28096,4421499,22115,3007778,23287,1739956,16846,4746172,17918,3832586,18877,2233224,17264,1599362,15168,913586,10904,4423061,20663,3596691,20814,2188275,15746,1408416,14806,826370,10409,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431005,19374,2722086,21330,1390440,14600,1331646,18740,1708919,15622,2321679,13095,1405660,13908,685854,11087,719806,11910,916019,10468,2109326,14879,1316426,14267,704586,10121,611840,12286,792900,10943,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,388595,5049,306863,5298,201392,5878,105471,4440,81732,4229,212108,3331,165294,3570,100839,4117,64455,3433,46814,2690,176487,3579,141569,3200,100553,3487,41016,2748,34918,2281,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5330410,21237,3721497,22452,1280048,16426,2441449,22056,1608913,18450,2769659,13023,1899817,13262,613452,10703,1286365,14215,869842,12030,2560751,13600,1821680,14607,666596,11911,1155084,14356,739071,11525,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1723902,9202,1369191,9530,774139,10289,595052,9101,354711,5829,926463,6704,729368,6995,391225,6268,338143,6450,197095,3641,797439,7697,639823,7200,382914,7122,256909,6021,157616,4128,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1779891,13638,1444106,13722,705869,13547,738237,12569,335785,9078,941516,8490,758689,9463,348051,9042,410638,7906,182827,5644,838375,9887,685417,9278,357818,8492,327599,8578,152958,5546,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5930486,23224,3207378,23192,1079899,14361,2127479,23280,2723108,20773,3069357,14741,1613176,14844,512765,9346,1100411,13375,1456181,12438,2861129,14330,1594202,14021,567134,10858,1027068,14330,1266927,12947,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505224,6803,300653,6033,99810,4760,200843,5884,204571,5693,258990,4427,155771,3940,47962,3341,107809,4264,103219,3593,246234,4829,144882,3928,51848,3381,93034,3606,101352,3822,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2117951,15116,1006238,13582,343317,9069,662921,12438,1111713,14362,1105434,9623,519950,9317,171191,6299,348759,8711,585484,9931,1012517,11000,486288,8849,172126,6764,314162,8805,526229,9640,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435818,4863,340194,5729,231723,6137,108471,4036,95624,3648,232563,3077,178643,3699,116073,4085,62570,2802,53920,2449,203255,3585,161551,3605,115650,4086,45901,2754,41704,2105,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2865341,17158,1818706,14968,1035396,13231,783310,13054,1046635,14210,1504620,12544,938641,10537,513856,9761,424785,9037,565979,8662,1360721,12559,880065,10638,521540,8980,358525,8569,480656,9868,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12275962,34820,9731733,35753,5234503,33887,4497230,35050,2544229,25560,6750758,19749,5319931,19600,2734979,23318,2584952,22926,1430827,16422,5525204,27719,4411802,26253,2499524,22179,1912278,21086,1113402,16607,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345675,8238,1294341,8686,404244,8451,890097,9972,51334,3546,755147,5872,724993,5496,203965,6464,521028,7815,30154,2381,590528,6096,569348,6479,200279,6245,369069,7390,21180,2035,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317172,4692,114837,4588,43521,2952,71316,3630,202335,5109,163687,2609,58919,3060,21472,1932,37447,2360,104768,3003,153485,3469,55918,2612,22049,1972,33869,2184,97567,3497,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4063553,17597,2849149,17345,911500,11695,1937649,18499,1214404,14411,2143886,12082,1499678,10983,451042,8193,1048636,13138,644208,9278,1919667,12699,1349471,11441,460458,9575,889013,11704,570196,9066,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3309730,16792,2790365,18540,1014104,17058,1776261,18678,519365,10849,1795815,11279,1512763,12150,506979,10885,1005784,13753,283052,6882,1513915,11397,1277602,10949,507125,11064,770477,10899,236313,6575,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,732360,9105,332785,9824,125230,5733,207555,8006,399575,10828,388053,6104,170657,5941,60319,3906,110338,4675,217396,6333,344307,6627,162128,5954,64911,3849,97217,4983,182179,6641,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2869683,11821,2094777,14244,840896,13180,1253881,12761,774906,11734,1488802,7332,1070264,8558,399808,8476,670456,8828,418538,6994,1380881,9848,1024513,9697,441088,8710,583425,7678,356368,6422,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,296201,4351,232172,5343,139645,4850,92527,4144,64029,4486,162624,3202,126412,3597,65692,3715,60720,3489,36212,2750,133577,3369,105760,3560,73953,3463,31807,2295,27817,2461,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1010328,12072,594348,11022,263561,7209,330787,8859,415980,11762,542622,9140,312718,8588,135372,5009,177346,6311,229904,8247,467706,8325,281630,5916,128189,4938,153441,5396,186076,6589,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
