GEO_ID,B07408_001E,B07408_001M,B07408_002E,B07408_002M,B07408_003E,B07408_003M,B07408_004E,B07408_004M,B07408_005E,B07408_005M,B07408_006E,B07408_006M,B07408_007E,B07408_007M,B07408_008E,B07408_008M,B07408_009E,B07408_009M,B07408_010E,B07408_010M,B07408_011E,B07408_011M,B07408_012E,B07408_012M,B07408_013E,B07408_013M,B07408_014E,B07408_014M,B07408_015E,B07408_015M,B07408_016E,B07408_016M,B07408_017E,B07408_017M,B07408_018E,B07408_018M,B07408_019E,B07408_019M,B07408_020E,B07408_020M,B07408_021E,B07408_021M,B07408_022E,B07408_022M,B07408_023E,B07408_023M,B07408_024E,B07408_024M,B07408_025E,B07408_025M,B07408_026E,B07408_026M,B07408_027E,B07408_027M,B07408_028E,B07408_028M,B07408_029E,B07408_029M,B07408_030E,B07408_030M,NAME,B07408_001EA,B07408_001MA,B07408_002MA,B07408_002EA,B07408_003EA,B07408_003MA,B07408_004EA,B07408_004MA,B07408_005EA,B07408_005MA,B07408_006EA,B07408_006MA,B07408_007MA,B07408_007EA,B07408_008EA,B07408_008MA,B07408_009EA,B07408_009MA,B07408_010EA,B07408_010MA,B07408_011EA,B07408_011MA,B07408_012MA,B07408_012EA,B07408_013MA,B07408_013EA,B07408_014EA,B07408_014MA,B07408_015EA,B07408_015MA,B07408_016EA,B07408_016MA,B07408_017MA,B07408_017EA,B07408_018MA,B07408_018EA,B07408_019EA,B07408_019MA,B07408_020EA,B07408_020MA,B07408_021EA,B07408_021MA,B07408_022MA,B07408_022EA,B07408_023MA,B07408_023EA,B07408_024MA,B07408_024EA,B07408_025EA,B07408_025MA,B07408_026EA,B07408_026MA,B07408_027EA,B07408_027MA,B07408_028MA,B07408_028EA,B07408_029MA,B07408_029EA,B07408_030MA,B07408_030EA,state
0400000US13,7951563,15680,2732618,24271,3680755,31605,900369,17039,193413,7700,444408,10243,6781100,27521,2152529,24849,3323437,30762,756923,15623,144859,7771,403352,9661,583853,19101,288053,12606,175403,9947,71099,4586,25996,3286,23302,2818,389196,15927,202302,9561,107492,8006,51070,3728,16714,2604,11618,1754,197414,9632,89734,5877,74423,6639,21277,2726,5844,1450,6136,1282,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1148760,6031,384464,7675,562948,10118,113285,6033,14511,1967,73552,3252,992696,8234,320512,8153,497338,9478,95491,5176,10227,1631,69128,3122,100734,6596,42599,4054,39710,4192,12014,1773,2349,756,4062,813,5426,1301,2231,820,2409,959,404,257,362,303,20,33,49904,4101,19122,2408,23491,3068,5376,1526,1573,705,342,266,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1265201,7750,338909,9010,691397,12825,151518,7294,17610,2607,65767,3260,1058497,9570,252447,8689,612474,11741,121343,5966,11673,2140,60560,3356,113861,7589,48795,4659,42454,4908,16281,2062,3201,1145,3130,1078,45690,4359,19808,2377,16057,3050,7379,1450,1496,543,950,506,47153,4616,17859,2408,20412,3423,6515,1621,1240,718,1127,537,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10442912,15214,3674908,26102,4950251,31161,1039472,16164,173316,6889,604965,11162,9017976,23471,2932265,27373,4502518,33255,892949,14802,137285,6001,552959,10466,864522,18468,443300,13564,269110,10661,94663,5226,24520,2626,32929,2990,288852,9130,161381,7151,81319,4949,29413,2914,5959,1006,10780,1410,271562,10321,137962,6737,97304,6754,22447,2732,5552,1500,8297,1514,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5265444,11565,1606000,16616,2594173,25168,677778,13879,76980,4488,310513,7399,4502982,20105,1242898,16930,2356877,25631,565696,11617,55940,3910,281571,7096,449697,14494,208443,8871,136996,6796,71621,4799,13602,2194,19035,1904,194663,8722,97915,4518,55970,5180,28912,2892,5429,1358,6437,1157,118102,7216,56744,5026,44330,3392,11549,1846,2009,783,3470,899,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491647,8052,719351,10543,1323825,14378,264712,7353,28808,2822,154951,4314,2115653,10765,525184,9915,1209342,14395,219122,6942,20720,2068,141285,3967,215428,9153,107037,5808,63773,5460,30572,3261,5026,1146,9020,1193,94775,5373,55222,3871,25924,3119,8940,1209,2010,778,2679,653,65791,5333,31908,3296,24786,3623,6078,1251,1052,434,1967,687,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2286539,8061,663720,10539,1189751,14870,267931,7008,30631,3076,134506,4785,1916208,12214,490701,10871,1069512,13034,216955,6240,20215,2388,118825,4351,213051,10711,97546,7131,69636,5266,30497,2888,6144,1443,9228,1307,81744,4457,44029,3187,20999,2633,11204,1723,1977,562,3535,782,75536,5737,31444,3212,29604,3567,9275,1811,2295,859,2918,878,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3549079,8989,999090,15188,1765820,21058,466142,10326,80387,4346,237640,6419,3009243,14493,762787,13995,1592656,19502,381970,9055,57054,3607,214776,6195,315243,11165,136906,6750,101581,6852,47826,3673,14373,2223,14557,2179,145289,8670,68086,5390,41398,4060,24156,2942,6085,1340,5564,1159,79304,5542,31311,2754,30185,4246,12190,1863,2875,879,2743,1008,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691106,9487,1310382,14232,1596605,20307,442298,13371,98771,4919,243050,6168,3222498,15320,1072404,14772,1466555,18092,379960,11924,80107,4732,223472,6366,273296,12595,137091,8064,76848,7094,36370,4004,10552,1839,12435,1863,126121,7872,68685,5415,31101,4659,16759,2673,4832,1213,4744,1206,69191,5080,32202,3503,22101,2558,9209,2235,3280,1180,2399,1060,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1109843,5144,317626,6459,551073,9827,161577,6136,10593,1541,68974,2894,967086,7374,243970,5946,515579,9296,136401,5588,7994,1405,63142,2929,80788,5387,37737,3387,22084,3199,16030,2147,1633,631,3304,807,33893,3430,20856,2759,4849,1176,6281,1269,649,367,1258,508,28076,3537,15063,2314,8561,2125,2865,846,317,208,1270,554,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4834889,11487,1717543,17098,2241983,24442,480038,10637,121031,5520,274294,6427,4195505,17875,1391910,18349,2040346,23668,417133,10195,92767,4829,253349,5993,349748,11986,171348,8214,111592,7140,37728,3182,16998,2057,12082,1790,137235,7402,75457,4535,38751,4351,13044,1731,6201,1445,3782,1077,152401,7862,78828,4808,51294,5146,12133,1656,5065,1176,5081,1104,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5547404,10985,2043203,17863,2552301,20359,531425,11158,103393,5609,317082,7013,4848984,16411,1655618,16780,2353605,21071,465516,9475,82740,5733,291505,6802,402634,13389,212197,9477,116003,6910,43050,4238,14009,2024,17375,2190,161069,8217,96754,6238,40430,4042,13956,2197,4991,1316,4938,1014,134717,7080,78634,4870,42263,4223,8903,1393,1653,615,3264,1022,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8070902,11682,2673122,17493,3844078,26318,951848,14131,109698,5218,492156,7926,6907264,21399,2063270,19484,3507399,23013,810495,13349,80049,4217,446051,7857,690882,14514,359950,11818,194736,8184,87976,4480,18742,2105,29478,2132,324351,11794,181187,8113,85541,6382,39347,3217,7731,1347,10545,1358,148405,8513,68715,5336,56402,4936,14030,2247,3176,1074,6082,1259,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4375217,10420,1399875,14121,2260639,19118,445360,8572,48697,3510,220646,6352,3747166,13963,1061256,13307,2072638,18281,379600,7647,35417,2540,198255,5865,313756,8993,162307,7255,95775,4443,34277,2784,7647,1506,13750,1832,209726,7405,120532,5310,56060,3885,22510,2155,3780,982,6844,1312,104569,5443,55780,4109,36166,3444,8973,1553,1853,698,1797,532,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2375859,7477,792959,11962,1051118,16883,286286,9090,74736,4713,170760,5410,2068041,11325,649579,11687,951291,16113,250372,8408,60919,4187,155880,5093,156404,8860,70338,5475,51199,5090,19358,2753,7158,1405,8351,1523,91770,5407,47073,3701,26007,3395,10229,1732,4592,1394,3869,1154,59644,5437,25969,3999,22621,3376,6327,1585,2067,802,2660,823,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4890050,10450,1484560,13837,2396184,21126,607154,11837,96084,4802,306068,5282,4144060,18974,1127967,14705,2167928,22038,507446,10158,68595,4025,272124,5525,408229,12623,188175,7808,126873,7848,56495,4735,16158,2342,20528,2193,210327,10198,109451,6877,53263,4379,30680,2746,7959,1516,8974,1402,127434,7383,58967,4500,48120,4902,12533,1865,3372,1007,4442,1058,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,831578,4444,240348,6425,422658,9825,104901,5523,13025,1818,50646,2910,698938,6767,170742,5941,384041,9426,87780,5026,9721,1728,46654,2942,70429,4925,36119,3866,20818,2754,8611,1372,2210,820,2671,710,32262,3359,16893,2177,8160,2174,5489,1427,844,548,876,338,29949,3805,16594,2497,9639,2165,3021,825,250,180,445,278,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1475345,5785,435660,7012,777133,10060,158997,5239,18282,2261,85273,2700,1238798,8523,317277,7043,700946,9880,131539,4992,12746,1697,76290,2566,144247,6700,70632,4574,45587,3851,18198,2164,3740,1011,6090,1000,56857,4099,32507,2784,16149,2498,5034,863,1398,594,1769,546,35443,4091,15244,2134,14451,2977,4226,1041,398,334,1124,341,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2248981,7948,754983,10800,1007782,13094,318601,8064,50797,4260,116818,5317,1833871,13884,568977,11870,863991,12513,261373,7315,35505,3672,104025,5086,311994,13517,142386,8899,106294,7531,42863,3476,12179,1815,8272,1537,19931,2448,9064,1395,5290,1379,4622,1169,380,255,575,305,83185,5598,34556,3473,32207,3803,9743,1427,2733,796,3946,1189,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1109122,5165,329870,7426,567281,9462,138040,6293,12352,1688,61579,2949,961069,7745,254990,7219,525005,8949,115841,5649,8500,1271,56733,2712,81081,5934,38534,4244,24369,2969,12553,2129,2407,899,3218,1006,29166,4287,16993,3057,7184,1669,3970,1477,594,289,425,227,37806,3296,19353,2416,10723,1642,5676,1467,851,663,1203,584,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7303951,11554,2557543,20456,3532118,24560,623061,13042,146299,7167,444930,8259,6569918,17961,2201884,21239,3275663,21631,554352,12234,122822,6172,415197,7994,378043,13565,166178,8476,141664,8084,37374,3377,15997,2094,16830,1788,172118,7999,86342,5026,55287,4579,17900,2190,5237,1340,7352,1206,183872,8979,103139,6081,59504,5062,13435,2134,2243,685,5551,1290,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660941,8170,570144,10219,752961,13805,204650,6948,31109,3190,102077,4443,1442907,10042,471315,10469,683761,12719,170767,6958,23491,2892,93573,4118,120255,7453,56800,5092,33582,4378,20221,2776,5486,1344,4166,1042,40289,4037,20679,2739,10345,2321,6856,1376,1158,659,1251,482,57490,5132,21350,2547,25273,3693,6806,1541,974,501,3087,754,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16241826,17535,6220571,31795,7214093,34456,1412958,17077,408033,8139,986171,12844,14474625,25335,5287202,31424,6655046,32755,1263244,15778,351793,8379,917340,12253,991862,21889,499446,13738,324029,12772,89949,5279,36388,2982,42050,2984,415620,11466,250227,8500,106512,6006,32614,3301,11489,1465,14778,2043,359719,12223,183696,7500,128506,7846,27151,2741,8363,1570,12003,1717,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7958442,14944,2490325,20922,3852270,31961,871725,15190,244733,8099,499389,9721,6816244,21956,1950835,18718,3478425,28987,745023,14172,184496,7699,457465,9527,651261,16884,299994,11208,211143,9319,75164,3967,38923,4234,26037,2453,289550,11806,154957,7770,79688,5544,31240,2922,13995,2228,9670,1550,201387,10681,84539,5470,83014,7338,20298,2429,7319,1563,6217,1409,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587839,4064,184592,6158,308613,6918,56285,3433,4594,1175,33755,1869,489767,4784,132612,5937,275786,6573,47736,3296,2939,827,30694,1824,52037,3950,28028,3352,17426,2653,3904,877,929,515,1750,443,21347,2739,10761,1455,7354,2097,2177,693,197,135,858,412,24688,2530,13191,1941,8047,1579,2468,955,529,408,453,290,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9398113,13854,3012121,22938,4460144,30108,1159562,18546,160811,6305,605475,9084,8031353,26117,2299113,22553,4086144,30827,977573,15762,118562,5386,549961,8340,860924,19285,449728,11334,225640,10823,120714,6304,27286,2544,37556,2857,330560,11709,181771,8631,84337,5649,41835,3389,11395,1752,11222,1486,175276,8850,81509,5741,64023,5475,19440,2386,3568,1000,6736,1449,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3060672,8724,859916,9914,1535576,11901,407425,6747,66171,4001,191584,4839,2550134,13730,642576,9497,1358779,12356,331602,6609,45045,3230,172132,4323,292280,9353,121452,5587,102786,5867,44405,2810,12476,1669,11161,1494,134661,6228,62018,4192,40510,3227,20682,2184,5600,1028,5851,996,83597,6870,33870,4250,33501,4326,10736,1751,3050,980,2440,636,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3209096,9544,982328,12889,1560756,16538,433606,11520,54615,4124,177791,6312,2659667,16443,717887,12685,1388889,17566,354915,10739,39878,3690,158098,5738,326102,11704,155027,7708,100662,7278,48163,4009,9171,1794,13079,2173,134130,7156,65766,4725,41412,4667,18788,2501,4526,1399,3638,885,89197,5986,43648,3785,29793,3971,11740,1720,1040,484,2976,983,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
