GEO_ID,B16010_001E,B16010_001M,B16010_002E,B16010_002M,B16010_003E,B16010_003M,B16010_004E,B16010_004M,B16010_005E,B16010_005M,B16010_006E,B16010_006M,B16010_007E,B16010_007M,B16010_008E,B16010_008M,B16010_009E,B16010_009M,B16010_010E,B16010_010M,B16010_011E,B16010_011M,B16010_012E,B16010_012M,B16010_013E,B16010_013M,B16010_014E,B16010_014M,B16010_015E,B16010_015M,B16010_016E,B16010_016M,B16010_017E,B16010_017M,B16010_018E,B16010_018M,B16010_019E,B16010_019M,B16010_020E,B16010_020M,B16010_021E,B16010_021M,B16010_022E,B16010_022M,B16010_023E,B16010_023M,B16010_024E,B16010_024M,B16010_025E,B16010_025M,B16010_026E,B16010_026M,B16010_027E,B16010_027M,B16010_028E,B16010_028M,B16010_029E,B16010_029M,B16010_030E,B16010_030M,B16010_031E,B16010_031M,B16010_032E,B16010_032M,B16010_033E,B16010_033M,B16010_034E,B16010_034M,B16010_035E,B16010_035M,B16010_036E,B16010_036M,B16010_037E,B16010_037M,B16010_038E,B16010_038M,B16010_039E,B16010_039M,B16010_040E,B16010_040M,B16010_041E,B16010_041M,B16010_042E,B16010_042M,B16010_043E,B16010_043M,B16010_044E,B16010_044M,B16010_045E,B16010_045M,B16010_046E,B16010_046M,B16010_047E,B16010_047M,B16010_048E,B16010_048M,B16010_049E,B16010_049M,B16010_050E,B16010_050M,B16010_051E,B16010_051M,B16010_052E,B16010_052M,B16010_053E,B16010_053M,NAME,B16010_001MA,B16010_001EA,B16010_002EA,B16010_002MA,B16010_003EA,B16010_003MA,B16010_004EA,B16010_004MA,B16010_005MA,B16010_005EA,B16010_006EA,B16010_006MA,B16010_007MA,B16010_007EA,B16010_008EA,B16010_008MA,B16010_009EA,B16010_009MA,B16010_010MA,B16010_010EA,B16010_011MA,B16010_011EA,B16010_012MA,B16010_012EA,B16010_013EA,B16010_013MA,B16010_014EA,B16010_014MA,B16010_015EA,B16010_015MA,B16010_016MA,B16010_016EA,B16010_017EA,B16010_017MA,B16010_018MA,B16010_018EA,B16010_019EA,B16010_019MA,B16010_020EA,B16010_020MA,B16010_021MA,B16010_021EA,B16010_022MA,B16010_022EA,B16010_023MA,B16010_023EA,B16010_024MA,B16010_024EA,B16010_025MA,B16010_025EA,B16010_026MA,B16010_026EA,B16010_027MA,B16010_027EA,B16010_028EA,B16010_028MA,B16010_029MA,B16010_029EA,B16010_030EA,B16010_030MA,B16010_031MA,B16010_031EA,B16010_032MA,B16010_032EA,B16010_033MA,B16010_033EA,B16010_034MA,B16010_034EA,B16010_035MA,B16010_035EA,B16010_036MA,B16010_036EA,B16010_037MA,B16010_037EA,B16010_038MA,B16010_038EA,B16010_039EA,B16010_039MA,B16010_040MA,B16010_040EA,B16010_041EA,B16010_041MA,B16010_042MA,B16010_042EA,B16010_043MA,B16010_043EA,B16010_044MA,B16010_044EA,B16010_045MA,B16010_045EA,B16010_046MA,B16010_046EA,B16010_047MA,B16010_047EA,B16010_048EA,B16010_048MA,B16010_049MA,B16010_049EA,B16010_050EA,B16010_050MA,B16010_051MA,B16010_051EA,B16010_052EA,B16010_052MA,B16010_053EA,B16010_053MA,state
0400000US13,6576408,7928,943888,17059,407171,10808,240868,9110,138812,6708,7311,1673,15502,2325,4678,1470,536717,11459,461222,11042,52508,3910,9595,1894,10681,1782,2711,1099,1869967,23164,1079056,21520,938661,19082,86273,6129,20406,2851,25031,3775,8685,2105,790911,13552,735914,12304,29630,3391,12305,2270,10591,1606,2471,920,1851953,19021,1268846,16250,1146368,14676,61931,5458,30797,3782,17799,2575,11951,1964,583107,13462,541686,11849,17705,2418,13580,2689,7355,1395,2781,1105,1910600,21660,1458459,18892,1262291,17483,55384,4706,66124,5266,54176,3472,20484,3814,452141,10741,394769,9410,15195,2796,20378,2319,17711,2249,4088,888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,974586,1323,80889,4289,33045,2922,13229,1656,593,571,52,86,18978,2185,193,302,47844,2995,22630,2404,556,277,390,258,24053,2256,215,253,277667,7896,166321,6723,118234,6432,3334,1086,995,442,43198,3105,560,325,111346,4341,79614,4082,1007,407,976,414,29227,2796,522,361,313691,7266,218995,5877,164787,5505,4018,1009,2657,717,47039,3697,494,281,94696,4292,74320,3563,1533,556,775,376,17438,2217,630,627,302339,8093,219410,7452,172380,6683,3984,959,3263,821,38698,3417,1085,661,82929,3787,65074,3056,1097,554,2131,618,14238,1926,389,359,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1045193,2587,103178,6044,55235,4945,29536,3455,23895,3013,507,384,737,733,560,501,47943,3372,35740,2689,9949,2060,376,248,622,679,1256,712,294862,9480,164515,6632,147078,6282,12882,2055,1849,1027,1859,934,847,637,130347,5978,123395,5430,4907,1546,852,422,664,366,529,284,385631,9966,241722,8682,228847,8948,8629,1634,3127,1026,838,425,281,206,143909,6318,138946,5998,2908,859,1046,491,510,292,499,286,261522,8516,186583,7107,174627,6869,4864,1162,3508,935,2893,1123,691,433,74939,4265,70882,4159,1514,664,1230,518,1039,474,274,196,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8639076,4208,1021866,13397,463047,10694,176282,6684,246800,8269,21490,2413,11572,2175,6903,1748,558819,11267,355518,8414,141965,5854,38279,3421,15458,2155,7599,1772,2305681,24172,1334054,17570,1016137,15388,219061,7877,68018,4546,21467,2628,9371,1713,971627,14942,820801,11999,80900,4471,48236,3920,13814,1989,7876,1632,2478122,23984,1744742,19977,1445664,17967,164885,6343,82952,5077,36679,3614,14562,2295,733380,12754,643486,12394,36599,2886,34367,2933,12595,1486,6333,1410,2833407,20119,2199732,20268,1776143,19078,108056,5408,174848,7501,114026,4983,26659,3272,633675,11658,502347,10531,24693,2411,55247,4031,43429,2958,7959,2041,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4342916,4585,501670,10460,214136,7498,149593,6992,47026,3882,10410,1623,5835,1354,1272,758,287534,7446,251182,6971,21586,2535,11288,1759,2729,828,749,554,1488013,14673,858244,12270,811679,12187,29782,3169,9239,1826,6048,1373,1496,793,629769,10449,606941,10069,12323,1777,7287,1396,2455,947,763,403,1282631,15221,909451,13799,867771,13300,24824,2907,9305,1832,4840,1174,2711,982,373180,7897,357512,7777,7139,1155,4845,984,2355,898,1329,621,1070602,15914,825252,13409,760548,12782,17496,2327,22751,3032,19151,2228,5306,1140,245350,7057,224574,6887,5359,1251,6305,1211,7430,1209,1682,805,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2062734,3591,162390,5637,78345,4051,47671,3172,22674,2285,2776,783,4194,993,1030,488,84045,3525,72049,3249,6553,1237,2934,719,1459,598,1050,522,654890,9382,377430,7922,359006,7758,9641,1373,3810,1364,2859,936,2114,946,277460,4849,267879,4799,4146,871,3163,927,1560,577,712,380,675028,11082,495360,9492,475617,9133,11013,1328,2927,883,4176,1083,1627,782,179668,5360,172334,5301,2653,654,2605,718,1357,713,719,458,570426,9907,443794,8458,416097,8518,7001,1305,8720,1705,10237,1920,1739,629,126632,5031,119264,4863,1225,511,2600,642,2922,986,621,538,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1881521,3917,182884,7103,91168,4847,47139,3391,36951,3243,1907,727,3993,1016,1178,1000,91716,4594,70234,3459,16516,2436,1748,587,2540,752,678,357,498750,10142,287465,8557,256953,7538,22990,2494,2501,685,4222,836,799,387,211285,5744,199755,5641,6966,1114,2244,617,1968,739,352,246,606803,8632,422827,7224,395176,7363,16456,1952,2938,825,5483,1287,2774,992,183976,5361,174933,5176,4360,1052,2087,741,1674,579,922,514,593084,8909,447868,7726,412540,7813,10210,1755,9917,1372,11542,1729,3659,1304,145216,5359,133288,4850,4119,1044,3243,977,4149,1006,417,238,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2967181,5158,461039,11950,139946,5984,114094,5310,17019,2387,4020,1001,2408,727,2405,1509,321093,9888,308748,9596,5254,1171,3782,1181,2057,686,1252,566,1003583,12159,541681,10097,518683,9723,13012,2095,5401,1575,2803,875,1782,821,461902,9758,452159,9285,4145,1015,3153,902,1591,670,854,565,842858,12536,564945,9448,544951,8783,9808,1939,5475,1333,2440,593,2271,860,277913,7906,269647,7885,3310,853,2144,674,1100,559,1712,839,659701,11647,498077,9855,465858,9622,10000,1476,10955,1659,9130,1471,2134,683,161624,6358,152463,6070,2002,644,3321,908,2677,887,1161,574,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3060688,5183,502503,12656,194697,7810,159342,6979,21295,2523,6975,1389,6969,1369,116,146,307806,9402,265488,8506,10670,1401,25998,2956,4425,1212,1225,806,1033528,15177,580605,11352,535616,11648,19992,3121,16516,2486,6113,1926,2368,1165,452923,10202,413340,10331,10454,1998,24032,2748,4026,1083,1071,610,823061,13688,565519,11042,529268,11272,18742,2031,11590,2179,4205,1157,1714,771,257542,8160,238424,7994,6189,1328,10109,1492,1871,752,949,646,701596,12835,527113,11251,480423,10078,16230,2370,17689,2596,10089,1968,2682,858,174483,6192,158833,6202,3460,774,7490,1317,3367,983,1333,1079,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,959407,1697,79414,3555,24725,2686,20847,2635,486,208,1148,433,1785,942,459,319,54689,3051,47298,2810,79,87,6435,1122,337,214,540,311,310287,7780,173328,5896,163244,5908,1397,553,6025,1082,1751,840,911,480,136959,4266,125758,4380,167,105,10351,1591,162,124,521,328,287925,6945,196814,6121,186297,6044,1875,609,7001,1119,840,417,801,399,91111,4032,84238,3778,567,338,5273,1107,708,413,325,249,281781,6685,206336,5861,192154,5496,2163,703,7392,1395,3145,1160,1482,574,75445,3500,68995,3425,641,375,4658,949,442,401,709,400,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
