GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001EA,B11003_001MA,B11003_002EA,B11003_002MA,B11003_003MA,B11003_003EA,B11003_004MA,B11003_004EA,B11003_005EA,B11003_005MA,B11003_006EA,B11003_006MA,B11003_007EA,B11003_007MA,B11003_008MA,B11003_008EA,B11003_009EA,B11003_009MA,B11003_010EA,B11003_010MA,B11003_011EA,B11003_011MA,B11003_012EA,B11003_012MA,B11003_013EA,B11003_013MA,B11003_014EA,B11003_014MA,B11003_015EA,B11003_015MA,B11003_016EA,B11003_016MA,B11003_017EA,B11003_017MA,B11003_018EA,B11003_018MA,B11003_019MA,B11003_019EA,B11003_020MA,B11003_020EA,state
0400000US13,2426392,15122,1692033,16406,703772,12274,149891,6388,155229,6592,398652,10071,988261,11904,734359,13500,172404,7216,86071,5601,21226,2654,14669,2360,50176,4266,86333,5272,561955,11760,315114,9435,52114,4007,63155,4716,199845,7952,246841,7995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314151,5725,232049,4639,90296,3605,23024,2129,17790,1861,49482,3125,141753,4064,82102,3161,26199,2497,9561,1595,2590,854,1876,807,5095,1094,16638,1911,55903,2676,23305,2370,4339,1057,4539,1034,14427,1850,32598,2439,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,407499,5941,324619,6464,131599,4565,27230,2746,33429,2539,70940,4349,193020,5850,82880,4627,27575,3301,15610,2440,3447,1010,2787,953,9376,2020,11965,2192,55305,3597,33015,2906,5659,1194,7053,1495,20303,2651,22290,2464,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,2269298,16848,929517,11274,206355,6234,182910,5806,540252,9514,1339781,13256,829886,12599,227528,7528,99900,5047,27032,2399,15450,1985,57418,3877,127628,5751,602358,9799,323879,8155,60227,4160,57995,4100,205657,6900,278479,7113,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,1219395,13717,461105,9120,97276,5030,99775,4108,264054,7043,758290,9439,437828,9469,120564,5671,63648,4495,17471,1990,10137,1811,36040,3588,56916,3640,317264,7669,184166,6169,38272,3045,35904,3409,109990,4986,133098,5549,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,636747,7680,245983,5450,59317,3314,50898,3018,135768,4053,390764,5536,164815,5776,54441,3441,33541,2913,9044,1346,4388,1075,20109,2059,20900,2194,110374,4814,69644,3950,15579,1727,14414,1956,39651,2969,40730,2631,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,564871,8163,227821,5669,52790,2960,52130,3407,122901,4195,337050,5868,163731,6154,51140,3103,29461,2612,8396,1624,4514,1180,16551,1785,21679,1763,112591,5597,69109,4548,17019,2147,12753,2075,39337,2961,43482,3134,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,828926,10947,307682,6821,68378,3813,59619,3544,179685,5268,521244,8327,295660,7352,79241,4457,39484,3084,9886,1697,6520,1571,23078,2400,39757,3145,216419,6462,117650,5119,28130,2985,20454,2506,69066,4059,98769,4041,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,741899,10099,271044,6948,58047,4155,61976,4274,151021,5591,470855,7944,370760,8047,92643,5021,41998,3738,11897,2238,6045,1301,24056,2727,50645,3184,278117,7394,155640,6140,31868,3808,31670,3054,92102,5276,122477,4942,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,263704,4972,82077,3536,16788,1915,13724,1649,51565,2507,181627,4190,80881,4057,25981,2366,14873,2074,4689,1339,1483,621,8701,1442,11108,1462,54900,3505,32174,2993,6583,1269,5698,1314,19893,2251,22726,2317,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,1022058,12423,417230,8569,93420,4433,80859,4431,242951,7122,604828,9070,423914,9260,106105,5982,49931,4179,10787,1924,10185,1785,28959,2772,56174,3862,317809,8369,159505,6163,26427,2342,29078,2949,104000,5902,158304,6012,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,1183524,12258,479801,8221,113539,4467,81996,4665,284266,6661,703723,10130,427057,8833,107701,5356,42897,3317,11665,1765,5764,1476,25468,2369,64804,3637,319356,7406,174799,6487,31163,3067,29531,3404,114105,5327,144557,5634,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,1814961,13892,671693,10280,142765,4953,133319,5314,395609,7446,1143268,10813,670198,10097,182312,6155,92583,4454,25925,2805,13204,1761,53454,3339,89729,4276,487886,8216,263186,7283,55585,3541,46636,3394,160965,4953,224700,5953,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,1075956,10727,430525,7390,101914,4692,90779,3561,237832,5097,645431,7054,293638,8154,89801,4314,49681,3652,13418,1857,7185,1180,29078,2323,40120,2292,203837,5816,124781,5177,26516,2424,22446,2725,75819,3992,79056,4010,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,482221,9251,174002,6579,32977,3184,35903,3036,105122,5428,308219,6712,256242,6501,55629,4144,27126,3083,7549,1658,3818,1060,15759,2419,28503,2777,200613,5536,104561,4389,18186,2578,20882,2353,65493,3918,96052,4674,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,1124715,11111,419347,7521,94831,4189,85852,4138,238664,6526,705368,8679,384101,8789,103300,5474,57689,4175,13517,2001,7610,1259,36562,3203,45611,3485,280801,7932,154250,5960,32986,3132,26211,2803,95053,4708,126551,5081,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,199495,5288,69212,3440,16121,1800,15950,1815,37141,2542,130283,4298,51681,2829,17819,1932,11111,1728,2555,800,1502,509,7054,1313,6708,1158,33862,1994,19078,1803,3468,906,3088,800,12522,1467,14784,1513,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,371696,5522,150776,3797,34966,2001,36319,2645,79491,3248,220920,4169,108621,4088,30590,2212,16895,1669,3952,909,2420,758,10523,1464,13695,1612,78031,3372,49702,2540,12338,1600,8537,1328,28827,2214,28329,2413,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,447162,6558,176119,4653,36820,2540,37688,3095,101611,4230,271043,5317,195299,6572,67405,3690,32928,2822,8291,1380,6700,1578,17937,2303,34477,2818,127894,5624,69792,4318,13617,1924,15287,2105,40888,3668,58102,3036,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,270978,4490,94941,3627,20262,2216,15568,1749,59111,2620,176037,3885,74923,4248,24221,2510,13308,1822,3538,987,1258,621,8512,1545,10913,1568,50702,3596,30044,2956,5474,1236,4498,1289,20072,2321,20658,2017,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,1607880,11979,691135,10212,151473,5614,123836,5155,415826,9064,916745,9666,595795,10279,154428,6346,62975,3701,16477,2226,10925,1872,35573,3035,91453,5040,441367,8776,219158,6709,36694,3368,36523,3259,145941,6424,222209,6234,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,340733,6214,124017,4736,24170,2014,30898,2700,68949,3845,216716,5222,148799,4495,42076,2999,22067,2623,4594,947,3781,1009,13692,2275,20009,1998,106723,4079,59400,3646,10938,1638,12271,1975,36191,3054,47323,2941,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,3176379,16778,1276180,13145,294951,8582,257891,7144,723338,10057,1900199,14501,1445575,15513,366755,8559,147675,6043,41342,2979,20925,2211,85408,4723,219080,6787,1078820,12339,521588,11115,87252,4826,98331,4857,336005,8516,557232,9465,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,1803874,15234,685518,11815,154363,5745,136033,6280,395122,9149,1118356,11446,688174,12288,171445,6601,87583,5225,21728,2714,12061,1897,53794,4168,83862,4633,516729,10248,283004,8195,53841,3673,50662,3848,178501,6632,233725,6763,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,149016,3686,59058,2963,13519,1673,15494,1850,30045,1793,89958,2443,38784,3001,14108,1969,8103,1486,3133,952,687,389,4283,959,6005,1163,24676,2390,17619,2170,5216,1283,3653,953,8750,1832,7057,1058,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,2104719,15671,767607,11797,165639,6295,150766,5243,451202,9472,1337112,10877,818804,12837,214341,7082,106078,5295,26995,3162,14996,2034,64087,4023,108263,5318,604463,10668,346436,7957,76164,4852,63363,3878,206909,6984,258027,7288,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,710773,6030,275356,3984,61935,2917,62231,3044,151190,4074,435417,5532,255743,6158,73148,3591,37466,2321,10232,1187,5629,1085,21605,1896,35682,2954,182595,4759,106279,3863,24235,2273,20831,2069,61213,3194,76316,2580,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,730615,9955,268797,6405,60472,3943,59490,4216,148835,4868,461818,7719,235635,7515,71466,4154,36721,2814,9453,1870,5097,1094,22171,2583,34745,2976,164169,6403,94414,4853,19826,2370,16156,2224,58432,3922,69755,3552,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,2364442,15878,844401,11084,184191,5715,157065,5619,503145,8512,1520041,10969,820612,12775,224880,6520,103391,4429,29422,2786,13407,2121,60562,3731,121489,4810,595732,10598,311657,7581,59174,3634,52688,3768,199795,6268,284075,8519,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,179215,4972,66355,3016,14874,1602,11863,1482,39618,2396,112860,4157,77950,3455,20253,2238,9441,1548,2923,990,1214,620,5304,1138,10812,1676,57697,3615,32883,2676,6107,1201,6299,1411,20477,1943,24814,2019,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,847329,10524,285227,6836,63650,4610,56203,4104,165374,4840,562102,7475,354287,8720,83380,5166,36684,3651,8115,1499,5520,1619,23049,2788,46696,3572,270907,8346,142558,6624,26474,2523,30539,3320,85545,5301,128349,4289,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,165729,4179,59765,2722,13484,1666,14151,1620,32130,2099,105964,3160,45506,2725,14250,1447,7646,1247,2262,739,1192,620,4192,793,6604,1008,31256,2378,20985,2103,5176,1097,3638,989,12171,1722,10271,1108,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,1203038,14862,448091,9265,99439,5022,88027,4367,260625,7034,754947,11360,457306,10457,114935,5547,52251,3487,12914,1925,6903,1211,32434,2722,62684,3994,342371,8081,184644,6750,36780,3273,33415,2718,114449,6136,157727,5850,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,4603234,27270,2055513,19326,435121,11227,486591,11886,1133801,15259,2547721,20120,1803931,25171,477204,12008,222564,8298,57627,4036,39870,3847,125067,6670,254640,9606,1326727,19053,764396,14261,141379,6325,152055,6734,470962,12230,562331,11402,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,566881,6427,282486,4934,63704,2990,84527,3721,134255,4710,284395,5110,124614,5152,37803,3513,19078,2441,4225,1103,3059,1024,11794,1910,18725,2111,86811,4853,51428,3829,9706,1825,9429,1795,32293,2670,35383,2828,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,125741,3293,42797,2055,10460,1206,6921,998,25416,1740,82944,2500,36276,2271,11469,1442,6742,1187,1776,720,651,261,4315,802,4727,854,24807,2094,16210,1779,3047,893,2911,940,10252,1376,8597,1093,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,1544439,14338,637286,9187,150163,6091,129916,5102,357207,6884,907153,11357,514381,11177,133347,6615,62258,4075,17689,2467,8442,1688,36127,3239,71089,5047,381034,9487,203338,7940,38169,3230,35962,4037,129207,6984,177696,5494,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,1329276,12459,523569,8541,128136,4176,112790,4822,282643,7305,805707,9941,395823,9204,120527,5410,64513,4313,16710,2275,9188,1732,38615,3156,56014,3663,275296,7468,153320,5649,29029,3144,29125,2474,95166,4735,121976,5054,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,355690,7517,109074,4292,22772,2097,21027,1918,65275,3412,246616,6272,117179,5086,33280,2681,17344,2061,4638,1223,1706,593,11000,1554,15936,1821,83899,4157,41325,3023,8859,1603,7676,1343,24790,2096,42574,3100,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,1133193,10338,417375,7452,89444,3718,87084,3778,240847,5509,715818,7081,352684,7521,113960,4925,66411,3360,19477,1935,8306,1415,38628,2302,47549,3200,238724,5695,150625,5000,31332,2633,24348,2454,94945,4310,88099,3778,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,117040,3830,45498,2892,11865,1542,11040,1640,22593,2422,71542,2811,31992,2585,12147,1635,6461,1356,1549,794,964,575,3948,1109,5686,1168,19845,2032,11474,1451,3153,873,1508,539,6813,1098,8371,1369,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,489760,8473,146702,5966,26360,2293,21981,2304,98361,4711,343058,7441,377745,10114,83007,5489,34955,3205,9630,1615,6815,1532,18510,2097,48052,3418,294738,7962,143472,6203,21694,2553,22938,2955,98840,4980,151266,6092,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
