GEO_ID,B18107_001E,B18107_001M,B18107_002E,B18107_002M,B18107_003E,B18107_003M,B18107_004E,B18107_004M,B18107_005E,B18107_005M,B18107_006E,B18107_006M,B18107_007E,B18107_007M,B18107_008E,B18107_008M,B18107_009E,B18107_009M,B18107_010E,B18107_010M,B18107_011E,B18107_011M,B18107_012E,B18107_012M,B18107_013E,B18107_013M,B18107_014E,B18107_014M,B18107_015E,B18107_015M,B18107_016E,B18107_016M,B18107_017E,B18107_017M,B18107_018E,B18107_018M,B18107_019E,B18107_019M,B18107_020E,B18107_020M,B18107_021E,B18107_021M,B18107_022E,B18107_022M,B18107_023E,B18107_023M,B18107_024E,B18107_024M,B18107_025E,B18107_025M,B18107_026E,B18107_026M,B18107_027E,B18107_027M,NAME,B18107_001MA,B18107_001EA,B18107_002EA,B18107_002MA,B18107_003MA,B18107_003EA,B18107_004EA,B18107_004MA,B18107_005MA,B18107_005EA,B18107_006MA,B18107_006EA,B18107_007EA,B18107_007MA,B18107_008MA,B18107_008EA,B18107_009EA,B18107_009MA,B18107_010MA,B18107_010EA,B18107_011MA,B18107_011EA,B18107_012MA,B18107_012EA,B18107_013MA,B18107_013EA,B18107_014EA,B18107_014MA,B18107_015EA,B18107_015MA,B18107_016MA,B18107_016EA,B18107_017MA,B18107_017EA,B18107_018EA,B18107_018MA,B18107_019MA,B18107_019EA,B18107_020EA,B18107_020MA,B18107_021MA,B18107_021EA,B18107_022MA,B18107_022EA,B18107_023EA,B18107_023MA,B18107_024MA,B18107_024EA,B18107_025EA,B18107_025MA,B18107_026EA,B18107_026MA,B18107_027MA,B18107_027EA,state
0400000US13,7418631,4122,3498332,5398,1121961,5770,30076,3305,1091885,6625,1849160,6788,79989,5660,1769171,7012,349669,2638,26412,2474,323257,3693,177542,2414,35206,2456,142336,2836,3920299,4385,1194155,5897,21938,2359,1172217,5904,2035369,6135,109820,4935,1925549,7928,410757,2662,42862,3526,367895,4080,280018,2638,88189,3922,191829,4031,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1059752,2332,516832,2489,156570,2310,3843,1142,152727,2368,259822,1569,10052,1717,249770,2428,60673,459,3879,962,56794,1018,39767,458,9725,1202,30042,1294,542920,1526,155604,1269,2391,844,153213,1559,264073,1528,7884,1141,256189,1736,65339,863,4696,918,60643,1052,57904,899,20782,1843,37122,1897,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1182227,2150,579568,2513,180601,1827,5632,1228,174969,2221,290087,2088,10849,1572,279238,2635,68976,969,4510,1186,64466,1601,39904,762,7595,1251,32309,1547,602659,2106,179853,1508,3853,1007,176000,1687,300353,2280,12688,1935,287665,2943,70947,1097,4680,1004,66267,1293,51506,899,14319,1947,37187,2135,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9721491,2658,4686287,4025,1484556,3537,28612,2660,1455944,4340,2452556,4529,85746,4904,2366810,6996,457594,1622,29804,2283,427790,2609,291581,1770,54372,2681,237209,2910,5035204,3560,1496145,3116,23709,2538,1472436,3776,2565112,3075,104688,5190,2460424,6140,530666,1837,48187,2977,482479,3132,443281,2185,132779,3597,310502,4153,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4918037,2491,2373305,3172,737197,3162,16963,1944,720234,3465,1237616,3443,61212,3878,1176404,5447,246112,1421,15248,1592,230864,2018,152380,1302,28860,1889,123520,2243,2544732,2986,749296,3449,18833,2163,730463,4456,1288388,3481,71195,4097,1217193,4878,281734,1780,24581,2097,257153,2600,225314,1650,66387,2870,158927,3058,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339549,2563,1148148,3066,355408,2522,8227,1344,347181,2989,585473,2800,20735,2028,564738,3176,122079,890,5806,911,116273,1034,85188,1007,12056,1095,73132,1247,1191401,2375,346659,2534,5747,1043,340912,2795,584601,2492,21775,1979,562826,3205,133350,942,8479,1406,124871,1530,126791,1282,25600,2186,101191,1946,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2124506,3176,1034217,3019,332741,2603,8530,1536,324211,2598,524684,2878,21971,2183,502713,3886,106137,1135,7038,1081,99099,1451,70655,1101,10964,1256,59691,1462,1090289,2621,331329,2662,8357,1649,322972,2942,536410,2425,27416,2523,508994,3266,117303,1522,9027,1424,108276,1872,105247,1487,26168,2052,79079,2144,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3315753,3428,1592966,3826,474658,3519,15346,1976,459312,3887,838284,3567,57345,3248,780939,4988,177881,1251,18013,2107,159868,2594,102143,1208,21712,1563,80431,1969,1722787,3151,486395,2547,12288,1699,474107,2891,885333,3057,68867,3381,816466,4579,202261,1276,22763,2175,179498,2347,148798,1669,52619,2631,96179,2711,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3434954,2874,1626315,3488,528971,4587,12295,1833,516676,5061,830316,4499,46712,3784,783604,5366,169487,1679,13940,1887,155547,2314,97541,1696,20325,1845,77216,2030,1808639,2807,562849,3932,13567,1955,549282,4184,902516,4218,61097,3633,841419,5416,197195,1543,25917,2167,171278,2531,146079,1968,48811,2360,97268,2672,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1058606,1333,508785,1723,128969,1056,5322,1181,123647,1695,272869,1320,14877,2052,257992,2349,67401,690,3791,793,63610,1069,39546,614,5877,860,33669,1036,549821,1490,133064,1401,4883,1036,128181,1740,287927,1207,18465,1720,269462,2147,71904,465,4232,749,67672,881,56926,905,14616,1482,42310,1671,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4536080,2425,2142676,2617,664712,2588,14795,1984,649917,3158,1131851,2829,33284,2590,1098567,3937,215610,1406,12425,1501,203185,1855,130503,1401,24735,2164,105768,2280,2393404,2118,688099,2336,11927,1736,676172,2595,1252772,2406,45347,3123,1207425,3808,256988,1254,20806,1936,236182,2140,195545,1645,58347,2827,137198,3112,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5280950,1609,2516905,2698,795380,2603,17905,2374,777475,3532,1298790,2655,51211,3288,1247579,3908,257778,1487,12241,1671,245537,2190,164957,1541,30532,2550,134425,2589,2764045,2442,817734,2057,14394,1909,803340,2726,1392017,2096,60453,3398,1331564,3916,299212,1340,20704,2188,278508,2338,255082,2086,73051,3580,182031,3740,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7578681,1896,3653667,3043,1085336,2891,35420,2671,1049916,3933,1908829,2777,102968,4263,1805861,5200,406829,1660,25537,2104,381292,2706,252673,1653,48713,2864,203960,3154,3925014,2212,1085389,2508,28721,2739,1056668,3059,2007712,2386,125067,4940,1882645,5026,458488,1465,40856,2797,417632,3284,373425,1746,109701,3495,263724,3527,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4117420,1660,2022595,2634,626077,2366,14463,1711,611614,2498,1061111,2564,33178,2693,1027933,3337,203344,1180,10075,1199,193269,1695,132063,1287,21581,1523,110482,1981,2094825,2509,613830,2010,11735,1345,602095,2532,1068994,2743,41308,3047,1027686,4052,221711,1058,12375,1361,209336,1673,190290,1782,46049,2406,144241,2578,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2197286,2400,1029954,2940,321309,3620,11802,1994,309507,3900,529855,3737,30770,2820,499085,4780,112649,1879,12349,1685,100300,2490,66141,1536,15775,1771,50366,2133,1167332,2524,344563,2897,8798,1772,335765,3281,586417,2765,46201,3600,540216,3929,131549,1566,16280,1927,115269,2305,104803,1641,36888,2075,67915,2344,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4563045,3144,2188408,3993,664220,3471,20375,2353,643845,4070,1128592,3054,59639,3953,1068953,4895,243812,1210,16508,1901,227304,2303,151784,1492,24320,2150,127464,2398,2374637,3128,686492,3460,18725,2327,667767,3950,1190135,3118,75963,4069,1114172,5294,276308,1961,22006,2050,254302,2838,221702,1709,60470,2652,161232,2995,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,784065,1545,388008,1917,113754,1556,2842,833,110912,1583,194911,1737,7354,1354,187557,2094,49639,474,3003,877,46636,1027,29704,472,3910,726,25794,860,396057,1347,111930,1656,1803,691,110127,1634,197956,1661,11184,1587,186772,2029,48672,601,2444,621,46228,914,37499,582,8232,1078,29267,1130,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1387094,1815,679323,1959,218513,1882,5054,1036,213459,2284,345397,1784,9343,1360,336054,2171,68366,809,3716,730,64650,1137,47047,653,8499,1095,38548,1161,707771,1456,215952,1591,4114,948,211838,1827,347941,1674,14294,1380,333647,2363,74915,924,4327,729,70588,1068,68963,891,14475,1383,54488,1479,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2143898,1279,1060763,2119,325879,1984,7699,1496,318180,2471,547556,2251,19538,2031,528018,3003,120351,740,7918,1377,112433,1479,66977,681,12623,1608,54354,1528,1083135,1651,321589,1306,6747,1394,314842,1833,552859,1681,27045,2840,525814,3524,128215,794,12934,1809,115281,1970,80472,875,21283,1712,59189,1728,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1045088,1086,509359,1725,140073,1131,3138,959,136935,1488,277785,1504,7683,1515,270102,2114,58808,482,3090,768,55718,876,32693,619,4930,1056,27763,1281,535729,1325,139176,1131,2933,972,136243,1505,286510,1265,12011,1873,274499,2266,62965,694,3672,887,59293,1178,47078,770,11368,1408,35710,1553,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6823607,1795,3267269,2439,961750,2709,20839,2544,940911,3725,1760951,2847,52754,3481,1708197,4151,328942,1607,18201,1945,310741,2443,215626,1669,41289,2802,174337,2985,3556338,2029,953389,1618,12946,1813,940443,2256,1875408,1967,66603,3430,1808805,3827,391939,1778,30548,2976,361391,2987,335602,1961,99031,3897,236571,4150,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551689,2238,751446,2648,238199,3058,7825,1705,230374,3699,371204,2541,21421,2297,349783,3625,87791,1061,7562,1482,80229,1729,54252,1309,11623,1404,42629,1706,800243,1688,232071,2508,6083,1638,225988,2909,397052,2480,24037,2476,373015,3322,96550,1769,9521,1493,87029,2203,74570,1484,23496,2010,51074,2062,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15282470,3460,7266406,3952,2352685,3852,49084,3415,2303601,5389,3720074,3948,126743,5182,3593331,6937,719498,2101,46733,3369,672765,3707,474149,2243,94927,4204,379222,4676,8016064,3692,2405259,2977,42755,3152,2362504,4318,4007652,3121,169168,5826,3838484,6814,862946,1906,77983,3982,784963,4021,740207,2561,235352,5692,504855,5689,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7465483,4723,3526266,5885,1058944,5876,30942,3144,1028002,6523,1847076,4797,97711,4904,1749365,6699,398464,2156,31141,2316,367323,3245,221782,2408,40206,2901,181576,3630,3939217,3696,1118954,3882,22988,3008,1095966,4642,2020234,3877,117655,5275,1902579,6273,461815,2215,44485,3551,417330,3830,338214,2170,108142,4046,230072,4406,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,557260,1237,282718,1910,103635,1802,1342,521,102293,1830,133610,1526,3363,796,130247,1903,26982,563,1481,442,25501,696,18491,693,2140,532,16351,872,274542,1314,91555,1390,1524,548,90031,1507,129568,1179,4528,754,125040,1332,26693,255,1116,352,25577,435,26726,432,5463,1254,21263,1259,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8789328,3307,4221904,4609,1253042,3909,33971,3176,1219071,4421,2210604,4174,99695,5421,2110909,6264,461145,1661,32368,2215,428777,2831,297113,1796,50357,2689,246756,3292,4567424,3698,1269813,3459,32021,2754,1237792,4249,2327678,4045,130773,4733,2196905,5948,528717,1808,44974,3064,483743,3274,441216,2593,121424,3982,319792,4546,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2847843,1975,1372782,2524,442993,2626,12918,1510,430075,3032,689007,2727,35111,2419,653896,3518,148291,1247,11462,1123,136829,1502,92491,1315,17871,1480,74620,1728,1475061,2478,450325,2287,12878,1689,437447,2764,722719,2409,45499,2552,677220,3336,169407,1142,17817,1416,151590,1756,132610,1503,38140,2156,94470,2210,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3074222,2166,1498088,3083,446224,3255,14555,2633,431669,4114,767836,3221,35564,3446,732272,4756,177363,1502,10669,1532,166694,2101,106665,1081,20419,1709,86246,2157,1576134,2702,446361,2708,14859,1680,431502,3016,789206,2887,46859,3750,742347,4486,195400,1579,16121,2311,179279,2457,145167,1184,44900,2548,100267,2589,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9889741,2205,4741742,3408,1396517,3121,39321,3048,1357196,4303,2453331,3693,106118,4820,2347213,5293,529618,2016,31800,2381,497818,2933,362276,1884,60733,2768,301543,3299,5147999,3044,1411304,2923,34690,3161,1376614,3860,2572707,3258,132354,5532,2440353,5249,608662,2173,46518,2731,562144,3519,555326,2403,157650,4631,397676,5636,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827518,941,392505,1607,124517,1288,4103,1139,120414,1594,200205,1432,9188,1457,191017,2101,40937,642,3387,847,37550,1088,26846,758,4885,822,21961,1036,435013,1295,126890,1065,3465,959,123425,1483,215943,1026,11451,1890,204492,1816,47876,648,3732,759,44144,931,44304,763,12472,1388,31832,1421,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3652963,2956,1724568,3600,515007,4559,14987,2122,500020,4758,878266,4969,46266,3907,832000,6082,216429,1722,14944,1575,201485,2156,114866,1556,23184,1997,91682,2352,1928395,2740,540655,3493,11667,1790,528988,3685,974708,3491,63987,3419,910721,4646,248145,1719,22667,2513,225478,3135,164887,1636,54307,3025,110580,3080,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,625817,1287,309427,2199,96748,1727,2542,820,94206,1940,156173,1387,5521,1232,150652,1726,34025,511,1706,495,32319,667,22481,555,3483,620,18998,763,316390,2161,95272,1470,1772,572,93500,1489,154969,1496,4773,993,150196,1799,34218,630,2462,600,31756,852,31931,725,7150,882,24781,1049,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4959117,2571,2359550,3690,708922,3827,22118,2514,686804,4588,1226683,3902,75341,4782,1151342,5887,271807,1619,22914,2308,248893,2798,152138,1508,31490,2112,120648,2393,2599567,3642,743367,3529,19529,2520,723838,4084,1322065,3702,91081,4603,1230984,5920,310774,1936,34352,2566,276422,2921,223361,2028,74291,3086,149070,3384,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
