GEO_ID,B12001_001E,B12001_001M,B12001_002E,B12001_002M,B12001_003E,B12001_003M,B12001_004E,B12001_004M,B12001_005E,B12001_005M,B12001_006E,B12001_006M,B12001_007E,B12001_007M,B12001_008E,B12001_008M,B12001_009E,B12001_009M,B12001_010E,B12001_010M,B12001_011E,B12001_011M,B12001_012E,B12001_012M,B12001_013E,B12001_013M,B12001_014E,B12001_014M,B12001_015E,B12001_015M,B12001_016E,B12001_016M,B12001_017E,B12001_017M,B12001_018E,B12001_018M,B12001_019E,B12001_019M,NAME,B12001_001MA,B12001_001EA,B12001_002EA,B12001_002MA,B12001_003EA,B12001_003MA,B12001_004MA,B12001_004EA,B12001_005MA,B12001_005EA,B12001_006MA,B12001_006EA,B12001_007EA,B12001_007MA,B12001_008EA,B12001_008MA,B12001_009EA,B12001_009MA,B12001_010MA,B12001_010EA,B12001_011MA,B12001_011EA,B12001_012MA,B12001_012EA,B12001_013EA,B12001_013MA,B12001_014EA,B12001_014MA,B12001_015MA,B12001_015EA,B12001_016MA,B12001_016EA,B12001_017MA,B12001_017EA,B12001_018EA,B12001_018MA,B12001_019EA,B12001_019MA,state
0400000US01,3931966,3565,1878536,4030,621776,9121,986051,11815,893393,12707,92658,5582,38822,3518,53836,4369,58546,3162,212163,7368,2053430,3383,566426,9085,986528,12136,879121,12723,107407,5040,61329,4076,46078,4048,220818,6012,279658,7677,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,579778,1194,305440,1713,117205,4109,150848,4485,130513,4084,20335,1878,4750,1055,15585,1594,5830,1200,31557,2236,274338,1697,83733,3142,138226,3803,124475,3680,13751,1859,5563,1153,8188,1456,15766,1374,36613,2660,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5381925,2298,2655529,2772,986840,12574,1313231,14814,1187092,15441,126139,5891,42674,3435,83465,4803,69826,3690,285632,8658,2726396,1795,810874,11697,1307497,14590,1170330,15277,137167,6565,56831,4263,80336,5235,232785,6301,375240,10112,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2381476,2931,1157713,3880,367542,7265,617588,9183,564514,10078,53074,4070,21829,2304,31245,3300,31469,2798,141114,6508,1223763,3540,305010,6538,621890,7955,551628,8977,70262,4370,37027,3336,33235,3006,130283,4354,166580,5548,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31206124,3092,15387827,3823,6217072,25440,7597313,27336,6683470,28634,913843,17008,277531,10259,636312,13913,337427,8573,1236015,15328,15818297,3340,5280301,26401,7519079,32025,6524463,29719,994616,18340,417104,12015,577512,15523,1243600,14428,1775317,20165,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4309301,2682,2153568,3483,760603,10349,1120137,12120,1032565,12303,87572,5168,30258,2863,57314,4375,44334,2988,228494,8771,2155733,2503,601891,9295,1115263,10204,1023061,11092,92202,5477,39069,2866,53133,4822,141107,5503,297472,7439,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2967896,1050,1433554,1802,539976,7792,726320,9443,672361,10188,53959,4177,15708,2122,38251,3728,34402,2777,132856,5809,1534342,1569,485371,6290,717449,9943,661340,9956,56109,3601,20892,2244,35217,3344,135251,4243,196271,8165,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,765491,834,366631,834,132545,3166,183447,4173,168341,4463,15106,2153,4973,1272,10133,1716,10828,1345,39811,2928,398860,760,123172,3801,186915,4163,167996,4346,18919,2360,6841,1304,12078,2142,35544,1911,53229,2989,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,559363,238,262074,505,150865,3712,84037,3987,68785,3668,15252,2172,6440,1489,8812,1486,4615,846,22557,1649,297289,534,165425,3553,83734,3541,66257,3157,17477,2214,7437,1424,10040,1774,20188,1824,27942,2149,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16544829,3434,8013533,5072,2819903,23429,4034364,26949,3577095,25832,457269,12887,162680,7542,294589,11253,259228,7179,900038,16440,8531296,4298,2409539,17158,3947858,25740,3434287,28005,513571,12413,235785,9833,277786,10152,922115,15204,1251784,15827,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,8019982,4605,3862111,5494,1444653,15660,1955441,17290,1749514,17368,205927,8351,78097,4964,127830,6287,89041,4596,372976,10229,4157871,5202,1315258,14143,1950038,18048,1721762,18794,228276,7776,117653,5697,110623,5940,360037,9366,532538,12018,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
