GEO_ID,C23002I_001E,C23002I_001M,C23002I_002E,C23002I_002M,C23002I_003E,C23002I_003M,C23002I_004E,C23002I_004M,C23002I_005E,C23002I_005M,C23002I_006E,C23002I_006M,C23002I_007E,C23002I_007M,C23002I_008E,C23002I_008M,C23002I_009E,C23002I_009M,C23002I_010E,C23002I_010M,C23002I_011E,C23002I_011M,C23002I_012E,C23002I_012M,C23002I_013E,C23002I_013M,C23002I_014E,C23002I_014M,C23002I_015E,C23002I_015M,C23002I_016E,C23002I_016M,C23002I_017E,C23002I_017M,C23002I_018E,C23002I_018M,C23002I_019E,C23002I_019M,C23002I_020E,C23002I_020M,C23002I_021E,C23002I_021M,C23002I_022E,C23002I_022M,C23002I_023E,C23002I_023M,C23002I_024E,C23002I_024M,C23002I_025E,C23002I_025M,C23002I_026E,C23002I_026M,C23002I_027E,C23002I_027M,NAME,C23002I_001MA,C23002I_001EA,C23002I_002MA,C23002I_002EA,C23002I_003EA,C23002I_003MA,C23002I_004EA,C23002I_004MA,C23002I_005EA,C23002I_005MA,C23002I_006EA,C23002I_006MA,C23002I_007MA,C23002I_007EA,C23002I_008EA,C23002I_008MA,C23002I_009EA,C23002I_009MA,C23002I_010EA,C23002I_010MA,C23002I_011EA,C23002I_011MA,C23002I_012MA,C23002I_012EA,C23002I_013EA,C23002I_013MA,C23002I_014EA,C23002I_014MA,C23002I_015EA,C23002I_015MA,C23002I_016EA,C23002I_016MA,C23002I_017MA,C23002I_017EA,C23002I_018MA,C23002I_018EA,C23002I_019EA,C23002I_019MA,C23002I_020EA,C23002I_020MA,C23002I_021EA,C23002I_021MA,C23002I_022MA,C23002I_022EA,C23002I_023MA,C23002I_023EA,C23002I_024EA,C23002I_024MA,C23002I_025EA,C23002I_025MA,C23002I_026EA,C23002I_026MA,C23002I_027MA,C23002I_027EA,state
0400000US13,612004,3082,322644,3214,311826,3005,262610,3988,5897,1145,256713,4068,245494,3556,11219,1966,49216,4227,10818,1219,2791,891,2608,874,183,184,8027,1162,289360,2701,274258,3162,168895,5874,723,384,168172,5871,150541,5613,17631,2370,105363,5457,15102,1517,989,545,782,446,207,281,14113,1498,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,94950,665,49633,452,46686,568,36390,1414,5131,1040,31259,1568,28699,1469,2560,775,10296,1481,2947,296,437,273,437,273,0,181,2510,442,45317,707,41697,759,28120,1711,778,394,27342,1729,25652,1666,1690,628,13577,1711,3620,313,478,311,478,311,0,181,3142,306,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,127157,1437,65266,1349,61055,1562,50366,1795,315,271,50051,1845,46178,2201,3873,1357,10689,1560,4211,816,1308,494,1189,482,119,180,2903,821,61891,1376,57568,1590,37685,2703,0,190,37685,2703,34814,2495,2871,1113,19883,2731,4323,794,1143,558,1143,558,0,190,3180,700,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1498647,3134,771808,3183,722314,3175,597765,4843,2278,911,595487,4956,546806,5831,48681,3516,124549,4781,49494,943,10824,1301,10614,1286,210,160,38670,1339,726839,2952,666457,3090,438408,6616,149,206,438259,6601,394812,7201,43447,3920,228049,6631,60382,1085,5958,1116,5763,1083,195,185,54424,1474,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,275833,2075,140446,2052,133090,2042,106841,2527,0,187,106841,2527,98857,2459,7984,1609,26249,2489,7356,688,1033,439,856,395,177,147,6323,666,135387,1900,126154,2075,80844,3210,0,187,80844,3210,75127,3181,5717,1388,45310,3032,9233,870,1326,509,1326,509,0,187,7907,1037,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,107551,1497,56677,1558,54412,1560,45813,1701,46,82,45767,1696,42438,1973,3329,980,8599,1167,2265,518,555,233,527,217,28,55,1710,461,50874,1212,47768,1282,33863,1651,0,155,33863,1651,30788,1774,3075,1005,13905,1387,3106,770,178,160,178,160,0,155,2928,761,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,212112,1513,109812,1657,104115,1646,84054,2282,2159,890,81895,2489,76598,2736,5297,1271,20061,1960,5697,915,1803,544,1803,544,0,168,3894,775,102300,1506,94006,1693,60976,2640,130,171,60846,2615,55128,2762,5718,1251,33030,2738,8294,901,1105,487,1046,486,59,73,7189,1048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,93090,2176,52452,2026,50721,1933,44552,1774,1856,485,42696,1836,40771,1921,1925,948,6169,1035,1731,489,513,245,482,241,31,62,1218,424,40638,1475,37815,1405,24882,1877,187,220,24695,1909,21377,1953,3318,936,12933,1472,2823,713,410,318,410,318,0,185,2413,621,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,162034,2323,90199,2395,84033,2361,67363,2352,1529,500,65834,2319,61586,2478,4248,1487,16670,2033,6166,697,1432,447,1334,421,98,128,4734,702,71835,1890,64428,2157,44331,2417,392,346,43939,2315,40141,2540,3798,1154,20097,1960,7407,851,860,399,860,399,0,201,6547,862,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,15040,774,7596,911,7103,879,5763,780,111,142,5652,836,5509,826,143,118,1340,570,493,307,366,281,309,268,57,97,127,112,7444,865,6984,890,5448,956,0,159,5448,956,5415,965,33,42,1536,675,460,273,95,131,95,131,0,159,365,239,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,390825,1531,204753,1448,194792,1485,170039,2848,1468,510,168571,2920,158866,3229,9705,1944,24753,2782,9961,849,3214,804,2859,890,355,393,6747,1126,186072,1475,171771,1594,128006,2627,254,217,127752,2618,114845,2859,12907,1807,43765,2822,14301,831,2694,756,2662,769,32,60,11607,1050,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,520062,1785,253419,1493,238009,1341,174784,4013,428,295,174356,3990,154826,3555,19530,2695,63225,3891,15410,522,3363,722,3022,769,341,249,12047,745,266643,1440,244383,1465,163493,5064,24,56,163469,5055,143789,5034,19680,2382,80890,5173,22260,498,2845,780,2654,727,191,277,19415,948,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,316580,1657,161081,1481,149930,1568,119715,2317,371,271,119344,2309,106855,3034,12489,1899,30215,2376,11151,755,2010,515,1734,497,276,275,9141,827,155499,1707,141851,1698,93460,2503,120,109,93340,2500,84198,2631,9142,1325,48391,2731,13648,874,2142,686,2100,678,42,75,11506,1035,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,176356,1424,93097,1245,89810,1276,75506,1865,11,23,75495,1868,70467,2049,5028,1173,14304,1703,3287,529,972,393,972,393,0,141,2315,548,83259,1237,78891,1281,57865,1972,0,141,57865,1972,51815,2047,6050,1244,21026,2086,4368,677,467,284,456,289,11,27,3901,682,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,55992,2628,33469,1935,32033,1849,22315,1836,1068,451,21247,1916,19795,1845,1452,732,9718,1408,1436,591,660,460,511,399,149,212,776,386,22523,1909,21107,1834,11792,1584,382,324,11410,1546,9061,1492,2349,788,9315,1558,1416,725,33,63,33,63,0,206,1383,724,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,152315,2445,77578,2174,73355,2054,59780,2095,1592,696,58188,2097,54409,2561,3779,1213,13575,1778,4223,666,457,308,457,308,0,181,3766,611,74737,1736,68577,1670,46306,2451,1237,613,45069,2513,41543,2434,3526,1156,22271,2291,6160,982,801,550,759,539,42,71,5359,893,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,22457,806,11063,835,10390,788,8124,808,70,72,8054,806,7661,782,393,252,2266,552,673,371,115,183,115,183,0,161,558,345,11394,824,10607,782,6926,767,37,60,6889,782,6573,841,316,293,3681,791,787,343,142,161,142,161,0,161,645,327,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,121250,1067,63158,1522,60338,1532,52162,1735,433,364,51729,1788,47688,1844,4041,1061,8176,1227,2820,509,977,389,963,388,14,28,1843,500,58092,1093,54342,1113,35990,1717,39,69,35951,1722,32896,1700,3055,839,18352,1815,3750,609,935,465,752,434,183,196,2815,586,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,551655,1676,280044,1569,261884,1557,216181,3243,584,333,215597,3346,196998,3935,18599,2556,45703,3343,18160,628,4185,812,3682,811,503,383,13975,841,271611,1315,248921,1381,169652,4085,316,384,169336,4140,153731,4664,15605,1984,79269,4041,22690,643,3266,826,3059,788,207,180,19424,1030,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,29426,772,14923,855,14600,828,12361,841,297,123,12064,813,10908,1058,1156,603,2239,620,323,234,28,59,28,59,0,182,295,224,14503,758,13386,849,9491,1172,0,182,9491,1172,8479,1114,1012,419,3895,923,1117,404,133,154,133,154,0,182,984,395,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1277144,1941,641255,1638,590981,1677,480014,5028,2011,758,478003,5183,443487,5190,34516,3821,110967,5264,50274,599,13570,1654,12651,1503,919,481,36704,1714,635889,1491,566244,1507,395649,5612,246,184,395403,5608,358638,5562,36765,3624,170595,6049,69645,490,9497,1313,8843,1195,654,411,60148,1464,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,728107,1559,358676,1467,313167,1639,228338,4691,631,361,227707,4719,206958,5502,20749,2429,84829,4889,45509,450,7449,1173,6668,1149,781,366,38060,1286,369431,1397,312707,1496,198256,4730,397,324,197859,4784,177828,4838,20031,2468,114451,5186,56724,788,6839,1226,6271,1113,568,363,49885,1416,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2764889,3689,1350624,2545,1230653,2505,931636,7137,3332,661,928304,7110,855438,7258,72866,4797,299017,7091,119971,728,23275,2278,22242,2295,1033,507,96696,2440,1414265,2664,1231403,2750,797755,9926,98,137,797657,9928,713907,11056,83750,5121,433648,10020,182862,775,17821,2240,17121,2165,700,495,165041,2201,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,569009,3508,300626,3322,289918,3180,251918,3664,10265,1714,241653,3864,227928,3723,13725,2169,38000,3049,10708,1410,2897,916,2554,833,343,304,7811,1372,268383,2880,253778,3236,160025,4225,1263,537,158762,4258,139970,4040,18792,2426,93753,4526,14605,1403,1338,618,1175,583,163,166,13267,1418,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US39,267038,2230,138422,2544,129258,2337,102422,2563,520,338,101902,2548,92280,2496,9622,1914,26836,2455,9164,1020,1728,538,1463,464,265,234,7436,1038,128616,1694,117485,1932,78712,2365,163,170,78549,2374,70558,2493,7991,1592,38773,2979,11131,1013,785,340,785,340,0,185,10346,987,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,241883,1386,128931,1423,123387,1319,99298,1831,1542,657,97756,1881,93621,1896,4135,927,24089,1995,5544,682,1330,430,1191,416,139,139,4214,665,112952,1215,106194,1290,64917,2671,663,542,64254,2736,59647,2717,4607,896,41277,2747,6758,698,1642,488,1358,470,284,269,5116,823,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,329949,1961,173585,2257,165706,2308,135645,3026,365,241,135280,3057,124169,3504,11111,1700,30061,2903,7879,775,1592,635,1509,618,83,112,6287,842,156364,1695,145429,1667,98531,3105,185,294,98346,3111,84819,3719,13527,2510,46898,3395,10935,1041,1765,719,1765,719,0,197,9170,1058,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,573349,1706,291893,1698,273836,1934,194296,4275,300,205,193996,4226,171408,4185,22588,2571,79540,4236,18057,1024,3274,953,3096,963,178,209,14783,1152,281456,1645,258468,1605,164742,4860,118,182,164624,4853,141164,5076,23460,2518,93726,4682,22988,930,2653,835,2116,675,537,398,20335,1120,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,104461,784,51920,917,48781,864,36354,1683,152,174,36202,1678,32473,1904,3729,960,12427,1792,3139,251,929,496,790,492,139,232,2210,478,52541,729,48406,743,34371,1778,0,203,34371,1778,29853,1858,4518,939,14035,1723,4135,213,362,342,289,337,73,125,3773,419,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,174130,1573,96073,1896,91951,2111,77101,2474,2908,983,74193,2807,70673,2834,3520,1184,14850,2056,4122,951,1343,661,1343,661,0,200,2779,864,78057,1427,73213,1619,42886,2452,1416,660,41470,2410,37297,2449,4173,1142,30327,2695,4844,1017,639,404,423,312,216,264,4205,956,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,17683,1337,9256,1051,8844,1065,7334,1073,341,445,6993,1141,6317,1300,676,514,1510,472,412,318,119,99,119,99,0,151,293,290,8427,1100,7768,1238,5329,1371,13,26,5316,1372,5241,1372,75,102,2439,616,659,521,26,48,26,48,0,151,633,529,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,204145,1904,108992,1961,104508,1833,87883,2121,2594,814,85289,2213,81313,2202,3976,1111,16625,1895,4484,952,1560,563,1535,566,25,44,2924,875,95153,1838,89957,1774,54333,3234,198,312,54135,3203,47144,2966,6991,1537,35624,2921,5196,1038,1459,622,1459,622,0,198,3737,966,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,7277142,5641,3637051,4472,3347101,4648,2678652,13077,13591,1672,2665061,13169,2509188,13678,155873,6877,668449,13400,289950,1704,61051,3277,57894,3139,3157,917,228899,3813,3640091,5000,3258154,5326,2009359,17649,3130,1009,2006229,17684,1852568,16893,153661,6805,1248795,18454,381937,1826,44124,2789,42795,2782,1329,591,337813,3013,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,256353,1418,131522,1219,125219,1177,106289,1707,501,384,105788,1785,98684,1966,7104,1417,18930,1648,6303,596,1222,547,1222,547,0,184,5081,785,124831,1134,116784,1230,78236,3040,40,69,78196,3044,72617,3071,5579,1206,38548,3446,8047,441,1536,617,1434,597,102,138,6511,707,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7959,485,3513,596,2978,561,1948,627,58,104,1890,643,1715,645,175,151,1030,534,535,244,139,134,139,134,0,147,396,221,4446,564,4082,581,2619,486,0,147,2619,486,2503,465,116,101,1463,443,364,186,44,64,44,64,0,147,320,197,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
