GEO_ID,C16009_001E,C16009_001M,C16009_002E,C16009_002M,C16009_003E,C16009_003M,C16009_004E,C16009_004M,C16009_005E,C16009_005M,C16009_006E,C16009_006M,C16009_007E,C16009_007M,C16009_008E,C16009_008M,C16009_009E,C16009_009M,C16009_010E,C16009_010M,C16009_011E,C16009_011M,C16009_012E,C16009_012M,C16009_013E,C16009_013M,NAME,C16009_001EA,C16009_001MA,C16009_002EA,C16009_002MA,C16009_003MA,C16009_003EA,C16009_004MA,C16009_004EA,C16009_005EA,C16009_005MA,C16009_006EA,C16009_006MA,C16009_007EA,C16009_007MA,C16009_008MA,C16009_008EA,C16009_009MA,C16009_009EA,C16009_010EA,C16009_010MA,C16009_011EA,C16009_011MA,C16009_012EA,C16009_012MA,C16009_013EA,C16009_013MA,state
0400000US19,2814300,2678,336838,13397,293578,12658,20870,3736,7726,1762,9400,2059,5264,2108,2477462,13710,2317269,14499,87042,5262,31956,4003,31180,3310,10015,2401,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2624414,2773,344667,12160,276031,10283,49881,5637,5692,1589,8247,2298,4816,2083,2279747,12761,2050225,12220,150753,6949,28627,2805,40064,3420,10078,2231,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4007590,3390,736930,20403,680221,20065,28767,4097,8838,2050,10031,2210,9073,3181,3270660,20331,3118145,19882,69322,4330,46499,4973,23818,2437,12876,3710,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4217298,3684,801359,21326,735243,20604,33938,4879,21590,3392,6562,1575,4026,2037,3415939,22111,3129099,22653,118441,6784,110506,7554,45981,4260,11912,3849,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232264,1483,167284,7939,153100,7348,1972,775,7641,1536,1151,718,3420,1517,1064980,7985,996037,8225,8756,1725,44286,3023,9941,1846,5960,2052,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5474744,2106,541184,19258,429829,16744,57161,7197,24105,3431,19772,3549,10317,2559,4933560,19450,4098130,24682,332136,11857,237071,12336,183822,8810,82401,7492,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6149948,1877,696087,18402,422511,15400,155430,9138,57434,5947,39600,4718,21112,5109,5453861,18477,4336380,19996,374311,11137,465197,16165,206922,8243,71051,6473,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9128143,4108,1423327,26192,1231761,22017,67167,6659,38005,5246,18638,2087,67756,7974,7704816,26778,7052976,25349,197787,8035,212332,8940,121987,6315,119734,9679,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4989650,2801,552751,17354,432139,13274,38676,5197,13848,2339,25735,4187,42353,6306,4436899,17623,4004075,16617,142223,7657,87038,6245,139802,5839,63761,6449,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2705292,2624,563479,16238,541313,16264,15587,2914,2080,950,1948,935,2551,1449,2141813,15901,2068828,16885,45750,3505,11622,2109,11177,2281,4436,1290,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5514209,3616,817566,20207,749621,18349,32669,5007,13961,3148,11987,1935,9328,2904,4696643,20355,4456047,22468,94043,6888,80419,6460,48543,4369,17591,3746,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,939136,1914,142629,7117,135815,7132,1559,621,1198,438,1388,755,2669,826,796507,7155,766897,7030,12079,1783,9812,1621,3066,913,4653,1215,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1699336,1997,203042,7989,163145,7580,29270,4098,3552,1106,3198,1282,3877,1629,1496294,8057,1354891,10050,95561,5014,15632,1793,21189,2408,9021,2811,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2627745,2161,379981,16241,240771,11947,111760,9472,6936,1802,16999,3111,3515,1432,2247764,16120,1577695,15305,452311,12429,56839,5495,142957,5236,17962,3724,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1223006,1047,107383,6828,97994,6943,3685,1488,3817,1208,1673,831,214,219,1115623,6794,1034749,8642,19089,2646,44686,4769,13556,2542,3543,1398,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8237557,2719,879224,21536,492797,15017,279836,14645,56958,5818,31403,4243,18230,3951,7358333,21976,5200562,25129,1039129,17580,627774,18644,380320,12885,110548,9776,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1911188,1660,391382,15521,205165,9250,147096,10968,2665,787,2646,879,33810,3353,1519806,15726,1004872,14575,408077,12339,21358,3664,15307,2247,70192,3952,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18066691,4980,2784396,41721,1551885,27169,694548,23434,280275,14089,179382,10967,78306,8171,15282295,42504,10979474,36764,2052127,26213,1314148,25737,715371,14760,221175,13900,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9098589,4227,1506865,28794,1227436,24411,227729,13432,18949,3310,18180,3231,14571,4332,7591724,28879,6844365,28406,456452,13009,134224,8944,118755,5616,37928,4948,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,663705,1360,74130,5610,66243,5303,1521,822,3271,1156,897,605,2198,1197,589575,5725,560822,5875,7946,1663,13129,2404,3077,922,4601,1623,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10599506,3638,1603793,26298,1453495,23061,62881,6043,40247,6445,19063,2944,28107,6145,8995713,26548,8446051,29834,162868,7178,232333,11424,96352,6495,58109,6502,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3501955,2567,560243,13511,479919,12936,61324,5251,4226,1210,8179,2067,6595,1559,2941712,13943,2672992,13936,175011,6534,31877,3338,40536,3108,21296,3114,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3670965,2754,588099,19375,454641,15458,87295,7883,15795,3624,19558,3529,10810,3767,3082866,19601,2648418,19736,253280,10091,74738,7308,93221,6085,13209,2293,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11669346,3887,1529070,27871,1243348,24775,169732,10008,58964,5519,37833,4337,19193,3930,10140276,27921,9168650,29750,379292,13851,353324,11901,193373,9603,45637,5372,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,961625,897,132850,8217,90356,6702,31306,4190,6784,1766,3307,1154,1097,694,828775,8242,669291,7601,78752,5419,56346,4984,18482,2857,5904,1361,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4409232,3206,760422,20450,681150,19086,61787,7037,11371,3619,3348,959,2766,1486,3648810,20885,3428167,20676,129371,7417,46234,4313,34546,3142,10492,3458,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765040,1302,103393,5525,90270,4725,2309,1052,3615,1630,1761,754,5438,990,661647,5694,631855,5429,10341,1754,7595,1492,4665,1074,7191,1458,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5996634,3853,1056983,25402,938860,23659,79693,7199,11497,3008,9489,2553,17444,5118,4939651,25411,4637899,23298,158645,8545,66390,6546,55121,4851,21596,3656,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24414846,7289,4011816,54014,1971229,36659,1848506,45280,65118,8106,79991,5833,46972,6949,20403030,53837,13724347,53564,5475753,45386,449502,17325,605467,15699,147961,9943,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2650781,2002,304462,13856,224287,12304,57322,7370,6015,1637,8882,2270,7956,2549,2346319,14242,2037281,14766,206822,10835,42256,5180,46551,3528,13409,2654,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,571536,923,67871,4517,64287,4333,772,470,1716,671,623,421,473,483,503665,4483,480168,5097,3996,933,16007,2020,2620,809,874,547,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7580002,3973,868974,23584,712024,22585,80053,5934,29703,4583,21656,3662,25538,5145,6711028,24404,5670374,29493,436286,11469,253966,12007,252155,9458,98247,8248,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6491696,3992,829465,23228,608074,17006,122245,9880,30290,5931,49054,4616,19802,4118,5662231,23709,4657178,26206,425431,12586,229211,12319,305035,9070,45376,6120,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1693092,2911,298969,11103,291523,10778,3109,1615,2004,1029,1436,701,897,725,1394123,11812,1369410,11707,8743,1553,9295,1905,5425,1334,1250,670,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5269111,3478,666402,17568,558712,14574,61895,5950,17878,2622,22888,4052,5029,1699,4602709,18152,4249846,17770,179497,7332,89858,6129,71607,4655,11901,2671,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,532761,1414,58476,4966,48101,4109,7446,2359,832,525,575,298,1522,661,474285,5043,447688,4919,17613,2693,4634,1220,2201,909,2149,745,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3332715,1598,1509594,25142,75105,5817,1433806,24398,261,206,341,315,81,137,1823121,25396,108600,8054,1709884,26193,3423,1240,950,793,264,277,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
