GEO_ID,C18102_001E,C18102_001M,C18102_002E,C18102_002M,C18102_003E,C18102_003M,C18102_004E,C18102_004M,C18102_005E,C18102_005M,C18102_006E,C18102_006M,C18102_007E,C18102_007M,C18102_008E,C18102_008M,C18102_009E,C18102_009M,C18102_010E,C18102_010M,C18102_011E,C18102_011M,C18102_012E,C18102_012M,C18102_013E,C18102_013M,C18102_014E,C18102_014M,C18102_015E,C18102_015M,C18102_016E,C18102_016M,C18102_017E,C18102_017M,C18102_018E,C18102_018M,C18102_019E,C18102_019M,C18102_020E,C18102_020M,C18102_021E,C18102_021M,NAME,C18102_001EA,C18102_001MA,C18102_002EA,C18102_002MA,C18102_003MA,C18102_003EA,C18102_004MA,C18102_004EA,C18102_005EA,C18102_005MA,C18102_006EA,C18102_006MA,C18102_007EA,C18102_007MA,C18102_008MA,C18102_008EA,C18102_009MA,C18102_009EA,C18102_010MA,C18102_010EA,C18102_011EA,C18102_011MA,C18102_012EA,C18102_012MA,C18102_013EA,C18102_013MA,C18102_014MA,C18102_014EA,C18102_015MA,C18102_015EA,C18102_016EA,C18102_016MA,C18102_017EA,C18102_017MA,C18102_018EA,C18102_018MA,C18102_019MA,C18102_019EA,C18102_020MA,C18102_020EA,C18102_021MA,C18102_021EA,state
0400000US13,9906878,3443,4767586,7391,1269254,6034,7221,1598,1262033,6021,2971121,5651,78876,5610,2892245,7334,527211,2183,97717,4119,429494,4721,5139292,6335,1218993,5608,6565,1370,1212428,5878,3229524,3776,48818,3815,3180706,5535,690775,2678,80331,3871,610444,4044,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,674703,2594,157871,1291,975,515,156896,1378,416392,2404,9600,1500,406792,2887,100440,625,18525,1694,81915,1761,693067,2062,150147,1290,1195,601,148952,1456,419677,1472,6658,1499,413019,2027,123243,962,18180,1764,105063,1643,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,800730,3195,221162,2306,2495,951,218667,2100,470688,2425,16303,2301,454385,3705,108880,1238,28668,2037,80212,2309,812159,3009,209500,2248,2158,909,207342,2323,480206,2129,7015,1380,473191,2244,122453,1225,17309,1798,105144,2100,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,6204806,5051,1518519,3215,9571,1887,1508948,3708,3937112,3632,75038,4210,3862074,5744,749175,2161,123864,4449,625311,5043,6497587,5037,1462383,3594,7501,1376,1454882,3760,4061257,3444,52641,3694,4008616,4491,973947,2722,106816,4701,867131,5207,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,3180599,5120,807294,4065,6325,1457,800969,4273,1974813,3143,64837,4054,1909976,5218,398492,1718,83591,2956,314901,3456,3317430,5123,772698,4228,5842,1540,766856,4320,2037684,3166,40638,3585,1997046,5288,507048,2033,62881,3252,444167,3681,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,372279,2995,1937,652,370342,3110,940881,2826,25320,2039,915561,3523,207267,1212,40947,1805,166320,2108,1542473,3534,351072,2561,2012,705,349060,2812,931260,2277,13812,1683,917448,2620,260141,1428,27838,1840,232303,2023,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,368295,2734,2297,761,365998,2664,857425,3023,28626,2370,828799,3663,176792,1440,35584,1835,141208,2130,1442902,3711,352613,3031,2282,603,350331,3091,867739,2613,16406,1752,851333,2921,222550,1713,27200,1788,195350,2243,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,521131,3271,4371,1126,516760,3458,1312942,3557,54593,3810,1258349,4991,280024,1718,67855,3182,212169,3715,2214427,4026,491640,2963,3421,919,488219,2901,1371728,2838,31967,2577,1339761,3974,351059,1868,47875,2959,303184,3130,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,566215,3830,3139,854,563076,3886,1359287,3489,42667,3841,1316620,5105,267028,1635,52328,3287,214700,3574,2355042,4246,546403,3799,3021,889,543382,3953,1465365,3005,28337,2521,1437028,3639,343274,1925,38535,2169,304739,3148,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,129921,1107,907,453,129014,1243,401838,1536,15096,1806,386742,2388,106947,923,22043,1509,84904,1587,677290,1903,127469,1236,1147,521,126322,1334,420991,1561,9373,2060,411618,2535,128830,1046,14846,1705,113984,1920,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,689300,2849,4144,1210,685156,3052,1796563,2440,30082,2846,1766481,3929,346113,1566,49758,2929,296355,3190,3053871,3348,660467,2728,3328,916,657139,2840,1940871,2385,25773,2249,1915098,3429,452533,1907,45108,2746,407425,3595,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,707534,1873,3689,1132,703845,2343,2094170,2328,47934,3761,2046236,4490,422735,1747,68361,3533,354374,3471,3443909,2587,679864,2051,2752,817,677112,2099,2209751,2094,30844,2843,2178907,3053,554294,1867,70359,3161,483935,3507,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,1134854,2770,9544,1620,1125310,3346,2994165,2607,82952,4273,2911213,5073,659502,1732,127982,4175,531520,4305,5010100,3364,1085086,2441,7256,1428,1077830,2810,3093101,2331,56043,3231,3037058,3739,831913,1901,96584,3892,735329,3859,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,655128,2555,3283,723,651845,2727,1687188,2285,42723,2512,1644465,3351,335407,1721,66351,2593,269056,2809,2720488,3565,625663,2517,3411,764,622252,2727,1682824,2184,23043,2223,1659781,3176,412001,1848,43956,2400,368045,2885,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,375934,3670,1835,896,374099,3694,851164,2849,31405,3220,819759,4203,178790,1599,42733,2448,136057,2842,1521200,4278,353868,3638,1237,538,352631,3568,930980,2761,18102,2440,912878,3523,236352,1580,28727,2524,207625,2864,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,708049,3536,5477,1396,702572,3819,1792812,3836,55179,3577,1737633,4828,395596,1886,85813,3743,309783,3776,3054149,4191,679512,3402,3375,1066,676137,3364,1876627,3576,30963,2260,1845664,4230,498010,2401,54210,3083,443800,3883,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,114739,1366,950,476,113789,1259,308665,1943,12227,1505,296438,2448,79343,691,17910,1449,61433,1674,505369,1886,109312,1479,719,302,108593,1536,309886,1372,6191,1099,303695,1836,86171,745,9845,1447,76326,1586,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,240307,1769,1326,467,238981,1809,563910,2002,15910,1560,548000,2385,115413,852,28104,1683,87309,1788,934054,2210,226283,1646,1568,589,224715,1716,563893,1492,8844,1250,555049,1881,143878,991,16597,1594,127281,1572,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,339019,1684,3424,1089,335595,1898,873435,2052,26792,2583,846643,2901,187328,868,35742,2639,151586,2780,1405750,2245,322615,1745,2729,1001,319886,2051,874448,1707,20441,2677,854007,3060,208687,1036,25909,1931,182778,2176,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,135849,1264,1283,622,134566,1372,417858,1648,11610,1713,406248,2258,91501,773,16825,1541,74676,1578,666713,1844,130984,1158,891,595,130093,1375,425686,1339,5788,1094,419898,1716,110043,890,13746,1476,96297,1744,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,1024044,2309,4166,1115,1019878,2456,2722701,2401,43049,3442,2679652,3702,544568,1636,76938,2941,467630,3446,4539656,3088,983318,2180,4067,994,979251,2378,2828797,1773,32593,2800,2796204,3396,727541,1580,76711,3387,650830,3621,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1005401,3267,253955,2606,1295,626,252660,2686,609403,2600,24302,2833,585101,4276,142043,1125,34944,2346,107099,2489,1044968,2969,244725,2426,871,452,243854,2448,629123,1945,14009,2284,615114,3023,171120,1200,25665,1955,145455,2238,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,2150018,2766,13496,1917,2136522,3334,6072759,4101,109807,4910,5962952,5972,1193647,2645,178219,5386,1015428,5723,10083124,4395,2067060,3412,10208,1879,2056852,3557,6412911,3688,84122,5132,6328789,6498,1603153,2622,174552,5014,1428601,5760,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,1169105,5992,7898,1361,1161207,6106,2906020,5759,82521,4893,2823499,7778,620246,2087,119909,3807,500337,3752,5056777,6442,1117560,5641,6673,1319,1110887,5785,3139188,3671,49891,3680,3089297,5284,800029,2574,96963,4047,703066,4910,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,84298,1608,730,461,83568,1654,237245,1849,6843,1021,230402,2179,45473,650,9253,1084,36220,1209,357435,2171,82893,1743,260,186,82633,1788,221123,1320,3023,822,218100,1549,53419,449,6777,1219,46642,1354,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,1348228,3482,9340,1305,1338888,3637,3463646,4066,97724,5143,3365922,6484,758258,2246,135780,4065,622478,4380,5850677,5119,1283253,3571,6625,1574,1276628,3896,3597491,3589,62645,3883,3534846,4939,969933,3063,113584,4557,856349,4934,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,489000,2179,4363,856,484637,2241,1132000,2291,51318,3079,1080682,4192,240782,1512,65073,2590,175709,2473,1936184,3039,461123,2408,4897,1029,456226,2610,1173044,2185,24607,2290,1148437,2745,302017,1541,42216,2325,259801,2869,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,437888,2873,2957,1113,434931,2978,1214060,2825,45277,3492,1168783,4066,284028,1631,68525,3421,215503,3687,1995330,3943,419196,2907,3192,983,416004,3213,1235567,2740,22169,2409,1213398,3677,340567,1667,47804,3561,292763,3902,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,1374804,3208,9369,1608,1365435,3494,3849848,3141,106170,4275,3743678,5262,891894,2485,160666,4633,731228,5113,6466269,4310,1318270,3015,5738,1156,1312532,3331,3984011,2568,59475,3076,3924536,4155,1163988,2509,136758,4567,1027230,5240,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,109085,1203,1014,655,108071,1291,324722,1422,8502,1489,316220,2290,67783,859,12234,1481,55549,1472,538199,1619,103186,1179,438,342,102748,1327,342833,1383,7482,1703,335351,2225,92180,983,11271,1546,80909,1563,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,551156,4216,3459,1278,547697,4514,1393273,3746,43436,3282,1349837,5119,331295,1847,64113,3215,267182,3423,2458018,5175,529623,4526,2298,776,527325,4647,1515363,2914,24812,2521,1490551,3859,413032,1651,49108,2758,363924,3026,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,107114,1413,576,317,106538,1446,252921,2094,8448,1181,244473,2373,56506,724,12661,1105,43845,1180,418862,2625,102472,1731,257,163,102215,1705,250241,1975,4028,1030,246213,2231,66149,882,8311,1238,57838,1467,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,760619,4096,4847,970,755772,4096,1935605,4067,67387,4254,1868218,5435,423945,1757,89780,4028,334165,4015,3328568,5438,729001,4392,5267,1335,723734,4507,2065432,3436,42393,3421,2023039,4535,534135,2265,65629,3707,468506,3897,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,3629052,8207,26648,3124,3602404,8903,8047859,8144,221609,8252,7826250,10849,1338660,3709,280473,6523,1058187,6981,13470267,9186,3477675,7325,19921,2911,3457754,7612,8319135,5890,138145,6820,8180990,9081,1673457,4126,208312,5927,1465145,7103,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,464369,1862,3285,1227,461084,1971,860622,2378,21220,2471,839402,3199,134351,1005,30807,1790,103544,2115,1456961,2518,437942,1965,1905,684,436037,2080,862193,1748,12533,1626,849660,2384,156826,1079,19311,1696,137515,1911,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,62920,964,465,340,62455,961,194330,838,6878,1121,187452,1341,47769,731,9271,933,38498,966,315434,1217,58552,954,693,303,57859,1006,201520,995,5224,1073,196296,1412,55362,503,7666,944,47696,1004,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,950309,4099,5077,1360,945232,4231,2481593,5291,58331,3463,2423262,6433,493814,2629,83827,3612,409987,4322,4189168,5708,914429,4729,2976,848,911453,4714,2648055,4554,37630,2835,2610425,5936,626684,2377,67370,3167,559314,4151,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,818842,3252,6151,1303,812691,3373,2187766,4545,75280,4092,2112486,6276,442581,1831,99979,3929,342602,4040,3505617,3843,782187,2930,4420,1179,777767,3131,2194697,2625,42988,3741,2151709,4021,528733,1971,68314,3439,460419,3955,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,196202,2376,1468,599,194734,2459,555089,2214,30899,2578,524190,3369,144746,966,39044,2187,105702,2386,924799,2865,186023,2430,1598,651,184425,2438,563589,2059,16366,2157,547223,3251,175187,951,29098,2465,146089,2390,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,662366,2466,4450,1125,657916,2866,1766015,2397,48005,3023,1718010,3971,380718,1397,71845,3058,308873,3490,2875626,3189,635426,2391,2956,889,632470,2659,1774457,2535,25599,2088,1748858,3132,465743,1766,50067,2543,415676,3061,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,70138,1861,577,395,69561,1851,184024,1835,8360,1548,175664,2043,36804,644,8140,1168,28664,1214,283832,2423,67158,1563,238,256,66920,1540,175438,1689,2745,844,172693,2017,41236,794,4625,903,36611,1009,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,402669,3108,3702,1143,398967,3273,1016500,1443,30322,2728,986178,2930,264143,1004,45537,2893,218606,2955,1838041,3476,369415,3157,1744,845,367671,3433,1122384,1096,25997,2606,1096387,2812,346242,1385,46804,2760,299438,3185,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
