GEO_ID,B19202C_001E,B19202C_001M,NAME,B19202C_001EA,B19202C_001MA,state
0400000US01,22996,9287,Alabama,null,null,01
0400000US02,31711,5259,Alaska,null,null,02
0400000US04,15371,2445,Arizona,null,null,04
0400000US05,27538,17350,Arkansas,null,null,05
0400000US06,23265,3793,California,null,null,06
0400000US08,30042,15599,Colorado,null,null,08
0400000US09,13456,4405,Connecticut,null,null,09
0400000US10,null,null,Delaware,null,null,10
0400000US11,null,null,District of Columbia,null,null,11
0400000US12,20818,8077,Florida,null,null,12
0400000US13,26704,7527,Georgia,null,null,13
0400000US15,50742,18126,Hawaii,null,null,15
0400000US16,12457,8112,Idaho,null,null,16
0400000US17,22635,17784,Illinois,null,null,17
0400000US18,16315,7053,Indiana,null,null,18
0400000US19,11656,2984,Iowa,null,null,19
0400000US20,21435,6909,Kansas,null,null,20
0400000US21,22063,14525,Kentucky,null,null,21
0400000US22,24481,11117,Louisiana,null,null,22
0400000US23,14770,8864,Maine,null,null,23
0400000US24,15366,13778,Maryland,null,null,24
0400000US25,17352,12062,Massachusetts,null,null,25
0400000US26,30264,8252,Michigan,null,null,26
0400000US27,23976,5171,Minnesota,null,null,27
0400000US28,25576,11962,Mississippi,null,null,28
0400000US29,16819,6033,Missouri,null,null,29
0400000US30,19233,4510,Montana,null,null,30
0400000US31,9118,3822,Nebraska,null,null,31
0400000US32,37748,10902,Nevada,null,null,32
0400000US33,24423,2937,New Hampshire,null,null,33
0400000US34,31763,21074,New Jersey,null,null,34
0400000US35,17135,3492,New Mexico,null,null,35
0400000US36,21180,7611,New York,null,null,36
0400000US37,19268,2463,North Carolina,null,null,37
0400000US38,23645,11716,North Dakota,null,null,38
0400000US39,19766,5771,Ohio,null,null,39
0400000US40,22832,1780,Oklahoma,null,null,40
0400000US41,25881,7880,Oregon,null,null,41
0400000US42,16402,4407,Pennsylvania,null,null,42
0400000US44,15239,12563,Rhode Island,null,null,44
0400000US45,14877,6197,South Carolina,null,null,45
0400000US46,16354,6497,South Dakota,null,null,46
0400000US47,17405,7375,Tennessee,null,null,47
0400000US48,24959,4636,Texas,null,null,48
0400000US49,11311,5337,Utah,null,null,49
0400000US50,30966,3925,Vermont,null,null,50
0400000US51,27110,23206,Virginia,null,null,51
0400000US53,23011,4824,Washington,null,null,53
0400000US54,15609,6187,West Virginia,null,null,54
0400000US55,21940,3298,Wisconsin,null,null,55
0400000US56,15627,5541,Wyoming,null,null,56
0400000US72,21190,16783,Puerto Rico,null,null,72
