GEO_ID,B20001_001E,B20001_001M,B20001_002E,B20001_002M,B20001_003E,B20001_003M,B20001_004E,B20001_004M,B20001_005E,B20001_005M,B20001_006E,B20001_006M,B20001_007E,B20001_007M,B20001_008E,B20001_008M,B20001_009E,B20001_009M,B20001_010E,B20001_010M,B20001_011E,B20001_011M,B20001_012E,B20001_012M,B20001_013E,B20001_013M,B20001_014E,B20001_014M,B20001_015E,B20001_015M,B20001_016E,B20001_016M,B20001_017E,B20001_017M,B20001_018E,B20001_018M,B20001_019E,B20001_019M,B20001_020E,B20001_020M,B20001_021E,B20001_021M,B20001_022E,B20001_022M,B20001_023E,B20001_023M,B20001_024E,B20001_024M,B20001_025E,B20001_025M,B20001_026E,B20001_026M,B20001_027E,B20001_027M,B20001_028E,B20001_028M,B20001_029E,B20001_029M,B20001_030E,B20001_030M,B20001_031E,B20001_031M,B20001_032E,B20001_032M,B20001_033E,B20001_033M,B20001_034E,B20001_034M,B20001_035E,B20001_035M,B20001_036E,B20001_036M,B20001_037E,B20001_037M,B20001_038E,B20001_038M,B20001_039E,B20001_039M,B20001_040E,B20001_040M,B20001_041E,B20001_041M,B20001_042E,B20001_042M,B20001_043E,B20001_043M,NAME,B20001_001MA,B20001_001EA,B20001_002MA,B20001_002EA,B20001_003EA,B20001_003MA,B20001_004EA,B20001_004MA,B20001_005MA,B20001_005EA,B20001_006MA,B20001_006EA,B20001_007MA,B20001_007EA,B20001_008MA,B20001_008EA,B20001_009EA,B20001_009MA,B20001_010EA,B20001_010MA,B20001_011MA,B20001_011EA,B20001_012MA,B20001_012EA,B20001_013MA,B20001_013EA,B20001_014EA,B20001_014MA,B20001_015EA,B20001_015MA,B20001_016EA,B20001_016MA,B20001_017MA,B20001_017EA,B20001_018MA,B20001_018EA,B20001_019MA,B20001_019EA,B20001_020MA,B20001_020EA,B20001_021EA,B20001_021MA,B20001_022MA,B20001_022EA,B20001_023MA,B20001_023EA,B20001_024MA,B20001_024EA,B20001_025MA,B20001_025EA,B20001_026EA,B20001_026MA,B20001_027EA,B20001_027MA,B20001_028MA,B20001_028EA,B20001_029MA,B20001_029EA,B20001_030EA,B20001_030MA,B20001_031EA,B20001_031MA,B20001_032EA,B20001_032MA,B20001_033MA,B20001_033EA,B20001_034MA,B20001_034EA,B20001_035MA,B20001_035EA,B20001_036EA,B20001_036MA,B20001_037EA,B20001_037MA,B20001_038EA,B20001_038MA,B20001_039MA,B20001_039EA,B20001_040MA,B20001_040EA,B20001_041MA,B20001_041EA,B20001_042EA,B20001_042MA,B20001_043EA,B20001_043MA,state
0400000US13,4993010,19840,2601397,13738,141906,6141,95871,6076,97501,5492,71346,5539,118872,6677,59260,4283,109443,6036,70114,5320,132420,6493,76322,5280,167035,6447,194920,8345,142051,6463,144676,7342,109815,5299,134088,7023,152289,6965,114687,5537,179341,5621,289440,7753,2391613,14312,179325,7132,127466,5812,130859,6727,99298,6088,146171,6568,95992,5292,124283,7241,81546,4835,125089,6535,74729,4556,174375,7343,171701,7053,135645,6393,124665,6383,98011,6100,98617,5330,120186,5524,81472,4976,104642,6050,97541,4970,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,759063,7738,411416,3974,16004,2071,12109,1687,15313,1893,10471,1980,16640,1981,7082,1163,11080,1575,12612,1719,18695,2123,10507,1631,24373,2423,30513,2573,28842,2810,27316,2388,19388,2257,24333,2519,27446,2503,24152,2630,36851,2970,37689,2348,347647,5786,22437,2113,15458,2089,14762,1753,13243,1702,17131,2343,9044,1649,12796,1600,9092,1472,18394,1960,13145,1756,25283,2469,31844,3000,24771,2525,19492,1685,15959,2360,18030,2089,18685,1974,15818,1855,18005,1899,14258,1827,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,828700,7979,445856,5187,30487,2492,20154,2295,19654,2097,14741,1903,19967,2209,10653,1502,16223,1824,12225,2018,18864,2286,16483,2775,29907,3483,34989,3042,23593,2296,22361,2924,18935,2097,18755,2524,28419,2662,21881,2597,30105,3004,37460,3273,382844,5753,37605,3229,24028,2492,26214,3043,18603,2181,30626,3240,17923,2507,19675,2412,13794,2023,28056,2910,16318,2519,27592,2578,27000,2594,17135,2488,17665,3127,10725,1856,12240,1941,13326,1957,8177,1546,7859,1458,8283,1552,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6806184,20810,3573355,14131,180538,5984,132773,5679,126707,6620,92572,4257,148735,6974,73882,4725,123439,5855,87202,4770,163427,6666,73691,4284,197633,6967,215483,6694,189243,8557,193215,7736,138929,6241,190762,7288,248384,7421,192085,6343,335170,9363,469485,8143,3232829,15207,223666,6665,162190,5760,168949,6882,126182,5251,189001,6517,101722,4697,168079,6713,106788,4915,173158,6367,98957,4801,213571,6320,226731,6761,175615,5657,165183,5893,124012,5676,144861,5894,185129,6697,125370,5212,185672,6157,167993,5989,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3459819,14418,1810457,10130,110825,4603,75100,4662,70195,3740,45977,3539,81481,3852,38824,3267,69800,4059,41425,2958,81414,4082,39385,3586,111888,6244,126559,6065,111919,4889,115968,6123,83050,4364,105624,4587,132829,5819,90316,4353,129441,5936,148437,5300,1649362,11093,141546,5458,96647,4160,97465,3944,70915,4602,110860,4622,54372,3381,84272,4228,55427,3659,103771,4658,49422,3950,134941,5276,132989,5066,97940,5050,86858,4324,64798,4321,61506,3834,70880,3976,42660,3780,52448,3473,39645,3235,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1766951,8418,925118,6701,57053,3676,41210,2822,32083,2316,23859,2594,36392,2709,17350,1873,29544,2559,16255,1850,38521,2839,19412,1996,51547,3300,64671,3732,57440,2879,65711,3901,49866,3231,58525,2918,69728,3783,51760,2918,70534,3770,73657,3394,841833,5850,71823,4006,54762,3500,47176,3115,33031,2347,48917,3393,26800,2352,42693,2757,28325,2219,44381,2813,24752,2160,65797,3601,66099,3853,50798,3017,49501,3381,34505,2598,32439,1690,42737,3194,26180,2328,29113,2237,22004,2232,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1574375,9711,840227,6301,52405,3144,34259,3046,35226,2602,21723,2341,35726,2863,15972,1662,24507,2185,16686,1784,38383,3186,19619,2686,50571,3525,61731,3565,47738,3280,49597,3008,42453,2988,45699,2727,58655,3746,42592,2569,61283,3218,85402,3128,734148,7422,61092,3678,42838,2926,39669,2804,30837,2605,48491,3046,24159,2167,36618,3084,24311,2029,43231,3120,23342,2232,54472,3584,52408,3270,47814,2894,43785,2880,29987,2173,30949,2605,34028,2636,21717,2269,24973,2279,19427,1937,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2162493,13391,1140647,9730,68717,3853,49112,2787,46956,3058,34816,2915,49534,3285,28447,2799,51866,4112,36267,2864,57909,3577,31883,2980,79581,4346,80938,4831,61648,3450,64217,3876,52196,3337,60397,4037,77559,4056,50179,3439,75359,3374,83066,4298,1021846,8014,90775,5152,56994,4005,56663,4099,43630,3231,70938,4327,38897,2878,54080,3526,35704,3574,65333,3382,32731,2565,83194,4063,73334,4145,59720,3120,54299,3407,36518,2925,41172,2904,44690,2874,24761,2469,32095,3135,26318,2459,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2250657,14670,1173478,9024,55265,4686,40743,3273,46207,3818,30801,2655,53790,4338,24195,2704,39055,3636,30470,3433,49732,3603,26345,3278,70363,4427,75565,5209,61172,4737,70533,4772,47756,3583,63685,4293,79714,4477,66143,4100,106934,5703,135010,5622,1077179,10072,77549,4819,57312,3526,59670,3809,47722,3977,77614,4861,47900,3883,64255,4450,44344,4153,66342,4742,38097,3703,87147,4622,76515,4743,60548,3982,57368,3648,43516,3337,42144,3325,41700,3252,25651,2239,35237,3251,26548,2644,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,737125,6927,378624,4646,23491,2454,16450,1642,17893,2142,12115,1852,16248,1828,8178,1205,14331,1729,11681,2014,17288,1879,9457,1539,23530,2097,28275,2233,21750,2060,22763,2462,16924,1909,20326,2125,26759,2194,17927,1713,24490,2005,28748,2504,358501,4743,28594,2565,22681,2216,19965,1792,14978,1910,18992,2065,12260,1663,18526,2296,12511,1480,20636,1900,12583,1338,30966,2535,29128,2269,21741,2115,18638,1550,12646,1766,14500,1768,17980,1778,10719,1475,12102,1696,8355,1409,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3312199,14312,1680662,9181,83470,4166,52757,3470,51604,3612,36921,3478,62557,4137,25611,2470,47500,3437,30210,3075,63632,4114,27057,3056,90221,5077,94099,5336,84018,4787,86796,5303,67436,3773,85895,4877,116291,5178,97285,5160,179284,6328,298018,6612,1631537,9089,100684,5302,68862,3774,74654,4255,47905,3311,79646,4094,41474,3621,61757,3745,37566,3379,73336,3862,39725,2952,91921,4905,106295,5788,77028,4249,86918,4427,71916,4691,78824,4417,105324,4319,84934,3725,152538,5717,150230,5727,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3844256,16951,1948914,11318,109353,4256,75228,4209,69754,3764,43970,3296,70298,4203,29312,2537,56895,4398,31067,2760,72452,4732,28935,2943,85268,5451,107300,4902,84380,4724,101257,5079,71324,4104,107529,5156,136587,5684,115311,4620,204949,6604,347745,6132,1895342,11209,137206,6209,96382,3880,95963,5717,57278,3503,100477,5173,47332,3553,77374,4601,43630,3146,87868,4576,43618,3490,109209,5193,119802,6440,93288,4898,101023,5076,75621,4261,88278,4762,124452,5205,99572,5111,145849,5093,151120,6175,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5007623,19476,2598682,12374,171464,5938,115759,4894,116547,4821,78002,4799,116874,4973,61495,3734,97513,4221,56993,3797,112919,4937,54905,3638,144668,5286,165162,6132,129368,5026,149323,5301,104758,4796,132926,4580,167184,5253,132776,4922,216760,5911,273286,6500,2408941,12704,208756,6406,142535,5065,157311,5142,102962,4242,162748,5305,91328,4201,134763,5983,82652,4841,133967,4637,67511,3618,167668,6150,159579,6651,121783,4558,116920,5226,82727,4431,88885,4015,119863,3902,86314,3823,101467,4227,79202,3684,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3163752,11266,1644180,7201,92489,3859,67194,2873,68980,4314,38246,2562,61194,3374,28461,2515,47803,2715,30125,2456,61205,3642,31947,2568,86114,4047,103765,4369,89428,4774,104181,4034,75155,3358,99275,4530,126510,4814,89157,4037,140875,4310,202076,5778,1519572,8014,113330,3990,81261,3777,81239,4038,51649,2970,83837,3656,40285,2768,65138,2926,39644,3197,76098,3360,44514,2720,103221,4065,112112,4719,92567,4081,86807,4075,63761,3611,70646,3689,88895,4115,66221,3081,85731,3436,72616,3441,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1357020,11215,699587,8047,41823,3264,25209,2689,33373,2463,20806,2828,29431,3083,18960,2327,30205,3172,19427,2423,34887,3265,19706,2163,48389,3379,52210,3716,46103,3809,42639,2972,33836,3220,36952,3141,44814,3778,26570,2954,41175,3516,53072,3208,657433,7848,53552,3770,39197,3165,35917,2918,28159,3134,47191,3767,25104,2608,40077,4008,25988,2601,40622,3240,23511,2284,52129,4172,52092,3763,40647,3154,36870,3141,20283,2498,24088,2297,23980,2535,17281,2345,18455,2536,12290,1826,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
