GEO_ID,C07008_001E,C07008_001M,C07008_002E,C07008_002M,C07008_003E,C07008_003M,C07008_004E,C07008_004M,C07008_005E,C07008_005M,C07008_006E,C07008_006M,C07008_007E,C07008_007M,C07008_008E,C07008_008M,C07008_009E,C07008_009M,C07008_010E,C07008_010M,C07008_011E,C07008_011M,C07008_012E,C07008_012M,C07008_013E,C07008_013M,C07008_014E,C07008_014M,C07008_015E,C07008_015M,C07008_016E,C07008_016M,C07008_017E,C07008_017M,C07008_018E,C07008_018M,C07008_019E,C07008_019M,C07008_020E,C07008_020M,C07008_021E,C07008_021M,C07008_022E,C07008_022M,C07008_023E,C07008_023M,C07008_024E,C07008_024M,C07008_025E,C07008_025M,C07008_026E,C07008_026M,C07008_027E,C07008_027M,C07008_028E,C07008_028M,C07008_029E,C07008_029M,C07008_030E,C07008_030M,NAME,C07008_001EA,C07008_001MA,C07008_002EA,C07008_002MA,C07008_003MA,C07008_003EA,C07008_004MA,C07008_004EA,C07008_005MA,C07008_005EA,C07008_006MA,C07008_006EA,C07008_007MA,C07008_007EA,C07008_008EA,C07008_008MA,C07008_009MA,C07008_009EA,C07008_010EA,C07008_010MA,C07008_011MA,C07008_011EA,C07008_012EA,C07008_012MA,C07008_013EA,C07008_013MA,C07008_014MA,C07008_014EA,C07008_015MA,C07008_015EA,C07008_016MA,C07008_016EA,C07008_017MA,C07008_017EA,C07008_018EA,C07008_018MA,C07008_019EA,C07008_019MA,C07008_020MA,C07008_020EA,C07008_021EA,C07008_021MA,C07008_022MA,C07008_022EA,C07008_023EA,C07008_023MA,C07008_024MA,C07008_024EA,C07008_025MA,C07008_025EA,C07008_026MA,C07008_026EA,C07008_027MA,C07008_027EA,C07008_028EA,C07008_028MA,C07008_029EA,C07008_029MA,C07008_030EA,C07008_030MA,state
0400000US13,8019982,4605,2759911,24562,3709729,31318,1101264,18716,449078,9973,6781100,27521,2152529,24849,3323437,30762,901782,16973,403352,9661,583853,19101,288053,12606,175403,9947,97095,5394,23302,2818,389196,15927,202302,9561,107492,8006,67784,4995,11618,1754,222273,11203,99300,7199,84057,6677,30558,3356,8358,1592,43560,4134,17727,2680,19340,2645,4045,1326,2448,729,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,387757,7913,571000,8919,125212,5855,74783,3256,992696,8234,320512,8153,497338,9478,105718,5469,69128,3122,100734,6596,42599,4054,39710,4192,14363,1917,4062,813,5426,1301,2231,820,2409,959,766,425,20,33,48638,4244,18782,2515,24782,3014,3916,897,1158,511,11258,1788,3633,1069,6761,1344,449,256,415,336,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,343766,7996,696177,12284,168104,8461,66376,3297,1058497,9570,252447,8689,612474,11741,133016,6727,60560,3356,113861,7589,48795,4659,42454,4908,19482,2343,3130,1078,45690,4359,19808,2377,16057,3050,8875,1469,950,506,51096,4824,20515,2461,22871,3855,6134,1387,1576,531,5279,1154,2201,714,2321,871,597,521,160,188,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,3661126,23761,4936980,32329,1209971,18140,604084,10735,9017976,23471,2932265,27373,4502518,33255,1030234,16275,552959,10466,864522,18468,443300,13564,269110,10661,119183,5985,32929,2990,288852,9130,161381,7151,81319,4949,35372,3093,10780,1410,180840,9614,97081,6542,57520,4773,20982,2991,5257,1144,59971,5298,27099,3433,26513,3283,4200,1169,2159,659,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,1616268,16546,2597405,25037,760489,13779,310649,7751,4502982,20105,1242898,16930,2356877,25631,621636,12030,281571,7096,449697,14494,208443,8871,136996,6796,85223,5667,19035,1904,194663,8722,97915,4518,55970,5180,34341,3331,6437,1157,115126,6249,56007,4365,38634,4344,17467,2056,3018,877,22343,2773,11005,1578,8928,1964,1822,647,588,367,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,725131,10490,1327851,14150,294540,8213,155787,4270,2115653,10765,525184,9915,1209342,14395,239842,7549,141285,3967,215428,9153,107037,5808,63773,5460,35598,3475,9020,1193,94775,5373,55222,3871,25924,3119,10950,1532,2679,653,66525,5105,32987,3593,23128,3014,7849,1302,2561,794,10928,2164,4701,1237,5684,1638,301,231,242,131,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,669896,9879,1198473,15278,296422,7510,134355,4731,1916208,12214,490701,10871,1069512,13034,237170,6725,118825,4351,213051,10711,97546,7131,69636,5266,36641,3022,9228,1307,81744,4457,44029,3187,20999,2633,13181,1816,3535,782,74857,5532,30799,3378,33456,3903,8601,1299,2001,609,13286,2400,6821,1721,4870,1367,829,493,766,535,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,1012331,14914,1771124,21064,547067,11790,238668,6409,3009243,14493,762787,13995,1592656,19502,439024,9884,214776,6195,315243,11165,136906,6750,101581,6852,62199,4174,14557,2179,145289,8670,68086,5390,41398,4060,30241,3272,5564,1159,87643,6202,40271,3422,30528,3416,13646,2250,3198,941,11772,1818,4281,940,4961,1359,1957,776,573,350,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,1320638,12828,1607644,20381,543765,14756,244693,6487,3222498,15320,1072404,14772,1466555,18092,460067,12606,223472,6366,273296,12595,137091,8064,76848,7094,46922,4716,12435,1863,126121,7872,68685,5415,31101,4659,21591,3068,4744,1206,82241,6302,36895,3576,28101,3537,13781,2432,3464,1078,12584,2403,5563,1611,5039,1312,1404,539,578,368,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,321028,5671,555318,9808,174409,6213,68935,2951,967086,7374,243970,5946,515579,9296,144395,5637,63142,2929,80788,5387,37737,3387,22084,3199,17663,2254,3304,807,33893,3430,20856,2759,4849,1176,6930,1311,1258,508,33084,3401,15793,2260,10833,2171,5258,1402,1200,379,4839,1416,2672,1156,1973,566,163,177,31,48,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,1718599,15104,2257524,23364,603180,13306,275447,6741,4195505,17875,1391910,18349,2040346,23668,509900,12209,253349,5993,349748,11986,171348,8214,111592,7140,54726,3729,12082,1790,137235,7402,75457,4535,38751,4351,19245,2264,3782,1077,134875,7823,66651,5334,48239,4328,15363,2383,4622,1137,37387,3968,13233,2149,18596,3042,3946,1117,1612,628,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,2079272,15766,2567554,22007,639458,13237,318576,7216,4848984,16411,1655618,16780,2353605,21071,548256,10625,291505,6802,402634,13389,212197,9477,116003,6910,57059,4992,17375,2190,161069,8217,96754,6238,40430,4042,18947,2417,4938,1014,130935,6221,83952,5025,31831,3510,12567,1860,2585,868,61238,5051,30751,2980,25685,3133,2629,785,2173,749,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,2683056,17755,3852751,24496,1060879,15575,492468,7637,6907264,21399,2063270,19484,3507399,23013,890544,14777,446051,7857,690882,14514,359950,11818,194736,8184,106718,5257,29478,2132,324351,11794,181187,8113,85541,6382,47078,3419,10545,1358,126259,7410,59552,4593,47448,4193,13694,1720,5565,1053,40398,3568,19097,2538,17627,2242,2845,829,829,336,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,1403177,13252,2265927,19185,494963,9667,222867,6176,3747166,13963,1061256,13307,2072638,18281,415017,8168,198255,5865,313756,8993,162307,7255,95775,4443,41924,3129,13750,1832,209726,7405,120532,5310,56060,3885,26290,2530,6844,1312,91957,5953,48832,3477,30846,4036,9706,1405,2573,738,24329,3470,10250,1862,10608,2490,2026,621,1445,641,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,801029,11079,1048095,16498,363248,10833,171235,5640,2068041,11325,649579,11687,951291,16113,311291,9733,155880,5093,156404,8860,70338,5475,51199,5090,26516,2950,8351,1523,91770,5407,47073,3701,26007,3395,14821,2233,3869,1154,60821,4987,30696,3578,17518,2920,10017,1701,2590,1063,6571,1249,3343,893,2080,606,603,386,545,337,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,1498407,13846,2397640,20652,706151,12263,306996,5405,4144060,18974,1127967,14705,2167928,22038,576041,10711,272124,5525,408229,12623,188175,7808,126873,7848,72653,5531,20528,2193,210327,10198,109451,6877,53263,4379,38639,3082,8974,1402,128156,7154,63510,4498,42703,4633,17449,2094,4494,978,18422,2104,9304,1552,6873,1374,1369,576,876,431,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,239069,5956,426079,9049,119075,5991,51199,2975,698938,6767,170742,5941,384041,9426,97501,5372,46654,2942,70429,4925,36119,3866,20818,2754,10821,1575,2671,710,32262,3359,16893,2177,8160,2174,6333,1508,876,338,31322,3072,14364,1614,11942,2348,4196,786,820,456,2471,698,951,437,1118,459,224,192,178,189,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,442831,6964,782285,9937,177944,5947,85670,2873,1238798,8523,317277,7043,700946,9880,144285,5188,76290,2566,144247,6700,70632,4574,45587,3851,21938,2401,6090,1000,56857,4099,32507,2784,16149,2498,6432,1072,1769,546,40765,3520,19212,2106,15660,2577,4642,1080,1251,569,8063,1458,3203,848,3943,1162,647,378,270,217,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,771938,11316,1023034,13697,376520,8638,116492,5352,1833871,13884,568977,11870,863991,12513,296878,7601,104025,5086,311994,13517,142386,8899,106294,7531,55042,4047,8272,1537,19931,2448,9064,1395,5290,1379,5002,1187,575,305,110033,6097,46920,4583,41251,4176,18434,2563,3428,876,12155,2136,4591,1345,6208,1420,1164,447,192,220,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,329265,7420,572179,8532,148124,6272,61620,2852,961069,7745,254990,7219,525005,8949,124341,5914,56733,2712,81081,5934,38534,4244,24369,2969,14960,2268,3218,1006,29166,4287,16993,3057,7184,1669,4564,1540,425,227,35282,2986,16661,2163,13912,2366,3754,917,955,424,4590,1563,2087,1036,1709,961,505,408,289,319,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,2524660,18895,3542580,23230,768713,13672,446093,8090,6569918,17961,2201884,21239,3275663,21631,677174,12534,415197,7994,378043,13565,166178,8476,141664,8084,53371,4092,16830,1788,172118,7999,86342,5026,55287,4579,23137,2576,7352,1206,108891,6894,49362,3809,43344,4258,11543,1733,4642,1143,53076,4082,20894,2903,26622,3513,3488,1080,2072,855,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1667854,2014,574904,9777,755110,13456,237053,7130,100787,4506,1442907,10042,471315,10469,683761,12719,194258,7351,93573,4118,120255,7453,56800,5092,33582,4378,25707,3218,4166,1042,40289,4037,20679,2739,10345,2321,8014,1572,1251,482,56423,5277,22145,2996,24378,3441,8178,1309,1722,808,7980,1624,3965,1275,3044,932,896,381,75,89,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16248072,3243,6252893,28491,7200320,33606,1812024,18690,982835,13193,14474625,25335,5287202,31424,6655046,32755,1615037,17616,917340,12253,991862,21889,499446,13738,324029,12772,126337,6159,42050,2984,415620,11466,250227,8500,106512,6006,44103,3856,14778,2043,233257,9355,153189,7667,56886,5040,18108,2172,5074,1100,132708,7345,62829,4972,57847,4840,8439,1726,3593,1029,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8029973,4767,2520992,21688,3884918,28581,1121247,16431,502816,9370,6816244,21956,1950835,18718,3478425,28987,929519,16622,457465,9527,651261,16884,299994,11208,211143,9319,114087,5905,26037,2453,289550,11806,154957,7770,79688,5544,45235,3897,9670,1550,234955,9908,97318,5948,100368,6752,29323,2869,7946,1269,37963,3873,17888,2584,15294,2218,3083,805,1698,769,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,598037,1279,191072,6046,311821,6831,61122,3477,34022,1970,489767,4784,132612,5937,275786,6573,50675,3309,30694,1824,52037,3950,28028,3352,17426,2653,4833,961,1750,443,21347,2739,10761,1455,7354,2097,2374,716,858,412,32294,3022,18338,2127,10258,1959,3060,611,638,395,2592,836,1333,647,997,502,180,184,82,96,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9422595,3652,3027632,20703,4466616,30615,1321537,19702,606810,8913,8031353,26117,2299113,22553,4086144,30827,1096135,17177,549961,8340,860924,19285,449728,11334,225640,10823,148000,6869,37556,2857,330560,11709,181771,8631,84337,5649,53230,4075,11222,1486,164296,8960,78497,5469,57273,5572,22252,2552,6274,1125,35462,4018,18523,2271,13222,2279,1920,643,1797,661,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3080740,1721,869785,8110,1542113,11440,475396,8074,193446,4970,2550134,13730,642576,9497,1358779,12356,376647,7558,172132,4323,292280,9353,121452,5587,102786,5867,56881,3416,11161,1494,134661,6228,62018,4192,40510,3227,26282,2570,5851,996,89125,6004,37472,3253,34402,3574,13608,1706,3643,788,14540,2075,6267,1234,5636,1326,1978,629,659,352,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3258094,2359,999992,11627,1581162,16885,496971,11548,179969,6207,2659667,16443,717887,12685,1388889,17566,394793,11021,158098,5738,326102,11704,155027,7708,100662,7278,57334,4092,13079,2173,134130,7156,65766,4725,41412,4667,23314,2926,3638,885,119314,7564,53065,4405,42120,4266,20203,2616,3926,1003,18881,2506,8247,1628,8079,1682,1327,696,1228,585,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
