GEO_ID,C08406_001E,C08406_001M,C08406_002E,C08406_002M,C08406_003E,C08406_003M,C08406_004E,C08406_004M,C08406_005E,C08406_005M,C08406_006E,C08406_006M,C08406_007E,C08406_007M,C08406_008E,C08406_008M,C08406_009E,C08406_009M,C08406_010E,C08406_010M,C08406_011E,C08406_011M,C08406_012E,C08406_012M,C08406_013E,C08406_013M,C08406_014E,C08406_014M,C08406_015E,C08406_015M,C08406_016E,C08406_016M,C08406_017E,C08406_017M,C08406_018E,C08406_018M,C08406_019E,C08406_019M,C08406_020E,C08406_020M,C08406_021E,C08406_021M,C08406_022E,C08406_022M,C08406_023E,C08406_023M,C08406_024E,C08406_024M,C08406_025E,C08406_025M,C08406_026E,C08406_026M,C08406_027E,C08406_027M,C08406_028E,C08406_028M,C08406_029E,C08406_029M,C08406_030E,C08406_030M,C08406_031E,C08406_031M,C08406_032E,C08406_032M,C08406_033E,C08406_033M,NAME,C08406_001EA,C08406_001MA,C08406_002EA,C08406_002MA,C08406_003MA,C08406_003EA,C08406_004MA,C08406_004EA,C08406_005MA,C08406_005EA,C08406_006EA,C08406_006MA,C08406_007EA,C08406_007MA,C08406_008EA,C08406_008MA,C08406_009MA,C08406_009EA,C08406_010MA,C08406_010EA,C08406_011EA,C08406_011MA,C08406_012EA,C08406_012MA,C08406_013EA,C08406_013MA,C08406_014MA,C08406_014EA,C08406_015MA,C08406_015EA,C08406_016EA,C08406_016MA,C08406_017EA,C08406_017MA,C08406_018EA,C08406_018MA,C08406_019EA,C08406_019MA,C08406_020MA,C08406_020EA,C08406_021MA,C08406_021EA,C08406_022EA,C08406_022MA,C08406_023EA,C08406_023MA,C08406_024EA,C08406_024MA,C08406_025MA,C08406_025EA,C08406_026MA,C08406_026EA,C08406_027EA,C08406_027MA,C08406_028EA,C08406_028MA,C08406_029EA,C08406_029MA,C08406_030EA,C08406_030MA,C08406_031MA,C08406_031EA,C08406_032MA,C08406_032EA,C08406_033EA,C08406_033MA,state
0400000US13,4417396,21376,3965388,20791,3520840,22401,444548,11382,334791,11658,65728,4927,44029,4268,93619,6864,68078,4122,71095,4896,219216,7808,2317889,17017,2073713,17494,1822871,18324,250842,8562,181182,8492,39725,3904,29935,3883,48164,4252,37808,3174,44487,4114,113717,5798,2099507,15509,1891675,15743,1697969,15945,193706,8310,153609,7588,26003,2605,14094,2060,45455,4101,30270,3059,26608,3491,105499,4890,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,548600,8330,455110,8625,93490,4964,69972,4165,14910,2122,8608,1534,49050,3820,32172,2728,25931,2733,30505,3393,373187,4440,298472,5428,255680,6012,42792,3028,32583,2739,6178,1257,4031,840,20983,2385,18951,2345,17971,2074,16810,2287,313071,6102,250128,5967,199430,6255,50698,3258,37389,2606,8732,1390,4577,1154,28067,2343,13221,1800,7960,1572,13695,1804,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,613391,9971,546680,9395,66711,4753,51175,4209,8434,1952,7102,1628,4862,1061,15504,2157,13164,2228,44352,4520,370347,5762,327686,6711,291669,6835,36017,2901,26513,2478,5245,1239,4259,1187,2673,781,8647,1593,9097,1694,22244,3206,320926,6280,285705,6668,255011,6011,30694,2800,24662,2515,3189,1144,2843,892,2189,802,6857,1309,4067,1249,22108,2706,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,4897354,25319,4414595,25861,482759,10820,374188,9328,67738,4566,40833,3860,569211,11332,186057,5900,107877,5406,264383,8659,3185106,15971,2593999,17792,2336773,17893,257226,8099,197118,7237,37645,2818,22463,2971,286552,8454,98733,4554,67695,4213,138127,6221,2839776,17480,2303355,17790,2077822,17179,225533,7329,177070,6077,30093,2933,18370,2085,282659,8632,87324,4697,40182,3183,126256,5426,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,2741609,17542,2473657,16358,267952,8814,208964,8422,33680,2881,25308,3181,27747,3089,59836,4181,42944,3015,102249,3955,1561481,12706,1435043,13069,1294459,12363,140584,5875,109913,5778,15681,2002,14990,2237,14103,1917,33952,2725,27904,2353,50479,3248,1412904,11912,1306566,11886,1179198,10405,127368,5365,99051,4363,17999,2152,10318,1627,13644,1942,25884,2427,15040,1628,51770,2702,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,1404708,11417,1269578,11961,135130,5353,103520,5176,19106,2150,12504,1719,16410,1997,52861,3497,22784,2275,74447,3958,825883,8299,733151,8413,661199,8390,71952,3383,55298,3263,9405,1496,7249,1277,8319,1329,29097,2225,15729,1682,39587,3000,745327,7603,671557,7050,608379,6811,63178,3819,48222,3660,9701,1405,5255,1046,8091,1336,23764,2480,7055,1301,34860,2357,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,1296095,13029,1159658,14622,136437,6267,102515,5513,18812,2090,15110,1786,6202,1528,33772,2982,20123,2122,55940,3146,758975,7786,696743,7586,623485,8468,73258,4029,54221,3933,9841,1434,9196,1335,3457,1124,19749,2305,13002,1715,26024,2012,653157,8279,599352,8464,536173,9505,63179,4154,48294,3369,8971,1547,5914,1201,2745,1017,14023,1684,7121,1159,29916,2350,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,1749126,15694,1563583,14821,185543,8119,146443,6866,23653,3059,15447,2569,21647,2191,46187,3543,26360,3124,60300,4078,1015376,11158,928784,10857,827979,10460,100805,5357,78454,4485,13514,2198,8837,1860,12367,1742,28030,2814,17782,2667,28413,2607,888244,10590,820342,10177,735604,9297,84738,4700,67989,4237,10139,1553,6610,1353,9280,1360,18157,1924,8578,1400,31887,2861,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,1839596,15819,1642839,17640,196757,8586,149080,8089,28327,3123,19350,3204,28663,3157,36779,3404,39638,3626,52360,3737,1048523,10764,962881,11516,854570,12120,108311,6173,80837,5611,14703,2802,12771,2450,12802,2130,20947,2705,27511,2865,24382,2102,948513,9598,876715,10056,788269,11037,88446,5521,68243,4945,13624,2128,6579,1488,15861,2096,15832,2044,12127,1905,27978,2946,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,547031,8113,480155,8373,66876,4803,56638,4330,5777,1229,4461,950,4938,799,25589,2584,11240,2007,34543,2478,319610,4867,279489,5119,242308,5671,37181,3096,30740,2650,3618,980,2823,775,2665,633,11883,1596,7872,1572,17701,2030,303731,5386,267542,5427,237847,4900,29695,2848,25898,2594,2159,654,1638,486,2273,573,13706,1816,3368,908,16842,1651,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,2308025,16432,2056101,15414,251924,9774,193611,8697,31794,3145,26519,3015,152911,7142,68580,4848,36642,3442,122798,5355,1374846,12026,1184449,11678,1056467,11478,127982,5684,93133,4895,17189,2108,17660,2754,73982,5217,36927,3260,22118,2408,57370,3482,1314110,12746,1123576,12512,999634,11490,123942,5885,100478,5478,14605,1984,8859,1346,78929,5130,31653,2712,14524,2343,65428,3405,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3464607,21921,2730857,21166,2471862,20732,258995,8486,204493,7516,29983,2832,24519,3161,338359,9300,166105,6608,65758,4187,163528,7042,1771669,15066,1401216,13760,1264833,14366,136383,5433,107083,4856,16102,2075,13198,2053,166329,6472,81573,5092,41015,3182,81536,4635,1692938,12318,1329641,12750,1207029,11245,122612,5491,97410,4758,13881,1806,11321,2065,172030,6761,84532,4414,24743,2422,81992,4463,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4322641,22774,3943348,22136,3557899,22096,385449,10363,305942,8855,47000,3658,32507,2999,65771,4088,96748,4687,57547,3321,159227,5552,2245207,14016,2041943,15173,1842387,15046,199556,7548,158992,6382,23335,2504,17229,2069,33748,2959,50713,3401,38327,2671,80476,4173,2077434,15358,1901405,14757,1715512,14894,185893,6025,146950,4922,23665,2257,15278,1914,32023,2819,46035,3046,19220,1886,78751,3652,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2820532,13276,2444098,14937,2195019,15069,249079,8361,194263,7187,29695,2662,25121,3684,102389,4602,81215,4558,48808,3149,144022,5360,1459791,9167,1268806,10449,1141392,10133,127414,5287,98496,4396,15358,2051,13560,2955,47239,3304,41069,3036,32283,2273,70394,3765,1360741,7805,1175292,8632,1053627,9312,121665,5037,95767,4309,14337,1725,11561,1745,55150,3271,40146,2804,16525,2044,73628,3569,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1142866,12323,1077777,12862,978154,12944,99623,6555,78583,6060,13260,2015,7780,1335,3117,1052,16421,1958,17585,2462,27966,3305,582308,8497,543838,8606,487938,9459,55900,4947,43558,4685,7962,1542,4380,1052,1635,658,10909,1619,12242,2073,13684,1792,560558,8474,533939,8891,490216,8210,43723,3517,35025,2982,5298,1208,3400,1077,1482,745,5512,1178,5343,1151,14282,2208,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2802314,15163,2538522,14271,2292118,17033,246404,10107,198346,8452,30831,3765,17227,2047,48377,4730,57533,3993,35988,3305,121894,5852,1444240,10769,1300186,11392,1174070,12879,126116,6287,102256,5166,14962,2371,8898,1368,23007,3046,33937,3005,24083,2578,63027,4318,1358074,10715,1238336,10228,1118048,11546,120288,5615,96090,5124,15869,2351,8329,1450,25370,2929,23596,2140,11905,1739,58867,3994,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,486143,5583,413629,6663,362943,7326,50686,3786,38352,3244,7247,1545,5087,1049,5400,1626,22287,2212,9952,1672,34875,3086,258473,4081,217657,4410,191659,4895,25998,2576,19952,2308,3671,1024,2375,631,2787,800,12137,1527,6765,1284,19127,1794,227670,4042,195972,4477,171284,4642,24688,2325,18400,1953,3576,1060,2712,706,2613,1314,10150,1375,3187,776,15748,1832,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,984957,7271,899182,7752,806430,8753,92752,4158,68248,3796,15574,1705,8930,1530,6181,1274,27964,2299,12524,1792,39106,2415,525721,5053,477449,5521,428357,5953,49092,2772,36229,2303,8085,1318,4778,1021,3553,941,15191,1854,8678,1308,20850,1592,459236,5217,421733,5700,378073,5584,43660,2873,32019,2743,7489,1089,4152,892,2628,718,12773,1327,3846,968,18256,1603,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1283741,12038,1130498,12222,995555,12528,134943,6474,106334,5284,19413,2502,9196,1658,54889,4812,25948,2626,31291,3113,41115,3659,694510,7683,604711,8198,531962,8554,72749,4669,54698,3891,11518,1879,6533,1387,34631,3264,14968,2000,20051,2228,20149,2182,589231,8917,525787,7977,463593,8095,62194,3306,51636,3190,7895,1237,2663,696,20258,2703,10980,1925,11240,1830,20966,2606,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,651014,9593,579608,9250,526101,9436,53507,4113,44798,3539,5951,1287,2758,1074,3832,873,17672,1918,8642,1859,41260,2617,333709,6490,293078,6398,263978,6480,29100,2672,24223,2450,3237,921,1640,672,1645,547,10995,1625,5330,1393,22661,1948,317305,6051,286530,5972,262123,6092,24407,2381,20575,2085,2714,764,1118,574,2187,625,6677,993,3312,1042,18599,1850,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3968439,20630,3355607,23155,3024278,21941,331329,10921,247959,10077,40176,4351,43194,4119,213920,7309,132821,6812,86073,6150,180018,7732,2083602,13623,1748483,15344,1572138,14405,176345,8444,128393,6850,23144,3512,24808,2833,113729,5753,74822,5362,50840,4265,95728,5708,1884837,15956,1607124,16620,1452140,16156,154984,6156,119566,5790,17032,2296,18386,2712,100191,5132,57999,4206,35233,3505,84290,3829,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865085,10535,776809,10438,693998,10646,82811,5064,62065,4567,11043,1902,9703,1660,10814,2034,18048,2026,17847,2323,41567,3446,462886,8405,414281,8256,367099,7229,47182,4118,34497,3424,6643,1424,6042,1454,6223,1267,10247,1651,11912,1616,20223,2211,402199,6878,362528,7347,326899,7291,35629,2606,27568,2630,4400,1107,3661,1018,4591,1276,7801,1357,5935,1629,21344,2147,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9520770,27988,5537523,28090,4931316,27143,606207,14155,472019,11903,74839,4284,59349,4826,2869481,21998,578307,14739,174291,7884,361168,10446,4957951,19346,2950242,19459,2630928,17609,319314,8800,243059,7913,41490,3143,34765,3572,1430665,15866,288538,10163,103467,5652,185039,7174,4562819,20217,2587281,16063,2300388,16562,286893,7553,228960,6391,33349,2427,24584,2435,1438816,13809,289769,8287,70824,4804,176129,6647,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431801,22145,4037996,23085,3613316,23940,424680,10295,328338,9136,55223,4127,41119,3739,50337,3499,78895,4875,55488,4107,209085,8535,2317266,16420,2105542,16336,1869740,15950,235802,7413,176991,5763,31618,2783,27193,3168,22091,2502,47002,3625,36227,3065,106404,5538,2114535,14741,1932454,15382,1743576,16185,188878,7024,151347,6698,23605,2685,13926,1951,28246,2824,31893,2951,19261,2189,102681,5242,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
