GEO_ID,B19301I_001E,B19301I_001M,NAME,B19301I_001MA,B19301I_001EA,state
0400000US01,15168,1264,Alabama,null,null,01
0400000US02,22029,1933,Alaska,null,null,02
0400000US04,14792,323,Arizona,null,null,04
0400000US05,12530,860,Arkansas,null,null,05
0400000US06,16395,112,California,null,null,06
0400000US08,17241,350,Colorado,null,null,08
0400000US09,19644,882,Connecticut,null,null,09
0400000US10,18331,1269,Delaware,null,null,10
0400000US11,32817,3428,District of Columbia,null,null,11
0400000US12,18919,279,Florida,null,null,12
0400000US13,14488,502,Georgia,null,null,13
0400000US15,18484,950,Hawaii,null,null,15
0400000US16,12720,682,Idaho,null,null,16
0400000US17,16282,283,Illinois,null,null,17
0400000US18,14421,776,Indiana,null,null,18
0400000US19,14413,660,Iowa,null,null,19
0400000US20,14201,705,Kansas,null,null,20
0400000US21,15472,1948,Kentucky,null,null,21
0400000US22,18541,1008,Louisiana,null,null,22
0400000US23,23980,3391,Maine,null,null,23
0400000US24,21181,755,Maryland,null,null,24
0400000US25,16889,486,Massachusetts,null,null,25
0400000US26,15739,453,Michigan,null,null,26
0400000US27,15611,1085,Minnesota,null,null,27
0400000US28,13164,1312,Mississippi,null,null,28
0400000US29,16135,1071,Missouri,null,null,29
0400000US30,15881,3541,Montana,null,null,30
0400000US31,13597,545,Nebraska,null,null,31
0400000US32,15686,396,Nevada,null,null,32
0400000US33,19953,3068,New Hampshire,null,null,33
0400000US34,20059,480,New Jersey,null,null,34
0400000US35,16969,538,New Mexico,null,null,35
0400000US36,18894,346,New York,null,null,36
0400000US37,12759,624,North Carolina,null,null,37
0400000US38,22220,4263,North Dakota,null,null,38
0400000US39,16598,894,Ohio,null,null,39
0400000US40,13711,466,Oklahoma,null,null,40
0400000US41,13756,370,Oregon,null,null,41
0400000US42,15554,820,Pennsylvania,null,null,42
0400000US44,14755,1177,Rhode Island,null,null,44
0400000US45,14638,1157,South Carolina,null,null,45
0400000US46,17600,5895,South Dakota,null,null,46
0400000US47,13856,807,Tennessee,null,null,47
0400000US48,16122,167,Texas,null,null,48
0400000US49,14002,454,Utah,null,null,49
0400000US50,16504,3259,Vermont,null,null,50
0400000US51,22189,678,Virginia,null,null,51
0400000US53,16326,458,Washington,null,null,53
0400000US54,16955,3739,West Virginia,null,null,54
0400000US55,14143,526,Wisconsin,null,null,55
0400000US56,19921,4720,Wyoming,null,null,56
0400000US72,11182,190,Puerto Rico,null,null,72
