GEO_ID,C14007G_001E,C14007G_001M,C14007G_002E,C14007G_002M,C14007G_003E,C14007G_003M,C14007G_004E,C14007G_004M,C14007G_005E,C14007G_005M,C14007G_006E,C14007G_006M,C14007G_007E,C14007G_007M,NAME,C14007G_001MA,C14007G_001EA,C14007G_002MA,C14007G_002EA,C14007G_003EA,C14007G_003MA,C14007G_004EA,C14007G_004MA,C14007G_005EA,C14007G_005MA,C14007G_006EA,C14007G_006MA,C14007G_007MA,C14007G_007EA,state
0400000US18,130930,6674,68404,4974,9734,1598,33128,3599,15525,2207,10017,1604,62526,4174,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,54470,4234,31810,3326,5820,1246,15292,2207,5061,981,5637,1500,22660,2518,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,90376,5453,45895,3549,6090,1060,22994,2651,7862,1345,8949,1385,44481,3241,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,83507,5497,44300,4078,6294,1513,21273,2632,10764,1915,5969,1266,39207,3363,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,73151,5798,35020,3933,5605,1204,16818,2789,5339,1152,7258,1571,38131,3797,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25858,2049,12189,1706,1017,438,6428,1033,2480,756,2264,825,13669,1336,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,156872,7512,75814,5072,12249,1889,33307,3283,14494,2156,15764,2169,81058,4450,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,190601,10759,89710,7072,14296,2051,37800,3949,16577,2108,21037,2827,100891,6032,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,235828,10273,123847,7621,16493,2135,55276,4645,25790,1950,26288,3042,111981,5410,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,127570,6116,69484,4680,12451,1559,34242,3275,12711,1783,10080,1568,58086,3580,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,34996,3943,19554,3055,4507,1196,9178,1950,2413,821,3456,1161,15442,2480,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,138403,7256,65988,4609,8813,1602,32277,3261,13087,2067,11811,1875,72415,4396,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19823,2231,9467,1574,1968,647,4246,1091,1485,547,1768,664,10356,1699,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,39267,3866,21411,2489,2838,770,10508,1790,4201,744,3864,973,17856,2289,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,112622,6355,50196,4013,7371,1320,23849,2572,10207,1494,8769,1732,62426,4547,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,25348,2917,12880,1939,2395,899,4676,1024,3269,1032,2540,720,12468,1812,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,185548,9222,87304,5531,17263,2386,37898,3841,13987,1625,18156,2562,98244,6240,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,57560,4834,24657,3547,2953,912,10938,1814,4391,1193,6375,1665,32903,3271,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,524120,17882,231857,8914,37061,3350,99065,5794,44367,3878,51364,3699,292263,12476,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,206647,9993,102103,7076,16055,2392,50208,4282,17017,2377,18823,2497,104544,5831,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,15579,2788,7653,1416,1959,876,3092,1006,1200,473,1402,646,7926,2057,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,268528,9709,138817,6523,20886,2142,65207,3985,30523,3062,22201,2269,129711,6391,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,276086,8552,116349,5631,16683,1745,57166,3519,23803,1754,18697,2406,159737,4794,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,164501,6690,73400,4684,9208,1568,34764,2830,14414,1898,15014,1852,91101,4792,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,257819,11823,125950,6595,18520,2389,61365,3877,24369,2392,21696,2399,131869,7761,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,25586,3741,11514,2197,1407,580,5109,1423,1970,724,3028,823,14072,2122,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,92975,7496,49092,5266,8350,1834,24735,3643,8681,1597,7326,1286,43883,4169,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,20831,2530,9657,1545,1557,489,4554,1012,1430,534,2116,791,11174,1631,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,125898,7386,60422,4629,8400,1885,29737,3431,11999,1642,10286,1794,65476,4602,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,598730,18896,282187,12045,43701,3718,131953,7278,48550,4193,57983,4048,316543,11920,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,69550,6071,39774,4029,5511,1279,18813,2454,9048,1440,6402,1043,29776,3687,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11878,2120,4485,887,709,328,1974,543,1088,446,714,279,7393,1764,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,246246,10306,124776,6755,17275,2081,56682,4644,24988,2619,25831,2634,121470,6881,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,348278,10767,164855,6478,23639,2537,76346,4196,31717,2611,33153,3540,183423,7228,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26600,2825,14017,2034,2723,1085,6718,1278,2450,678,2126,727,12583,1698,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,107138,6324,57128,4268,8939,1462,25708,2473,12735,1861,9746,1496,50010,3857,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,12313,2209,5390,1531,771,478,1908,864,1550,963,1161,567,6923,1605,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,220594,10490,67048,5410,6677,1396,25915,2895,13454,2474,21002,2522,153546,7591,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
