GEO_ID,B19301G_001E,B19301G_001M,NAME,B19301G_001MA,B19301G_001EA,state
0400000US01,13123,1817,Alabama,null,null,01
0400000US02,17925,1605,Alaska,null,null,02
0400000US04,13840,1097,Arizona,null,null,04
0400000US05,13272,1782,Arkansas,null,null,05
0400000US06,19537,518,California,null,null,06
0400000US08,18359,1701,Colorado,null,null,08
0400000US09,18312,1741,Connecticut,null,null,09
0400000US10,9364,1645,Delaware,null,null,10
0400000US11,35323,6217,District of Columbia,null,null,11
0400000US12,14847,912,Florida,null,null,12
0400000US13,14172,1026,Georgia,null,null,13
0400000US15,20519,848,Hawaii,null,null,15
0400000US16,10570,1874,Idaho,null,null,16
0400000US17,14486,896,Illinois,null,null,17
0400000US18,10072,806,Indiana,null,null,18
0400000US19,10834,1296,Iowa,null,null,19
0400000US20,13179,1116,Kansas,null,null,20
0400000US21,10103,1408,Kentucky,null,null,21
0400000US22,15728,3208,Louisiana,null,null,22
0400000US23,14505,2904,Maine,null,null,23
0400000US24,20801,1231,Maryland,null,null,24
0400000US25,16198,1148,Massachusetts,null,null,25
0400000US26,12089,954,Michigan,null,null,26
0400000US27,13514,1130,Minnesota,null,null,27
0400000US28,10253,1781,Mississippi,null,null,28
0400000US29,13777,1383,Missouri,null,null,29
0400000US30,14182,2749,Montana,null,null,30
0400000US31,11843,1493,Nebraska,null,null,31
0400000US32,18394,3547,Nevada,null,null,32
0400000US33,18731,5412,New Hampshire,null,null,33
0400000US34,18968,1289,New Jersey,null,null,34
0400000US35,14893,1701,New Mexico,null,null,35
0400000US36,18270,1002,New York,null,null,36
0400000US37,12046,961,North Carolina,null,null,37
0400000US38,14802,2461,North Dakota,null,null,38
0400000US39,12009,753,Ohio,null,null,39
0400000US40,15778,710,Oklahoma,null,null,40
0400000US41,14217,883,Oregon,null,null,41
0400000US42,13956,1419,Pennsylvania,null,null,42
0400000US44,15577,3221,Rhode Island,null,null,44
0400000US45,11010,1208,South Carolina,null,null,45
0400000US46,13239,2195,South Dakota,null,null,46
0400000US47,13919,1840,Tennessee,null,null,47
0400000US48,16380,678,Texas,null,null,48
0400000US49,11736,1403,Utah,null,null,49
0400000US50,15678,3604,Vermont,null,null,50
0400000US51,20121,1480,Virginia,null,null,51
0400000US53,17452,952,Washington,null,null,53
0400000US54,9681,1695,West Virginia,null,null,54
0400000US55,12096,1144,Wisconsin,null,null,55
0400000US56,16733,4762,Wyoming,null,null,56
0400000US72,10788,599,Puerto Rico,null,null,72
