GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,B21001_034E,B21001_034M,B21001_035E,B21001_035M,B21001_036E,B21001_036M,B21001_037E,B21001_037M,B21001_038E,B21001_038M,B21001_039E,B21001_039M,NAME,B21001_001EA,B21001_001MA,B21001_002EA,B21001_002MA,B21001_003MA,B21001_003EA,B21001_004MA,B21001_004EA,B21001_005MA,B21001_005EA,B21001_006EA,B21001_006MA,B21001_007MA,B21001_007EA,B21001_008EA,B21001_008MA,B21001_009MA,B21001_009EA,B21001_010MA,B21001_010EA,B21001_011EA,B21001_011MA,B21001_012MA,B21001_012EA,B21001_013EA,B21001_013MA,B21001_014MA,B21001_014EA,B21001_015MA,B21001_015EA,B21001_016MA,B21001_016EA,B21001_017EA,B21001_017MA,B21001_018EA,B21001_018MA,B21001_019EA,B21001_019MA,B21001_020MA,B21001_020EA,B21001_021MA,B21001_021EA,B21001_022EA,B21001_022MA,B21001_023MA,B21001_023EA,B21001_024EA,B21001_024MA,B21001_025MA,B21001_025EA,B21001_026MA,B21001_026EA,B21001_027MA,B21001_027EA,B21001_028EA,B21001_028MA,B21001_029EA,B21001_029MA,B21001_030EA,B21001_030MA,B21001_031MA,B21001_031EA,B21001_032MA,B21001_032EA,B21001_033EA,B21001_033MA,B21001_034MA,B21001_034EA,B21001_035EA,B21001_035MA,B21001_036MA,B21001_036EA,B21001_037EA,B21001_037MA,B21001_038EA,B21001_038MA,B21001_039EA,B21001_039MA,state
0400000US13,7558160,4114,651283,11703,6906877,11748,3606592,4797,579946,10818,3026646,11448,1168802,5653,46666,3862,1122136,7263,1342044,5828,162057,6640,1179987,8223,556813,2515,118349,5005,438464,5122,354983,2602,147360,4864,207623,4187,183950,2014,105514,2817,78436,3372,3951568,3540,71337,4222,3880231,5919,1198787,5937,14933,2053,1183854,5697,1422741,5953,36039,3472,1386702,6469,620103,2529,12297,1894,607806,3249,413980,2572,4131,1004,409849,2783,295957,2285,3937,1077,292020,2662,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1071834,2377,109871,3728,961963,4283,523822,2419,98488,3410,425334,4029,159561,2341,14666,1874,144895,2748,174257,1433,22536,2069,151721,2385,88443,618,17671,1589,70772,1635,61077,381,22325,1499,38752,1486,40484,331,21290,1223,19194,1203,548012,1160,11383,1580,536629,2051,156105,1260,4433,794,151672,1375,173340,1221,4166,961,169174,1656,92067,536,1592,518,90475,813,65923,815,719,337,65204,844,60577,717,473,300,60104,828,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1199074,2152,115951,5047,1083123,5503,592105,2337,107850,4854,484255,5253,185993,1634,6913,1348,179080,2082,198463,1624,21360,2432,177103,2871,97215,1198,22568,2393,74647,2500,69501,963,32518,1778,36983,1871,40933,677,24491,1619,16442,1710,606969,1902,8101,1457,598868,2243,181027,1491,1816,701,179211,1657,199107,1948,2916,1015,196191,2165,102290,1122,1717,524,100573,1283,71467,1033,1056,414,70411,1096,53078,776,596,285,52482,812,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9878277,2512,639445,10524,9238832,11164,4783497,3236,597161,9777,4186336,10614,1520023,3263,42928,3220,1477095,4491,1709244,3566,122584,6169,1586660,7145,784920,2058,103791,4573,681129,5371,464542,1429,165608,3715,298934,3705,304768,1314,162250,3059,142518,3416,5094780,2783,42284,3129,5052496,4063,1499642,2984,8465,1418,1491177,3311,1738772,2535,18851,2088,1719921,3287,837822,1699,7594,1227,830228,2061,538377,1596,2975,740,535402,1796,480167,1109,4399,822,475768,1393,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5011382,2476,408790,8636,4602592,8349,2432008,3143,381622,7407,2050386,7456,759556,2971,28189,3205,731367,4180,856314,2952,83048,4660,773266,5692,406929,1768,74996,3311,331933,3469,249638,1193,104013,3477,145625,3319,159571,1135,91376,2526,68195,2659,2579374,2806,27168,2645,2552206,4084,752862,3447,4700,1016,748162,3611,862381,3180,11578,1744,850803,3726,431846,1986,6131,1046,425715,2306,285817,1530,2252,695,283565,1559,246468,1216,2507,546,243961,1291,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2379623,2580,198627,4674,2180996,5027,1168869,3028,185658,4382,983211,4869,361133,2506,13383,1597,347750,2877,390674,2471,38468,2359,352206,3125,202326,1330,32980,1820,169346,2009,123846,777,50741,2277,73105,2516,90890,562,50086,1806,40804,1741,1210754,2155,12969,1434,1197785,2690,347484,2583,2307,552,345177,2650,382892,2306,5004,959,377888,2534,204486,1222,2828,552,201658,1274,135250,888,1500,485,133750,975,140642,882,1330,352,139312,905,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2164713,3338,187113,5279,1977600,5755,1060169,3076,173609,4904,886560,5250,342900,2598,14145,1817,328755,2972,354924,2643,37337,2958,317587,3085,178701,1258,33007,2134,145694,2408,107930,1079,43988,2030,63942,2209,75714,796,45132,1417,30582,1559,1104544,2640,13504,1676,1091040,3232,332346,2676,2799,872,329547,2742,354608,2310,4647,871,349961,2399,183701,1314,3097,877,180604,1580,118825,1469,1500,554,117325,1582,115064,1182,1461,416,113603,1286,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3383932,3393,280030,7500,3103902,7974,1637853,3409,261206,6898,1376647,7511,492672,3244,19497,2072,473175,3782,579329,2954,64238,4126,515091,5062,279444,1609,53740,3040,225704,3178,180200,1101,66389,2550,113811,2690,106208,803,57342,2376,48866,2385,1746079,2662,18824,2045,1727255,3065,489605,2518,3428,878,486177,2623,591056,2711,7666,1276,583390,2985,298804,1725,4344,966,294460,1915,205178,1156,1705,586,203473,1213,161436,1048,1681,562,159755,1175,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3521216,2758,261722,6261,3259494,7115,1692064,3377,240017,5752,1452047,7123,559717,4223,21885,2392,537832,4649,576417,3711,58831,3875,517586,5790,282004,1437,43956,2694,238048,3186,172384,1517,63487,2475,108897,2806,101542,1524,51858,2203,49684,2084,1829152,2352,21705,2123,1807447,3272,565246,3924,4568,1127,560678,4254,601341,3766,10581,1736,590760,4176,305321,1733,3334,732,301987,1803,199945,1562,1621,560,198324,1622,157299,1531,1601,462,155698,1553,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1070433,1334,113958,3951,956475,3965,515592,1575,105741,3514,409851,3680,130537,1049,6445,1239,124092,1541,176054,1091,23797,2101,152257,2248,99197,585,18521,1434,80676,1497,68087,581,31765,1639,36322,1764,41717,181,25213,1433,16504,1438,554841,1373,8217,1566,546624,2214,133354,1407,678,373,132676,1489,181461,1082,4480,1231,176981,1477,107266,1030,1614,481,105652,1182,72104,454,592,326,71512,573,60656,485,853,299,59803,580,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4601090,2460,384882,8739,4216208,9286,2186112,2533,337993,7709,1848119,8330,684084,2473,28825,3075,655259,3917,787884,2549,92055,4569,695829,5023,360601,1245,63617,3134,296984,3484,218995,1286,78131,3409,140864,3366,134548,1163,75365,2505,59183,2687,2414978,1681,46889,3005,2368089,3714,689468,2280,9440,1664,680028,2932,852661,2049,20898,2159,831763,2813,404221,1415,9464,1555,394757,2045,260022,1168,3255,684,256767,1307,208606,1368,3832,1048,204774,1881,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5350381,1553,338287,7646,5012094,8009,2556136,2081,318116,6985,2238020,7125,807311,2358,18334,2075,788977,3085,890146,2240,61909,3782,828237,3935,424581,1145,50966,2884,373615,2828,260813,1279,88801,3463,172012,3540,173285,1050,98106,3212,75179,3122,2794245,1961,20171,2107,2774074,3063,818597,1999,3897,1134,814700,2396,933162,1919,7143,1272,926019,2212,461007,1086,3691,786,457316,1489,302593,1159,1952,678,300641,1301,278886,1184,3488,780,275398,1607,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7682851,1824,600135,8868,7082716,9188,3725132,2514,562280,8001,3162852,8594,1111815,2674,31326,2954,1080489,3774,1277712,2318,118384,4358,1159328,5065,661802,1425,109027,4222,552775,4342,411661,1545,162339,3355,249322,3438,262142,1134,141204,2954,120938,2761,3957719,1938,37855,2781,3919864,3106,1088364,2466,6323,1294,1082041,2780,1310352,2082,15497,1518,1294855,2688,701739,1438,7924,1221,693815,1711,461898,1320,4088,830,457810,1431,395366,1120,4023,716,391343,1447,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4171400,1649,322421,6837,3848979,7021,2053359,2158,301553,6160,1751806,6695,635540,2239,20069,2119,615471,3345,717336,2132,54841,2715,662495,3415,354023,1343,57339,2219,296684,2552,206213,1014,85220,2792,120993,2850,140247,616,84084,1917,56163,1971,2118041,1858,20868,2202,2097173,3105,615445,1997,4187,983,611258,2129,712457,2361,7263,1182,705194,2892,358766,1469,4511,931,354255,1566,223962,1005,2025,483,221937,1007,207411,1158,2882,661,204529,1392,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2251182,2342,174500,6867,2076682,7284,1072022,2665,159266,6163,912756,6883,340919,3259,9782,1725,331137,3690,370032,3321,36884,3269,333148,3927,178276,1851,33852,2832,144424,3653,113946,1859,42639,2476,71307,2672,68849,1478,36109,1760,32740,2224,1179160,2107,15234,2071,1163926,2916,345605,2896,2692,1149,342913,2907,393870,2382,7710,1477,386160,2832,195167,1413,2807,603,192360,1446,133706,1481,751,336,132955,1548,110812,1375,1274,543,109538,1472,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4652461,3217,438287,7821,4214174,8289,2244859,3793,407054,7304,1837805,8015,684871,3264,27997,2771,656874,3602,769862,2770,89678,4269,680184,4763,381976,1818,83173,3426,298803,3480,247160,1207,111498,3333,135662,3355,160990,1014,94708,2969,66282,3035,2407602,2999,31233,3029,2376369,4139,688871,3304,4742,1077,684129,3422,784562,2669,14524,1979,770038,3562,410429,1847,7925,1296,402504,2284,280029,1840,1988,575,278041,1846,243711,1025,2054,545,241657,1180,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,795463,1581,84496,3562,710967,3741,394832,1850,78485,3139,316347,3274,116490,1562,5500,1192,110990,1805,122741,1385,14970,1719,107771,2010,74877,968,17702,1761,57175,1554,49968,466,21464,1578,28504,1595,30756,337,18849,926,11907,921,400631,1213,6011,1255,394620,1801,112632,1666,1110,508,111522,1732,122587,1523,2958,823,119629,1821,75983,923,1148,436,74835,944,49491,539,437,216,49054,593,39938,461,358,253,39580,528,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1409368,1795,127730,3942,1281638,4191,691686,1912,117149,3756,574537,3960,223524,1769,10808,1597,212716,2259,233094,1319,27093,2294,206001,2508,115708,1010,18029,1598,97679,1570,69408,676,30854,1639,38554,1732,49952,393,30365,1163,19587,1126,717682,1408,10581,1487,707101,2078,217067,1544,2543,846,214524,1766,229983,1537,4805,813,225178,1755,119315,857,1563,488,117752,966,75825,873,1076,316,74749,901,75492,645,594,277,74898,736,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
