GEO_ID,C17001A_001E,C17001A_001M,C17001A_002E,C17001A_002M,C17001A_003E,C17001A_003M,C17001A_004E,C17001A_004M,C17001A_005E,C17001A_005M,C17001A_006E,C17001A_006M,C17001A_007E,C17001A_007M,C17001A_008E,C17001A_008M,C17001A_009E,C17001A_009M,C17001A_010E,C17001A_010M,C17001A_011E,C17001A_011M,C17001A_012E,C17001A_012M,C17001A_013E,C17001A_013M,C17001A_014E,C17001A_014M,C17001A_015E,C17001A_015M,C17001A_016E,C17001A_016M,C17001A_017E,C17001A_017M,C17001A_018E,C17001A_018M,C17001A_019E,C17001A_019M,NAME,C17001A_001EA,C17001A_001MA,C17001A_002MA,C17001A_002EA,C17001A_003MA,C17001A_003EA,C17001A_004MA,C17001A_004EA,C17001A_005EA,C17001A_005MA,C17001A_006EA,C17001A_006MA,C17001A_007EA,C17001A_007MA,C17001A_008MA,C17001A_008EA,C17001A_009MA,C17001A_009EA,C17001A_010EA,C17001A_010MA,C17001A_011EA,C17001A_011MA,C17001A_012EA,C17001A_012MA,C17001A_013MA,C17001A_013EA,C17001A_014MA,C17001A_014EA,C17001A_015MA,C17001A_015EA,C17001A_016EA,C17001A_016MA,C17001A_017EA,C17001A_017MA,C17001A_018EA,C17001A_018MA,C17001A_019MA,C17001A_019EA,state
0400000US13,5909120,17879,799066,25691,362476,13706,119630,8445,219599,7337,23247,1960,436590,15070,112590,7306,275330,9769,48670,2858,5110054,28451,2555753,15243,556699,8990,1616852,9344,382202,2371,2554301,16328,526486,7704,1574457,10671,453358,3447,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,345663,3749,34714,3914,16776,2229,2766,1059,11962,1570,2048,621,17938,2373,2161,802,12937,1846,2840,688,310949,5098,171873,3490,24461,1582,118505,2454,28907,719,139076,3211,21144,1615,91102,2361,26830,889,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1470627,5381,200991,11274,90316,5476,30527,3196,51939,3837,7850,1378,110675,7755,33798,4308,65465,4445,11412,1653,1269636,12303,639730,6079,160870,4004,381907,3816,96953,1647,629906,8065,150189,4465,373739,4751,105978,1752,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9093244,21947,978087,24347,433599,12815,142371,7351,257115,7812,34113,2377,544488,14446,136376,7239,339743,10482,68369,3632,8115157,29334,4050343,15493,853856,7346,2608816,10739,587671,3030,4064814,17355,810799,8928,2530480,12283,723535,4021,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5387219,12031,678195,20610,298106,11561,105720,6418,175633,7246,16753,1975,380089,12068,100550,5550,243178,7824,36361,2557,4709024,23413,2351983,13074,517583,7192,1481667,8846,352733,2391,2357041,13287,491682,5983,1437903,8804,427456,2752,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2749579,4247,301300,13230,131678,6922,41198,3697,80409,4638,10071,1042,169622,7946,40766,4072,106385,4931,22471,1509,2448279,14327,1228136,8402,276878,4218,759262,5653,191996,1405,1220143,8411,261312,4271,727747,5153,231084,1830,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2403349,7274,289630,11861,132056,6259,45119,3946,78733,4268,8204,934,157574,7504,43029,3793,95567,4758,18978,1698,2113719,12398,1054137,6931,246746,4035,652232,4713,155159,1469,1059582,7287,236550,4070,637748,4650,185284,1965,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3752864,5568,659013,19766,297331,10439,99128,5216,174110,6831,24093,1952,361682,12003,96485,5725,225833,7438,39364,2726,3093851,19460,1545098,11129,328755,5828,977449,7334,238894,2320,1548753,11459,299952,5458,959731,7725,289070,2973,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2853951,6896,366112,14959,160366,8597,46830,4127,99123,5952,14413,2118,205746,8869,43424,4164,136004,5898,26318,2362,2487839,16130,1245472,9789,267103,5456,790221,6701,188148,2499,1242367,9440,256035,4860,764087,7005,222245,2748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1228094,2143,162056,8304,72243,4089,20290,2339,45104,2893,6849,923,89813,5361,18980,2374,57873,3640,12960,1346,1066038,7928,527219,4306,96440,2340,332602,3190,98177,1148,538819,5348,91646,2418,333475,3659,113698,1465,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3361166,13436,251431,12389,108922,6510,27364,3476,70498,4685,11060,1280,142509,7990,31359,4136,89436,5383,21714,1966,3109735,15923,1539227,9589,319059,4439,982562,7216,237606,1783,1570508,9321,304030,4829,977651,5643,288827,2663,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5173591,14051,464979,16824,198732,8682,52015,5254,124155,6810,22562,2202,266247,11170,54611,5286,165425,6892,46211,3258,4708612,20063,2312187,10636,455870,5044,1496210,8375,360107,2502,2396425,12638,429824,6198,1516093,7920,450508,3301,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7670375,11693,978662,23985,446388,12468,134925,6033,280754,8829,30709,2550,532274,14714,130040,6926,341123,10310,61111,3092,6691713,24879,3333328,13539,676173,6652,2106347,9750,550808,2599,3358385,15234,648271,6630,2053804,10743,656310,3257,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4509199,8499,396383,13982,177059,8094,48842,3683,113548,5736,14669,1418,219324,8008,46872,4249,138861,4857,33591,1739,4112816,14699,2060481,9402,444910,4300,1309763,6909,305808,2065,2052335,8818,422509,4314,1272268,5311,357558,2180,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1714100,4747,230151,11257,101892,6685,27755,3842,66394,4361,7743,1172,128259,7090,28642,2890,82781,5242,16836,2015,1483949,11527,739731,6869,163803,4136,447660,4765,128268,1274,744218,8077,152930,3756,438468,5363,152820,2039,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4853608,7263,640712,18127,282483,10801,89404,5810,170560,7234,22519,2389,358229,10701,89495,5254,225441,7338,43293,2736,4212896,19590,2099106,10957,445346,6463,1316788,7929,336972,2739,2113790,12366,422869,5776,1289134,8324,401787,3227,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,892922,2367,121144,7012,54659,4080,14234,1610,35654,2943,4771,956,66485,4316,13845,1856,45013,3506,7627,1228,771778,7290,392429,4441,78971,2043,241787,3153,71671,1043,379349,4760,75454,2166,229334,3723,74561,1197,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1616929,5112,175786,8342,74574,4096,25227,2583,43997,2832,5350,854,101212,5514,25000,3108,62879,3588,13333,1417,1441143,7963,730732,4556,171514,2639,453597,3150,105621,1079,710411,5558,159592,3294,427096,3708,123723,1606,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1909660,12403,258498,15678,123396,8955,41005,5204,71472,5307,10919,1394,135102,8365,37203,4647,85558,5169,12341,1865,1651162,15186,846483,8772,164417,4532,536510,6713,145556,1545,804679,8842,158415,4714,492791,6135,153473,2282,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1205768,2637,105590,7660,48257,4135,15219,2757,29730,2817,3308,770,57333,4392,13915,2357,36676,2808,6742,1119,1100178,7916,546351,4514,105684,2645,354385,3375,86282,899,553827,4799,102249,2691,350298,3031,101280,1316,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5952575,22610,506198,17835,219471,9858,75549,5703,121358,5934,22564,2145,286727,10258,72381,5463,164234,6843,50112,2841,5446377,24251,2695406,14556,558690,7265,1717776,9686,418940,2975,2750971,12962,530462,5987,1689168,9795,531341,3336,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1498711,15315,270983,15255,118965,7566,40484,4125,67884,4535,10597,1772,152018,9522,43732,4653,90040,5715,18246,2132,1227728,17380,618419,9760,130632,4586,377518,6375,110269,2176,609309,10290,118543,5010,365257,6387,125509,2629,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12315454,30994,1420341,27199,635726,15818,201004,9088,369933,10690,64789,3529,784615,16190,193456,7994,474321,10552,116838,5175,10895113,39927,5388936,21734,1032518,11568,3493286,14537,863132,4703,5506177,22658,986476,10040,3438151,15991,1081550,6469,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6720789,15268,893809,24980,398020,13618,127876,7687,241213,9078,28931,2584,495789,15480,119751,7579,317371,9879,58667,3358,5826980,29156,2889508,17594,589303,8610,1817112,11947,483093,3029,2937472,16312,565434,8453,1791204,9937,580834,3618,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,631845,2448,55205,4850,22998,2538,5251,1203,15131,1963,2616,575,32207,3205,6982,1603,19834,2086,5391,873,576640,5401,300217,2985,64600,1352,194531,2389,41086,650,276423,3561,58563,1802,171340,2312,46520,835,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9286588,8711,1160770,24352,507248,13111,175237,8620,296952,7721,35059,2483,653522,14474,163263,7003,414654,9598,75605,3710,8125818,25372,4049300,13210,838356,8671,2561203,8597,649741,3309,4076518,15410,799974,7758,2488868,10317,787676,4570,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2749067,6615,392315,11931,170974,6929,57774,3627,101135,5369,12065,1209,221341,7447,55251,3711,141587,4569,24503,1687,2356752,13534,1178798,8102,250370,4281,733240,6221,195188,1816,1177954,7892,232041,3645,712061,5237,233852,2012,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3300295,13648,495032,17777,233035,9784,65678,4789,150225,7101,17132,1752,261997,10713,61793,5088,167396,7346,32808,3270,2805263,19771,1392940,10294,271215,4776,872791,8451,248934,2029,1412323,12138,255373,5263,870822,8554,286128,3379,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10115537,14434,1068947,22989,475093,13814,141873,7999,290475,9117,42745,2378,593854,13461,139630,6392,367617,9062,86607,3887,9046590,28250,4471246,17317,874693,8630,2827025,11661,769528,3122,4575344,15468,826616,6795,2789090,10504,959638,4351,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827872,5605,101555,7613,42135,4463,14176,2293,24913,2918,3046,696,59420,4840,11343,1818,39250,3598,8827,1387,726317,8247,356854,4355,65372,2279,232039,3226,59443,755,369463,5975,63269,2389,230660,4203,75534,1628,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3171893,8986,407842,18590,184810,10577,57606,5062,114375,7110,12829,1745,223032,10161,53734,5199,144145,6068,25153,2159,2764051,18031,1367587,10877,270087,5381,844646,8134,252854,2018,1396464,9686,262739,4698,842970,6707,290755,2389,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,703392,2454,68712,4499,31659,2916,8099,1426,19006,2005,4554,716,37053,2775,7533,1620,22178,2080,7342,937,634680,5099,322173,3271,73427,1788,199455,2214,49291,804,312507,3391,68888,2078,187857,2139,55762,1268,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4971513,7880,750286,21758,332471,12332,110078,6265,197195,8667,25198,2215,417815,12214,97753,6937,269715,8329,50347,3579,4221227,22821,2095706,12983,425990,6647,1317709,9305,352007,2360,2125521,13356,412750,6997,1301305,9226,411466,3558,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19853163,41648,3150538,59875,1408361,29118,610444,18178,710745,15681,87172,5009,1742177,35967,581325,19281,1005342,20318,155510,7154,16702625,68576,8408197,32113,2013710,18759,5349907,21101,1044580,5315,8294428,43452,1923206,22851,5136410,24445,1234812,8149,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2530865,10209,256541,13569,117906,7764,40930,5194,70937,4452,6039,1132,138635,7799,38594,4370,88838,4744,11203,1424,2274324,14936,1146948,8668,347775,5773,677060,5305,122113,1385,1127376,8907,328850,4797,661702,5249,136824,1634,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,569767,1998,66128,4297,28870,2453,8459,1470,17461,1730,2950,658,37258,2756,8268,1154,24781,2264,4209,701,503639,4714,250411,2684,47236,1650,159986,1830,43189,786,253228,3346,44593,1277,158906,2716,49729,886,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5589268,13714,518349,17278,227577,9313,64967,5048,144154,6513,18456,2201,290772,10581,63810,4865,189512,6771,37450,2671,5070919,20744,2530537,12873,529652,6152,1620465,9141,380420,2334,2540382,12304,502302,6688,1586084,7517,451996,2912,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5388205,16736,627742,19878,285679,11903,85204,6087,177600,8089,22875,2303,342063,12338,82950,6106,218736,8231,40377,2581,4760463,21284,2400494,13197,484703,6182,1543232,9335,372559,2703,2359969,13078,461991,6870,1473247,8833,424731,2677,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1685061,3356,293281,12324,130556,6929,38877,3506,82034,4656,9645,1298,162725,6879,38013,3498,106283,4795,18429,1620,1391780,12935,697726,7302,133250,4166,434227,4626,130249,1547,694054,7624,124899,4222,419510,5278,149645,1734,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4848755,8046,503708,14706,224337,8080,67315,4322,139674,5912,17348,1537,279371,8821,65521,4248,177033,5810,36817,2457,4345047,15374,2184386,8818,449860,4314,1388399,6677,346127,1908,2160661,9358,422343,4236,1333825,6584,404493,2639,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519852,2878,51241,4454,21332,2560,6217,1685,13984,1883,1131,487,29909,2703,7092,1389,19434,1935,3383,847,468611,5459,242931,3336,55440,1742,153221,2520,34270,631,225680,3519,50607,1826,139459,2214,35614,938,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2499657,22109,1130937,19960,514681,12343,159954,5226,279740,9455,74987,3427,616256,12645,153967,5991,352343,8596,109946,4084,1368720,26526,668531,14059,123540,5183,421304,10275,123687,3635,700189,15034,107696,5339,440788,10642,151705,4833,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
