GEO_ID,B18135_001E,B18135_001M,B18135_002E,B18135_002M,B18135_003E,B18135_003M,B18135_004E,B18135_004M,B18135_005E,B18135_005M,B18135_006E,B18135_006M,B18135_007E,B18135_007M,B18135_008E,B18135_008M,B18135_009E,B18135_009M,B18135_010E,B18135_010M,B18135_011E,B18135_011M,B18135_012E,B18135_012M,B18135_013E,B18135_013M,B18135_014E,B18135_014M,B18135_015E,B18135_015M,B18135_016E,B18135_016M,B18135_017E,B18135_017M,B18135_018E,B18135_018M,B18135_019E,B18135_019M,B18135_020E,B18135_020M,B18135_021E,B18135_021M,B18135_022E,B18135_022M,B18135_023E,B18135_023M,B18135_024E,B18135_024M,B18135_025E,B18135_025M,B18135_026E,B18135_026M,B18135_027E,B18135_027M,B18135_028E,B18135_028M,B18135_029E,B18135_029M,B18135_030E,B18135_030M,B18135_031E,B18135_031M,B18135_032E,B18135_032M,B18135_033E,B18135_033M,B18135_034E,B18135_034M,NAME,B18135_001MA,B18135_001EA,B18135_002EA,B18135_002MA,B18135_003MA,B18135_003EA,B18135_004EA,B18135_004MA,B18135_005EA,B18135_005MA,B18135_006MA,B18135_006EA,B18135_007EA,B18135_007MA,B18135_008MA,B18135_008EA,B18135_009EA,B18135_009MA,B18135_010EA,B18135_010MA,B18135_011MA,B18135_011EA,B18135_012MA,B18135_012EA,B18135_013EA,B18135_013MA,B18135_014MA,B18135_014EA,B18135_015EA,B18135_015MA,B18135_016EA,B18135_016MA,B18135_017MA,B18135_017EA,B18135_018EA,B18135_018MA,B18135_019MA,B18135_019EA,B18135_020EA,B18135_020MA,B18135_021EA,B18135_021MA,B18135_022MA,B18135_022EA,B18135_023MA,B18135_023EA,B18135_024EA,B18135_024MA,B18135_025EA,B18135_025MA,B18135_026EA,B18135_026MA,B18135_027MA,B18135_027EA,B18135_028MA,B18135_028EA,B18135_029MA,B18135_029EA,B18135_030EA,B18135_030MA,B18135_031EA,B18135_031MA,B18135_032EA,B18135_032MA,B18135_033MA,B18135_033EA,B18135_034MA,B18135_034EA,state
0400000US13,9906878,3443,2488247,2804,89812,4626,85190,4718,33693,2807,56831,4111,4622,1322,2398435,5734,2214022,12256,1290567,21817,980785,22496,184413,10863,6200645,5390,678219,14842,545613,14692,292224,9611,333155,10969,132606,7241,5522426,15993,4286854,26658,3941224,29054,466170,10070,1235572,23373,1217986,3415,460504,8398,457649,8359,241581,5857,453539,8277,2855,860,757482,8256,749169,8172,462698,8809,722355,9282,8313,1634,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,308018,566,9109,1629,8830,1550,4361,1149,4824,1254,279,220,298909,1673,289636,2690,200569,4716,99518,4967,9273,2108,836069,2388,69846,4580,65306,4335,39300,3437,35302,3150,4540,1158,766223,5299,710678,6279,629985,8151,104967,4998,55545,4364,223683,990,80520,3735,79851,3756,52851,2544,78149,3761,669,402,143163,3389,141358,3544,104142,3192,132070,3479,1805,903,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,430662,1758,19172,2533,18510,2500,8712,1837,12701,1800,662,369,411490,3006,378375,5124,252798,8454,143166,7813,33115,4047,950894,2507,99623,4713,83086,4420,47572,3608,46277,3901,16537,2242,851271,4887,684363,9219,642471,8895,68384,4504,166908,9282,231333,1416,85985,3501,85823,3504,55482,3000,85249,3499,162,166,145348,3616,144025,3529,95676,4400,140377,3307,1323,713,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,2980902,2371,102150,4387,98933,4496,45454,3308,59845,3741,3217,912,2878752,4909,2782467,7602,1731225,17825,1139046,17071,96285,6663,7998369,3420,674067,12047,601899,11534,310322,8000,351391,9377,72168,4099,7324302,12007,6277424,21001,5484867,24901,925783,17786,1046878,19025,1723122,3071,605570,7882,601005,7797,357723,7292,593610,7630,4565,1044,1117552,7681,1102739,7667,739344,9905,1057877,7866,14813,2402,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,1579992,2490,81063,4469,76779,4215,31987,2767,49565,3967,4284,1202,1498929,4665,1389718,8732,928105,12373,507202,13608,109211,7766,4012497,3199,482228,10691,408061,8997,215968,6938,240903,7301,74167,4409,3530269,11752,2945559,19305,2704894,20177,309220,9161,584710,15485,905540,2550,339798,7431,338923,7433,216305,6923,336156,7325,875,409,565742,7077,563105,7203,383768,6599,548010,6986,2637,952,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,723351,2331,28404,2663,27673,2676,14698,1953,19201,2022,731,376,694947,3382,672444,4583,470633,8738,238085,8179,22503,3165,1872141,2686,176576,6770,161539,6004,89142,3586,93436,4915,15037,1938,1695565,7187,1546142,9144,1409110,11638,179116,6890,149423,5723,467408,1664,148450,4068,148037,4110,101664,4032,146904,4120,413,203,318958,4004,318180,4005,231230,4380,311451,3952,778,474,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,720908,2473,31160,3055,30023,2960,14318,1749,18569,2647,1137,624,689748,4126,651474,5495,456796,8517,219744,8064,38274,4279,1725164,3419,192334,6118,163302,5520,97300,4128,89856,4632,29032,2493,1532830,6561,1311896,10377,1249669,9875,93876,5246,220934,8160,399342,2107,142899,3333,141806,3341,94178,2908,140520,3348,1093,548,256443,3688,255439,3738,181578,3781,247983,3808,1004,446,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,1012771,3204,57329,3632,56237,3574,20818,2193,40082,3430,1092,628,955442,4387,913236,5817,553487,10326,400220,10194,42206,4649,2684670,3873,432038,10976,396448,10718,173208,6080,275790,8812,35590,3003,2252632,11823,1967410,14186,1670395,15240,366662,9336,285222,8384,631083,2214,272038,5961,271473,5951,161224,5645,268855,5936,565,278,359045,6193,357658,6215,246743,6263,349300,6228,1387,553,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,1112618,2262,59473,5278,57632,5217,20521,3164,40818,4292,1841,697,1053145,5457,997455,7487,523970,13055,506445,13125,55690,5080,2824652,3504,366981,8772,302590,8301,146943,6716,192911,6529,64391,4446,2457671,9383,1912202,14831,1700338,16824,267320,9155,545469,14268,610302,1994,245824,5467,244172,5432,127100,4787,241121,5448,1652,608,364478,5527,361768,5493,218715,5458,346485,5882,2710,842,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,257390,1144,16339,2223,15583,2031,5738,1189,12124,1709,756,527,241051,2609,225515,3884,146894,5037,89647,4390,15536,2749,822829,1625,116208,5668,100600,5201,42797,2995,70493,4179,15608,1946,706621,5614,605538,7332,529937,7661,96883,5233,101083,5429,235777,1040,78873,3061,78795,3056,46978,2673,78272,3029,78,57,156904,3061,156434,3106,103343,3557,151598,3251,470,235,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,1349767,1108,52885,4468,51546,4372,26693,3278,30256,3585,1339,578,1296882,4600,1255626,6630,860457,12355,432020,13247,41256,4776,3737434,3119,314928,9351,289649,8853,168969,6057,162295,6800,25279,2627,3422506,9957,3036850,16679,2702748,18581,427218,12663,385656,13113,798646,2162,255492,4804,253069,4752,169383,4383,247780,4859,2423,833,543154,4961,535839,4982,403407,6384,505378,4748,7315,1277,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,1387398,964,55488,4028,54668,3959,27189,3055,34948,3273,820,410,1331910,4005,1311419,4749,945007,11964,429478,11412,20491,3009,4303921,2461,399206,11588,385858,11200,169258,6783,257991,9791,13348,2010,3904715,11511,3724846,12925,3112549,17683,716758,16597,179869,7055,977029,1978,318452,6427,317955,6483,185029,5589,311957,6595,497,312,658577,6723,654880,6558,462732,7698,618155,6956,3697,1295,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,2219940,1924,112302,5368,108541,5234,49756,3617,74189,4334,3761,1052,2107638,5802,2028145,8273,1325150,15053,809182,14299,79493,5848,6087266,2730,765102,11042,692823,11004,336746,8719,462406,9474,72279,4197,5322164,11543,4646110,17295,4082369,21188,706638,13652,676054,13771,1491415,2218,538391,7628,536736,7562,386827,6339,532780,7764,1655,493,953024,7784,949538,7759,731551,8191,926876,7980,3486,889,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,1280791,1562,52992,3622,50759,3599,25729,2330,30686,2893,2233,729,1227799,3871,1181015,5547,899857,9674,339300,10002,46784,4117,3370012,2707,289747,7901,268792,7676,136014,5315,165023,6156,20955,2395,3080265,8636,2835843,11904,2521855,15731,388443,10364,244422,8451,747408,1905,237755,5243,236461,5110,163950,4785,234778,5059,1294,581,509653,5060,508084,5166,385449,5788,492857,5173,1569,660,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,729802,1909,29838,3161,28720,3000,9709,1755,20935,2467,1118,535,699964,3462,662250,5209,335419,10594,349447,9717,37714,4184,1782144,3390,267593,7349,219495,7202,95342,5023,152554,6577,48098,3862,1514551,8121,1179274,13060,1036886,13242,183143,7165,335277,11029,415142,2473,184547,5601,183875,5584,96826,4724,182849,5435,672,570,230595,5841,229344,5920,135632,4740,224412,6076,1251,565,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,1387561,2899,65617,5174,62673,5180,27146,3181,39644,3953,2944,886,1321944,5584,1224916,9384,851311,14432,406964,14300,97028,7584,3669439,3949,478963,10889,407726,9890,205678,7549,248330,8164,71237,4519,3190476,11192,2670968,17127,2485223,18949,253094,8908,519508,14006,893606,2960,327839,6657,327326,6655,194086,5284,323511,6596,513,244,565767,6505,563119,6451,353509,6865,549273,6446,2648,721,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,224051,1281,7762,1321,7599,1298,3206,737,4794,1144,163,163,216289,1796,198031,3594,124701,5195,78743,5119,18258,3215,618551,1892,68927,3577,56874,2982,30389,2378,35613,2406,12053,1752,549624,4029,437509,6091,409640,6383,41797,2830,112115,5350,165514,927,56057,3044,55739,3059,34317,2358,55229,3052,318,351,109457,3060,109043,3062,72129,3142,107275,3166,414,231,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,466590,1659,18962,2230,17992,2221,9240,1478,10783,1564,970,476,447628,2666,423803,3939,309736,5721,128390,4949,23825,3340,1127803,2117,102762,3794,86114,3392,54031,2955,44900,2613,16648,2239,1025041,4233,887808,6242,842693,6623,70027,3710,137233,5169,259291,1280,90880,3228,90658,3181,58558,2581,89781,3128,222,342,168411,2937,168103,2926,116921,3310,162313,3109,308,216,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,661634,921,28115,2651,25180,2740,13193,1782,14133,2464,2935,946,633519,2713,572722,6880,385774,8932,210127,8462,60797,6326,1747883,1758,201717,7611,167212,6868,98834,6036,89819,4770,34505,3025,1546166,7502,1224789,13097,1096360,13660,168260,9125,321377,11308,396015,1121,145489,4344,143529,4253,72275,3617,141091,4414,1960,707,250526,4441,245447,4619,136331,4909,236659,4632,5079,1605,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,266833,987,13355,2027,13246,2022,8006,1866,6624,1515,109,115,253478,2278,241886,3195,176869,4740,69609,4496,11592,2171,843544,1402,81485,4925,70971,4316,43155,3175,37497,3176,10514,2105,762059,4685,664646,7276,629861,7233,49082,3840,97413,5696,201544,977,65549,2980,65449,2983,43928,2632,64635,2924,100,123,135995,3051,135267,3027,97446,3272,130174,3067,728,394,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,2007362,1278,74137,4371,71346,4364,40831,3053,34428,3604,2791,1003,1933225,4606,1844174,8057,1297254,14012,592540,12457,89051,6372,5551498,2185,434368,10869,379922,9516,218114,7481,210104,7288,54446,4400,5117130,11130,4314673,17226,3896177,19061,493039,13663,802457,15722,1272109,1430,420972,7441,416635,7261,249309,6944,410079,7225,4337,1450,851137,7486,838808,8027,555959,8637,797044,8396,12329,2304,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,498680,1831,15251,2259,14575,2217,4660,1120,10670,1905,676,338,483429,2918,447703,4889,198569,7706,268878,8196,35726,4128,1238526,2810,158816,6873,137500,6151,58486,3923,96241,5316,21316,2647,1079710,7932,845109,9420,674934,10384,202060,8720,234601,9089,313163,1674,127448,3811,125764,3791,66083,3430,124561,3741,1684,777,185715,3872,181969,3944,110233,4020,175819,3874,3746,1155,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,4217078,2568,159327,6488,155520,6478,71227,4705,101811,5270,3807,933,4057751,6671,3924033,12032,2472362,24481,1644711,26068,133718,9390,12485670,4599,1106507,16983,1029530,17209,498377,10834,667355,14654,76977,4760,11379163,18092,9924226,30123,8102107,36247,2099293,22483,1454937,24079,2796800,2905,970627,10335,966145,10236,504385,8804,953424,10372,4482,1129,1826173,10524,1803535,11155,1123220,12614,1720682,11453,22638,2491,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
