GEO_ID,B12502_001E,B12502_001M,B12502_002E,B12502_002M,B12502_003E,B12502_003M,B12502_004E,B12502_004M,B12502_005E,B12502_005M,B12502_006E,B12502_006M,B12502_007E,B12502_007M,B12502_008E,B12502_008M,B12502_009E,B12502_009M,B12502_010E,B12502_010M,B12502_011E,B12502_011M,NAME,B12502_001EA,B12502_001MA,B12502_002MA,B12502_002EA,B12502_003MA,B12502_003EA,B12502_004EA,B12502_004MA,B12502_005EA,B12502_005MA,B12502_006EA,B12502_006MA,B12502_007MA,B12502_007EA,B12502_008EA,B12502_008MA,B12502_009EA,B12502_009MA,B12502_010EA,B12502_010MA,B12502_011EA,B12502_011MA,state
0400000US13,8019982,4605,3862111,5494,1444653,15660,2417458,15738,12095,1767,2405363,16091,4157871,5202,1315258,14143,2842613,13985,33864,3116,2808749,14657,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1158752,687,583110,1258,220895,5091,362215,5099,1653,570,360562,5232,575642,1221,166862,4500,408780,4460,5562,1165,403218,4665,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1274423,2323,632611,2589,194809,5703,437802,5552,2493,808,435309,5659,641812,2452,148957,4888,492855,5039,3277,818,489578,5084,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10412161,2949,5061711,3343,1930523,15981,3131188,15919,16051,1813,3115137,16096,5350450,3393,1730603,14253,3619847,13637,39991,2935,3579856,14107,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5284811,3328,2572431,3530,865086,10398,1707345,10538,9230,1200,1698115,10640,2712380,3223,751182,10670,1961198,9917,21159,1874,1940039,10306,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2503309,2920,1232864,3156,394855,6798,838009,6516,4833,828,833176,6666,1270445,2591,330276,6659,940169,6388,10909,1230,929260,6292,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2299146,3172,1136728,3508,370573,5976,766155,6429,4094,790,762061,6495,1162418,3370,299323,7231,863095,6525,7965,829,855130,6542,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3569190,3373,1740854,3716,555037,9569,1185817,9367,9557,1692,1176260,9459,1828336,3332,457294,7848,1371042,7563,14851,1670,1356191,7790,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3716740,3485,1797076,3531,694903,8037,1102173,7333,7317,1343,1094856,7321,1919664,3748,625735,8952,1293929,9176,19490,1969,1274439,9283,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1119690,1197,541803,1527,170892,4135,370911,4339,2043,605,368868,4364,577887,1431,150136,3391,427751,3532,5079,942,422672,3603,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4854750,2202,2322878,2355,884012,8706,1438866,8722,6684,1212,1432182,8791,2531872,2090,834587,9619,1697285,9472,17418,2103,1679867,9893,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5604860,1239,2687387,2085,1074332,10622,1613055,10937,8664,1341,1604391,11047,2917473,2098,1004940,9931,1912533,9586,22744,2395,1889789,10109,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8089154,2302,3933762,2830,1424877,10948,2508885,11204,16100,1752,2492785,10977,4155392,2445,1258179,11393,2897213,11114,34607,2518,2862606,11318,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4386934,2222,2166462,2506,766344,8844,1400118,8320,6923,943,1393195,8464,2220472,2151,636833,7297,1583639,7155,14650,1505,1568989,7155,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2383607,2810,1141338,2572,415131,7241,726207,7387,5040,1066,721167,7442,1242269,2938,385898,6893,856371,6178,11461,1515,844910,6524,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4909194,3433,2378868,3878,794587,8263,1584281,8820,10034,1332,1574247,8768,2530326,3067,703820,9188,1826506,9475,20431,1720,1806075,9316,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,835422,1508,417444,1722,131905,3999,285539,3966,1525,572,284014,4025,417978,1477,107164,3490,310814,3310,2427,564,308387,3326,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1488730,1877,733769,2148,242745,4454,491024,4607,2646,644,488378,4603,754961,1948,200086,4497,554875,4451,4689,805,550186,4493,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2287984,1576,1144209,1832,429417,6863,714792,6698,3278,739,711514,6719,1143775,1728,342521,6903,801254,6600,9083,1778,792171,6750,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1111188,1013,545435,1515,177905,4668,367530,4827,2022,676,365508,4919,565753,1385,151360,4502,414393,4463,3707,851,410686,4620,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7282046,1363,3518889,2286,1328240,11568,2190649,11503,10404,1615,2180245,11522,3763157,2085,1196420,12976,2566737,13087,25251,1793,2541486,12908,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1667854,2014,820542,2649,308918,5918,511624,5919,2490,920,509134,6035,847312,1929,265986,6326,581326,6060,7275,1412,574051,5998,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16248072,3243,7787815,3443,3207375,20040,4580440,19406,25028,2350,4555412,19349,8460257,3464,3045518,16757,5414739,16693,56105,3433,5358634,16330,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8029973,4767,3863351,5186,1332169,13008,2531182,13434,16142,2032,2515040,13791,4166622,4788,1188823,13693,2977799,13545,32391,2605,2945408,13888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,598037,1279,305227,1714,112831,4082,192396,3944,1201,413,191195,3992,292810,1368,78241,3178,214569,3142,2267,536,212302,3239,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9422595,3652,4562386,4494,1610302,13244,2952084,13198,18967,1635,2933117,13151,4860209,3572,1417330,11935,3442879,11575,39277,2512,3403602,12043,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3080740,1721,1510864,2322,480122,5802,1030742,5779,6401,1039,1024341,5770,1569876,2075,389663,5377,1180213,5113,13951,1602,1166262,5200,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3258094,2359,1601320,3180,547721,8159,1053599,7768,5554,994,1048045,7993,1656774,2865,452271,6993,1204503,6793,12361,1805,1192142,7147,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10562571,2771,5117508,3096,1878338,14749,3239170,14645,21124,1874,3218046,14765,5445063,3018,1675810,12099,3769253,12742,46690,2589,3722563,13116,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,882072,653,422664,1263,165692,3302,256972,3309,899,375,256073,3352,459408,1118,152890,3886,306518,3872,2877,745,303641,3939,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3929135,3151,1889452,3490,667180,8789,1222272,8394,8439,1880,1213833,8483,2039683,3042,605264,8401,1434419,8676,16999,1931,1417420,8643,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,675764,1415,337200,2015,115307,3744,221893,3681,1133,480,220760,3729,338564,1951,91746,2810,246818,2671,2429,589,244389,2717,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5309334,2891,2556919,3865,832587,11503,1724332,10905,10957,1827,1713375,11212,2752415,3393,751194,9159,2001221,10020,23171,2292,1978050,10501,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21001527,4851,10339954,6221,3693020,22115,6646934,22962,32194,2734,6614740,23254,10661573,5811,3117291,21975,7544282,21700,79250,3759,7465032,22073,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2178253,1767,1085912,1890,356153,5763,729759,6059,3740,916,726019,6055,1092341,1856,284780,6056,807561,6168,6968,1064,800593,6253,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,528064,685,256941,1031,86611,2490,170330,2505,899,374,169431,2646,271123,912,75506,2611,195617,2585,1742,534,193875,2648,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6772134,3689,3297416,4779,1144868,10847,2152548,12175,12849,1568,2139699,12399,3474718,4920,1019938,12977,2454780,12258,28292,2474,2426488,12372,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5722255,2266,2845066,2914,982876,12032,1862190,12164,8515,1345,1853675,11992,2877189,2642,784563,9335,2092626,9076,19389,2203,2073237,9714,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1532355,1817,751800,2500,240214,5752,511586,5979,3074,801,508512,6064,780555,2122,184876,5278,595679,5216,9395,1301,586284,5353,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4682400,2811,2307821,3071,804084,8816,1503737,9011,8992,1214,1494745,9225,2374579,2691,678969,7519,1695610,7451,16311,1733,1679299,7798,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,469219,1355,238620,1996,72507,3244,166113,2934,885,500,165228,2993,230599,2002,54138,3300,176461,3343,1618,513,174843,3434,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2921604,1170,1377833,2040,595124,7454,782709,6980,4806,992,777903,7047,1543771,1684,549567,8707,994204,8521,13621,1840,980583,8727,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
