GEO_ID,B13016_001E,B13016_001M,B13016_002E,B13016_002M,B13016_003E,B13016_003M,B13016_004E,B13016_004M,B13016_005E,B13016_005M,B13016_006E,B13016_006M,B13016_007E,B13016_007M,B13016_008E,B13016_008M,B13016_009E,B13016_009M,B13016_010E,B13016_010M,B13016_011E,B13016_011M,B13016_012E,B13016_012M,B13016_013E,B13016_013M,B13016_014E,B13016_014M,B13016_015E,B13016_015M,B13016_016E,B13016_016M,B13016_017E,B13016_017M,NAME,B13016_001MA,B13016_001EA,B13016_002MA,B13016_002EA,B13016_003MA,B13016_003EA,B13016_004EA,B13016_004MA,B13016_005EA,B13016_005MA,B13016_006EA,B13016_006MA,B13016_007MA,B13016_007EA,B13016_008MA,B13016_008EA,B13016_009MA,B13016_009EA,B13016_010EA,B13016_010MA,B13016_011EA,B13016_011MA,B13016_012MA,B13016_012EA,B13016_013MA,B13016_013EA,B13016_014MA,B13016_014EA,B13016_015EA,B13016_015MA,B13016_016EA,B13016_016MA,B13016_017MA,B13016_017EA,state
0400000US18,1562984,5569,85078,4894,4602,1178,22023,2213,22448,2430,21502,2269,8726,1334,5011,1442,766,279,1477906,7430,221595,3225,213727,3766,189732,3498,190239,3094,190218,5569,211732,5703,260663,3654,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,701873,3201,42728,2959,2056,644,8288,1491,14099,1366,11218,1441,5771,1126,680,309,616,462,659145,4134,105896,2913,98932,2742,80373,2346,86276,2369,86356,3304,87326,2969,113986,2124,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,664008,3589,37641,2748,1936,623,8957,1429,10748,1618,10605,1364,3700,839,1312,515,383,214,626367,4406,95665,3337,93877,3281,82409,2421,85393,2138,75961,3138,90895,3426,102167,1861,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1033382,4024,57714,3543,3489,774,14639,1852,17804,1749,13329,1605,6301,1196,1532,541,620,372,975668,5110,139058,3459,134387,3333,119894,2627,128904,2449,131409,3663,140654,3925,181362,2987,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1126993,4584,55388,3503,3037,826,13966,2234,15833,2035,15632,2083,5379,1258,966,436,575,363,1071605,5732,146991,3707,158086,3997,152842,3340,149131,3392,141518,5671,143791,4908,179246,3137,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,293177,1772,13951,1762,459,296,2189,685,4173,981,5071,1090,1467,479,412,235,180,175,279226,2483,39791,1299,36247,1297,34503,1304,33967,1346,35274,2495,41778,2429,57666,1454,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1474830,3895,69510,4047,2461,815,11579,1617,17012,1997,19462,1974,12333,1425,5419,1331,1244,453,1405320,5838,185607,3220,189179,3394,190328,2532,189230,2425,179697,5033,200868,4592,270411,3381,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1668664,3612,73444,4217,1905,867,7598,1365,14436,1954,26560,2473,15853,1654,5872,1209,1220,481,1595220,5165,225689,1925,237460,2270,227469,2428,200614,2812,187572,5568,219784,5469,296632,3437,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2297683,4414,125528,5516,5411,1153,27466,2513,32680,2697,37463,3052,15757,1885,4480,991,2271,777,2172155,7013,327918,3103,329806,3439,265208,3048,259740,3368,274930,6294,306007,6260,408546,4075,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1270236,3534,77561,3905,1695,561,13219,1761,19977,1889,27117,2182,11788,1611,2603,810,1162,458,1192675,5467,170153,2287,163881,2667,160137,2208,161641,2608,153409,4171,165732,4445,217722,2939,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,719697,4122,36377,3041,2275,717,10037,1725,9858,1735,8796,1567,3157,923,1827,693,427,298,683320,5337,108454,4537,92414,4017,88516,3295,87835,3099,94312,4452,97657,4101,114132,3322,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1418820,4152,72192,3627,4725,1357,16696,2199,20007,1819,21244,2192,6383,1262,1789,513,1348,715,1346628,5360,195579,2919,195595,3554,176467,3144,180826,3274,170454,4340,188698,4473,239009,3516,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222082,1804,11493,1516,247,217,2647,756,3701,850,2855,690,1644,690,251,176,148,154,210589,2437,30403,1587,34359,1563,26311,1241,29419,1066,27507,1870,26693,1663,35897,1438,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431080,2307,28196,2600,1045,625,5519,955,8769,1284,8785,1451,2858,718,709,313,511,408,402884,3117,62423,1912,59377,1606,52490,1630,55938,1858,52014,2386,55851,2272,64791,1668,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,681890,2796,34794,2754,922,415,7560,1318,10047,1838,10186,1573,4078,1166,1561,650,440,330,647096,3748,85257,1520,85382,1772,90563,1933,87787,1669,87061,3746,95710,3581,115336,2714,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,303890,2202,15202,1636,493,326,2278,771,3638,894,4769,792,2500,679,970,576,554,378,288688,2774,45246,1476,39202,1592,34728,1179,33804,1057,34387,2480,42268,2798,59053,1748,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2131809,4124,101295,5224,2233,764,13107,1892,23138,2249,32658,2601,21795,2298,6044,1126,2320,789,2030514,6227,275942,2218,268231,2402,254779,2579,257915,2843,259291,6981,306739,6724,407617,3829,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,476308,2898,27963,2772,1508,617,6791,1318,6351,1263,7405,1456,4366,1046,1022,573,520,347,448345,3789,66979,2261,65263,2247,60621,2212,59870,2190,58720,3175,58693,2774,78199,2340,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4904976,6760,223568,6343,8087,1510,37815,3166,52696,3166,62599,3304,41793,3221,15047,1965,5531,1281,4681408,9080,615494,3526,677973,4018,685099,3868,630007,3402,583660,9193,638353,8919,850822,6488,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2403090,6694,121511,6940,6954,1342,29296,2896,33971,3023,29543,2427,16145,2252,4120,1018,1482,664,2281579,9189,318244,4832,306891,4721,290860,4695,295478,4262,305909,6570,348956,7629,415241,5250,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170574,1849,11641,1933,869,422,1828,702,3687,923,2957,761,1674,1037,389,331,237,200,158933,2729,23300,1561,29381,1673,21506,1270,21587,1132,18304,1634,18862,1605,25993,1374,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2684784,5906,134564,5600,6853,1248,28829,2527,39388,2742,37296,2893,16596,1817,3777,873,1825,575,2550220,8900,376773,3414,357126,3567,331701,3833,324327,3374,323630,5862,369137,5866,467526,4488,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905013,3108,52622,3029,2794,588,15533,1836,15854,1611,10574,1318,6115,1126,1072,391,680,405,852391,4838,124737,2652,124173,2867,114454,2195,121340,1905,107556,3503,121454,3129,138677,2722,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922286,3240,43919,3569,2081,807,8773,1949,11833,1962,12526,1644,5440,1305,2516,817,750,600,878367,4651,115200,2823,122266,3140,120180,2514,125492,2675,120694,5233,128348,5252,146187,2670,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2931507,4794,147759,6067,6659,1259,28173,2343,40489,2977,45101,3350,20793,2170,4704,847,1840,611,2783748,7204,401789,2722,398485,3414,376394,3468,349853,3878,336160,6205,398263,6081,522804,4558,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255088,1667,10238,1567,544,376,1990,776,2370,663,2625,715,1767,608,693,462,249,395,244850,2435,36290,1083,39307,1295,33102,939,30250,888,29473,2327,31971,2478,44457,1130,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1142875,4097,56055,4430,2645,802,12061,1973,17014,2591,13818,1824,7096,1612,2494,1042,927,565,1086820,6191,153712,3683,154816,3766,142954,3458,140156,3075,145075,4804,154206,4951,195901,3511,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187988,1957,10739,1271,322,175,2842,762,2942,687,2744,611,1611,583,262,185,16,28,177249,2159,27777,1388,27455,1822,23673,1325,24421,1053,21487,1601,23742,1655,28694,1105,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1569734,4980,80857,4340,5208,1360,23570,2866,21678,2274,20341,2276,7458,1135,1831,609,771,431,1488877,6311,205062,4154,203257,4028,195227,3728,196268,3413,201093,6272,216967,6178,271003,3598,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6703561,8335,390196,11039,24639,2840,88536,5844,104472,5476,103132,5690,48935,3898,14719,2331,5763,1528,6313365,13339,912359,7007,873912,7207,849193,6035,864788,7914,862974,11096,914056,13007,1036083,7788,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,730389,2694,51060,3868,969,492,9459,1575,17507,1875,14764,1890,7270,1421,985,406,106,98,679329,4933,109441,2087,114144,2407,86772,1933,95888,1938,95479,3518,85541,3363,92064,1995,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143468,1238,6765,1145,52,79,1064,656,2311,597,1983,574,761,269,398,214,196,165,136703,1716,21321,992,21700,1115,15534,736,16848,899,16696,1236,18873,1356,25731,797,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2043819,6068,113223,5116,2879,809,20690,2326,27833,2537,33883,2795,19611,2658,5917,1055,2410,736,1930596,7688,272049,5940,265837,5020,261892,3336,252640,3469,246821,7329,282105,7183,349252,3793,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1671461,4515,87408,5183,3580,1147,15551,2578,23925,2596,25240,2257,15212,2204,2644,890,1256,419,1584053,7383,207587,2951,223600,3659,218674,3265,222158,2868,219719,6135,220460,6149,271855,3952,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,406808,2490,18843,2208,1128,425,4749,1089,5371,1051,4955,1165,2144,799,267,258,229,228,387965,3409,53315,2391,54888,2002,47504,1678,50085,1721,50795,3149,59413,3132,71965,1903,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1321315,3921,66998,3588,1695,516,13336,1581,18289,1549,20039,1881,9162,1292,3120,823,1357,480,1254317,5205,185639,2508,184968,2732,155394,2222,165086,2305,160340,4500,170002,4182,232888,3034,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,132340,2296,7529,1220,273,232,2035,641,2138,642,1786,662,668,407,222,202,407,375,124811,2596,17571,1749,17764,1400,16755,1206,19039,1416,17360,1809,16272,1677,20050,1332,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,862238,2932,36107,3774,3468,908,11055,1750,8924,1657,6102,1475,3687,1354,1603,768,1268,612,826131,4817,118522,3139,118255,2993,101312,2239,108121,2300,111144,3960,121500,4743,147277,2632,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
