GEO_ID,B18106_001E,B18106_001M,B18106_002E,B18106_002M,B18106_003E,B18106_003M,B18106_004E,B18106_004M,B18106_005E,B18106_005M,B18106_006E,B18106_006M,B18106_007E,B18106_007M,B18106_008E,B18106_008M,B18106_009E,B18106_009M,B18106_010E,B18106_010M,B18106_011E,B18106_011M,B18106_012E,B18106_012M,B18106_013E,B18106_013M,B18106_014E,B18106_014M,B18106_015E,B18106_015M,B18106_016E,B18106_016M,B18106_017E,B18106_017M,B18106_018E,B18106_018M,B18106_019E,B18106_019M,B18106_020E,B18106_020M,B18106_021E,B18106_021M,B18106_022E,B18106_022M,B18106_023E,B18106_023M,B18106_024E,B18106_024M,B18106_025E,B18106_025M,B18106_026E,B18106_026M,B18106_027E,B18106_027M,B18106_028E,B18106_028M,B18106_029E,B18106_029M,B18106_030E,B18106_030M,B18106_031E,B18106_031M,B18106_032E,B18106_032M,B18106_033E,B18106_033M,NAME,B18106_001EA,B18106_001MA,B18106_002MA,B18106_002EA,B18106_003EA,B18106_003MA,B18106_004EA,B18106_004MA,B18106_005MA,B18106_005EA,B18106_006EA,B18106_006MA,B18106_007EA,B18106_007MA,B18106_008MA,B18106_008EA,B18106_009EA,B18106_009MA,B18106_010MA,B18106_010EA,B18106_011EA,B18106_011MA,B18106_012EA,B18106_012MA,B18106_013MA,B18106_013EA,B18106_014EA,B18106_014MA,B18106_015EA,B18106_015MA,B18106_016MA,B18106_016EA,B18106_017EA,B18106_017MA,B18106_018EA,B18106_018MA,B18106_019MA,B18106_019EA,B18106_020EA,B18106_020MA,B18106_021MA,B18106_021EA,B18106_022MA,B18106_022EA,B18106_023MA,B18106_023EA,B18106_024EA,B18106_024MA,B18106_025EA,B18106_025MA,B18106_026EA,B18106_026MA,B18106_027MA,B18106_027EA,B18106_028MA,B18106_028EA,B18106_029EA,B18106_029MA,B18106_030EA,B18106_030MA,B18106_031MA,B18106_031EA,B18106_032MA,B18106_032EA,B18106_033MA,B18106_033EA,state
0400000US19,2869329,2313,1420862,3731,272714,2866,2647,771,270067,2902,355408,2522,2606,899,352802,2741,585473,2800,10622,1303,574851,2894,122079,890,3402,869,118677,1140,85188,1007,6521,943,78667,1264,1448467,3044,257066,2121,927,397,256139,2180,346659,2534,1787,627,344872,2663,584601,2492,11242,1469,573359,2900,133350,942,4897,854,128453,1155,126791,1282,12438,1232,114353,1539,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2646066,3176,1301432,4022,267215,2799,3112,814,264103,2849,332741,2603,2990,1051,329751,2707,524684,2878,12651,1576,512033,3228,106137,1135,4508,779,101629,1335,70655,1101,7315,993,63340,1245,1344634,3261,254345,2431,1803,617,252542,2465,331329,2662,3184,895,328145,2683,536410,2425,14097,2007,522313,3060,117303,1522,5492,1136,111811,1666,105247,1487,13736,1610,91511,2044,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4053892,2734,1971315,4384,378349,2959,4838,909,373511,2942,474658,3519,5325,1330,469333,3511,838284,3567,32420,2581,805864,4285,177881,1251,10910,1598,166971,2082,102143,1208,13409,1512,88734,1967,2082577,4086,359790,2870,2609,652,357181,2833,486395,2547,5545,1338,480850,2754,885333,3057,33255,2694,852078,4423,202261,1276,11129,1519,191132,2052,148798,1669,25155,2180,123643,2480,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4242119,3324,2037638,4714,411323,3650,5676,1540,405647,4374,528971,4587,4489,1084,524482,4771,830316,4499,29923,3327,800393,5279,169487,1679,9568,1679,159919,2239,97541,1696,13330,1577,84211,1834,2204481,4029,395842,3074,2707,801,393135,3157,562849,3932,5291,1272,557558,4205,902516,4218,35034,2918,867482,5109,197195,1543,15098,1857,182097,2442,146079,1968,27362,2332,118717,2962,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1253079,911,607125,1836,98340,926,1880,592,96460,1116,128969,1056,971,461,127998,1202,272869,1320,8173,1520,264696,1897,67401,690,3146,826,64255,1143,39546,614,4380,713,35166,969,645954,1740,96133,1056,611,321,95522,1072,133064,1401,1836,607,131228,1483,287927,1207,8381,1328,279546,1897,71904,465,2509,583,69395,782,56926,905,6353,1103,50573,1331,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5518564,2416,2645216,3330,502540,2536,6642,1467,495898,2862,664712,2588,5439,1213,659273,2787,1131851,2829,20480,2102,1111371,3502,215610,1406,7267,1043,208343,1755,130503,1401,14007,1751,116496,2125,2873348,3042,479944,2234,2961,903,476983,2340,688099,2336,5097,1120,683002,2265,1252772,2406,21155,2002,1231617,3073,256988,1254,8794,1136,248194,1673,195545,1645,28054,2164,167491,2655,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6302381,1681,3036876,2700,519971,1383,6295,1195,513676,1738,795380,2603,7076,1400,788304,2939,1298790,2655,28909,3243,1269881,4312,257778,1487,7723,1210,250055,1846,164957,1541,18395,2142,146562,2372,3265505,2661,501460,1660,2922,909,498538,1879,817734,2057,5072,1220,812662,2305,1392017,2096,32525,2506,1359492,2922,299212,1340,12933,1565,286279,2183,255082,2086,39687,2373,215395,2741,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9229728,2038,4495865,3010,842198,2442,10533,1609,831665,3050,1085336,2891,12430,1800,1072906,3476,1908829,2777,62630,3499,1846199,4748,406829,1660,17326,1888,389503,2583,252673,1653,25348,2145,227325,2749,4733863,2979,808849,1819,6488,1078,802361,2257,1085389,2508,8694,1183,1076695,2492,2007712,2386,70613,3568,1937099,3871,458488,1465,21371,1967,437117,2659,373425,1746,55185,2686,318240,2893,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5050808,2090,2500735,3409,478140,2539,6960,1308,471180,2833,626077,2366,5298,1114,620779,2471,1061111,2564,19266,1792,1041845,2951,203344,1180,6542,1108,196802,1541,132063,1287,12671,1183,119392,1685,2550073,3194,455248,1884,4080,926,451168,1989,613830,2010,4586,902,609244,2120,1068994,2743,19443,2098,1049551,3478,221711,1058,6948,976,214763,1405,190290,1782,23215,2086,167075,2303,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2735081,2595,1303351,3607,273397,3063,3172,818,270225,3160,321309,3620,3467,1059,317842,3746,529855,3737,17954,2242,511901,4418,112649,1879,7850,1486,104799,2464,66141,1536,9586,1549,56555,2247,1431730,3309,264398,2493,1621,707,262777,2531,344563,2897,2622,1138,341941,3097,586417,2765,25082,2733,561335,3670,131549,1566,8002,1318,123547,1926,104803,1641,21196,1883,83607,2344,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5578431,3094,2704929,4850,516521,3064,6914,1067,509607,3429,664220,3471,6656,1534,657564,3665,1128592,3054,34071,2783,1094521,3878,243812,1210,10340,1418,233472,1806,151784,1492,13546,1577,138238,2117,2873502,3867,498865,2738,4073,964,494792,2885,686492,3460,5718,1305,680774,3567,1190135,3118,39112,3170,1151023,4492,276308,1961,11729,1505,264579,2196,221702,1709,27282,1904,194420,2580,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,948341,1201,471950,2112,83942,1251,691,374,83251,1337,113754,1556,1163,548,112591,1622,194911,1737,4121,905,190790,1999,49639,474,2310,859,47329,1036,29704,472,1971,473,27733,637,476391,1785,80334,1377,489,301,79845,1381,111930,1656,807,462,111123,1606,197956,1661,5955,1214,192001,1930,48672,601,1321,402,47351,724,37499,582,4314,1163,33185,1194,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723316,1634,851432,2480,172109,1728,1882,521,170227,1735,218513,1882,2140,615,216373,2074,345397,1784,5721,918,339676,1975,68366,809,2539,577,65827,964,47047,653,4232,715,42815,934,871884,2211,164113,1437,1403,478,162710,1501,215952,1591,1541,563,214411,1704,347941,1674,5720,1071,342221,2061,74915,924,2362,589,72553,1140,68963,891,6395,1011,62568,1325,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2629797,1611,1310102,2377,249339,1518,3361,1009,245978,1665,325879,1984,2828,844,323051,2120,547556,2251,11044,1483,536512,2595,120351,740,5153,1135,115198,1256,66977,681,7688,1168,59289,1228,1319695,2043,236560,1313,1737,792,234823,1571,321589,1306,2227,835,319362,1333,552859,1681,16791,2115,536068,2774,128215,794,6538,1234,121677,1575,80472,875,9831,1472,70641,1627,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1246839,873,612495,1781,103136,1153,1219,457,101917,1208,140073,1131,1013,568,139060,1260,277785,1504,4685,1196,273100,1911,58808,482,1758,585,57050,748,32693,619,3298,918,29395,1195,634344,1654,98615,921,948,495,97667,972,139176,1131,1334,629,137842,1235,286510,1265,5570,1045,280940,1447,62965,694,2433,747,60532,1019,47078,770,4975,1072,42103,1245,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8298801,1762,4020004,3370,752735,2219,8985,1151,743750,2429,961750,2709,7209,1391,954541,3081,1760951,2847,29090,2840,1731861,4204,328942,1607,9884,1436,319058,1933,215626,1669,23827,2339,191799,2698,4278797,2523,722459,1650,3760,857,718699,1833,953389,1618,5163,1080,948226,1809,1875408,1967,32874,2715,1842534,3272,391939,1778,14459,2021,377480,2367,335602,1961,53928,3485,281674,3956,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1914953,2098,935801,3338,184355,2564,1635,651,182720,2741,238199,3058,3555,1196,234644,3300,371204,2541,11910,1614,359294,2957,87791,1061,5298,1240,82493,1500,54252,1309,7118,1308,47134,1508,979152,2662,178909,2083,491,287,178418,2111,232071,2508,2523,1246,229548,3014,397052,2480,10720,1654,386332,2755,96550,1769,4614,1091,91936,2180,74570,1484,10979,1830,63591,1898,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18317256,3106,8814331,4263,1547925,2626,21096,2045,1526829,3265,2352685,3852,19465,2367,2333220,4255,3720074,3948,70860,4071,3649214,5808,719498,2101,28885,2550,690613,3155,474149,2243,58733,3463,415416,4087,9502925,3783,1486861,3281,12808,2255,1474053,3802,2405259,2977,18286,2262,2386973,3422,4007652,3121,87419,3956,3920233,5479,862946,1906,39509,2673,823437,2905,740207,2561,133444,5229,606763,5587,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9150606,4651,4386478,6819,860212,5100,10088,1626,850124,5420,1058944,5876,13547,2096,1045397,6356,1847076,4797,59684,3684,1787392,6062,398464,2156,20561,2050,377903,3077,221782,2408,23852,2368,197930,2833,4764128,5066,824911,4526,7178,1572,817733,4809,1118954,3882,8506,1617,1110448,4194,2020234,3877,66053,4490,1954181,6182,461815,2215,23860,2439,437955,3222,338214,2170,59262,4156,278952,4775,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674474,1325,341704,2308,58986,1317,658,344,58328,1378,103635,1802,728,432,102907,1846,133610,1526,1617,527,131993,1578,26982,563,702,353,26280,703,18491,693,895,284,17596,741,332770,1845,58228,1300,86,101,58142,1320,91555,1390,624,376,90931,1399,129568,1179,2560,544,127008,1246,26693,255,600,333,26093,375,26726,432,2250,1050,24476,1064,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
