GEO_ID,B24011_001E,B24011_001M,B24011_002E,B24011_002M,B24011_003E,B24011_003M,B24011_004E,B24011_004M,B24011_005E,B24011_005M,B24011_006E,B24011_006M,B24011_007E,B24011_007M,B24011_008E,B24011_008M,B24011_009E,B24011_009M,B24011_010E,B24011_010M,B24011_011E,B24011_011M,B24011_012E,B24011_012M,B24011_013E,B24011_013M,B24011_014E,B24011_014M,B24011_015E,B24011_015M,B24011_016E,B24011_016M,B24011_017E,B24011_017M,B24011_018E,B24011_018M,B24011_019E,B24011_019M,B24011_020E,B24011_020M,B24011_021E,B24011_021M,B24011_022E,B24011_022M,B24011_023E,B24011_023M,B24011_024E,B24011_024M,B24011_025E,B24011_025M,B24011_026E,B24011_026M,B24011_027E,B24011_027M,B24011_028E,B24011_028M,B24011_029E,B24011_029M,B24011_030E,B24011_030M,B24011_031E,B24011_031M,B24011_032E,B24011_032M,B24011_033E,B24011_033M,B24011_034E,B24011_034M,B24011_035E,B24011_035M,B24011_036E,B24011_036M,NAME,B24011_001EA,B24011_001MA,B24011_002EA,B24011_002MA,B24011_003EA,B24011_003MA,B24011_004EA,B24011_004MA,B24011_005MA,B24011_005EA,B24011_006MA,B24011_006EA,B24011_007EA,B24011_007MA,B24011_008EA,B24011_008MA,B24011_009EA,B24011_009MA,B24011_010MA,B24011_010EA,B24011_011MA,B24011_011EA,B24011_012MA,B24011_012EA,B24011_013MA,B24011_013EA,B24011_014MA,B24011_014EA,B24011_015MA,B24011_015EA,B24011_016MA,B24011_016EA,B24011_017MA,B24011_017EA,B24011_018MA,B24011_018EA,B24011_019EA,B24011_019MA,B24011_020EA,B24011_020MA,B24011_021MA,B24011_021EA,B24011_022MA,B24011_022EA,B24011_023MA,B24011_023EA,B24011_024EA,B24011_024MA,B24011_025EA,B24011_025MA,B24011_026MA,B24011_026EA,B24011_027MA,B24011_027EA,B24011_028MA,B24011_028EA,B24011_029MA,B24011_029EA,B24011_030EA,B24011_030MA,B24011_031EA,B24011_031MA,B24011_032MA,B24011_032EA,B24011_033MA,B24011_033EA,B24011_034MA,B24011_034EA,B24011_035EA,B24011_035MA,B24011_036EA,B24011_036MA,state
0400000US13,31661,177,51061,308,59572,1952,62401,1422,52182,987,68591,2369,71613,2084,70481,2753,50068,3467,39801,1006,34979,2306,76114,2086,39153,1383,33663,4521,50427,805,60625,1009,34486,2067,16906,317,21638,644,35192,1161,30546,1740,37516,2004,11929,348,17454,920,15033,855,27138,386,27207,988,27107,392,31029,393,18645,2683,27338,837,40117,1115,26726,342,27412,898,31479,529,20721,1136,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,35675,431,51991,745,57234,3554,60625,2987,53731,4840,61240,1616,60857,2968,64710,5778,57485,7985,41422,1841,44646,6164,65333,16099,41162,2785,26778,6385,65755,5511,80122,9021,41687,4683,24903,958,30268,3300,43475,4056,37749,2549,62246,13719,19704,1221,26582,1881,20269,2045,30578,640,28314,2897,31243,665,40422,1290,21158,10505,40824,1128,44760,5512,29385,2179,28502,3709,33531,4288,21364,2496,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27939,870,44997,1824,47886,4217,51385,2066,43003,2431,61835,3261,62458,11823,68764,4650,47581,5039,32402,1592,33376,3832,74356,7002,30937,1598,26194,10922,47495,3788,53566,3917,31511,2523,14776,875,20338,1268,41670,2990,37551,12088,46019,5305,12008,900,15244,2249,13799,1640,23658,1148,23665,1710,23653,1714,31155,748,25073,3254,31742,1232,36263,3448,26012,1334,25403,1374,31417,2543,20956,2898,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,35800,208,56203,469,64821,1638,70118,1706,59992,1600,70284,841,72381,2249,71103,1131,52105,1994,41094,536,38454,2053,79626,5441,38970,1694,35767,1675,53364,2277,62178,579,34939,1649,18166,343,21056,455,51770,1302,29317,1925,69195,3658,13946,597,20143,533,15170,562,30101,281,28008,1505,30426,232,41157,492,25188,3219,41128,673,42256,854,30656,299,31629,410,36179,744,22488,807,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31408,203,46855,404,52020,572,56191,1275,47709,1647,61267,966,60663,1384,65616,3337,54357,5626,35402,847,33897,2292,60509,10726,35401,1033,27450,3261,46495,1014,52631,1419,32642,2239,16028,354,21162,560,37245,2364,27957,2617,43017,2673,11156,267,18313,1319,13366,1355,25986,329,25067,937,26406,384,36952,687,25382,1777,35325,1230,41391,840,31521,327,35057,963,31973,931,26143,744,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,32991,615,49027,1088,52593,1836,53837,2597,51694,1436,61766,1009,66866,3127,65143,4778,47253,3895,36837,1056,36257,1596,66142,9489,36007,2093,31711,2810,46636,1209,53465,2396,34806,1700,15581,529,21342,982,41832,5563,21848,2670,56313,2366,10861,536,18158,1794,14722,1433,27861,976,28436,2572,27667,905,37935,1540,26351,2151,38550,1982,41501,1379,32123,418,34194,1043,35546,1264,26086,1372,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32308,254,48018,947,54657,1756,56997,2521,51318,1117,63115,2312,64413,3030,68524,4333,50631,5653,36564,816,35023,1733,67476,11116,36331,1083,29100,5089,46692,1376,52053,1290,35885,1937,15846,565,19933,1162,38795,2619,31641,3622,41029,1970,10723,610,17003,1174,14685,1590,27477,697,30003,1831,27036,501,35257,1001,27554,3091,32968,1715,42532,2307,30699,532,31875,698,32505,3665,24643,1542,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30192,218,45980,674,50805,820,52391,2084,46578,1735,58598,3284,56756,2544,68559,6292,47319,7533,35932,1137,32410,1807,59858,7553,37564,1986,28744,2404,45985,1231,54844,2694,29477,2088,15324,438,21807,779,29423,4361,21380,1061,36525,5003,10982,550,16990,876,12519,1103,24997,546,21790,753,25829,505,32169,1128,20690,1103,31334,808,40576,1343,30714,423,32232,828,32056,1183,22128,927,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31471,250,47417,838,55882,1697,60395,1175,50391,1474,61147,1303,52013,1930,77208,4051,48686,3720,37590,1269,35491,1995,70342,15656,37954,1701,30425,2566,48732,1871,60522,1928,32162,1971,16588,356,19809,1207,33204,4756,27224,4423,37446,2927,12518,754,15414,1033,15592,1016,25498,465,23358,1426,26306,567,39486,1877,20178,2986,39263,2914,41367,1108,36685,906,40922,852,36457,1407,26557,1611,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,31016,407,46019,1060,51910,1360,55428,4076,48186,4759,54425,3875,53385,6074,64041,6380,44435,7601,34687,1936,32295,1648,60649,18621,33352,2370,31079,4926,50080,2760,59880,4275,32018,2026,16866,605,24530,1580,49021,7073,20025,10301,62411,4132,12384,1523,16973,2245,15265,1486,26008,650,22490,1615,27126,708,32025,1005,24557,3699,32027,1441,36884,2346,31274,1021,32914,2053,32027,2765,22351,3336,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42330,266,67385,788,76328,931,81901,1053,67183,1559,84537,2042,87450,3008,85411,4113,73739,2952,48999,1263,44417,2403,100850,5112,45821,958,46612,4411,61226,1135,72037,1535,40446,1590,21666,360,26755,675,51703,1371,41276,1430,66473,3293,13909,1083,21177,583,17554,1920,32186,380,29975,2031,34205,1133,38648,1461,17871,3137,36086,999,44205,3191,31955,726,36841,1752,35265,2117,21600,1272,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,41549,215,62570,854,72113,982,78450,3083,63094,2345,77053,1434,82393,3101,76758,3550,61550,1989,42752,1194,41075,1130,80613,7891,41745,943,36069,1873,62376,1677,72762,2454,42128,2072,20505,340,25533,600,59225,4564,35400,6222,74017,3146,14618,1025,21837,774,16632,825,32307,516,31795,733,32731,1212,42687,1696,16982,3334,41748,803,49118,2832,31299,462,32576,1549,31647,1028,21826,1267,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,31488,144,51973,293,57927,1912,61684,792,51617,736,67648,1621,65176,1826,77342,1941,43463,4409,40113,811,40040,1301,61442,4337,38181,1778,34858,3857,50834,573,60335,814,32648,1651,14856,356,20840,436,45939,2169,26544,3680,57260,2639,10748,244,15816,592,12807,755,25896,301,23206,887,26959,323,36452,795,14594,2027,35648,1132,41494,660,30492,264,31500,337,31588,711,22507,1148,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36817,246,54059,782,61388,679,64071,2631,56979,1498,67411,1820,70882,1669,70527,1895,52270,2956,38013,1100,38311,1795,69698,6693,36004,1069,34739,2565,52641,1547,62116,602,36295,802,17220,400,22497,1022,43897,3004,28837,3166,60518,1560,12752,679,18684,1814,16037,705,31152,309,31007,778,31211,291,40951,432,22579,2122,41584,535,45341,1398,31895,409,33282,1146,36610,869,22134,1100,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,29818,795,42724,1225,50350,1320,52308,1967,43057,3153,60592,1408,60307,4655,61822,1719,51399,10434,35510,695,33311,2001,65431,15444,35290,725,30926,5442,45748,1907,52414,1802,31677,1557,16614,466,20016,1679,31631,856,30474,2088,32352,2313,11356,650,16565,938,16550,1107,24154,976,20830,983,25585,596,32471,3688,21914,1630,31614,975,38885,3225,27642,1362,27538,1818,33603,3035,22191,1715,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31338,163,46439,596,52356,893,54984,1559,50650,1224,62801,2725,68450,4096,63401,4180,46310,3471,35804,583,32395,1390,58789,7170,35670,893,33111,4028,45590,1406,54302,2283,30944,1010,15939,359,20306,882,34213,1895,27054,1772,38555,2815,11363,414,17806,1153,13796,1073,26660,363,25689,808,27121,412,35677,671,17886,2439,34838,2072,40004,1554,29887,886,30959,614,31592,1249,23666,1506,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28465,860,41068,606,41821,785,42223,2200,39855,2361,51556,2053,50312,4354,62182,12749,47121,5955,30968,1007,28570,4338,52695,9009,32283,3380,24393,7147,48402,4443,56588,4920,32507,5783,15334,791,22833,2163,40700,4582,31754,6973,49247,2829,11977,615,13966,2532,13994,2915,23666,1103,23054,1972,23931,1033,34912,1889,17853,4635,37300,4630,43438,7716,26538,1381,27524,2150,30342,2152,20430,3888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,31711,249,46316,617,51348,716,52054,1226,49939,2838,57688,3020,59583,5982,60958,2142,47343,5145,35145,1460,34096,1585,45455,10231,35795,1333,28952,4083,46834,1666,57475,3970,32143,1244,16402,527,21041,894,37318,4157,27230,6483,48030,6252,10738,631,19782,1375,14841,1348,27392,568,28075,2634,27238,616,32251,873,25468,1976,31370,639,41795,1592,31008,594,31601,710,36038,1371,22834,1349,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31520,256,50763,608,51478,1121,55375,2741,46503,2254,60355,4568,60840,7355,61052,3628,55160,7904,41449,1180,39972,3580,72021,14881,39223,3350,39233,4451,60906,965,70219,3237,37754,2676,25259,458,26909,1528,37097,3143,30119,2353,71815,3370,22799,1532,23645,1079,25628,1210,27113,697,25984,1188,28188,1340,37897,3359,30515,4194,36628,3571,41307,1516,27910,1420,29559,2490,32385,2884,22049,796,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37782,896,57480,2257,65605,2240,67478,3985,60065,5979,77922,4249,81142,4138,80030,6122,65004,13131,38527,3253,37227,3009,62073,12550,36630,2993,35367,8789,55592,3324,65332,5470,36449,3348,18964,1831,26271,1617,50283,3185,36966,5491,57188,12035,12203,1221,20730,1248,16273,1455,31780,595,31251,1197,32035,771,40573,967,25017,10533,40495,1919,41365,1055,32143,1046,35840,2066,35190,5987,18231,6173,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41744,220,68005,1204,80606,725,86673,1698,71120,937,81921,1029,85517,2615,80695,2291,73107,6487,51030,534,45515,1979,85623,6098,50481,662,43595,4183,65393,1488,77252,1406,40312,1105,20627,284,26056,771,52134,2486,30714,2181,85953,2709,15819,468,21663,693,15668,749,33171,990,32149,867,33865,957,42221,719,17089,1703,40737,824,50242,1855,29153,1789,31886,981,32490,1942,20774,811,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,28848,999,47040,895,50781,2039,51552,3238,49004,3386,70536,2742,62357,3214,80171,5052,67662,10943,34758,2211,31971,967,61127,10206,35883,3292,22065,3612,51261,1154,61551,1998,32206,4591,15829,536,18912,1885,37173,4197,28409,4976,49112,8292,11754,694,16064,1370,14199,1455,23540,1259,21046,1228,25323,819,31946,1075,19575,4759,34523,4349,34355,3523,27178,2063,25466,2617,36409,4136,14836,2327,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
