GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001EA,B19130_001MA,B19130_002EA,B19130_002MA,B19130_003MA,B19130_003EA,B19130_004MA,B19130_004EA,B19130_005EA,B19130_005MA,B19130_006MA,B19130_006EA,B19130_007EA,B19130_007MA,B19130_008MA,B19130_008EA,B19130_009MA,B19130_009EA,B19130_010EA,B19130_010MA,B19130_011MA,B19130_011EA,B19130_012EA,B19130_012MA,B19130_013EA,B19130_013MA,B19130_014MA,B19130_014EA,B19130_015MA,B19130_015EA,B19130_016EA,B19130_016MA,B19130_017EA,B19130_017MA,B19130_018EA,B19130_018MA,B19130_019MA,B19130_019EA,B19130_020MA,B19130_020EA,B19130_021EA,B19130_021MA,B19130_022MA,B19130_022EA,B19130_023EA,B19130_023MA,B19130_024EA,B19130_024MA,B19130_025MA,B19130_025EA,B19130_026MA,B19130_026EA,B19130_027EA,B19130_027MA,B19130_028EA,B19130_028MA,B19130_029EA,B19130_029MA,state
0400000US01,87462060300,1436014219,74431802300,1540942358,585143700,81154376,7953217900,396716920,15043832000,701956879,19198098400,766063153,9154164500,513069237,8028958800,485297291,10246835400,442906651,4221551600,352129461,13030258000,467514879,3738319700,288124073,147246700,43349985,491440900,80127787,889325000,155688133,1001647900,164714679,352995300,76312130,225795600,63625206,351017600,91385139,278850700,86020949,9291938300,303056938,258554600,49626309,1185965900,118954912,2128509700,192134776,2033307300,196546625,828806900,118113864,850089600,140337268,1005299500,107553493,1001404800,101170805,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16332337500,532903821,13989619300,501380562,301395300,82109176,1759844700,203778593,3016596600,302730306,3598654800,363607766,2028278900,264915722,1532816600,171286608,1363902900,152896548,388129600,75959101,2342718100,229130864,935589300,145422074,26183300,12906153,200513600,61897771,173465200,49375727,232685400,66864556,113798200,59550653,84698800,56776215,77857900,35185140,26387000,19357103,1407128800,160741320,55402300,19546247,200315900,53003362,295121800,57548424,375685000,91861310,144985700,63475255,97055000,37701800,133402100,64151595,105161100,37743453,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,124067397300,1615169465,104128970100,1657978447,676438500,101890604,10759687900,499197515,22805004200,834267455,24535365400,860285548,11884900400,674076183,10463170100,544660340,15900314300,605473029,7104089200,374760972,19938427200,739154185,7272650600,495671196,437269800,88557064,1441626400,223182515,1621251600,185770658,1787421900,294338048,662646900,140738105,493574100,163350870,477152100,90963700,351707800,90466800,12665776600,503660576,409439600,76886216,1725755800,171359647,2664384100,212524184,3293738300,274859763,1234195200,138658551,940412700,163124062,1316578000,164119463,1081272900,131728698,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,51459579500,1365614624,43744227000,1332037378,502783500,82298222,5318010700,332755198,8954070900,476351787,10357117600,689069143,5089539400,382614354,4548569500,492850389,6099044700,402571466,2875090700,402382280,7715352500,368304842,2523316000,281641131,137091700,49501876,445727300,96027966,807315900,183547459,468719500,75070718,187740700,51986781,127924600,48929748,209597300,66014944,139199100,38700375,5192036500,247611432,151130700,32616662,899770100,107714201,1279314000,179090578,958228800,90888919,502952200,120644049,394662500,78250974,528277400,73054517,477700800,80040141,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,864552261900,4884593284,724143154700,5328886063,2632414500,200444447,74794940700,1765210919,167110100300,2467127234,194523017800,2988822255,90157020700,1564538865,73574824500,1568225993,86674841000,2220976909,34675995100,1053461829,140409107200,2310269777,50469120900,1532539013,2073898300,189956069,8743046000,503827547,11487432700,600708655,12893863800,695411134,5373488900,674067093,3234029800,373016918,3503863500,431573065,3159498000,488285550,89939986300,1689373588,1899028200,162310472,10907065600,457962811,18664241500,925100321,23928576600,1008352623,10123753000,574070931,7236298500,392032466,8965456500,492443475,8215566400,403337963,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,127491607000,1871703484,110733584000,1880714468,804863500,122185325,13188157800,639922540,25313068600,824679265,28827763900,1216187992,13814582100,782278549,11720583800,764129956,12425674100,542648007,4638890300,280176792,16758022900,549971369,6681920400,407402908,219524100,58776188,1175382300,189836788,1565653800,177076410,1988554400,284696093,496714300,115224894,429347300,131375190,466645800,101938084,340098500,79272617,10076102500,440069796,382000500,113828988,1232444600,116804647,2353064700,210513539,2916735700,263253068,1024047000,143501950,714330200,126129757,784913000,103211307,668566800,96184603,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,108224002500,1805004428,93784285700,1692550437,168275100,61193738,6852754000,416480802,19129818300,823109995,28204152200,1095724404,14256571000,940394194,9923139200,727464305,10864323400,641677477,4385252400,330886187,14439716800,627320386,4851609900,413981198,160372100,76835683,545037700,122684350,911656900,176260228,1547092300,258972453,589891500,141120523,331836100,80892065,479433600,132510783,286289700,63009284,9588106900,509081806,102386000,25833050,1011244100,165722895,2051351100,238290499,2908592900,261404951,997988800,168999894,962060000,211847472,803866100,131368670,750618000,194904331,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,21233585000,717451678,17545858500,632335569,42021800,18263193,1723766400,212253892,3468119000,311992611,4223488500,286843441,2673400300,297846070,1842873800,339331496,2551528700,216418843,1020660000,104662948,3687726500,296431922,1277359000,241185349,28548600,27480837,237867700,85626532,219476600,86274232,414969900,128390345,170488200,184598709,79256800,43036693,59625800,26012775,67125400,29345958,2410367500,204899715,35282900,20653883,314086700,61110794,469798800,88509748,573705700,88938791,305305900,80503075,218844500,105345944,327978100,79608507,165364900,49251610,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,14771200600,654555301,11818447800,630279654,8637000,8464667,2385723000,257199203,3077761700,315015000,2236728800,343414119,1216565600,271513849,1138128300,248997909,1284443600,268113390,470459700,113284554,2952752800,261421120,594448400,126275326,21946900,14359426,72352900,33204670,120796900,86445695,180431600,73281257,66611700,29568758,47983100,35824820,38812600,18764265,45512700,19949825,2358304400,219917071,55612500,34489126,295051600,79799584,502821600,107453129,407736000,75044099,247331600,81889981,227506600,75657703,355106900,124525202,267137600,63589975,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,371699221500,3345457667,312787187700,3546043834,1098995300,122659969,25397732500,770412543,56143634100,1489320260,76776163900,1842467005,37072207200,1318224424,33577378200,1317036063,55752976600,1297359343,26968099900,839470589,58912033800,1250353674,19627898900,645482756,744531900,113005477,2904482200,237166938,4214765000,447569989,5366877300,469862759,1944291100,265077718,1367788000,223742679,1754150100,250026959,1331013400,285104642,39284134900,963705243,1000322500,158020657,4840298600,302009847,8644013900,353313810,10017345200,569174772,3832421500,345610032,3105953500,200012704,4259229700,263217254,3584549900,210678444,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
