GEO_ID,B01002C_001E,B01002C_001M,B01002C_002E,B01002C_002M,B01002C_003E,B01002C_003M,NAME,B01002C_001MA,B01002C_001EA,B01002C_002EA,B01002C_002MA,B01002C_003EA,B01002C_003MA,state
0400000US01,40.4,5.9,43.2,5.5,37.8,7.4,Alabama,null,null,null,null,null,null,01
0400000US02,28.7,0.8,28.3,1.1,29.2,1.5,Alaska,null,null,null,null,null,null,02
0400000US04,28.4,0.6,26.9,0.7,30.3,0.7,Arizona,null,null,null,null,null,null,04
0400000US05,38.6,3.0,41.1,3.2,35.8,6.3,Arkansas,null,null,null,null,null,null,05
0400000US06,34.3,0.8,33.5,1.2,35.0,1.1,California,null,null,null,null,null,null,06
0400000US08,31.4,2.9,29.1,4.3,32.7,1.6,Colorado,null,null,null,null,null,null,08
0400000US09,39.1,6.1,31.3,8.0,40.5,4.6,Connecticut,null,null,null,null,null,null,09
0400000US10,51.0,11.1,55.3,17.1,50.6,13.6,Delaware,null,null,null,null,null,null,10
0400000US11,35.8,13.5,44.3,7.2,35.1,13.4,District of Columbia,null,null,null,null,null,null,11
0400000US12,39.9,2.8,41.0,3.0,38.8,4.7,Florida,null,null,null,null,null,null,12
0400000US13,34.9,4.9,30.6,9.5,37.6,4.7,Georgia,null,null,null,null,null,null,13
0400000US15,45.9,14.6,34.8,10.6,49.4,4.5,Hawaii,null,null,null,null,null,null,15
0400000US16,31.2,4.4,28.6,4.1,33.6,4.2,Idaho,null,null,null,null,null,null,16
0400000US17,39.8,3.6,39.7,3.4,40.1,7.0,Illinois,null,null,null,null,null,null,17
0400000US18,42.9,3.2,43.4,5.1,42.6,3.7,Indiana,null,null,null,null,null,null,18
0400000US19,36.0,6.7,41.4,3.3,29.5,3.8,Iowa,null,null,null,null,null,null,19
0400000US20,33.8,2.6,33.8,6.1,33.8,4.0,Kansas,null,null,null,null,null,null,20
0400000US21,45.3,7.2,45.1,11.5,46.5,11.3,Kentucky,null,null,null,null,null,null,21
0400000US22,35.1,4.5,37.6,6.7,33.2,8.2,Louisiana,null,null,null,null,null,null,22
0400000US23,36.1,4.3,37.2,5.6,35.5,7.0,Maine,null,null,null,null,null,null,23
0400000US24,37.2,1.1,32.6,3.8,43.3,6.6,Maryland,null,null,null,null,null,null,24
0400000US25,31.0,5.8,26.2,6.0,34.1,5.0,Massachusetts,null,null,null,null,null,null,25
0400000US26,36.0,2.7,32.7,2.1,39.6,2.7,Michigan,null,null,null,null,null,null,26
0400000US27,30.7,1.3,29.0,2.0,32.4,1.4,Minnesota,null,null,null,null,null,null,27
0400000US28,35.3,3.9,39.4,2.7,29.1,5.4,Mississippi,null,null,null,null,null,null,28
0400000US29,41.9,3.6,43.3,3.3,40.2,6.7,Missouri,null,null,null,null,null,null,29
0400000US30,26.9,1.3,26.3,1.5,27.7,1.8,Montana,null,null,null,null,null,null,30
0400000US31,23.2,3.3,20.4,3.5,26.1,6.3,Nebraska,null,null,null,null,null,null,31
0400000US32,35.8,2.8,34.1,4.5,37.7,3.0,Nevada,null,null,null,null,null,null,32
0400000US33,41.4,8.9,35.7,20.0,41.5,15.0,New Hampshire,null,null,null,null,null,null,33
0400000US34,34.6,6.9,32.9,8.1,38.0,12.5,New Jersey,null,null,null,null,null,null,34
0400000US35,30.9,0.6,28.9,1.0,32.4,1.1,New Mexico,null,null,null,null,null,null,35
0400000US36,33.6,1.9,32.7,1.9,34.9,3.5,New York,null,null,null,null,null,null,36
0400000US37,35.8,1.8,32.8,2.6,38.4,1.4,North Carolina,null,null,null,null,null,null,37
0400000US38,26.9,2.4,25.4,1.3,28.6,2.9,North Dakota,null,null,null,null,null,null,38
0400000US39,40.5,3.4,37.9,4.9,44.9,5.7,Ohio,null,null,null,null,null,null,39
0400000US40,30.3,0.6,29.6,0.7,30.9,0.9,Oklahoma,null,null,null,null,null,null,40
0400000US41,34.3,2.7,33.7,4.0,35.1,3.9,Oregon,null,null,null,null,null,null,41
0400000US42,35.8,3.1,35.5,5.3,36.1,5.4,Pennsylvania,null,null,null,null,null,null,42
0400000US44,33.6,8.2,33.1,11.3,40.2,5.0,Rhode Island,null,null,null,null,null,null,44
0400000US45,36.0,7.3,37.6,10.8,34.8,7.9,South Carolina,null,null,null,null,null,null,45
0400000US46,24.7,0.8,24.7,0.9,24.8,1.6,South Dakota,null,null,null,null,null,null,46
0400000US47,40.3,2.8,39.1,6.9,40.8,3.1,Tennessee,null,null,null,null,null,null,47
0400000US48,34.5,1.5,33.4,1.9,35.1,1.8,Texas,null,null,null,null,null,null,48
0400000US49,28.5,2.1,27.5,2.8,29.8,3.1,Utah,null,null,null,null,null,null,49
0400000US50,44.7,10.5,44.6,11.6,45.3,10.5,Vermont,null,null,null,null,null,null,50
0400000US51,40.2,2.9,36.1,4.8,44.4,4.6,Virginia,null,null,null,null,null,null,51
0400000US53,31.8,1.1,29.4,1.9,34.4,2.0,Washington,null,null,null,null,null,null,53
0400000US54,39.8,10.2,45.3,7.8,39.1,11.2,West Virginia,null,null,null,null,null,null,54
0400000US55,32.1,2.4,29.9,1.7,34.5,2.4,Wisconsin,null,null,null,null,null,null,55
0400000US56,30.1,5.5,31.1,6.5,29.3,7.4,Wyoming,null,null,null,null,null,null,56
0400000US72,37.4,4.0,38.8,6.1,36.0,4.5,Puerto Rico,null,null,null,null,null,null,72
