GEO_ID,B17021_001E,B17021_001M,B17021_002E,B17021_002M,B17021_003E,B17021_003M,B17021_004E,B17021_004M,B17021_005E,B17021_005M,B17021_006E,B17021_006M,B17021_007E,B17021_007M,B17021_008E,B17021_008M,B17021_009E,B17021_009M,B17021_010E,B17021_010M,B17021_011E,B17021_011M,B17021_012E,B17021_012M,B17021_013E,B17021_013M,B17021_014E,B17021_014M,B17021_015E,B17021_015M,B17021_016E,B17021_016M,B17021_017E,B17021_017M,B17021_018E,B17021_018M,B17021_019E,B17021_019M,B17021_020E,B17021_020M,B17021_021E,B17021_021M,B17021_022E,B17021_022M,B17021_023E,B17021_023M,B17021_024E,B17021_024M,B17021_025E,B17021_025M,B17021_026E,B17021_026M,B17021_027E,B17021_027M,B17021_028E,B17021_028M,B17021_029E,B17021_029M,B17021_030E,B17021_030M,B17021_031E,B17021_031M,B17021_032E,B17021_032M,B17021_033E,B17021_033M,B17021_034E,B17021_034M,B17021_035E,B17021_035M,NAME,B17021_001EA,B17021_001MA,B17021_002MA,B17021_002EA,B17021_003MA,B17021_003EA,B17021_004EA,B17021_004MA,B17021_005MA,B17021_005EA,B17021_006MA,B17021_006EA,B17021_007MA,B17021_007EA,B17021_008EA,B17021_008MA,B17021_009MA,B17021_009EA,B17021_010MA,B17021_010EA,B17021_011MA,B17021_011EA,B17021_012EA,B17021_012MA,B17021_013EA,B17021_013MA,B17021_014MA,B17021_014EA,B17021_015EA,B17021_015MA,B17021_016MA,B17021_016EA,B17021_017MA,B17021_017EA,B17021_018MA,B17021_018EA,B17021_019MA,B17021_019EA,B17021_020EA,B17021_020MA,B17021_021MA,B17021_021EA,B17021_022MA,B17021_022EA,B17021_023EA,B17021_023MA,B17021_024MA,B17021_024EA,B17021_025MA,B17021_025EA,B17021_026EA,B17021_026MA,B17021_027MA,B17021_027EA,B17021_028MA,B17021_028EA,B17021_029EA,B17021_029MA,B17021_030EA,B17021_030MA,B17021_031EA,B17021_031MA,B17021_032MA,B17021_032EA,B17021_033MA,B17021_033EA,B17021_034EA,B17021_034MA,B17021_035MA,B17021_035EA,state
0400000US01,4727549,2783,910175,25515,689146,24680,217755,14739,209380,14646,8375,1730,471391,18755,64753,8093,52050,7440,12703,2315,406638,17733,391043,17371,15595,2658,221029,7565,157847,5937,133706,5526,24141,2373,63182,4403,3817374,25803,3302668,27643,2527043,32645,2520828,32777,6215,1724,775625,23789,199593,12249,189396,11829,10197,1697,576032,19620,555381,19243,20651,2780,514706,11665,450855,9161,397210,8916,53645,3759,63851,5697,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,717723,893,80627,6821,61361,6500,24805,4889,22413,4595,2392,867,36556,5284,12014,3470,8817,2956,3197,888,24542,4159,21434,4033,3108,1035,19266,2288,9544,1450,7196,1244,2348,709,9722,1636,637096,6751,524292,8530,408858,10316,405080,10295,3778,1284,115434,9679,41255,6012,37324,5631,3931,919,74179,7324,67915,6603,6264,1699,112804,5675,75100,3586,56777,3102,18323,1913,37704,3076,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6573369,3679,1199061,26607,899661,25795,380221,19642,369193,19393,11028,1892,519440,20232,125616,12434,97323,11165,28293,3091,393824,15678,366692,16010,27132,3595,299400,10644,179789,6661,135751,6261,44038,2886,119611,8559,5374308,26069,4529965,29997,3388739,39093,3374667,39166,14072,2337,1141226,31797,380662,22136,352541,20906,28121,3273,760564,27245,710306,26501,50258,3707,844343,17309,669473,13045,533876,11153,135597,5916,174870,7803,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2882856,1835,543882,15436,400494,14113,153530,11946,146877,11824,6653,1916,246964,11335,43656,5878,32520,5112,11136,1756,203308,10128,192272,9664,11036,1719,143388,5529,98905,4088,81697,3972,17208,2236,44483,3719,2338974,15627,2013835,21026,1546399,24940,1542978,24978,3421,1093,467436,19222,140214,12498,134095,11960,6119,1615,327222,16150,312615,15594,14607,2173,325139,10957,280171,9129,241723,8022,38448,3276,44968,4386,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,38060228,7073,6259098,64461,4778031,58719,2142036,54261,2011640,54103,130396,7776,2635995,53531,621151,23927,441613,20931,179538,8558,2014844,50854,1844366,48026,170478,7904,1481067,24367,803479,13080,595712,11592,207767,7147,677588,16191,31801130,63863,27554995,73367,20586696,90045,20423701,90220,162995,8251,6968299,76574,2338161,51097,2167834,48587,170327,8052,4630138,62737,4335695,57911,294443,10058,4246135,34904,3193110,22877,2466788,22562,726322,13073,1053025,19401,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5237149,2559,630786,21138,412861,18477,178634,13567,166575,13324,12059,1711,234227,15464,48931,7403,35918,6458,13013,2036,185296,13622,169491,12999,15805,2226,217925,7943,128248,5232,96060,4404,32188,2794,89677,5312,4606363,20810,3834653,23622,3036532,30818,3020385,30223,16147,2573,798121,22647,281445,15571,260745,14063,20700,3037,516676,21055,483735,19690,32941,3513,771710,12996,596061,8873,463852,9342,132209,5945,175649,8492,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3485629,1870,374772,16369,258737,15348,79709,8477,72428,8437,7281,1645,179028,13934,33444,6315,23717,5542,9727,1956,145584,12624,134515,12439,11069,1797,116035,5183,76223,3789,65708,3755,10515,1651,39812,2923,3110857,16327,2635714,19163,2021116,25434,2012421,25285,8695,2250,614598,19684,183660,11538,169450,10725,14210,2507,430938,17491,409222,16709,21716,2624,475143,10738,392331,7942,326601,7549,65730,3589,82812,5006,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,909611,1367,113508,7940,80109,7889,23370,4157,20764,4057,2606,961,56739,7726,12016,3053,8075,2693,3941,1222,44723,7022,40732,6464,3991,1115,33399,3279,20487,2310,16502,2124,3985,963,12912,1908,796103,7616,678528,9358,503564,11323,500777,11436,2787,911,174964,9424,50722,6431,47701,6145,3021,863,124242,8531,119299,8246,4943,1332,117575,5845,96256,4420,79800,4388,16456,2203,21319,2808,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,624327,573,110666,7793,63720,6810,9431,2957,8642,2988,789,367,54289,6097,7199,2780,5988,2721,1211,615,47090,5575,45173,5628,1917,863,46946,2832,30234,2782,25234,2734,5000,865,16712,1828,513661,7611,331425,8616,200131,9498,196630,9309,3501,975,131294,9344,24660,4601,22799,4168,1861,978,106634,8700,102206,8670,4428,1137,182236,6150,129280,3956,98509,3616,30771,2306,52956,3735,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19470210,6164,3211615,59681,2315352,52584,882789,31869,834503,31352,48286,4780,1432563,37327,286211,19401,215264,16040,70947,5386,1146352,34321,1069172,32782,77180,5126,896263,19790,555223,13992,438230,11638,116993,5931,341040,12589,16258595,61305,13647253,62453,10025540,76932,9974919,76977,50621,5411,3621713,62384,1093443,31518,1013041,29694,80402,5928,2528270,53613,2404881,52204,123389,7352,2611342,30420,2079412,20638,1697125,19516,382287,10699,531930,17630,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9823859,5286,1797969,39080,1395921,36282,484489,22662,462761,22782,21728,3448,911432,29233,153986,12328,117491,10236,36495,4551,757446,28812,721752,28275,35694,3739,402048,11689,258823,7986,207821,7632,51002,4130,143225,8212,8025890,39505,6933393,41654,5185703,54578,5168137,54695,17566,2662,1747690,40474,460612,25022,434352,23518,26260,3728,1287078,33029,1231503,32017,55575,5435,1092497,16914,902306,14189,756251,14006,146055,6402,190191,8736,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1379804,1532,156729,10340,113083,9336,56543,8042,50395,7848,6148,1147,56540,6101,12024,3010,8181,2848,3843,934,44516,5538,38861,5034,5655,1239,43646,3597,25249,2156,20355,1922,4894,1059,18397,2337,1223075,10578,1073605,13161,798516,16085,783429,16258,15087,2455,275089,13935,90569,9555,82551,8907,8018,1700,184520,10660,171630,10327,12890,2306,149470,7091,111369,4707,85916,3808,25453,2503,38101,3528,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1603083,1505,237981,11550,169489,10235,86192,7931,81548,7751,4644,1159,83297,7679,19536,3800,13272,3177,6264,1563,63761,6984,58580,6661,5181,1561,68492,5258,43803,4185,34543,3842,9260,1653,24689,2948,1365102,11925,1195365,13418,989945,18062,986841,17935,3104,1084,205420,14891,78067,10829,72128,10234,5939,1857,127353,11070,119367,10672,7986,1877,169737,6695,140285,5351,116658,5280,23627,2304,29452,3386,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12571848,5001,1804535,31908,1307255,32750,458182,20825,437778,21228,20404,2969,849073,24354,153706,12648,113420,11328,40286,3318,695367,20795,655752,20332,39615,3633,497280,11196,320096,7573,258308,7000,61788,3642,177184,7289,10767313,32224,9124035,37541,7056456,46076,7034215,46062,22241,3234,2067579,39810,650186,23706,606638,22530,43548,3436,1417393,30689,1345790,29589,71603,4285,1643278,21623,1353141,14936,1121292,13128,231849,7102,290137,9746,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6391460,3622,974218,25464,693994,24250,234679,14933,222275,14755,12404,1776,459315,20190,93273,8797,67900,8096,25373,2837,366042,17942,343111,16966,22931,2527,280224,9050,176176,6355,134560,5551,41616,3490,104048,5666,5417242,25443,4623521,25579,3622924,33738,3611964,33694,10960,2126,1000597,30895,314286,17810,292192,16778,22094,2476,686311,24656,644529,23270,41782,3740,793721,11273,669340,9751,558836,9878,110504,4268,124381,6122,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3004857,1994,367816,14237,228092,12787,87686,7106,83151,7102,4535,922,140406,10168,28969,4876,21179,4347,7790,1380,111437,10113,103090,9436,8347,1491,139724,5909,84164,4031,61670,3327,22494,2540,55560,3800,2637041,14316,2215961,16918,1836357,20619,1833931,20701,2426,833,379604,15388,142031,11219,128170,10287,13861,1904,237573,11385,220031,10582,17542,1943,421080,8368,355745,6507,295104,6183,60641,3350,65335,3949,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2821431,1822,382712,13369,259576,11923,99661,10164,94567,9986,5094,1225,159915,10168,33209,5047,23393,4530,9816,1875,126706,10706,117737,10362,8969,1431,123136,5746,79363,4133,62060,3433,17303,1978,43773,3715,2438719,13498,2084369,14807,1691307,20771,1688032,21181,3275,1323,393062,16768,137358,9636,127300,8862,10058,1732,255704,14658,238487,13865,17217,2474,354350,8264,301315,6334,258556,6225,42759,2806,53035,3812,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4275359,3071,817542,22333,588290,19967,236760,14589,227233,14100,9527,1869,351530,15744,76350,9076,59579,8349,16771,2144,275180,14046,258449,12970,16731,2453,229252,7492,162388,5308,130805,5078,31583,2891,66864,4934,3457817,22653,2952207,26611,2348492,28575,2343669,28618,4823,1345,603715,21853,182172,11889,168943,11050,13229,1927,421543,17867,398744,17167,22799,2296,505610,11412,425120,7703,356771,6778,68349,3981,80490,5957,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4518525,2673,896524,23296,655108,20892,173007,14261,165900,14359,7107,1561,482101,16668,69903,7361,52210,6202,17693,2736,412198,16843,396256,16088,15942,2526,241416,9822,167910,6483,138682,5566,29228,2658,73506,5803,3622001,23979,3101954,28198,2229491,35031,2225614,35113,3877,1106,872463,26540,254459,15775,235844,14344,18615,2904,618004,21502,590772,20654,27232,3956,520047,12384,437625,9331,372323,9076,65302,3817,82422,6283,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1294009,1312,182791,8933,116369,7996,39145,4423,36388,4318,2757,539,77224,7792,19327,3744,13302,3094,6025,1212,57897,7130,51592,6733,6305,1424,66422,3700,43399,2683,35213,2476,8186,1430,23023,2350,1111218,8874,910776,10626,736446,13862,733070,13866,3376,995,174330,11066,62377,6023,56747,5594,5630,1052,111953,9275,102604,8827,9349,1411,200442,7028,161857,5132,126646,4268,35211,2909,38585,3150,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5835377,3394,589818,21635,410496,21364,131884,12916,119493,12229,12391,2237,278612,15870,54651,6329,37194,5523,17457,2360,223961,15514,205016,15159,18945,2571,179322,6622,106976,4509,83607,4329,23369,2681,72346,4493,5245559,21844,4484289,24493,3278754,38538,3259381,37613,19373,2566,1205535,32385,327053,21885,300629,20234,26424,3120,878482,27570,833908,26802,44574,4094,761270,13274,612490,9972,499228,10155,113262,5145,148780,6748,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6509672,2466,757235,20233,478280,19808,152194,11807,137764,11326,14430,1874,326086,16129,48604,6417,35090,5967,13514,2139,277482,15300,259681,14926,17801,2340,278955,9492,176762,5946,141069,4974,35693,3324,102193,6490,5752437,20269,4758830,27897,3694031,37894,3676652,37924,17379,2369,1064799,29013,304300,15322,281552,14398,22748,2779,760499,25457,717596,24647,42903,3415,993607,16526,761993,11696,598775,11371,163218,6126,231614,8195,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9686787,4096,1568844,28256,1098325,25336,384503,18737,368044,18486,16459,2136,713822,20595,134037,9413,96796,7799,37241,3405,579785,20106,535099,19529,44686,3661,470519,11477,292073,8935,227297,7836,64776,3912,178446,7228,8117943,28619,6859058,32019,5346964,38857,5335770,38790,11194,1807,1512094,32251,462287,17063,427672,16253,34615,2856,1049807,26935,993945,26538,55862,3595,1258885,17948,1057342,13407,888317,11122,169025,5697,201543,7605,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5332552,2450,611354,19609,391127,17560,153118,12689,145702,12497,7416,1170,238009,12538,46690,4257,33026,3812,13664,1972,191319,12324,175918,12043,15401,2163,220227,7648,131772,4979,105404,4625,26368,2301,88455,5225,4721198,19298,3937740,20693,3212909,27391,3202734,27440,10175,1506,724831,22582,251116,13358,226285,12515,24831,2268,473715,15808,436625,14516,37090,3128,783458,12286,627829,9025,505704,8806,122125,4510,155629,6110,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2895470,2092,623113,18212,478008,17139,129003,10875,123335,10976,5668,1366,349005,14984,47837,6280,37944,5764,9893,1759,301168,14374,288161,14453,13007,2562,145105,6777,106481,4957,90878,4632,15603,1854,38624,4432,2272357,17597,1986549,18213,1419662,24619,1418247,24621,1415,494,566887,21757,139686,13194,132181,12595,7505,1795,427201,17745,411138,17479,16063,2566,285808,7698,250879,6778,222525,7081,28354,2793,34929,3737,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5878658,2718,908628,22347,617634,22127,223402,16598,213062,16205,10340,1754,394232,17008,75466,6372,55857,5609,19609,2578,318766,16699,295027,15442,23739,2532,290994,8898,192669,6192,155832,6121,36837,2790,98325,6118,4970030,22523,4196396,23812,3291572,33312,3284046,33310,7526,1631,904824,24750,268851,15965,248460,15050,20391,2620,635973,23294,598593,21953,37380,3544,773634,13319,653324,10885,546186,10236,107138,4499,120310,5097,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,997952,1702,153954,7951,91444,7233,38150,4587,36122,4556,2028,685,53294,5427,11101,2228,8412,1976,2689,867,42193,4894,37991,4419,4202,1514,62510,4572,37031,3000,28207,2552,8824,1375,25479,2924,843998,7992,690426,10348,565085,13189,563721,13134,1364,631,125341,9546,49934,5582,45325,4953,4609,1618,75407,6903,70797,6632,4610,1041,153572,6597,122755,4067,100104,3596,22651,2461,30817,3857,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
