GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001EA,B17007_001MA,B17007_002MA,B17007_002EA,B17007_003MA,B17007_003EA,B17007_004MA,B17007_004EA,B17007_005EA,B17007_005MA,B17007_006EA,B17007_006MA,B17007_007EA,B17007_007MA,B17007_008MA,B17007_008EA,B17007_009MA,B17007_009EA,B17007_010EA,B17007_010MA,B17007_011EA,B17007_011MA,B17007_012EA,B17007_012MA,B17007_013MA,B17007_013EA,B17007_014MA,B17007_014EA,B17007_015MA,B17007_015EA,B17007_016EA,B17007_016MA,B17007_017EA,B17007_017MA,B17007_018EA,B17007_018MA,B17007_019MA,B17007_019EA,B17007_020MA,B17007_020EA,B17007_021EA,B17007_021MA,B17007_022EA,B17007_022MA,B17007_023EA,B17007_023MA,B17007_024EA,B17007_024MA,B17007_025EA,B17007_025MA,B17007_026EA,B17007_026MA,B17007_027MA,B17007_027EA,B17007_028EA,B17007_028MA,B17007_029EA,B17007_029MA,B17007_030EA,B17007_030MA,B17007_031EA,B17007_031MA,B17007_032MA,B17007_032EA,B17007_033EA,B17007_033MA,B17007_034EA,B17007_034MA,B17007_035EA,B17007_035MA,B17007_036EA,B17007_036MA,B17007_037MA,B17007_037EA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040EA,B17007_040MA,B17007_041EA,B17007_041MA,B17007_042MA,B17007_042EA,B17007_043EA,B17007_043MA,state
0400000US13,1687863,20641,495965,12744,217461,8236,949,472,1875,810,51332,4495,40723,4249,28205,3176,38546,2990,35773,3297,12101,1537,7957,1462,278504,9163,981,497,3001,983,63745,5046,43491,3745,22165,2838,41570,3863,46816,4128,27510,2390,29225,2336,1191898,19073,605033,13643,0,211,0,211,44811,3832,150199,7774,110874,6399,114502,5224,89069,4687,60642,3140,34936,2557,586865,12085,0,211,92,112,37186,3475,109666,5105,65685,4125,93216,4810,100893,4428,92661,4440,87466,3559,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,244757,8872,59292,3887,26102,2620,0,181,407,306,3866,1179,4765,1091,2669,903,4731,969,6077,1307,2253,719,1334,651,33190,2579,111,157,763,431,6773,1273,5562,1084,4163,987,2755,707,5595,1041,2558,728,4910,1030,185465,7904,99109,5088,0,181,67,136,5265,1316,28285,3236,15501,2035,14542,1830,16292,1684,11734,1388,7423,1164,86356,4410,0,181,0,181,4512,1061,16523,2231,8923,1279,10871,1467,15763,1486,12456,1552,17308,1654,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,271347,9824,84581,5921,37447,3687,177,245,563,345,14178,2214,5744,1355,3470,1119,3945,1301,4231,1098,3266,1061,1873,706,47134,4185,12,16,879,383,15988,2497,6498,1514,3285,1222,5163,1273,5529,1069,4764,1017,5016,955,186766,7496,93830,5350,0,190,0,190,9602,2060,18584,2337,14339,2129,16089,2044,17519,2018,10900,1240,6797,1013,92936,4123,0,190,0,190,7343,1458,13670,2075,8309,2093,11425,1609,17553,1940,15514,1716,19122,1633,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2378255,23417,597585,12419,266181,8588,1953,633,3164,905,64759,4855,50005,3706,33778,3404,41860,3196,44515,3060,15015,1746,11132,1568,331404,8654,1964,698,3571,905,77790,5154,52526,3992,30646,2478,42304,2919,53307,2984,29982,2081,39314,2955,1780670,21294,888563,16732,65,80,427,392,61687,4536,237759,8313,154733,7169,146329,5459,133868,5334,89507,3765,64188,2953,892107,11670,0,182,95,109,59943,4030,180176,5316,88146,4723,110348,4344,143496,5037,133877,4720,176026,4372,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1209489,14833,340932,9586,149373,6904,1023,485,2278,704,41083,3353,25957,2659,20248,2660,23713,2530,23564,2153,6433,1105,5074,893,191559,5925,1345,537,2474,708,57243,3792,27254,2838,18105,2215,25382,2353,27717,2642,13613,1621,18426,1606,868557,11021,435396,9550,0,187,84,122,39951,3134,99234,5001,70004,3948,75572,3935,71857,3472,44184,2264,34510,2055,433161,7702,0,187,0,187,32823,2826,65814,3686,38797,3412,57916,3735,76421,3986,70453,2985,90937,3574,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,615305,10547,160396,6357,72287,4235,138,127,1512,565,25657,2903,12029,1785,7164,1361,9710,1354,9974,1511,3403,679,2700,613,88109,3783,360,241,1137,446,30669,2978,10734,1419,7029,1463,9259,1113,9770,1335,6175,881,12976,1301,454909,8395,229031,6295,0,155,13,25,27030,2784,52529,2667,31827,2807,40246,2706,34570,1960,21630,1700,21186,1256,225878,5899,0,155,21,46,22537,2144,31529,2321,16299,1987,26970,2640,37396,2205,35427,2040,55699,1891,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,531915,10982,147015,6687,68465,4488,388,284,1276,667,24258,3105,12894,1772,7097,1222,9129,1241,7862,961,3494,699,2067,564,78550,4933,235,228,893,469,25205,2831,11354,1790,5779,1290,7837,1202,11264,1485,5783,908,10200,1358,384900,8511,193583,5641,107,155,262,233,19641,2068,45793,3549,31657,2493,28270,1911,33056,2239,18457,1558,16340,1449,191317,5233,0,168,20,36,15511,1791,28971,2240,16079,1992,23317,2263,35243,2105,29430,2026,42746,2333,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,818742,14492,272281,8367,124974,5755,843,436,1558,627,27447,3048,18465,2280,14674,1842,23781,2713,22491,2297,9001,1488,6714,1172,147307,6072,645,436,2353,835,31373,2713,19819,2091,13550,1844,23229,2389,26023,2618,15670,1521,14645,1494,546461,11769,271706,8201,55,92,103,154,27090,2963,61055,4374,41357,3037,49151,3293,42780,2857,28805,2696,21310,1980,274755,7591,0,185,33,55,21921,2354,37266,2556,25797,2536,36401,2944,48198,2804,48976,2528,56163,2898,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,851929,16941,282158,11352,123108,6788,553,388,1219,520,28893,3820,20446,2387,12759,1997,21281,2401,23370,2052,10245,1537,4342,1197,159050,7273,606,373,1370,740,33192,3337,24248,2701,14856,2119,23893,2626,27180,2513,16343,1588,17362,1741,569771,13684,298309,9411,0,201,0,201,21437,2806,74738,4739,52308,3600,52068,4086,46732,3132,29727,2314,21299,1914,271462,8770,0,201,0,201,18200,2682,48411,3242,26816,3278,38634,2845,48258,3160,43830,2908,47313,2609,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,300306,8442,81509,4309,35521,2507,305,259,375,260,6980,1537,5854,1155,4100,954,7747,1427,5970,1004,2637,568,1553,420,45988,3024,442,298,156,130,8953,1594,6956,1572,4342,1116,6418,1137,7257,1032,5336,878,6128,920,218797,7050,107089,4429,0,159,0,159,8000,1390,22316,2064,13821,1670,20417,2066,18169,1703,15202,1635,9164,966,111708,4010,0,159,49,68,5563,1324,16542,1927,9158,1399,17459,2143,21805,1930,18561,1534,22571,1685,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1079756,14197,228115,7700,101732,4656,905,529,945,385,21597,2676,17788,2018,15267,2217,15793,1732,17402,2200,6914,1240,5121,1132,126383,5870,1384,717,1598,595,26328,3066,21568,2768,12191,1742,17246,2218,18166,2176,12525,1589,15377,1642,851641,13522,412468,9342,0,193,32,53,22718,2560,118838,4889,66318,4436,74396,4006,63314,3378,38668,2587,28184,2212,439173,9319,0,193,123,128,25101,2520,85309,4512,47373,3543,64370,3548,77600,3854,66874,3031,72423,2823,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1401337,18778,324700,9913,149273,7683,731,488,1483,645,32602,3936,26076,3342,17289,2223,25140,2316,26669,2701,12446,1698,6837,1266,175427,5967,835,407,1596,707,36120,3363,28964,3198,14249,2095,22172,2133,26433,2652,18314,1973,26744,2423,1076637,16832,525207,11074,206,253,293,292,37614,3504,157446,5897,75402,4861,87204,4411,75726,4442,50424,2938,40892,2726,551430,10718,0,198,97,119,32907,2800,120236,5609,56844,3843,67413,3801,90308,4334,84421,3509,99204,3136,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1929461,20311,568905,13445,268618,8381,1019,422,4539,1008,73000,4486,43764,3711,33260,2788,45694,2922,46119,2972,13495,1533,7728,1313,300287,9625,1478,636,4192,1115,84222,5280,42259,3382,23254,2324,43009,2791,45546,2897,26321,1919,30006,2050,1360556,16749,676171,11978,157,164,94,90,54929,4259,143908,5126,102345,4528,116119,4582,121918,4396,77903,3394,58798,2857,684385,10204,74,106,119,147,51321,3721,94637,4350,57036,3589,87127,3904,124734,4021,117812,3560,151525,3606,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1112262,14885,256708,7695,122774,5800,728,335,2255,605,34715,3160,22737,2370,13666,1850,18698,1821,19796,2459,5489,934,4690,929,133934,4991,878,448,1452,382,41388,3654,17752,2154,8991,1291,13886,1563,20518,1678,10354,1237,18715,1460,855554,13278,435932,9378,85,97,343,303,40311,2585,119887,4944,65196,3405,71883,3315,68939,3212,38664,2071,30624,1679,419622,7291,0,141,35,45,35551,2612,79741,3646,38920,2774,55408,2827,71042,3088,57120,2349,81805,2710,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,484464,10444,173673,6878,75662,4564,232,237,663,397,16019,2220,10030,2034,9055,2002,12780,1859,16357,1746,6886,1056,3640,1023,98011,5040,1102,710,1347,626,19559,2685,10310,1967,7616,1524,14916,1781,18039,2019,11224,1607,13898,1736,310791,8651,162624,6710,0,206,0,206,11439,2204,31898,2904,29834,2947,28373,3000,28317,2647,19550,2219,13213,1463,148167,5778,57,98,0,206,7468,2112,18208,2266,12756,1836,21041,1990,26740,2309,27882,2012,34015,2511,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1183613,15435,344682,9275,153828,5904,1113,534,1895,629,39651,3810,26247,2546,17415,2326,26044,2586,26177,2051,9377,1433,5909,1110,190854,6183,1265,559,3125,977,51004,3444,24127,2482,17479,2118,25462,2494,30229,2818,16748,1830,21415,1878,838931,13232,410482,9268,33,56,190,272,34928,3231,96905,3982,61757,3884,70977,3889,70218,3697,42223,2497,33251,2295,428449,8727,0,181,294,314,28760,2825,68339,3825,37022,2654,56556,3774,78963,3890,72926,3160,85589,3156,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
