GEO_ID,B13015_001E,B13015_001M,B13015_002E,B13015_002M,B13015_003E,B13015_003M,B13015_004E,B13015_004M,B13015_005E,B13015_005M,B13015_006E,B13015_006M,B13015_007E,B13015_007M,B13015_008E,B13015_008M,B13015_009E,B13015_009M,B13015_010E,B13015_010M,B13015_011E,B13015_011M,B13015_012E,B13015_012M,B13015_013E,B13015_013M,B13015_014E,B13015_014M,B13015_015E,B13015_015M,NAME,B13015_001MA,B13015_001EA,B13015_002MA,B13015_002EA,B13015_003EA,B13015_003MA,B13015_004EA,B13015_004MA,B13015_005MA,B13015_005EA,B13015_006MA,B13015_006EA,B13015_007MA,B13015_007EA,B13015_008EA,B13015_008MA,B13015_009EA,B13015_009MA,B13015_010EA,B13015_010MA,B13015_011MA,B13015_011EA,B13015_012MA,B13015_012EA,B13015_013MA,B13015_013EA,B13015_014EA,B13015_014MA,B13015_015EA,B13015_015MA,state
0400000US13,2545136,7487,136418,7094,82517,5506,1402,767,81115,5397,53901,4076,3618,1143,50283,4017,2408718,10454,1018168,12109,8435,1647,1009733,12111,1390550,12447,24039,2739,1366511,12557,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,321300,1865,20432,2193,13967,1768,388,264,13579,1711,6465,1436,1320,632,5145,1159,300868,2754,135172,3864,2081,606,133091,3864,165696,4162,6019,1204,159677,4066,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,375500,3096,21912,1927,16545,1709,437,204,16108,1683,5367,1172,530,464,4837,1149,353588,3771,175959,5636,3065,1066,172894,5442,177629,6185,3934,899,173695,6178,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128287,5256,152835,5277,100527,4466,1587,530,98940,4367,52308,3395,5764,1127,46544,3205,2975452,7438,1236095,12985,14217,1674,1221878,13105,1739357,14129,38920,3686,1700437,14414,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1562984,5569,85078,4894,51070,3488,1069,472,50001,3502,34008,3241,1538,625,32470,3094,1477906,7430,644637,8755,6939,1255,637698,8589,833269,10252,15447,1792,817822,10560,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,701873,3201,42728,2959,28029,2532,624,476,27405,2560,14699,1802,1554,603,13145,1620,659145,4134,312064,5656,3957,1001,308107,5754,347081,5896,11108,1577,335973,5682,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,664008,3589,37641,2748,25553,2132,401,231,25152,2105,12088,1816,1232,581,10856,1682,626367,4406,297451,6049,3335,794,294116,5940,328916,7420,5978,1077,322938,7542,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1033382,4024,57714,3543,37217,2660,1767,790,35450,2567,20497,2449,1861,756,18636,2187,975668,5110,459064,6920,6587,1106,452477,6993,516604,7888,14968,2058,501636,7807,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1126993,4584,55388,3503,29963,3092,161,194,29802,3096,25425,2271,734,400,24691,2233,1071605,5732,415533,8188,3657,1147,411876,8414,656072,9060,10049,1807,646023,9068,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,293177,1772,13951,1762,7999,1260,764,381,7235,1097,5952,1481,598,348,5354,1442,279226,2483,117664,4543,2773,854,114891,4427,161562,4544,6562,1308,155000,4355,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1474830,3895,69510,4047,44876,3224,1011,500,43865,3179,24634,2707,1516,556,23118,2597,1405320,5838,581912,9560,7878,1594,574034,9684,823408,10511,24363,2894,799045,10442,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1668664,3612,73444,4217,51726,3756,1046,496,50680,3732,21718,2220,3068,845,18650,2071,1595220,5165,626116,8873,7256,1400,618860,8919,969104,9483,26728,2497,942376,9598,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2297683,4414,125528,5516,75827,3819,2413,736,73414,3821,49701,3446,6216,1361,43485,3528,2172155,7013,884027,11253,13843,1653,870184,10989,1288128,11939,37023,3198,1251105,12085,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1270236,3534,77561,3905,55699,3260,1773,600,53926,3345,21862,2351,3651,1026,18211,2040,1192675,5467,539381,7172,7319,1407,532062,7136,653294,7055,25298,2370,627996,7205,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,719697,4122,36377,3041,19347,2274,255,348,19092,2249,17030,2213,1520,580,15510,2130,683320,5337,275740,7829,5005,1047,270735,7757,407580,8714,13339,1758,394241,8199,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1418820,4152,72192,3627,44553,2994,1426,641,43127,2932,27639,2759,2651,795,24988,2569,1346628,5360,594246,8376,7425,1507,586821,8781,752382,8802,18638,2228,733744,8692,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222082,1804,11493,1516,8395,1403,225,150,8170,1412,3098,757,307,232,2791,718,210589,2437,94791,3294,1758,773,93033,3156,115798,3430,2939,681,112859,3394,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431080,2307,28196,2600,20421,2061,453,304,19968,2015,7775,1386,869,465,6906,1318,402884,3117,186710,4515,2185,678,184525,4357,216174,5274,5573,1058,210601,5359,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,681890,2796,34794,2754,21642,1989,1049,508,20593,1890,13152,2083,1432,555,11720,1930,647096,3748,270855,6561,4950,1114,265905,6443,376241,7220,9837,1769,366404,7340,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,303890,2202,15202,1636,10306,1425,0,182,10306,1425,4896,1014,1064,520,3832,972,288688,2774,127207,4048,1158,549,126049,3915,161481,4238,4763,1107,156718,4281,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2131809,4124,101295,5224,69720,3730,2602,760,67118,3641,31575,3090,3341,978,28234,2939,2030514,6227,876355,8732,10298,1665,866057,8923,1154159,10097,30222,3119,1123937,10280,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,476308,2898,27963,2772,16232,2299,606,405,15626,2332,11731,2192,992,514,10739,2076,448345,3789,180965,5788,3078,1093,177887,5683,267380,6018,7023,1659,260357,6286,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4904976,6760,223568,6343,147463,5912,4780,907,142683,5892,76105,4496,12237,2115,63868,3979,4681408,9080,1810695,12297,29417,2796,1781278,12147,2870713,13267,95734,5473,2774979,13527,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2403090,6694,121511,6940,76012,5430,432,304,75580,5421,45499,3707,2463,816,43036,3662,2281579,9189,1020940,11188,9475,1602,1011465,11113,1260639,13814,22136,2544,1238503,13430,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,170574,1849,11641,1933,8461,1869,178,140,8283,1875,3180,879,491,428,2689,736,158933,2729,74253,3183,596,387,73657,3139,84680,3139,2750,906,81930,3144,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2684784,5906,134564,5600,77041,4190,1703,669,75338,4147,57523,4519,7002,1459,50521,4307,2550220,8900,1067257,12106,17958,2215,1049299,12148,1482963,13149,48853,3624,1434110,13266,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,905013,3108,52622,3029,32598,2179,797,358,31801,2219,20024,2030,1110,568,18914,1973,852391,4838,403688,5804,5993,1068,397695,5705,448703,5397,13505,1568,435198,5535,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922286,3240,43919,3569,28338,2833,1714,791,26624,2740,15581,2327,4166,1237,11415,1868,878367,4651,384057,6803,9817,1868,374240,6548,494310,7342,27178,2614,467132,7715,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2931507,4794,147759,6067,92302,4733,1777,427,90525,4685,55457,3184,8731,1812,46726,3215,2783748,7204,1163196,11163,19682,2077,1143514,11767,1620552,11314,67302,4799,1553250,11894,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,255088,1667,10238,1567,5430,1022,482,381,4948,1021,4808,1131,802,479,4006,1081,244850,2435,89282,3499,1278,605,88004,3450,155568,3763,4615,1064,150953,3847,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1142875,4097,56055,4430,30565,3223,285,181,30280,3208,25490,2910,1509,598,23981,2778,1086820,6191,450199,8311,3273,826,446926,8286,636621,8443,8706,1605,627915,8462,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187988,1957,10739,1271,7381,1184,81,97,7300,1180,3358,737,279,162,3079,735,177249,2159,80586,2667,1053,462,79533,2692,96663,2813,3333,879,93330,2782,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1569734,4980,80857,4340,48515,3369,2991,1059,45524,3324,32342,3124,4885,1290,27457,2768,1488877,6311,667217,11341,15487,2141,651730,11498,821660,9339,33645,3053,788015,9387,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6703561,8335,390196,11039,249866,9572,4349,1080,245517,9540,140330,6764,6408,1294,133922,6727,6313365,13339,2910248,22738,26171,2826,2884077,22539,3403117,22240,49110,4406,3354007,22704,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,730389,2694,51060,3868,43277,3027,582,328,42695,3018,7783,1862,737,463,7046,1809,679329,4933,358180,7298,3326,748,354854,7302,321149,6392,5620,1125,315529,6253,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143468,1238,6765,1145,4752,935,259,221,4493,886,2013,782,535,323,1478,733,136703,1716,58234,2421,1420,573,56814,2469,78469,2536,4206,894,74263,2500,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2043819,6068,113223,5116,80580,4064,1491,710,79089,4015,32643,3030,3625,1035,29018,2857,1930596,7688,869629,10023,9699,1650,859930,10079,1060967,12053,21167,2556,1039800,12194,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1671461,4515,87408,5183,61668,3766,2923,975,58745,3554,25740,3081,4071,1113,21669,2809,1584053,7383,732417,10072,12359,1640,720058,9970,851636,10547,27743,3122,823893,10248,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,406808,2490,18843,2208,11285,1635,842,580,10443,1482,7558,1393,562,396,6996,1341,387965,3409,171648,5368,3021,770,168627,5422,216317,5537,6633,1408,209684,5509,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1321315,3921,66998,3588,45221,2874,667,421,44554,2817,21777,2108,3301,907,18476,1955,1254317,5205,545722,7305,5920,1107,539802,7288,708595,8932,19011,1912,689584,8904,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,132340,2296,7529,1220,5588,1090,130,158,5458,1070,1941,701,16,31,1925,699,124811,2596,60504,3488,361,240,60143,3505,64307,3607,1491,770,62816,3445,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,862238,2932,36107,3774,14909,2268,410,485,14499,2227,21198,2945,1595,739,19603,2818,826131,4817,260153,7164,10664,1616,249489,7593,565978,8341,27997,2747,537981,8113,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
