GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001EA,B19128_001MA,B19128_002EA,B19128_002MA,B19128_003EA,B19128_003MA,B19128_004MA,B19128_004EA,B19128_005EA,B19128_005MA,B19128_006EA,B19128_006MA,B19128_007MA,B19128_007EA,B19128_008EA,B19128_008MA,B19128_009EA,B19128_009MA,B19128_010EA,B19128_010MA,B19128_011EA,B19128_011MA,state
0400000US01,87462060300,1436014219,74431802300,1540942358,27842758200,1039145094,46589044100,1208797561,13030258000,467514879,3738319700,288124073,1392292200,182050626,2346027600,217880641,9291938300,303056938,3680743300,210886477,5611195000,266379200,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16332337500,532903821,13989619300,501380562,6417700500,425820597,7571918800,419772690,2342718100,229130864,935589300,145422074,445392700,77929531,490196600,114953146,1407128800,160741320,643299700,81642899,763829100,124292470,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,124067397300,1615169465,104128970100,1657978447,40863493700,1059528162,63265476400,1331806226,19938427200,739154185,7272650600,495671196,3213581300,371567250,4059069300,325346257,12665776600,503660576,5393840700,355525584,7271935900,372168022,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,51459579500,1365614624,43744227000,1332037378,16685232200,791640230,27058994800,1048523213,7715352500,368304842,2523316000,281641131,1215748200,205270490,1307567800,152410071,5192036500,247611432,2283555800,163746063,2908480700,218508692,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,864552261900,4884593284,724143154700,5328886063,323346288400,3891272175,400796866300,4017101465,140409107200,2310269777,50469120900,1532539013,19623079300,882679582,30846041700,1210649425,89939986300,1689373588,34765132200,1209042559,55174854100,1250485860,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,127491607000,1871703484,110733584000,1880714468,48953159700,1404069058,61780424400,1426654481,16758022900,549971369,6681920400,407402908,3539820500,346434466,3142099900,276119455,10076102500,440069796,4912912300,317974250,5163190200,351104787,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,108224002500,1805004428,93784285700,1692550437,41460694100,1390305520,52323591600,1450900059,14439716800,627320386,4851609900,413981198,1763972600,240222148,3087637300,346685008,9588106900,509081806,4101969900,285145147,5486137000,390859618,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,21233585000,717451678,17545858500,632335569,6514669300,450351177,11031189200,501498445,3687726500,296431922,1277359000,241185349,480307100,133323078,797051900,212376416,2410367500,204899715,939015700,121416597,1471351800,173244637,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,14771200600,654555301,11818447800,630279654,4598800200,423812113,7219647700,632563253,2952752800,261421120,594448400,126275326,210521700,78050726,383926700,89640006,2358304400,219917071,858779200,159236112,1499525200,183064056,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,371699221500,3345457667,312787187700,3546043834,105681886100,2140047853,207105301600,2826553104,58912033800,1250353674,19627898900,645482756,7512842800,505574065,12115056200,659542539,39284134900,963705243,16169942900,644853591,23114191900,658051864,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
