GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002EA,B19101_002MA,B19101_003MA,B19101_003EA,B19101_004EA,B19101_004MA,B19101_005EA,B19101_005MA,B19101_006MA,B19101_006EA,B19101_007EA,B19101_007MA,B19101_008EA,B19101_008MA,B19101_009EA,B19101_009MA,B19101_010EA,B19101_010MA,B19101_011EA,B19101_011MA,B19101_012EA,B19101_012MA,B19101_013EA,B19101_013MA,B19101_014EA,B19101_014MA,B19101_015EA,B19101_015MA,B19101_016EA,B19101_016MA,B19101_017MA,B19101_017EA,state
0400000US18,1657223,12597,73969,4058,51671,3254,60480,3837,67889,4245,75866,4790,79617,3913,76948,3835,88131,3676,80023,4029,160362,5991,204384,6977,255565,6182,158140,5801,87199,4028,73673,4355,63306,2782,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,26593,2069,18366,1886,24379,2066,27222,2103,30318,2032,35122,2267,36291,2592,39841,2786,32454,2263,71526,3185,104354,4129,136185,4633,87745,3659,48752,3518,45454,2950,36960,2226,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,25847,2348,19827,2206,22956,2403,28835,2468,30451,2210,34573,2601,31902,2535,31969,2647,32210,2439,63233,3583,89368,4027,114394,4145,75934,3671,45751,2586,41158,2576,40194,2525,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,70650,3990,46017,2958,54951,3563,60887,3778,57334,3881,56425,3299,58255,3458,54814,3402,51781,3599,101619,4040,123770,5155,151675,5622,98306,4317,53859,3188,45867,3278,38376,2531,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,71531,3848,50087,4059,56480,3946,58126,3817,57726,4331,53058,3431,48009,3527,50828,3386,49806,3958,85591,4082,111889,5723,140256,5284,105148,5738,62716,3775,57609,3420,53799,3475,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,14380,1798,10737,1588,12234,1445,13688,1763,15600,1787,20651,1970,14789,1648,15830,1638,16115,1759,30838,2212,40798,2581,55766,2880,33601,2486,18442,1992,16219,2089,14897,1831,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,44785,3366,27353,2591,29701,2802,38188,3382,44217,3350,46815,3777,46903,3726,48477,3604,45902,3096,91677,4863,138253,5990,201156,7378,177215,6022,125921,5245,165527,5420,173882,5055,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,59433,4184,39635,3008,41921,3296,49033,3834,46154,3418,58737,3787,47824,3400,53785,3566,47974,2726,97224,4001,144116,4304,218362,6221,187658,5476,142165,5183,173058,6000,203502,5913,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,124099,5136,79148,3691,95317,4691,102388,4448,107839,4320,119018,4744,113452,4897,119171,4491,110678,4307,221710,7117,287122,7535,358948,7457,243789,5994,143652,5166,136898,4595,121930,4799,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,41199,3387,27919,2395,34759,2641,39458,2689,47577,3076,49100,2810,49833,2779,51547,3035,49016,2660,106845,4142,156692,4403,224942,5584,164534,5045,109388,4371,108022,3714,108763,3980,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,56632,3034,33745,2579,40748,2976,41035,2877,44070,3120,41423,3034,40325,3847,38403,2576,31293,3011,63949,4214,79578,4292,97751,4747,55677,4166,29414,2942,23736,2225,20684,2241,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,69603,4239,47666,3409,55389,3374,66423,3671,70266,4230,75058,4127,72075,3606,71182,3914,67608,3880,139445,4678,182591,6628,225009,7594,141373,5335,82150,3969,76998,3403,65980,2743,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,11508,1496,6146,1145,9088,1146,9667,1209,12991,1743,13682,1738,13587,1552,13317,1689,11639,1265,22059,1991,32137,2436,36656,2391,24129,2151,12043,1506,11153,1521,11374,1247,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,16602,1801,10990,1296,14811,1723,17719,1612,20557,1721,21927,1980,21583,1856,22075,1804,22615,2161,46125,2578,58041,2768,78246,2943,54519,2827,27881,1688,25590,1938,21036,1804,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,30313,2485,18773,2276,19112,2522,29004,2920,30348,2779,32705,2412,34276,2819,33597,2353,29964,2539,57357,3462,79555,3832,94643,4784,59744,3523,34559,2633,32181,2867,26330,2217,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,7838,1423,6045,1356,8043,1266,8552,1689,11843,1611,12568,1683,12362,1901,13459,1449,12944,1573,27126,2360,38092,2698,54844,3408,43207,2777,28946,2236,31469,2463,28563,2361,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,75418,4438,49624,3818,54924,3326,64742,4048,70786,4625,70191,4608,67584,3753,79967,4521,64963,3983,140448,5600,199092,6551,286938,8694,260010,7766,184995,5828,240910,7432,293083,7816,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,34844,3473,21803,2526,24063,2397,28096,3000,23026,2071,24471,2591,21158,2042,24599,2586,22609,2378,38409,2949,51636,3412,68397,3407,39503,3043,23120,2154,23818,2421,19980,1997,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,236147,7695,157084,6008,172867,6230,186323,6781,179470,6836,182344,6691,180340,7159,185102,5754,164766,5907,322031,8352,452081,9192,608328,11371,468398,9279,310831,7760,368691,9428,447151,10023,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,127497,5851,93595,5043,105904,4964,122750,5917,135861,5864,131965,5409,122450,5046,125662,5747,117797,4848,214808,6732,271272,9156,337939,8224,217802,6592,124369,5532,123590,5564,118787,4916,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,7045,1280,3978,1159,3192,863,5347,1096,5944,1039,6909,1124,6772,1086,8474,1526,7770,1281,14483,1619,23643,2287,32751,2136,21767,1877,13747,1548,11947,1559,14031,1631,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,155399,5437,92816,4389,104224,4982,121840,5438,121810,4821,135255,5146,138319,4843,137212,5994,125206,5318,264407,6930,338968,8345,430744,9337,288989,7285,170157,5906,158860,5413,139317,5763,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,46896,2427,33270,2537,41721,2222,47431,2929,48533,2739,48434,2923,46829,2654,47021,2494,42986,2160,90477,3397,115527,4597,135532,4178,87662,3723,46329,2545,45069,2314,42799,2690,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,44291,3636,28259,3064,38388,3349,38698,3107,40008,3526,45666,3253,47882,3506,46736,3499,45504,3333,83654,3834,109449,5656,142083,5318,96467,4593,53756,3144,54372,2850,51037,2912,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,131689,6414,90531,4669,97422,4326,118853,4872,125950,5440,142271,5759,138861,4953,140047,5009,137645,5290,261980,7247,369923,8539,479766,8698,335902,8037,204343,5255,211241,5223,198630,5824,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,12308,1719,6146,1245,7602,1389,9611,1633,10102,1542,11468,1776,11518,2051,10880,1614,8714,1373,20676,1922,26507,2316,37889,2792,27226,2297,18552,1791,18579,1744,19387,1576,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,67248,5089,48193,4097,48897,3917,62873,3927,62664,4138,62293,4293,65814,4091,57490,3517,56410,2938,101379,4846,137528,5528,165915,4856,101957,4737,62859,4210,52441,3390,47655,2952,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,7831,1069,6155,1236,5550,888,7306,1318,9395,1463,9995,1508,9368,1400,8779,1381,9834,1410,18172,1708,29005,2312,37624,2549,23153,1791,11377,1367,8521,1454,9170,1166,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,95436,5587,63427,3895,74392,4659,96144,5205,84828,4292,86696,4005,88062,4618,81654,4418,73161,4084,145369,5922,186873,6989,222112,7023,138410,5277,77294,3659,73428,4683,73058,3725,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,322029,9662,228222,8945,265907,9551,298999,9227,295071,8420,304419,9228,289397,8442,284969,9401,258159,9257,499173,11028,663094,11798,847830,14724,619051,12175,385052,10849,405197,9564,440596,9727,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,20809,2154,16702,2015,17092,2230,25408,2342,23634,2420,28004,2520,27369,2124,28240,2474,31555,2879,69025,3968,88722,3721,117361,3718,78227,3499,43451,2662,39330,2550,36566,2496,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,6787,1196,4343,947,4965,809,5858,824,6049,864,6928,1088,6862,948,7405,1070,7731,1015,13312,1256,20931,1735,26093,1935,18748,1578,9674,1192,9150,1099,7181,1006,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,73381,4425,47658,3631,54148,3827,71252,4401,71196,3864,72763,4757,76047,4848,75597,4532,76224,4711,158879,5554,208706,7010,293464,8109,225520,7593,157818,6004,177407,6038,218760,5227,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,62393,3902,41295,3572,49174,3972,56870,4231,55492,3871,70465,3965,62949,4073,71486,3423,68984,4154,132844,5272,199635,7141,258719,8522,200690,6260,122948,5066,138530,5750,132625,5445,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,28927,2872,18300,1815,22842,2618,25468,2507,25118,2222,28060,2446,26870,2457,24570,2095,23139,2618,43895,3315,58071,2911,63394,3944,35441,2634,19106,2143,17631,1835,12037,1519,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,53201,3623,39596,2942,46978,2973,57992,3618,56314,3662,67809,3135,68028,3389,65459,3256,68061,3144,130028,4482,182992,5055,245589,5574,165335,5224,88903,4104,81738,3779,67854,3044,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,4954,939,2549,755,5360,1195,6574,1389,6132,1448,5216,1190,4882,903,6271,1334,5866,1086,12225,1874,17065,2199,24581,2414,20432,1916,11042,1518,9062,1538,6821,1197,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,211876,6634,94287,5275,86367,4512,75586,3850,64513,3897,55744,3241,42452,2968,37938,3181,28010,2701,45904,3473,50361,3449,31925,2720,18312,2210,7940,1380,7971,1194,8319,1237,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
