GEO_ID,B10053_001E,B10053_001M,B10053_002E,B10053_002M,B10053_003E,B10053_003M,B10053_004E,B10053_004M,B10053_005E,B10053_005M,B10053_006E,B10053_006M,B10053_007E,B10053_007M,B10053_008E,B10053_008M,B10053_009E,B10053_009M,B10053_010E,B10053_010M,B10053_011E,B10053_011M,NAME,B10053_001MA,B10053_001EA,B10053_002MA,B10053_002EA,B10053_003EA,B10053_003MA,B10053_004EA,B10053_004MA,B10053_005MA,B10053_005EA,B10053_006MA,B10053_006EA,B10053_007MA,B10053_007EA,B10053_008EA,B10053_008MA,B10053_009EA,B10053_009MA,B10053_010MA,B10053_010EA,B10053_011MA,B10053_011EA,state
0400000US26,175039,7737,151789,6474,58709,4595,35521,3158,23188,2423,93080,4860,23250,2882,3774,1093,2441,954,1333,468,19476,2819,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65875,4343,48850,3731,18820,2085,12569,1662,6251,1070,30030,2546,17025,2464,2839,1151,2312,1045,527,331,14186,1961,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,89392,5698,88019,5553,48046,3909,30597,3330,17449,2381,39973,3558,1373,812,440,314,363,303,77,116,933,663,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,115647,6569,107713,6528,49676,4177,29615,3130,20061,2227,58037,4480,7934,1716,1918,645,1272,454,646,443,6016,1590,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16065,2162,15447,2095,8416,1492,5158,1191,3258,917,7031,1269,618,389,34,45,26,43,8,15,584,389,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,24793,2675,19566,2242,9938,1674,6424,1129,3514,979,9628,1411,5227,1197,1496,595,1406,578,90,124,3731,999,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,68379,5015,40307,3509,19328,2454,12080,1833,7248,1570,20979,2831,28072,3639,6452,1509,3581,1178,2871,932,21620,3441,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24703,2885,21685,2808,7626,2001,5087,1805,2539,864,14059,2192,3018,1083,576,483,278,388,298,269,2442,933,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,195030,7702,109386,6122,35764,3690,18943,2776,16821,2085,73622,4694,85644,5804,13926,2445,7083,1732,6843,1665,71718,5377,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,53575,4803,42357,3655,21959,2714,12972,2101,8987,1625,20398,2298,11218,2278,3661,1310,2940,1179,721,339,7557,1748,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,431647,11601,210760,8204,72678,4558,44230,3506,28448,2757,138082,6672,220887,8283,54243,4645,26170,3044,28073,3530,166644,6708,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,212883,7396,183649,7057,92639,5616,57355,4385,35284,3057,91010,4671,29234,3389,6260,1624,4699,1503,1561,586,22974,3155,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8038,1458,7400,1364,2791,762,1872,706,919,365,4609,1127,638,458,94,148,94,148,0,147,544,455,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,223261,7901,208410,7151,98016,5569,63521,4451,34495,3003,110394,5410,14851,2531,2565,1092,1959,1109,606,287,12286,2245,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90243,4265,81137,3927,43882,2949,25548,2154,18334,1813,37255,2608,9106,1375,2962,765,2202,619,760,419,6144,1213,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,72283,5529,54175,4510,20235,2619,10309,2006,9926,1758,33940,3431,18108,3188,4259,1289,3472,1177,787,455,13849,2700,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,242419,7174,205462,6438,81906,4759,54643,4067,27263,2323,123556,5084,36957,3488,9625,1704,5847,1287,3778,1140,27332,3141,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20302,2541,12800,1866,3345,962,2169,789,1176,479,9455,1614,7502,1443,2642,908,1091,591,1551,785,4860,1240,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,116121,5688,109726,5551,54459,4886,28926,3293,25533,3306,55267,3489,6395,1573,1249,644,656,485,593,392,5146,1422,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13307,1855,12959,1802,7884,1238,4734,1030,3150,815,5075,1221,348,266,41,73,41,73,0,151,307,255,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,165382,7646,154492,7140,74422,5231,47496,4547,26926,2380,80070,5425,10890,1932,2595,1025,1868,827,727,400,8295,1772,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,763473,19978,488520,14207,219442,9223,141949,7836,77493,4224,269078,9990,274953,12100,82217,7248,57436,5474,24781,3300,192736,9093,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,64330,4339,48394,3528,13557,2119,6935,1320,6622,1532,34837,2663,15936,2161,3246,1110,2065,861,1181,657,12690,2110,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11234,1713,9717,1573,3354,940,2313,737,1041,490,6363,1428,1517,566,126,158,108,156,18,30,1391,561,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,187210,8609,136839,7592,55393,4626,32329,3361,23064,2704,81446,5305,50371,4829,8384,1931,4382,1396,4002,1192,41987,4292,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,136567,6438,93114,5094,34820,3232,20165,2397,14655,1972,58294,4219,43453,4201,6410,1356,4360,1148,2050,702,37043,3988,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41641,3388,41072,3401,20830,2352,11143,1775,9687,1700,20242,2428,569,365,118,179,0,187,118,179,451,306,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,71853,4556,60858,4186,25285,2668,16721,2074,8564,1458,35573,2918,10995,2012,2440,1012,1790,826,650,448,8555,1623,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8269,1768,7340,1697,3472,1110,2216,846,1256,550,3868,1125,929,435,527,404,185,169,342,367,402,210,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,93731,5215,90264,5116,41853,3766,22351,2622,19502,2382,48411,3600,3467,1021,1326,516,551,374,775,337,2141,804,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
