GEO_ID,B20017_001E,B20017_001M,B20017_002E,B20017_002M,B20017_003E,B20017_003M,B20017_004E,B20017_004M,B20017_005E,B20017_005M,B20017_006E,B20017_006M,B20017_007E,B20017_007M,NAME,B20017_001EA,B20017_001MA,B20017_002EA,B20017_002MA,B20017_003EA,B20017_003MA,B20017_004EA,B20017_004MA,B20017_005MA,B20017_005EA,B20017_006MA,B20017_006EA,B20017_007EA,B20017_007MA,state
0400000US01,26934,288,32399,455,44245,1452,9630,441,21811,228,32136,373,9135,373,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,36843,743,43513,2407,57318,2336,17306,1571,30993,890,46288,1358,12198,714,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,29737,499,32283,297,43945,1120,10876,298,25423,364,36916,359,9956,286,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,26367,345,31314,432,39916,720,10426,355,21673,400,31161,460,8739,445,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,31232,97,35902,173,50539,152,12501,141,26387,175,42486,330,11317,90,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,32379,218,38318,804,50898,348,11925,313,27667,710,41690,380,10889,279,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,38443,922,45271,768,61385,530,12004,347,31711,377,50706,589,12031,325,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,32825,1493,37458,1904,50976,779,10246,682,29938,1336,41278,1153,10466,594,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,46000,1356,50409,1261,68932,5045,14823,2413,42061,1333,61718,1394,10957,1005,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,27250,135,30994,171,40971,227,11316,163,24715,281,34768,481,10962,117,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,29939,373,33187,697,44623,765,10470,242,25241,255,36468,347,9492,228,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,33473,1138,37684,991,46786,1114,11950,538,30297,419,40162,809,11140,505,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,25145,563,31341,496,42624,1601,9512,587,20263,463,31019,599,9324,480,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31994,147,39221,675,51652,230,11425,170,26713,216,40898,270,10845,134,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,28977,409,35404,333,46273,470,10360,228,22976,451,34846,573,9521,242,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30846,249,37346,497,47202,392,9694,452,24824,552,36522,376,9023,364,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30384,228,36080,549,46951,635,9202,541,24195,489,36162,447,9519,425,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,26828,272,31395,305,42203,374,9712,357,22420,427,33704,941,9388,344,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,29486,644,37857,930,48382,1071,11189,436,22345,348,31586,338,9347,304,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27813,1013,32286,670,45784,871,10919,507,24508,784,36137,685,10621,507,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,40107,301,45219,493,59085,1320,11625,272,34280,937,50481,341,11679,269,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,37702,538,45472,549,61611,341,11507,227,31444,266,50459,344,12054,220,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,28204,388,35196,300,50157,221,10044,207,22266,190,37419,337,9950,187,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,33720,533,40477,271,51625,242,10740,257,28489,488,42066,281,11214,207,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26631,341,31645,393,40850,501,9582,641,22064,402,31465,372,8537,461,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,28875,415,33532,784,45611,469,10199,271,24288,452,35311,280,9158,282,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25614,485,31519,604,42679,1615,10354,719,20972,458,31696,482,9638,560,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30041,377,35592,511,44533,1129,8858,518,24139,535,35101,591,9181,403,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30229,230,32408,523,42294,590,13039,705,26211,502,35993,462,11694,372,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35231,512,41822,671,55617,1278,11854,561,29511,917,42052,875,11162,489,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,38893,557,45957,443,60870,330,12907,632,31587,212,48943,1000,12093,198,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25736,467,30544,498,41561,641,9853,588,21620,478,32473,994,9309,472,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,34308,464,39407,607,51580,178,11905,121,30475,170,44781,634,11459,95,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,28248,296,31657,229,41857,247,10320,225,24329,314,35481,317,9868,217,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,32022,436,40921,601,50624,867,11571,752,25707,779,36087,736,11074,731,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,30134,141,35663,296,47737,465,9769,246,24455,278,37140,268,9762,203,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,28548,476,34234,769,43803,1046,10262,360,22829,391,32186,235,9236,285,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,27367,350,31977,362,47194,874,11276,351,23024,505,38801,971,10721,291,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,31524,129,38204,492,50412,200,10499,182,26207,195,39905,426,9970,149,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31319,436,36574,730,50765,753,11291,644,26534,607,41469,934,11063,470,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26752,299,31359,315,41991,474,9777,420,22311,400,33719,984,8944,309,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,29003,998,34114,1731,42034,648,9606,1298,24536,857,32048,340,9588,778,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26976,241,31538,265,41661,292,10253,271,22539,446,34009,623,9272,302,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,30284,112,35774,222,46235,286,11094,165,24077,248,36428,261,9479,163,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,27449,468,36944,511,50937,400,10309,303,20197,429,34351,932,9028,295,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30277,434,34839,1406,46911,1261,9642,928,25083,826,39322,1477,10642,697,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,35108,245,41266,267,52864,940,10765,269,28663,566,42445,473,10431,166,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,33176,602,41354,358,54358,987,12978,681,26353,364,41926,356,11477,200,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
