GEO_ID,B27001D_001E,B27001D_001M,B27001D_002E,B27001D_002M,B27001D_003E,B27001D_003M,B27001D_004E,B27001D_004M,B27001D_005E,B27001D_005M,B27001D_006E,B27001D_006M,B27001D_007E,B27001D_007M,B27001D_008E,B27001D_008M,B27001D_009E,B27001D_009M,B27001D_010E,B27001D_010M,B27001D_011E,B27001D_011M,B27001D_012E,B27001D_012M,B27001D_013E,B27001D_013M,B27001D_014E,B27001D_014M,B27001D_015E,B27001D_015M,B27001D_016E,B27001D_016M,B27001D_017E,B27001D_017M,B27001D_018E,B27001D_018M,B27001D_019E,B27001D_019M,B27001D_020E,B27001D_020M,B27001D_021E,B27001D_021M,B27001D_022E,B27001D_022M,B27001D_023E,B27001D_023M,B27001D_024E,B27001D_024M,B27001D_025E,B27001D_025M,B27001D_026E,B27001D_026M,B27001D_027E,B27001D_027M,B27001D_028E,B27001D_028M,NAME,B27001D_001MA,B27001D_001EA,B27001D_002MA,B27001D_002EA,B27001D_003EA,B27001D_003MA,B27001D_004EA,B27001D_004MA,B27001D_005EA,B27001D_005MA,B27001D_006MA,B27001D_006EA,B27001D_007MA,B27001D_007EA,B27001D_008EA,B27001D_008MA,B27001D_009EA,B27001D_009MA,B27001D_010EA,B27001D_010MA,B27001D_011MA,B27001D_011EA,B27001D_012MA,B27001D_012EA,B27001D_013EA,B27001D_013MA,B27001D_014EA,B27001D_014MA,B27001D_015EA,B27001D_015MA,B27001D_016EA,B27001D_016MA,B27001D_017MA,B27001D_017EA,B27001D_018EA,B27001D_018MA,B27001D_019EA,B27001D_019MA,B27001D_020EA,B27001D_020MA,B27001D_021EA,B27001D_021MA,B27001D_022MA,B27001D_022EA,B27001D_023EA,B27001D_023MA,B27001D_024EA,B27001D_024MA,B27001D_025EA,B27001D_025MA,B27001D_026EA,B27001D_026MA,B27001D_027EA,B27001D_027MA,B27001D_028MA,B27001D_028EA,state
0400000US13,369960,5538,28366,2298,26685,2311,1681,557,57736,2922,53804,3128,3932,1386,37508,1881,30703,1908,6805,1391,60569,2264,48560,2289,12009,1925,69934,2606,57067,2807,12867,2667,52779,2414,41489,2601,11290,2132,33925,1642,25550,1709,8375,1299,20890,1437,19262,1393,1628,656,8253,894,7438,954,815,573,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,528220,9837,25169,2410,24075,2403,1094,582,56746,3228,54878,3076,1868,690,34915,2354,31904,2328,3011,770,60166,2499,55059,2536,5107,1268,64441,2663,60695,2955,3746,1078,81658,2263,77232,2227,4426,1252,82158,1775,78056,1992,4102,928,61277,1680,60037,1634,1240,834,61690,1517,61341,1535,349,226,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23966,3446,1286,818,1139,783,147,208,4112,1722,3992,1739,120,203,3181,919,2062,708,1119,894,4334,1248,3229,1088,1105,652,3578,970,2582,993,996,777,2747,907,2267,854,480,466,2423,934,2236,882,187,166,1498,598,1498,598,0,190,807,498,807,498,0,190,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,660832,5678,47496,2580,46364,2613,1132,658,91302,2562,86827,2675,4475,1366,63147,1890,55361,2271,7786,1193,120533,2379,105820,2835,14713,1795,111809,2068,98203,2981,13606,2166,86420,2225,75627,2602,10793,1772,71042,1706,58707,2184,12335,1763,45432,1215,42687,1584,2745,974,23651,948,22362,1022,1289,559,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,129807,3926,11021,1648,9535,1666,1486,860,20264,1584,18423,1581,1841,716,20406,1836,16921,1805,3485,1166,27111,2604,22621,2455,4490,1157,22545,1930,19003,2041,3542,1027,13645,1410,11563,1255,2082,748,7832,943,6239,1002,1593,593,5095,1001,4592,886,503,505,1888,670,1855,661,33,55,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,68334,3096,5983,1438,5983,1438,0,155,10574,1440,10231,1436,343,284,11345,1390,10232,1400,1113,406,11784,1499,10051,1542,1733,917,13727,1891,12094,1798,1633,813,7544,1359,7329,1323,215,200,4073,901,3897,896,176,102,2156,716,2079,713,77,39,1148,518,1148,518,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,75233,2394,5475,892,5230,874,245,218,12104,1103,11323,1115,781,590,10701,1281,9175,1388,1526,607,14598,1458,12178,1505,2420,663,12736,1177,11679,1132,1057,527,8110,1074,7551,1014,559,298,6255,741,5257,653,998,569,3272,750,3174,747,98,153,1982,604,1949,610,33,67,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,53909,2826,4250,975,4250,975,0,185,8991,1326,8473,1302,518,345,6614,884,5414,1080,1200,727,9295,1475,8179,1347,1116,622,10015,1460,8355,1481,1660,1048,7347,1069,6616,950,731,554,3982,620,3763,666,219,190,2368,535,2070,604,298,395,1047,516,999,513,48,78,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78187,2434,4323,938,4240,936,83,113,12832,1408,10961,1358,1871,804,8316,1377,6770,1269,1546,563,14199,1962,11078,1699,3121,1087,14976,1846,12079,1781,2897,1017,8068,1395,5532,1383,2536,1003,8733,1130,7011,1105,1722,706,5431,789,5339,776,92,140,1309,438,1292,440,17,20,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,14399,1259,558,300,325,212,233,203,2352,673,2053,642,299,247,1961,574,1710,529,251,183,1954,514,1356,562,598,414,2698,692,1699,634,999,615,2292,700,2190,674,102,115,1707,601,1572,540,135,167,795,379,795,379,0,159,82,108,82,108,0,159,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,367656,4734,24335,1648,24005,1653,330,230,55128,2250,52877,2206,2251,1018,31212,1197,27207,1494,4005,1143,59882,1947,53336,2322,6546,1368,66355,1608,60363,2090,5992,1316,52147,1116,47569,1603,4578,1203,39387,1101,33820,1699,5567,1370,26233,1206,24789,1373,1444,546,12977,983,12518,939,459,272,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,412372,4864,28399,2044,28084,2032,315,253,57972,2201,57468,2220,504,354,52644,1637,49013,1893,3631,1104,82126,2098,78314,2295,3812,989,69568,1940,68029,1826,1539,628,52080,1218,50206,1485,1874,709,36156,734,34584,1048,1572,660,20261,1001,19409,1057,852,539,13166,761,12958,790,208,183,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,280979,4119,21119,1386,19932,1417,1187,1109,46438,2142,44681,2047,1757,846,34738,1347,29589,1484,5149,1011,46711,1740,41301,1966,5410,1352,49246,1809,44917,1800,4329,1260,36565,1530,31741,1548,4824,1223,23544,1115,20212,1207,3332,891,15487,1010,14633,984,854,463,7131,604,7012,617,119,141,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,249494,3647,24890,2018,24320,2028,570,422,46859,1868,45498,1918,1361,788,30445,1381,26979,1724,3466,1047,52107,2024,47215,2019,4892,1121,39929,1615,37535,1687,2394,827,25624,1366,23998,1402,1626,714,16556,968,15466,1045,1090,512,7954,713,7890,718,64,115,5130,867,5066,874,64,84,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,23198,2241,1150,545,1150,545,0,206,2466,922,2266,942,200,234,3096,1249,2831,1227,265,164,3759,1233,2561,964,1198,860,3582,1284,2810,1048,772,633,3558,991,2724,866,834,484,2422,900,1812,853,610,433,1929,772,1876,772,53,87,1236,682,819,469,417,484,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,107177,3857,7599,1143,6735,1157,864,575,15465,1743,14137,1845,1328,622,13859,1376,11256,1355,2603,1134,20798,1868,18036,1605,2762,939,18472,1720,15210,1569,3262,1235,14487,1457,11631,1508,2856,828,9090,1087,7720,1209,1370,556,4888,992,4505,921,383,303,2519,656,2519,656,0,181,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,8073,1507,63,80,31,47,32,70,1505,607,1031,521,474,340,2078,826,1893,818,185,239,1216,549,855,457,361,368,1086,505,762,429,324,201,711,385,711,385,0,161,882,425,737,383,145,194,375,322,375,322,0,161,157,122,157,122,0,161,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38707,1644,3653,847,3617,854,36,60,6313,945,6244,926,69,117,5207,445,4707,557,500,306,7614,811,6359,807,1255,641,6435,564,5856,699,579,433,4380,697,3779,550,601,524,2760,385,2448,358,312,197,1569,529,1507,524,62,105,776,392,776,392,0,153,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,221040,4675,9523,1327,8746,1215,777,432,28105,1958,26271,1975,1834,882,21870,1645,18203,2155,3667,1203,32049,1746,25959,2025,6090,1563,34195,1584,30376,1723,3819,945,32848,1431,27309,1865,5539,1544,31078,746,25546,1385,5532,1160,20761,542,19730,821,1031,666,10611,401,10461,408,150,172,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33911,2252,3173,686,3137,691,36,61,5573,1175,5049,1135,524,418,3697,679,3130,675,567,357,5672,997,4958,1019,714,484,6240,1012,5896,1113,344,356,4344,694,3363,561,981,542,3100,901,2437,721,663,409,1260,594,1153,561,107,128,852,366,852,366,0,182,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,825917,4784,60799,2458,58522,2540,2277,1011,127131,2193,117628,2846,9503,1897,65962,1218,55875,2252,10087,2079,135970,1940,117701,2807,18269,2588,150405,1782,136135,2466,14270,2074,116479,1176,97903,2689,18576,2509,89371,919,72456,2312,16915,2258,53753,1512,49904,2088,3849,1159,26047,1293,24385,1388,1662,572,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,31297,2113,1687,487,1477,467,210,228,4263,1105,3903,1096,360,469,3345,787,2699,674,646,443,4807,1084,3941,1105,866,507,5569,817,4902,825,667,350,4280,822,3450,788,830,549,4098,715,3829,720,269,213,2327,754,2258,761,69,132,921,391,826,447,95,154,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1608159,8518,107525,3221,105509,3220,2016,671,202033,4332,193020,4722,9013,1971,166865,2986,145394,3743,21471,2232,293579,3679,243487,4988,50092,3838,252903,2779,221272,3808,31631,3045,226643,2843,190150,4057,36493,3199,188814,1687,161948,3024,26866,2604,104367,1483,100938,1621,3429,895,65430,1519,63338,1540,2092,798,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,244866,4166,19062,1572,18416,1558,646,362,40650,2381,36040,2734,4610,1306,27060,2169,23128,2067,3932,1240,47020,2675,40349,2562,6671,1525,45323,2190,40047,2365,5276,1597,30715,2323,27484,2268,3231,1099,20640,1580,17937,1874,2703,1078,9464,934,8287,1055,1177,594,4932,978,4764,933,168,178,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8726,924,524,279,408,254,116,145,940,394,940,394,0,147,1411,462,1206,433,205,176,2378,560,1951,581,427,258,1652,600,1467,524,185,212,1051,508,837,476,214,237,444,275,398,272,46,72,326,171,326,171,0,147,0,147,0,147,0,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,224877,5023,15595,1480,15111,1462,484,301,33649,2197,31311,2368,2338,857,24316,1865,21372,1754,2944,963,44806,2351,39697,2398,5109,1186,41854,2187,38156,2214,3698,1365,26195,1776,23634,1867,2561,836,20254,1252,18008,1358,2246,843,11518,1009,10840,1048,678,374,6690,1004,5674,822,1016,604,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,75922,2821,6240,962,5909,979,331,272,10252,1274,9275,1322,977,653,10329,1364,8286,1326,2043,682,14547,1357,11215,1335,3332,932,11852,1037,9803,1126,2049,724,9413,938,7954,1052,1459,529,7013,708,5765,910,1248,622,4095,634,3935,632,160,214,2181,626,2181,626,0,153,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,159258,4239,9134,1511,8754,1479,380,348,22999,1996,21195,1983,1804,956,19664,1757,17913,1788,1751,767,24365,1555,20956,1716,3409,1085,27046,1323,25510,1432,1536,653,23519,1277,20768,1411,2751,990,17399,1083,15561,1264,1838,652,8760,771,8760,771,0,197,6372,662,6176,698,196,193,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,398225,5025,27707,1812,26328,1785,1379,644,60789,2432,57011,2645,3778,1300,47568,1819,41000,2082,6568,1325,75099,2525,62357,2701,12742,2168,65630,2169,58328,2257,7302,1466,50681,2099,44273,2510,6408,1396,37420,1254,31543,1834,5877,1399,21919,1354,21354,1472,565,425,11412,1122,10953,1075,459,239,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35433,2008,2490,537,2490,537,0,203,4879,823,4318,935,561,475,6522,634,5447,619,1075,541,6051,979,4755,799,1296,853,5572,673,4410,776,1162,648,4356,517,4096,612,260,300,2540,653,2352,632,188,244,1775,613,1640,644,135,242,1248,578,1192,570,56,94,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,67571,2548,4887,1364,4534,1362,353,272,10609,1310,8604,1248,2005,881,8326,1322,6816,1296,1510,621,9199,1845,6579,1609,2620,880,11103,1597,8769,1560,2334,832,10462,1874,8958,1756,1504,620,5874,1188,4765,1086,1109,503,5137,1141,4963,1173,174,173,1974,758,1775,714,199,241,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,10909,1157,1125,394,1060,387,65,56,2132,736,2001,723,131,113,1628,524,875,363,753,403,2339,658,2175,673,164,209,1886,648,1760,631,126,98,831,476,601,340,230,284,589,347,397,299,192,194,207,184,207,184,0,151,172,177,172,177,0,151,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,102022,3825,8453,977,7920,984,533,414,15202,1695,13772,1692,1430,809,9089,1167,7726,1123,1363,590,18671,1600,13417,1792,5254,1321,18465,1817,14360,1800,4105,1217,13354,1605,10828,1550,2526,684,9442,1037,8453,1013,989,463,6591,1212,6341,1186,250,177,2755,700,2678,708,77,123,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1155999,9120,84120,3218,79346,2965,4774,1221,180452,4379,162227,4787,18225,2486,104677,2689,78226,3209,26451,2911,204417,3592,169161,4281,35256,3929,208924,3433,178915,4219,30009,3054,158734,3020,130707,3560,28027,3108,117140,2387,96008,3456,21132,2775,65553,1907,59351,2127,6202,1375,31982,1746,29437,1750,2545,917,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
