GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001MA,B19037A_001EA,B19037A_002MA,B19037A_002EA,B19037A_003MA,B19037A_003EA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006MA,B19037A_006EA,B19037A_007MA,B19037A_007EA,B19037A_008EA,B19037A_008MA,B19037A_009MA,B19037A_009EA,B19037A_010EA,B19037A_010MA,B19037A_011MA,B19037A_011EA,B19037A_012MA,B19037A_012EA,B19037A_013EA,B19037A_013MA,B19037A_014MA,B19037A_014EA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019EA,B19037A_019MA,B19037A_020MA,B19037A_020EA,B19037A_021EA,B19037A_021MA,B19037A_022MA,B19037A_022EA,B19037A_023EA,B19037A_023MA,B19037A_024EA,B19037A_024MA,B19037A_025MA,B19037A_025EA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028MA,B19037A_028EA,B19037A_029EA,B19037A_029MA,B19037A_030EA,B19037A_030MA,B19037A_031MA,B19037A_031EA,B19037A_032EA,B19037A_032MA,B19037A_033MA,B19037A_033EA,B19037A_034EA,B19037A_034MA,B19037A_035EA,B19037A_035MA,B19037A_036MA,B19037A_036EA,B19037A_037MA,B19037A_037EA,B19037A_038EA,B19037A_038MA,B19037A_039MA,B19037A_039EA,B19037A_040EA,B19037A_040MA,B19037A_041EA,B19037A_041MA,B19037A_042MA,B19037A_042EA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045EA,B19037A_045MA,B19037A_046EA,B19037A_046MA,B19037A_047MA,B19037A_047EA,B19037A_048EA,B19037A_048MA,B19037A_049EA,B19037A_049MA,B19037A_050MA,B19037A_050EA,B19037A_051EA,B19037A_051MA,B19037A_052EA,B19037A_052MA,B19037A_053MA,B19037A_053EA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056EA,B19037A_056MA,B19037A_057EA,B19037A_057MA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060EA,B19037A_060MA,B19037A_061MA,B19037A_061EA,B19037A_062EA,B19037A_062MA,B19037A_063MA,B19037A_063EA,B19037A_064EA,B19037A_064MA,B19037A_065EA,B19037A_065MA,B19037A_066MA,B19037A_066EA,B19037A_067EA,B19037A_067MA,B19037A_068MA,B19037A_068EA,B19037A_069EA,B19037A_069MA,state
0400000US13,2259369,13909,78848,4141,16443,2175,6977,1369,4881,1266,7642,1592,6363,1503,6687,1487,4652,1091,5155,1194,3686,1108,4572,1046,4932,881,4805,1526,1579,746,215,327,62,106,197,322,722753,10790,35380,3326,22350,2458,26763,3327,30524,3370,26864,2814,35723,3240,35376,3437,41813,3636,32977,3069,64657,4383,84037,4629,106952,5562,68956,3942,37226,3065,37069,2984,36086,2691,897453,8273,54688,3609,29734,3372,31379,2881,33320,2931,34393,3086,33641,2927,33311,3351,34181,3090,31743,2505,70991,4088,93356,4978,123531,5978,86730,4384,56772,4258,71371,3918,78312,3570,560315,5617,35147,2602,43889,3283,45755,2925,41918,3043,38896,3615,38728,2835,33400,2913,30285,2655,24921,2415,45778,3083,48183,2327,53176,3204,30003,2652,17012,1601,16348,1859,16876,1665,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,150317,3477,6845,1073,420,301,263,191,197,150,476,365,514,296,563,345,411,319,328,251,175,191,939,477,1241,661,422,250,453,309,69,111,92,147,282,265,50596,2198,2451,757,1179,555,1263,592,734,390,1378,586,1809,731,1972,720,2401,728,2500,705,4552,1174,5996,1246,9802,1514,5118,1032,3551,960,4014,1080,1876,565,54982,2062,4606,929,1774,577,1746,554,1193,410,1315,664,1117,401,1291,474,2477,781,1174,476,3429,956,5745,1042,7715,1319,6058,1044,4174,864,5282,983,5886,994,37894,1485,1936,578,1570,472,2187,705,2017,586,2220,667,1709,630,1742,612,2141,681,1546,529,2725,726,3943,842,3584,708,3309,728,2067,450,2284,499,2914,668,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,557416,4828,27596,2272,6235,1358,2741,911,2795,986,3334,968,2357,738,2477,939,1166,511,2123,768,709,368,1870,672,688,392,968,576,16,30,109,171,0,190,8,14,183589,3841,9354,1870,6401,1397,7976,1562,9853,1813,9107,1655,11542,1949,11566,2033,10678,1917,9600,1254,16972,2119,25306,2752,25145,2577,13797,2006,5179,1130,5800,1271,5313,1600,207629,3523,13128,1916,6826,1249,7575,1405,9206,1499,9348,1633,12374,2014,8604,1490,9350,1333,9135,1344,17405,2127,23520,2502,29810,2599,19245,2429,12712,2252,9237,1448,10154,1822,138602,3205,9978,1907,13046,1852,12582,1722,11156,1740,9394,1416,10628,1986,7861,1047,9155,1429,6843,1264,12689,1554,11825,1275,10977,1592,5012,988,3086,833,1981,612,2389,721,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3635551,10428,114194,3903,23513,2379,9034,1298,8529,1318,8797,1403,7201,1300,6944,1239,6815,1322,5112,1131,4775,1079,9511,1854,11357,1777,6339,1053,2811,790,1818,568,1125,506,513,388,1150641,9166,49433,3762,25647,2176,34374,2891,44211,3388,39313,2899,51281,3776,44937,3361,50317,3552,46269,2877,98395,4763,139589,6272,179786,6653,130681,5327,70281,3905,74596,4299,71531,3596,1449270,8144,69557,3782,40933,2761,42417,2821,47439,2981,39892,2473,50699,3140,51336,2976,53392,3471,50935,3309,109683,4898,147185,6005,210877,5998,167546,4730,103457,4416,128084,4725,135838,5076,921446,6482,53214,3455,68436,3565,75725,3667,70192,3145,63962,3078,61559,2805,52406,3055,47595,2680,43758,2607,71948,3011,80966,3220,90054,3772,52643,2944,29075,2121,29215,2246,30698,2278,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2158486,9183,93339,4323,16048,2052,8910,1592,8743,1359,8302,1531,7085,1514,8172,1361,4449,833,6494,1301,3929,985,7550,1257,5901,1291,5867,1201,1172,812,307,348,145,162,265,169,668028,7227,34116,2882,21637,2637,24425,2650,30291,2962,33337,2826,35636,2979,31362,2948,37334,3521,34400,3080,63640,3956,90268,4245,103037,4504,60603,3984,29923,2554,22850,2230,15169,1667,859013,6514,46063,2970,31726,2489,33651,2696,32262,2360,33830,2578,40677,3054,38213,3101,40650,2433,35392,2776,80538,4124,100356,4038,128826,4872,85603,3635,49577,3078,42075,2834,39574,2455,538106,4934,26326,2339,39209,2890,52036,2863,44138,2642,42252,2587,40237,2958,37270,2651,34058,2492,30484,2210,47445,2764,47879,2918,44095,2372,20611,1689,11731,1504,10294,1442,10041,1503,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1160552,5719,62059,3371,10208,1526,5793,1345,4686,1041,4700,1121,5266,1102,5406,1144,4244,1022,4306,1031,2425,750,5695,1204,4897,1034,2604,698,1269,782,187,187,253,395,120,137,353074,4289,14332,1733,9871,1446,10898,1498,15098,1963,13472,1781,16173,1650,15502,1655,19946,1878,15013,1657,34071,2620,46901,2489,60239,3616,36162,2709,18813,2201,16157,1997,10426,1272,441644,4712,20888,2245,14878,1599,16909,1830,16019,1688,13806,1377,16959,1471,17921,1744,20673,1894,16111,1413,38840,2545,51751,2760,71687,2759,48693,2569,27180,2453,26052,2005,23277,1894,303775,3019,17390,1382,26688,1892,28320,2080,26841,1965,23844,1742,19956,1793,20126,1935,17223,1556,13633,1268,25730,1601,27500,2000,24380,2074,12949,1395,6941,912,6222,1191,6032,941,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,971872,5618,53087,3216,6536,1206,4695,1076,4808,999,5204,1296,4435,1044,4027,954,4741,1115,3729,974,2557,756,3714,994,4819,1035,2614,710,644,328,244,207,0,168,320,411,309155,4475,14484,1747,10184,1727,10721,1426,12776,1802,14190,1940,17026,1801,13612,1678,16323,2346,14873,1844,29428,2624,40063,2671,49121,3266,29321,2664,15040,1851,11339,1450,10654,1396,368569,3149,19527,1899,12871,1205,10701,1264,13911,1601,13767,1457,16786,1550,16131,1909,14644,1621,13320,1536,29266,1892,41709,2484,55202,2464,38620,2637,25242,2118,22913,2234,23959,1771,241061,2714,13981,1364,18577,1696,20196,1776,19688,1888,17696,1731,16891,1567,13681,1603,12698,1197,11663,1093,21537,1782,22691,1808,21599,1622,10344,1327,5990,932,7043,1098,6786,1048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1524636,7733,70200,3386,16139,2199,6979,1418,6080,1261,5820,1153,5733,1258,5516,1491,4488,1217,3889,1060,3529,964,4227,1101,4166,1154,2877,842,425,376,157,190,166,174,9,15,463774,6051,36478,2724,20383,2278,18681,2048,24727,2577,23127,2226,23100,2518,25123,2865,24586,2421,20470,2367,43309,2619,53289,3265,67704,4251,40099,2967,17752,1888,14820,2071,10126,1325,604372,5468,55779,3411,34944,2701,31560,3147,31684,2848,27880,2287,27421,2308,26222,2317,27489,2151,23310,2314,51508,3189,60945,3483,70942,3887,51172,3247,32129,2794,26763,2240,24624,1777,386290,4450,33649,2406,39678,2469,37281,2636,32922,2343,29253,2378,27514,2204,26116,1952,21793,2198,18459,1659,30097,2162,29286,2276,26982,2062,14489,1300,5638,1010,6656,1000,6477,992,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129510,7373,43139,3188,8372,1638,2118,697,2783,1141,3130,1008,2450,805,3544,941,1777,709,2489,816,2933,883,3788,1103,3746,1008,2428,679,1901,919,710,544,757,586,213,246,358998,5945,18923,2056,12771,1692,13243,1943,14831,2256,15444,1901,14699,2046,15976,1968,17370,2259,16355,2528,29287,2629,38933,3510,54820,4022,39909,3391,22607,2728,20597,1947,13233,1797,440429,4615,30025,2722,16618,2166,17184,2211,18085,1813,17126,1978,19891,2208,16569,2072,18764,2180,15732,1955,31722,2582,45501,2999,56583,3886,47227,3501,29577,2648,30121,2300,29704,2413,286944,4077,20669,2017,25160,2387,25612,2196,24531,2033,20172,2129,20052,1787,16215,1597,15483,1581,14279,1395,21369,2254,22847,1998,22135,2200,13474,1413,7173,1206,7609,1039,10164,1443,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,529425,4737,14231,2001,2307,781,2111,965,1126,449,1213,510,928,498,1127,496,1083,613,839,476,503,307,1232,607,1015,469,487,317,88,109,49,78,123,224,0,159,139859,3273,9918,1533,5192,1062,4915,908,6843,1342,6145,1240,8109,1432,5241,1068,6057,1287,7092,965,14686,1763,17636,1775,21484,2056,12061,1358,5765,1240,4765,1121,3950,1156,226959,3280,13729,1675,12242,1757,9294,1373,9403,1327,10012,1401,12889,1699,8990,1247,10237,1696,9017,1433,20616,2507,22394,2131,33163,2314,20867,1862,11538,1457,11965,1756,10603,1490,148376,2517,10542,1177,15348,1574,13377,1518,11464,1316,11534,1320,10444,1281,9487,1301,8076,1150,7400,1057,10719,1454,12062,1134,13043,1291,6135,799,3648,705,2398,533,2699,632,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1329132,7621,29605,2633,5020,1374,1896,832,1774,636,1540,548,1696,621,1619,600,1117,420,2292,983,1299,526,2782,864,4182,1021,2708,902,748,401,731,530,107,102,94,110,387140,5550,11480,1521,6187,1212,5099,1163,8869,1701,8707,1437,11993,1939,10486,1709,11249,1609,13539,1774,26170,2463,42625,2873,64312,4038,53365,3150,36125,2460,43837,3433,33097,2643,557798,5063,18182,1793,10399,1648,10668,1408,11928,1597,13062,1762,13186,1518,11992,1701,16138,1698,14455,1728,32145,2714,48706,3535,73841,3494,66865,3834,54128,3693,72016,3159,90087,3124,354589,3945,18358,1697,19597,1931,19382,1556,22537,2138,18653,1742,18290,1720,17157,1800,16038,1624,13536,1397,28237,2240,35923,2500,39234,2164,25824,2080,17167,1845,21904,1882,22752,1815,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2122455,9300,44776,2992,6845,1181,3073,907,2100,816,3161,895,2604,985,3665,1032,2057,781,1674,632,1909,548,3058,905,4195,1064,5398,1156,2317,872,1426,682,506,235,788,464,611966,7505,26708,2928,13577,1892,13752,2129,13969,1923,14344,2145,19267,2585,16438,2292,21136,1924,18437,2438,44477,3747,64074,3766,92425,4963,76535,3937,54268,3375,63695,3223,58864,2974,895169,5941,39711,3391,33022,3034,26106,2444,25184,2591,22527,2234,24796,3039,21176,2196,23603,2171,26037,2332,51949,2966,71181,3703,118087,4659,105705,4380,81325,3982,99039,4072,125721,4776,570544,5334,34823,3152,46983,2790,46674,2950,43662,3129,34697,2608,34377,2489,27735,2495,25545,2311,21981,2028,43158,2883,50248,2819,54580,3341,33312,2529,23308,2054,23184,2094,26277,2020,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3123350,11151,112711,4405,20599,2258,10042,1589,10100,1580,10269,1522,10155,1369,9311,1766,7217,1329,7028,1291,5277,1232,7096,1187,7405,1255,5138,1155,1742,681,746,419,471,354,115,117,870305,8035,43769,2887,30502,2628,33504,2394,38814,2920,34813,2686,43911,2981,38546,2485,45586,3240,39522,2820,79144,4064,110782,4665,132924,4634,84829,3853,44980,2647,40416,2503,28263,1841,1300304,6939,77240,4097,47308,2918,47245,3367,51316,2517,52584,3208,56915,3119,54894,3292,55507,3203,50094,2576,105154,4645,145537,4823,187122,5820,133341,4016,81736,3599,79745,2908,74566,3796,840030,4434,44884,2601,59133,2791,70681,3057,70596,2955,64283,2472,63393,2527,55433,2553,52858,2504,46597,2597,75102,2926,78803,3440,68636,2746,35998,2292,18968,1750,16994,1378,17671,1472,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1887884,6743,70331,3032,8348,1406,5880,945,5525,936,5438,1159,5812,1112,4740,854,6083,1070,4874,1002,3502,852,5977,1116,6105,1215,4496,899,1973,593,1073,583,433,226,72,80,585835,5660,17849,1917,11735,1473,12656,1475,16624,1708,18518,1975,22837,1931,22928,2400,24251,2136,22916,1892,51310,2843,73971,3423,102026,3875,73365,3349,45632,2961,37339,2145,31878,2411,766909,4858,28200,2156,22629,1479,21744,2104,21617,2040,22434,1758,24538,1941,26145,2183,28481,2188,27034,2090,56445,3044,85078,3164,118229,3911,91377,3401,60109,2803,65776,3143,67073,2971,464809,3474,26944,1841,35676,2502,35390,2207,38247,2227,34312,2479,29983,1522,28078,1720,24861,1518,22743,1856,41225,2364,44999,2250,46680,2439,21805,1430,11876,1257,9463,886,12527,1303,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,681180,6542,21963,2242,5117,1210,1524,670,1378,529,1812,608,2265,751,1519,756,1236,577,1820,896,1098,548,1330,684,1124,529,1413,624,244,243,25,45,0,206,58,102,197637,4942,11323,2167,6602,1380,8136,1524,9867,1739,8430,1757,10456,1599,10690,2134,12382,2012,8065,1515,18234,2336,24398,2187,28363,2416,18687,2562,9244,1680,7865,1427,4895,1307,264503,4215,20491,2488,13316,1790,10701,1913,12734,2046,10583,1620,12352,1791,11979,1623,12807,1705,10178,1677,21630,2076,28290,2802,36857,2638,25276,2523,13873,1927,12278,1439,11158,1533,197077,3171,13533,1896,17582,1871,20472,2024,16311,1686,15160,1578,13525,1508,12861,1659,10936,1645,8981,1314,14699,1744,15477,1559,17262,1747,7898,1272,5214,938,3065,778,4101,733,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1986239,10271,82757,3995,17579,1798,8645,1528,7274,1394,5957,1326,6725,1459,6778,1129,5717,1361,4737,1309,4197,1109,5766,1171,4606,1056,3822,1017,754,520,142,149,58,85,0,181,606983,6663,33386,2948,18797,2058,19847,2138,24838,2560,27972,2696,36865,3300,29753,2741,31317,3173,27216,2560,59569,3251,78775,4137,93069,4476,54787,3445,29408,2450,24964,2239,16420,1671,773515,5745,50627,3636,31945,2558,26591,2332,34097,2466,34725,2574,34366,2763,35062,2633,33560,2362,29839,2383,65166,3006,85822,3750,109853,4595,71460,3875,46477,3158,44134,2459,39791,2601,522984,4176,33967,2373,41575,2857,49493,2919,45732,2694,40219,2542,37037,2463,33872,2064,29191,1983,25513,1929,43721,2888,44441,2621,44096,2560,21743,1972,11596,1430,9980,1182,10808,1353,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
