GEO_ID,B17011_001E,B17011_001M,B17011_002E,B17011_002M,B17011_003E,B17011_003M,B17011_004E,B17011_004M,B17011_005E,B17011_005M,NAME,B17011_001EA,B17011_001MA,B17011_002EA,B17011_002MA,B17011_003EA,B17011_003MA,B17011_004EA,B17011_004MA,B17011_005MA,B17011_005EA,state
0400000US01,1774050000,88910261,473057700,42880349,1300992300,68203243,143732100,25535760,1157260200,67130934,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,130508800,21207893,48481500,13866417,82027300,17784071,23852200,8304808,58175100,14220168,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2252329800,83299735,845624500,52876668,1406705300,72942224,265278300,38279424,1141427000,66640470,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,969917600,52992814,323800300,30842020,646117300,43014135,91289300,17994220,554828000,39456034,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,10535777900,192330387,4157765300,138799395,6378012600,179952412,1112744700,61865275,5265267900,164603098,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1011341800,60650877,355307200,30776943,656034600,53784800,93533800,20101171,562500800,47918587,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,638161300,55161453,176870800,27512509,461290400,48237030,70880600,19341315,390409800,45514722,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,192123300,26019866,46223100,11721452,145900100,24228614,23160900,8201678,122739200,22487431,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,175690600,27073565,18434600,5876155,157256000,26028681,19003000,8687675,138253000,23754927,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,5317370700,168900473,1933219900,97208871,3384150800,116119793,525304400,40627363,2858846300,109426841,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3457708200,115154099,1011745200,62082983,2445963000,105694496,332787500,38878712,2113175600,99485503,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,239919400,25835354,103943800,16750813,135975500,20284784,27860000,11820561,108115600,17622194,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,377337000,37878147,161138200,19793940,216198800,32278138,39540900,12591499,176657900,29687813,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3261158600,100803535,937497400,48340931,2323661200,77363663,315245400,38724078,2008415800,68451402,Illinois,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1737527000,73624463,492992400,42716315,1244534600,67397527,182674700,22871637,1061859900,58076284,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,590463300,40165600,205190600,26413243,385272700,33053322,63999900,13192039,321272800,33336878,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,640758200,42232600,225831400,26726120,414926800,36743398,64036500,14900238,350890300,35421285,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1556103100,76413386,546413600,46894144,1009689400,56715645,182639500,31833375,827049900,50704823,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1637521400,82190796,389999100,40155577,1247522300,67729713,135290700,20654551,1112231600,66986099,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,302970400,28471497,85212900,14407173,217757500,25280332,39530500,12377406,178227000,24151879,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,969995200,72636292,273042400,32156610,696952900,57734079,108515100,17672525,588437700,54171343,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1258217500,73114970,336995100,33779505,921222300,59898273,114373900,22744566,806848400,53718821,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2805060500,87901166,879728800,49796103,1925331700,77264731,324941700,32350229,1600389900,72832199,Michigan,null,null,null,null,null,null,null,null,null,null,26
