GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001MA,B09002_001EA,B09002_002EA,B09002_002MA,B09002_003EA,B09002_003MA,B09002_004EA,B09002_004MA,B09002_005MA,B09002_005EA,B09002_006MA,B09002_006EA,B09002_007MA,B09002_007EA,B09002_008EA,B09002_008MA,B09002_009EA,B09002_009MA,B09002_010MA,B09002_010EA,B09002_011MA,B09002_011EA,B09002_012MA,B09002_012EA,B09002_013EA,B09002_013MA,B09002_014EA,B09002_014MA,B09002_015MA,B09002_015EA,B09002_016MA,B09002_016EA,B09002_017MA,B09002_017EA,B09002_018MA,B09002_018EA,B09002_019EA,B09002_019MA,B09002_020EA,B09002_020MA,state
0400000US13,2162476,13297,1397506,21744,209076,7314,151034,6655,78561,4989,488498,11154,470337,12066,764970,20148,144642,10363,24226,3056,17503,2708,7198,1517,48946,4801,46769,4623,620328,18957,77493,5237,62169,4449,34990,3348,217526,8992,228150,10674,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,236363,5445,174903,5728,30988,2264,19111,1643,8635,1347,62265,3214,53904,2953,61460,4643,15655,2818,2626,1012,2075,851,1040,551,5086,1181,4828,1061,45805,4161,7825,1708,3808,982,1988,626,17025,2524,15159,1822,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,394454,4261,301207,7656,47652,3041,33032,2766,16175,2109,106776,4816,97572,5017,93247,7022,28462,4980,3193,961,3721,1213,1653,746,9217,2109,10678,2528,64785,5165,7452,1546,5481,1203,3218,972,22320,2657,26314,3019,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2645468,10110,1851973,20140,283136,6328,198581,6158,100640,4891,628222,11367,641394,9239,793495,17859,174618,9824,30704,3086,19100,2326,10268,1713,54448,4665,60098,5083,618877,15391,79835,3873,62317,4796,34058,3662,209685,8028,232982,8477,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1395798,9539,936871,14743,139841,5337,97940,4438,52846,2922,314590,7792,331654,8148,458927,13590,108590,8326,19056,2490,12226,2411,6222,1481,34536,3962,36550,4056,350337,12246,51512,3635,37219,3149,18219,2197,116542,5551,126845,7041,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,667160,4399,487611,8007,77149,2903,53092,2316,27221,2081,166363,5339,163786,4382,179549,8545,54497,5179,9039,1354,6041,1405,2120,756,18182,2566,19115,2633,125052,7613,17182,1901,13472,1686,6995,1354,43708,3306,43695,4188,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,650072,5643,468265,9347,75369,3438,52067,2899,28191,2247,156198,5253,156440,5140,181807,9246,50303,4575,9269,1843,4996,1105,3064,955,16642,2662,16332,2308,131504,8959,20565,2772,15286,2242,8641,1652,42877,4522,44135,4277,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,867656,7369,594240,9776,91247,3935,63572,2792,32650,2592,201601,5517,205170,5563,273416,8863,66007,5116,13933,2392,5993,1330,3379,984,21393,2531,21309,2208,207409,8593,28493,3130,26271,2684,13147,2258,71047,4205,68451,4815,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,951992,10224,549353,13551,86019,4790,60055,3926,33346,3483,191309,8311,178624,7130,402639,11356,71142,6138,12244,2275,9531,1926,4516,1159,23199,3425,21652,2867,331497,11171,48434,4095,33523,3516,19624,2547,113235,6183,116681,6161,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,228987,2970,154385,5687,20109,1833,15257,1268,6875,1181,54447,3284,57697,2863,74602,5370,22413,2881,4370,1086,2279,877,862,475,7758,1577,7144,1413,52189,4683,7021,1320,5611,1161,2594,702,17455,2359,19508,2506,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1178990,8247,805045,14524,128340,3907,91238,4028,40605,3095,267210,8223,277652,7576,373945,12751,86068,8240,14076,2800,9391,1968,6384,1507,29571,3950,26646,2791,287877,11669,33531,3101,28700,2984,16246,2259,99076,6212,110324,6491,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1260277,6676,899102,13668,141777,5246,96570,3843,46067,3853,297575,7567,317113,8097,361175,13680,67755,5740,12043,1958,8484,1607,2843,849,21252,2646,23133,3280,293420,13095,35106,3713,28387,2989,15939,2319,100025,6407,113963,7338,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1981075,9729,1338989,15114,196766,5591,136288,4182,73477,3869,448808,8352,483650,8088,642086,14832,155341,7970,27119,2998,15551,1869,7841,1496,51048,3863,53782,4044,486745,14272,67527,3533,46962,3744,24602,2968,166259,7625,181395,7255,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1183780,6294,877225,10513,143326,3886,100008,3280,46299,2602,298559,6518,289033,6260,306555,11099,84671,5760,12741,1789,9790,1615,4992,1165,29504,2567,27644,3294,221884,9928,29423,3396,22510,2185,12337,1821,78105,4225,79509,5203,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,603527,9171,354105,10011,54803,3509,34151,2784,19332,2318,122010,5760,123809,5601,249422,10514,46536,6014,7109,1529,6801,1797,3094,1156,15026,2902,14506,2905,202886,9574,25132,2829,23490,2700,12725,1872,67458,5296,74081,5130,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1225868,7199,840452,11959,131232,4366,92724,3783,42193,3495,285785,7285,288518,7061,385416,12209,92619,7105,14759,2228,9864,1842,3470,922,32499,3737,32027,3422,292797,11230,42452,3814,29860,3176,16495,2172,101163,5646,102827,5762,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,201117,3605,146077,5035,23800,1565,16514,1470,9009,1496,49691,3040,47063,2513,55040,4561,19802,2861,2369,781,2077,734,1671,674,7306,1493,6379,1069,35238,3530,4985,1125,3036,717,1746,584,12248,1850,13223,1919,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,429708,4116,314334,6042,52741,2653,35041,2135,18067,1842,109269,3675,99216,3155,115374,5668,26448,3055,3988,1039,2162,771,1019,452,9232,1736,10047,1541,88926,5370,13258,1769,10648,1506,4530,1195,31230,2849,29260,2743,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,583424,6014,376893,9432,53220,3246,40183,3163,20980,2057,131314,5615,131196,5962,206531,9700,63282,6640,10540,2076,7513,1543,4442,1396,18736,2847,22051,3200,143249,8575,23171,3537,15510,2097,6577,1515,51515,4193,46476,3989,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,243194,3580,174397,5528,24442,1965,17109,1460,9076,1141,59854,3588,63916,3281,68797,5491,19448,2774,3092,785,2119,726,895,467,5990,1554,7352,1908,49349,4578,4308,926,6933,1469,2653,922,16396,2730,19059,2516,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1806062,10590,1303981,13500,195072,5130,144448,5119,69472,3745,449485,8455,445504,8339,502081,13642,105790,6965,20424,2924,11791,1948,6051,1371,32232,2986,35292,3353,396291,12326,51199,4881,38684,3705,19367,2329,130525,6585,156516,6953,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,423961,5445,267884,8577,41484,3033,31151,2409,14569,2095,91573,5206,89107,5410,156077,7860,39162,4836,6252,1510,3234,1100,2718,900,14780,2520,12178,1990,116915,6682,18724,2424,12502,2145,6483,1469,37761,3352,41445,3315,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3687746,13995,2507876,18268,404134,8710,295916,8174,131926,4824,850138,11009,825762,12027,1179870,18456,239401,10846,41448,3391,29500,3334,12808,1839,71400,5014,84245,5739,940469,16363,122701,6363,100222,5896,48786,3846,313206,7878,355554,9654,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2011689,11072,1343700,17365,204448,6157,144486,5678,75305,4591,459628,10443,459833,9852,667989,16455,149887,9054,25185,2913,14479,2243,7904,1776,50281,4676,52038,4426,518102,15165,66434,4261,54415,4295,30458,3105,186578,8334,180217,7529,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,153041,2191,111699,4131,19207,1439,13060,1407,6803,1219,39462,2433,33167,2041,41342,3809,12652,2636,1965,591,1211,520,932,551,5009,1403,3535,999,28690,3910,5185,1274,4056,982,2022,696,9139,1796,8288,1416,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2331195,10530,1522837,15125,225841,5770,160537,5365,79277,4372,523259,10759,533923,9710,808358,16672,174508,8871,30325,3587,17606,2230,8413,1309,57578,4649,60586,4276,633850,16373,92795,4830,67124,3885,35185,3159,214236,8677,224510,7652,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,821208,6231,558324,7843,90642,3134,61883,2634,30254,2590,192184,4797,183361,4760,262884,7677,64609,4711,11674,1464,6066,985,4315,880,21433,2343,21121,2321,198275,7464,30716,2261,20160,1911,12562,1658,68677,3946,66160,3227,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,761692,6817,532016,12178,81706,3842,60375,3328,30153,2872,183115,5849,176667,6919,229676,10745,59031,5482,9980,1954,5597,1438,4277,960,19064,2628,20113,3271,170645,9658,23852,2116,15472,2413,10241,2110,58524,5065,62556,5405,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2392257,12002,1641548,16958,244452,6163,175667,5704,82230,4012,554563,8910,584636,8651,750709,16143,169750,8806,31626,3406,16767,2560,8401,1759,53229,5221,59727,4046,580959,14295,76147,5679,59443,4347,29210,2950,201996,8678,214163,7496,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,193614,2736,123239,4527,17357,1633,14020,1700,5827,1011,39674,2713,46361,2431,70375,4289,14408,2586,2150,767,1990,969,852,469,3982,1269,5434,1486,55967,4395,7115,1408,5690,1253,2939,787,20221,2409,20002,2041,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,923279,9871,571511,14151,86467,4996,66186,3730,33113,3064,195464,7755,190281,6946,351768,13316,61108,6216,8252,1691,6511,1662,3383,1075,22002,3372,20960,3012,290660,12006,40444,4336,30326,3820,16322,2333,103688,6453,99880,6014,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186604,3192,136841,4336,23041,1704,15848,1519,7365,1085,45823,2600,44764,2551,49763,3818,13329,2335,2659,895,1562,665,606,397,5079,1229,3423,743,36434,3500,5534,1076,4501,1111,1638,535,12268,1578,12493,1703,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1286101,8373,859409,14228,132695,5454,91856,4294,45399,3776,294698,7547,294761,7510,426692,14427,82858,5584,14441,2451,9810,1694,3732,1049,27110,2984,27765,2735,343834,13086,48191,4011,33995,3274,19893,2607,114117,6365,127638,6539,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6139628,21056,4226820,38454,656002,12537,476738,9886,232017,7897,1444239,20550,1417824,20546,1912808,31252,392189,15667,71768,5880,43034,4447,22877,2799,128791,8446,125719,7010,1520619,29326,205262,9685,157375,7244,84234,5011,540793,15313,532955,14147,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,827950,6210,691311,9824,115135,3548,78711,3446,40526,3333,241616,5677,215323,5625,136639,8866,35807,4729,4641,1430,3156,986,2051,866,13981,2448,11978,2115,100832,8267,11636,1941,10649,1588,4961,1570,34373,4093,39213,3561,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,109550,1734,74109,3067,11483,1099,7746,904,3968,769,24007,1583,26905,1946,35441,2971,10407,2241,1441,747,944,504,562,489,4227,1193,3233,880,25034,2674,2819,836,2846,818,1345,471,8859,1351,9165,1479,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1655286,9887,1205031,16085,192280,6509,136383,4767,63801,4457,408682,8989,403885,8136,450255,15444,94651,6616,18474,2488,10145,1875,5325,1376,28802,3410,31905,3057,355604,15874,45614,3871,34670,3174,20484,2519,128404,8138,126432,7428,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1428751,9233,1043862,15272,168684,4907,119930,4592,61816,3981,355770,7920,337662,8573,384889,11953,102570,7790,17052,2357,10661,2172,4965,1059,33666,3818,36226,3471,282319,11495,39658,3744,29196,3306,13878,2048,101016,5656,98571,6470,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,322340,4646,219210,7139,33147,2464,23231,2493,11652,1627,72066,4264,79114,3733,103130,5808,28240,3653,4685,1305,3024,959,1070,452,10424,2154,9037,1601,74890,5250,10825,1742,9491,1805,2995,719,24201,2956,27378,2681,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1192144,5990,827826,9563,127310,3561,89192,3180,44390,2398,284182,5681,282752,5239,364318,9616,102886,5849,16928,1738,11831,1879,6104,1341,35646,3350,32377,2890,261432,8979,32397,2357,27544,2548,13159,1749,89214,4973,99118,4597,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,123808,2680,93220,3944,15466,1385,11624,1616,5051,1037,33157,2575,27922,2172,30588,2904,10047,1909,1420,640,639,358,814,563,3063,995,4111,1260,20541,2732,3073,959,1736,803,1211,586,7927,1540,6594,1471,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,646434,6850,289283,11520,33736,2909,26137,2688,14362,2293,95661,6354,119387,6146,357151,11795,68093,6257,11944,2003,9924,2025,4309,1217,21196,3068,20720,2671,289058,11070,32383,3465,27354,3048,12717,1827,101571,5806,115033,6259,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
