GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004MA,B23002A_004EA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009EA,B23002A_009MA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013EA,B23002A_013MA,B23002A_014EA,B23002A_014MA,B23002A_015MA,B23002A_015EA,B23002A_016EA,B23002A_016MA,B23002A_017EA,B23002A_017MA,B23002A_018EA,B23002A_018MA,B23002A_019EA,B23002A_019MA,B23002A_020EA,B23002A_020MA,B23002A_021EA,B23002A_021MA,B23002A_022EA,B23002A_022MA,B23002A_023EA,B23002A_023MA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026MA,B23002A_026EA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029EA,B23002A_029MA,B23002A_030EA,B23002A_030MA,B23002A_031EA,B23002A_031MA,B23002A_032MA,B23002A_032EA,B23002A_033MA,B23002A_033EA,B23002A_034MA,B23002A_034EA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037MA,B23002A_037EA,B23002A_038MA,B23002A_038EA,B23002A_039MA,B23002A_039EA,B23002A_040EA,B23002A_040MA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043MA,B23002A_043EA,B23002A_044MA,B23002A_044EA,B23002A_045MA,B23002A_045EA,B23002A_046MA,B23002A_046EA,B23002A_047EA,B23002A_047MA,B23002A_048MA,B23002A_048EA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054MA,B23002A_054EA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057EA,B23002A_057MA,B23002A_058EA,B23002A_058MA,B23002A_059MA,B23002A_059EA,B23002A_060MA,B23002A_060EA,B23002A_061EA,B23002A_061MA,B23002A_062EA,B23002A_062MA,B23002A_063EA,B23002A_063MA,B23002A_064EA,B23002A_064MA,B23002A_065MA,B23002A_065EA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068EA,B23002A_068MA,B23002A_069EA,B23002A_069MA,B23002A_070MA,B23002A_070EA,B23002A_071EA,B23002A_071MA,B23002A_072EA,B23002A_072MA,B23002A_073EA,B23002A_073MA,B23002A_074EA,B23002A_074MA,B23002A_075EA,B23002A_075MA,B23002A_076MA,B23002A_076EA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US13,4864137,11595,2390128,7292,165195,5207,59096,3931,3905,707,55191,3790,45346,3644,9845,1479,106099,4551,207522,3817,156663,4970,9517,1248,147146,4745,128337,4996,18809,2367,50859,3852,1225661,5453,1073019,8150,17295,2335,1055724,7973,1003789,9617,51935,4493,152642,6521,379033,1602,267593,4319,88,145,267505,4319,255037,4498,12468,1770,111440,4067,152573,3867,51072,3296,49269,3222,1803,601,101501,4013,260144,3624,36618,2663,34887,2611,1731,612,223526,4435,2474009,6358,152851,4452,53311,3522,0,211,53311,3522,41507,3364,11804,2055,99540,4395,189637,4195,132781,5056,958,402,131823,5073,116273,4900,15550,2191,56856,4587,1211440,5556,874598,8559,1307,525,873291,8630,827445,9198,45846,3604,336842,8448,404111,1638,225240,5055,56,96,225184,5087,217773,4880,7411,1434,178871,4832,168380,3974,39786,2901,38362,2901,1424,525,128594,4347,347590,3986,24613,2506,23820,2469,793,367,322977,4316,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,314113,2314,174889,1719,6922,970,3059,766,1081,433,1978,772,1700,733,278,301,3863,995,19574,970,15903,1054,8858,1130,7045,1123,6150,1121,895,445,3671,948,88879,1369,80198,2035,15975,1563,64223,2456,61260,2552,2963,898,8681,1574,28323,467,18553,988,0,181,18553,988,17738,1036,815,327,9770,1020,13561,956,5569,661,5483,656,86,88,7992,832,17630,963,3334,783,3227,766,107,175,14296,971,139224,1731,5824,834,2364,633,26,60,2338,632,1851,607,487,370,3460,703,10306,661,6539,979,1172,408,5367,983,4711,996,656,340,3767,931,66400,1117,46649,1908,1254,416,45395,1915,43363,1821,2032,716,19751,1777,26519,533,17709,1079,0,181,17709,1079,17014,1125,695,378,8810,1032,11509,961,3688,822,3674,824,14,26,7821,896,18666,978,1450,486,1450,486,0,181,17216,925,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1158264,4432,574845,2934,42973,2515,17079,1826,110,164,16969,1826,14415,1755,2554,863,25894,1871,52295,1879,41418,2420,336,144,41082,2401,37636,2402,3446,1004,10877,1855,281347,1768,248283,3345,2373,1115,245910,3465,234443,3931,11467,2019,33064,2948,91944,1078,64920,2497,63,106,64857,2505,61720,2555,3137,783,27024,2301,39644,1992,10810,1668,9894,1545,916,511,28834,1672,66642,2129,7583,1173,7173,1143,410,325,59059,2250,583419,2514,39171,1977,17304,1977,0,190,17304,1977,15058,2013,2246,805,21867,2015,46272,1612,35170,1972,109,133,35061,1964,32763,2040,2298,793,11102,1597,281979,1825,201970,4568,489,573,201481,4602,194754,4856,6727,1434,80009,4161,96635,855,56051,2255,0,190,56051,2255,53378,2345,2673,903,40584,2346,37880,2087,8854,1219,8670,1214,184,155,29026,1998,81482,2190,6290,1049,6202,1048,88,136,75192,2174,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7548614,16123,3690046,9323,237990,3829,97711,3766,2946,1171,94765,3692,73851,3841,20914,1881,140279,4318,306423,3581,243528,5257,3264,895,240264,5375,214759,5255,25505,2241,62895,3755,1886239,6243,1713740,8969,5283,1104,1708457,9261,1608847,10138,99610,5584,172499,5967,621524,2052,459507,5111,70,89,459437,5115,433177,5507,26260,2381,162017,5370,219269,4205,84107,3527,81576,3478,2531,641,135162,4441,418601,4565,61119,3452,58948,3214,2171,749,357482,4113,3858568,8877,231012,3822,99464,4296,203,246,99261,4253,78365,4105,20896,2164,131548,4042,295874,3459,230068,4069,1040,678,229028,4162,211594,4229,17434,2026,65806,3695,1858035,5773,1472009,10439,503,311,1471506,10410,1393869,10978,77637,4638,386026,9290,643879,2055,410961,5377,0,182,410961,5377,392791,5458,18170,2023,232918,5312,240488,5267,68173,3150,65251,3199,2922,647,172315,4432,589280,5329,44434,2840,43035,2837,1399,517,544846,5360,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4448660,7910,2166701,5078,151493,3485,63848,2852,400,161,63448,2850,50114,3025,13334,1639,87645,3614,194239,2384,153234,4302,0,187,153234,4302,136835,4456,16399,1940,41005,3937,1074758,3379,945630,6766,1228,483,944402,6769,894332,7936,50070,3275,129128,5341,367555,957,259973,3504,0,187,259973,3504,250302,3874,9671,1444,107582,3445,135068,2929,49601,2738,47699,2737,1902,512,85467,3047,243588,3005,34618,2461,33495,2372,1123,349,208970,3187,2281959,4522,145735,3614,61972,2719,0,187,61972,2719,50335,2606,11637,1482,83763,3679,191107,2517,142422,3971,7,12,142415,3970,128661,4235,13754,2271,48685,3597,1073554,2892,831850,7594,55,88,831795,7596,789545,7783,42250,3178,241704,6683,384168,1274,234676,4333,0,187,234676,4333,226425,4315,8251,1372,149492,4448,151365,3237,40197,2354,38651,2385,1546,554,111168,3782,336030,3402,27794,2130,27207,2136,587,363,308236,3720,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2277745,3438,1115525,2215,77061,2406,36870,2187,0,155,36870,2187,32318,2165,4552,811,40191,1962,102446,1732,86347,2457,41,40,86306,2454,78263,2934,8043,1314,16099,1926,532748,1825,486845,3487,1528,1001,485317,3717,467207,3918,18110,1993,45903,2931,193855,708,148117,2118,0,155,148117,2118,143919,2287,4198,779,45738,1944,68969,2077,27335,1825,26789,1832,546,290,41634,1847,140446,2134,21267,1642,20982,1640,285,165,119179,2674,1162220,2348,77324,2526,43166,2764,0,155,43166,2764,38342,2600,4824,962,34158,2438,95454,2181,80989,2848,0,155,80989,2848,76029,2924,4960,1227,14465,1706,524129,1506,439853,4208,176,160,439677,4215,426113,4247,13564,1590,84276,3999,196314,636,135112,2554,0,155,135112,2554,131782,2582,3330,735,61202,2445,75931,1917,23651,1395,23227,1340,424,290,52280,2049,193068,2037,15771,1603,15274,1549,497,414,177297,2024,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1949751,4447,957765,3209,68459,2338,30299,2159,477,506,29822,2120,25327,1880,4495,885,38160,2123,91107,2106,71169,2823,3459,875,67710,2900,61587,3007,6123,1176,19938,2469,468813,2592,422144,3755,8582,1567,413562,3948,396566,4602,16996,2142,46669,3119,159614,987,120389,2855,94,117,120295,2865,115913,2757,4382,980,39225,2548,57999,2198,24722,1532,23797,1480,925,498,33277,2154,111773,2212,16993,1474,16634,1442,359,178,94780,2160,991986,2972,64581,2870,32424,2558,23,38,32401,2559,28105,2205,4296,1081,32157,2114,83610,2336,66743,2609,309,248,66434,2554,62519,2716,3915,984,16867,2258,463345,2057,359472,4786,521,326,358951,4771,345179,4882,13772,1813,103873,5034,165501,1021,109994,2764,0,168,109994,2764,107694,2756,2300,639,55507,2836,61511,1995,19066,1545,18729,1532,337,199,42445,2004,153438,1973,13662,1057,13359,1065,303,259,139776,2068,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3109783,4254,1513399,3493,99409,3416,42952,3021,1367,616,41585,2904,34986,2758,6599,905,56457,2814,134672,2652,106433,3693,3867,733,102566,3624,89327,3665,13239,1928,28239,2854,757029,2329,618385,5483,4455,834,613930,5502,573880,6272,40050,2659,138644,5554,253663,606,153253,3585,91,148,153162,3613,146649,3587,6513,1218,100410,3430,97290,2754,27700,2340,26422,2214,1278,621,69590,2980,171336,2775,22459,1849,21695,1806,764,342,148877,2829,1596384,2895,93498,3012,39014,2658,0,185,39014,2658,31563,2598,7451,1116,54484,2988,126266,2327,94103,3039,126,200,93977,3037,83148,3082,10829,1758,32163,2518,763143,2029,547121,6037,397,312,546724,6079,513648,5650,33076,2609,216022,5671,271359,610,136248,3701,0,185,136248,3701,131761,3730,4487,1006,135111,3601,110360,2863,24977,1727,24199,1723,778,550,85383,3070,231758,2968,14941,1368,14622,1368,319,203,216817,2830,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2363083,5209,1158548,3841,72749,3973,26343,2404,705,506,25638,2404,19372,2158,6266,1457,46406,3201,97468,3276,72839,3709,1964,621,70875,3643,64296,3596,6579,1685,24629,2951,587119,3152,505010,5198,7137,1423,497873,5547,476386,5972,21487,3140,82109,4340,193891,736,134338,3027,107,132,134231,3042,128899,3226,5332,1285,59553,3009,75656,2723,27172,2075,26682,2073,490,287,48484,2538,131665,2735,23222,2079,22599,2047,623,340,108443,3018,1204535,3194,66454,3072,23655,2221,57,81,23598,2218,18592,2263,5006,1278,42799,3014,95934,2725,66045,3188,342,300,65703,3226,60116,3512,5587,1512,29889,2150,580376,2673,413013,5794,897,542,412116,5897,391410,6497,20706,2512,167363,5429,201856,1057,109592,3101,0,201,109592,3101,106177,3040,3415,907,92264,3211,78914,2980,20494,1656,19980,1619,514,284,58420,3105,181001,3165,14971,1565,14503,1555,468,273,166030,2662,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1054724,1679,510191,1780,30338,1217,13960,1397,0,159,13960,1397,11693,1276,2267,623,16378,1673,37677,706,31779,1124,441,335,31338,1116,27284,1536,4054,1010,5898,928,237193,1256,205801,2855,958,488,204843,2913,192607,3262,12236,1689,31392,2571,97121,232,68217,1916,47,75,68170,1917,65498,1980,2672,575,28904,1912,40243,1663,14772,1532,14282,1453,490,269,25471,1344,67619,1599,8840,961,8560,929,280,235,58779,1678,544533,1203,29226,1187,15258,1494,0,159,15258,1494,13594,1488,1664,419,13968,1424,35176,856,27417,1450,0,159,27417,1450,24993,1681,2424,847,7759,1418,245160,794,192542,3126,75,92,192467,3108,184089,3371,8378,1338,52618,3079,104390,669,66707,2001,0,159,66707,2001,64499,1951,2208,516,37683,2115,40690,1489,12177,1217,11956,1185,221,138,28513,1705,89891,1534,6717,837,6533,812,184,150,83174,1515,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2821543,9858,1372820,5876,84321,2548,33524,2518,1624,526,31900,2589,25047,2242,6853,1449,50797,2981,107705,2267,82654,3364,4274,904,78380,3466,69506,3630,8874,1292,25051,2289,688748,4392,633077,5858,8745,1230,624332,6084,598421,6486,25911,2463,55671,3491,238654,1299,183762,2851,110,111,183652,2859,176670,3043,6982,1041,54892,2907,88578,2885,38861,2271,37531,2209,1330,469,49717,2457,164814,2867,27927,2004,27203,1968,724,263,136887,2963,1448723,5437,81897,2830,33642,2375,606,255,33036,2397,28350,2147,4686,1001,48255,2537,104993,2358,80287,3039,949,557,79338,3048,72844,3031,6494,1463,24706,2224,689445,3640,561681,4983,1702,549,559979,4921,531068,5510,28911,2476,127764,4442,250111,1210,168337,3406,41,67,168296,3411,161495,3497,6801,1144,81774,3448,97171,3003,33622,2344,32655,2287,967,427,63549,2787,225106,3407,20302,1809,19844,1837,458,239,204804,3086,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4468529,9846,2139749,5821,140770,3133,58477,3057,48,107,58429,3056,47441,3085,10988,1821,82293,2993,180643,2009,137980,4649,577,499,137403,4652,121170,4942,16233,2370,42663,4307,1055228,4224,953892,5811,2654,1057,951238,5799,898065,7145,53173,3982,101336,4409,370288,1255,284253,3999,45,74,284208,3994,269937,4040,14271,1779,86035,4132,136293,4169,60265,3391,57418,3408,2847,744,76028,3060,256527,3992,43413,2953,41292,2910,2121,732,213114,4553,2328780,5893,139696,2609,66864,2902,24,56,66840,2905,58498,2870,8342,1645,72832,3172,181330,1745,146265,2971,110,128,146155,2963,134622,3300,11533,1781,35065,2795,1088056,4249,895312,8330,143,156,895169,8373,850700,8948,44469,3501,192744,6892,397488,1471,282675,3967,0,198,282675,3967,271624,4278,11051,1699,114813,4073,151226,3807,53774,2678,51811,2645,1963,553,97452,3435,370984,3874,34609,2519,33232,2465,1377,653,336375,4072,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6401183,7436,3136368,4351,208168,3043,88701,3218,0,165,88701,3218,69276,2952,19425,1985,119467,3304,274230,1700,216274,4025,280,257,215994,4035,190152,4355,25842,2074,57956,3734,1496977,2743,1315149,6896,1774,499,1313375,6964,1235497,8272,77878,4011,181828,5820,564408,989,365641,4840,0,165,365641,4840,347731,4929,17910,1755,198767,4734,205379,4266,56897,2668,54289,2771,2608,590,148482,4107,387206,4193,42333,1966,41210,1926,1123,365,344873,3874,3264815,4634,197017,2962,90162,2972,0,165,90162,2972,73395,3002,16767,1582,106855,3373,261151,1903,206012,3634,167,191,205845,3650,186376,3951,19469,2166,55139,3735,1481074,2868,1137984,8032,532,305,1137452,8110,1071940,8933,65512,3445,343090,7528,586631,996,332505,5025,0,165,332505,5025,319669,5077,12836,1688,254126,5084,217060,4135,48634,2553,47499,2491,1135,463,168426,3893,521882,4130,31959,1754,30609,1676,1350,470,489923,4054,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3744919,5951,1842963,3917,116289,2239,59049,2115,0,141,59049,2115,51004,2217,8045,1151,57240,2536,145355,1524,121928,2767,54,46,121874,2768,112693,2916,9181,1444,23427,2534,924340,2687,855629,4318,1886,714,853743,4432,821893,5099,31850,2415,68711,3950,326039,729,248507,2780,0,141,248507,2780,239823,2803,8684,1057,77532,2853,113968,2331,41255,1961,39753,1959,1502,390,72713,2498,216972,2336,29505,2187,28583,2118,922,340,187467,2446,1901956,3335,112789,2446,66774,2871,0,141,66774,2871,59429,2909,7345,1017,46015,2519,141853,1697,120650,2970,83,98,120567,2950,113861,2950,6706,1267,21203,2232,906665,2135,777294,4827,103,81,777191,4838,755106,5147,22085,1935,129371,4417,330912,965,227784,2829,0,141,227784,2829,222405,2680,5379,924,103128,2635,119972,2594,36243,1720,35509,1701,734,276,83729,2397,289765,2637,22026,1738,21602,1680,424,255,267739,2619,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
