GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002MA,B20004_002EA,B20004_003MA,B20004_003EA,B20004_004MA,B20004_004EA,B20004_005EA,B20004_005MA,B20004_006EA,B20004_006MA,B20004_007EA,B20004_007MA,B20004_008MA,B20004_008EA,B20004_009MA,B20004_009EA,B20004_010MA,B20004_010EA,B20004_011EA,B20004_011MA,B20004_012EA,B20004_012MA,B20004_013MA,B20004_013EA,B20004_014MA,B20004_014EA,B20004_015MA,B20004_015EA,B20004_016EA,B20004_016MA,B20004_017EA,B20004_017MA,B20004_018MA,B20004_018EA,state
0400000US13,33708,547,20061,475,26197,354,31393,240,48679,1083,61176,590,39438,702,22079,492,30833,340,38464,1275,60622,757,80181,2371,29485,522,15140,588,21178,470,26429,368,40749,582,52086,543,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,37399,519,23579,1635,30509,502,36132,588,49725,1719,62707,3262,41742,536,25514,3029,33182,2710,41022,709,55980,2998,77114,5240,32301,437,22155,1882,26388,802,30923,632,42659,3222,52559,2643,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,30478,425,22514,1259,24752,1061,28029,1221,41423,1403,56784,3956,36981,741,27450,1785,31192,878,36384,1058,53086,4278,71894,6848,23001,786,15502,1389,18192,1584,21903,685,33157,2343,45821,4775,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,38097,471,21533,340,28847,568,34676,731,51638,299,67863,1556,45485,417,26137,440,35105,567,42120,355,62848,1736,85444,1465,31447,188,16495,440,22196,298,28030,687,42337,442,57390,1094,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,33475,612,21065,494,29174,629,31976,263,44424,1208,57085,1233,40972,289,24977,1261,35780,471,40775,481,55306,1456,68125,3190,27327,301,15571,748,21645,346,26647,412,36787,774,50229,1072,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,36247,322,25178,1072,29741,897,34242,823,46851,797,60464,974,42604,755,30089,1576,36675,661,42257,552,57726,2809,70319,2812,29536,711,18002,1218,21730,463,27208,497,39827,1128,53640,1749,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,35743,349,23067,1595,28063,1098,32063,393,46785,761,54289,1817,42017,466,27659,2075,33778,1895,40589,776,60404,1866,70643,2522,29074,720,16617,1299,21838,590,26201,526,38816,1611,48315,1535,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,31564,262,20244,662,26201,357,30884,414,43798,1525,53222,1708,37309,604,22923,1387,31265,473,38399,1453,53395,2878,64586,3013,26829,388,15003,1195,20291,480,25974,549,36674,1029,48641,1814,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,33355,864,21053,737,27446,734,31702,404,46903,888,56644,2085,42480,1050,27017,1101,39746,1413,42302,1048,60765,1147,76780,3116,26115,365,14146,967,20127,593,25649,453,40688,586,48818,1452,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,32062,401,19375,2172,26240,612,31134,591,40695,1054,54404,2032,37699,1475,21986,2425,31610,817,37261,1495,51305,1877,66297,6093,27498,845,11858,2769,21428,784,26192,708,35255,1399,48462,4204,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,46142,366,25063,1179,32369,393,41041,367,59691,2156,79623,1949,51598,317,28236,1700,37836,1321,48535,1573,70430,1266,95670,2401,40729,449,17396,1297,27511,832,36008,763,50469,707,67177,1364,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,45809,332,23801,1249,32137,383,38355,1059,57451,1518,72212,785,52280,326,29255,2017,40473,555,46778,1024,70247,1452,91095,973,38685,840,19147,1150,25448,548,32387,640,48664,1441,62294,921,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,34548,440,18457,1109,26372,337,31332,203,48731,1188,65473,868,41780,217,22430,1089,32037,340,40680,334,61353,722,80586,1207,27351,241,13077,987,20627,340,25331,351,39311,1065,56148,975,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,40378,216,21937,662,30858,336,36338,411,51226,304,66580,893,46467,421,25878,877,36487,570,43735,1145,61303,631,80370,1989,33225,582,16995,1182,24041,524,30596,309,42415,784,60967,611,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,30933,334,20301,687,26236,675,29733,843,41004,639,50912,959,36465,517,22703,1775,31613,679,37059,877,51444,1337,63078,4797,25617,453,15565,1285,20172,819,23586,1039,35579,811,45976,1846,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,33275,471,20342,649,27080,371,31398,295,44221,1405,55536,1121,40177,377,22690,1194,31903,407,38684,1090,55392,1564,71766,1194,28682,546,16734,640,21322,504,26428,449,37186,660,48565,1020,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,30731,406,20119,4096,25751,833,28274,1194,37487,2162,50584,1418,37334,1014,24256,3000,31807,977,36526,1360,46526,2187,60034,6518,24241,902,13353,1379,20106,1099,22079,821,31197,1058,45027,4092,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35066,465,22122,847,28617,1011,32312,462,43402,1466,56915,1266,41185,406,24540,1036,35060,1414,41305,627,53189,2683,70410,2401,28606,759,17215,2010,21996,546,26380,569,36896,602,51437,1138,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,32363,328,23029,903,29608,959,34121,1348,45505,889,58182,3605,36929,520,25794,661,31723,590,40054,1192,51111,1149,66334,4270,30185,392,19427,1781,25606,898,30204,553,39996,1646,51667,1375,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41105,536,29231,2862,31871,639,38384,1130,51965,1095,65924,2624,50364,673,31813,1726,38871,2519,47399,2925,71237,2267,87685,5793,33639,1507,21804,2695,26351,1114,31589,830,40226,2514,52396,4434,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,45239,329,21808,391,31921,304,40086,558,60575,476,81156,678,52151,306,25461,725,39364,1056,47578,1604,73342,2449,100984,600,37216,356,17166,480,25513,505,32249,337,50857,618,66572,973,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,30897,378,17275,829,25086,826,30299,958,42412,1501,54671,1782,36165,777,21731,1328,30183,1235,36740,1098,50313,2295,70826,3420,25532,658,12169,1117,20284,901,23842,1677,38100,3618,50723,849,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,40339,177,20071,373,29501,555,36359,307,53280,899,70858,446,45068,415,22750,681,33826,1005,42205,305,61969,486,84202,2653,35411,254,16013,292,23937,478,31239,268,47349,828,61997,420,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31932,153,18463,466,26101,349,30684,216,44021,1233,58579,1935,36785,315,20974,499,30377,337,36970,523,54546,1682,76481,1912,28447,399,14516,691,21053,342,26047,380,37537,686,49043,1388,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38635,1429,26212,3579,32599,1917,36363,902,42262,1363,61384,3137,48184,1819,31641,6031,42137,1604,50080,2736,52324,4140,74384,9741,30534,625,16764,2221,22426,1385,27889,1443,38081,2081,51864,2349,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,35199,206,20122,609,28402,399,31815,216,48648,926,62450,870,41427,220,24790,1179,34699,671,39592,860,60084,1084,76178,1312,29396,361,14572,748,21823,260,26861,300,40313,519,55514,886,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,32431,209,20884,569,27380,474,31848,283,43293,1532,53563,2370,40563,318,25371,607,33538,1670,41479,509,55516,1617,70787,2658,26945,344,14280,1326,21460,379,25844,453,36358,564,46114,1044,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,32096,262,20166,875,26075,617,31106,412,42084,748,58547,2544,38007,1092,22516,1768,30527,678,36959,750,53846,3633,74133,4822,27167,446,14532,1365,21598,703,25981,603,33215,1814,49306,1932,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,37024,191,21183,506,30098,187,35141,334,50017,616,65271,857,43588,558,26036,669,36370,338,41979,386,60385,690,81156,1220,30924,157,14541,753,22720,410,29893,552,41185,451,56021,919,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,37479,1102,22770,2479,30605,694,35901,980,49218,3005,70358,2684,42462,1810,26830,1342,36150,1526,41931,1753,59777,3623,80508,5761,31947,569,14737,2578,24713,2117,30953,831,41471,1541,61223,1235,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,31461,271,19107,663,25086,528,31251,345,45253,1282,53066,1813,37072,473,21487,686,30373,522,38886,1395,55365,1649,67058,4857,26711,413,14256,1111,20229,568,25905,531,36374,724,48445,1963,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,32419,630,20706,2109,27443,1120,31865,588,40316,1142,49632,3078,40165,802,26227,3931,32028,844,40933,824,49939,2376,60173,7062,27495,1097,11836,3591,22319,1142,26418,768,34255,1889,42657,2912,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,31536,205,19152,756,25517,390,31094,370,43654,1362,54313,1290,36710,348,21818,658,30622,397,37560,1210,52740,2195,71280,2107,26829,301,14394,952,20471,380,26148,429,37183,752,47439,1474,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,35506,157,20364,222,27038,234,34643,557,51491,262,66552,823,41478,202,24806,463,32215,250,42094,295,63857,2187,85800,1506,28547,369,13995,304,21134,263,27525,436,44446,804,54070,1090,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,35451,350,21854,675,29498,819,32155,535,45861,1092,65096,2332,46479,754,26244,747,36361,967,43089,1952,60794,1062,80366,3087,25151,525,16269,840,22535,914,23338,935,31104,952,50431,985,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,34874,919,24994,4579,29753,1151,31389,887,42228,1366,53258,3489,40798,797,31292,2991,34468,2277,37039,2020,50125,2392,62986,4159,29353,1183,12496,3650,22169,1434,27180,1905,36095,2311,47495,3497,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,41086,219,22944,820,29126,662,35780,458,55797,855,76877,992,49005,911,26862,551,33608,1554,43361,1059,70408,1037,100128,1617,33745,674,17177,753,23218,762,29272,821,45923,818,60773,719,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,40180,301,22799,715,31016,430,35409,507,54844,1511,70746,1053,48534,738,26718,922,37088,723,44598,1681,68110,2609,87151,2451,31302,294,17690,670,23483,886,28369,849,42470,1115,56930,1868,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,31426,348,20404,1598,26671,579,30545,632,40963,937,52574,2116,38840,1533,26245,1421,34337,1694,40065,2732,49127,3340,64051,8088,25344,627,13359,2116,19916,830,25265,1013,35956,1476,49299,2983,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,36134,224,22276,667,30102,249,33699,797,47027,646,60613,659,42157,232,26240,844,35991,402,41767,382,58032,1780,71468,1526,30272,239,16358,1126,23363,615,27544,615,40082,599,53568,1263,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36526,980,25537,3680,30662,1223,32602,2933,43572,2949,61174,1710,47102,2325,32173,5308,42007,2560,45175,4513,53575,5132,70944,5231,27151,1158,14462,3999,21255,1240,25418,1733,36269,3242,55636,3449,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17990,336,10602,554,14524,454,16851,353,24970,774,34807,1292,17536,404,11137,728,15285,377,18051,962,28966,2478,41746,2944,18432,413,9390,1146,12834,658,15859,455,23548,693,31726,872,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
