GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001MA,C24060_001EA,C24060_002EA,C24060_002MA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005EA,C24060_005MA,C24060_006MA,C24060_006EA,C24060_007EA,C24060_007MA,C24060_008MA,C24060_008EA,C24060_009MA,C24060_009EA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012EA,C24060_012MA,C24060_013MA,C24060_013EA,C24060_014MA,C24060_014EA,C24060_015EA,C24060_015MA,C24060_016EA,C24060_016MA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019MA,C24060_019EA,C24060_020MA,C24060_020EA,C24060_021EA,C24060_021MA,C24060_022MA,C24060_022EA,C24060_023EA,C24060_023MA,C24060_024MA,C24060_024EA,C24060_025MA,C24060_025EA,C24060_026EA,C24060_026MA,C24060_027MA,C24060_027EA,C24060_028EA,C24060_028MA,C24060_029MA,C24060_029EA,C24060_030MA,C24060_030EA,C24060_031MA,C24060_031EA,C24060_032MA,C24060_032EA,C24060_033EA,C24060_033MA,C24060_034EA,C24060_034MA,C24060_035MA,C24060_035EA,C24060_036MA,C24060_036EA,state
0400000US13,4466307,22294,1613318,22398,758643,15282,1101894,15530,406842,9793,585610,11954,3099447,23708,905223,18554,511687,12674,874471,15037,304441,9439,503625,11464,177574,6974,87387,5090,20892,2774,40315,3769,18712,2475,10268,1873,265717,9450,166770,7115,34790,2902,44995,3613,6225,1515,12937,2017,668135,16170,375315,12282,122880,6663,101410,4755,30565,2862,37965,3636,255434,10645,78623,4694,68394,5401,40703,3663,46899,4469,20815,2541,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,664180,7810,227022,6738,152657,5834,165301,6308,61834,3897,57366,3473,410574,6977,95053,4109,106698,4737,121384,5503,42930,3262,44509,3301,20717,1970,10299,1307,2578,758,4649,1035,2481,768,710,379,50917,4083,31525,2867,7173,1510,8833,1521,1611,679,1775,624,134009,4713,72803,3641,25098,2628,21773,2258,7371,1276,6964,1122,47963,3562,17342,2133,11110,1711,8662,1513,7441,1705,3408,903,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,726768,8459,242553,7409,133366,5098,170593,7178,86385,5868,93871,5208,489081,9527,120284,5948,90546,4925,131396,7162,66989,4790,79866,5217,32398,3862,15901,2610,2984,911,6210,1233,4863,1467,2440,1117,44728,3345,28069,3013,7105,1365,6684,1197,1269,598,1601,559,105799,5280,56997,4157,20291,2551,18082,1854,4844,1064,5585,1252,54762,3848,21302,2440,12440,1644,8221,1448,8420,1467,4379,989,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6143429,21683,2278161,20218,1065859,15285,1494257,15269,444714,9688,860438,13682,4368900,25176,1338827,14915,727041,13590,1198766,15394,338044,8674,766222,13307,216135,7895,109628,5022,17966,2067,48015,3368,25174,2320,15352,1662,529184,10628,332695,9028,73661,3948,89374,4483,10190,1703,23264,2422,739260,13722,390450,9388,171622,5858,115176,5308,28308,2495,33704,2993,289950,8665,106561,4955,75569,4524,42926,2917,42998,3799,21896,2155,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3087270,14316,1014458,15100,525060,10763,706766,12971,266010,8981,574976,10503,2251494,14601,583329,11668,368709,9654,568289,11505,206083,8062,525084,10552,82301,4691,36942,2938,9602,1959,18009,2116,11192,1717,6556,1435,280276,7937,175817,6664,39712,2881,47653,3025,4545,993,12549,1684,328862,8039,174328,6280,70156,3901,52641,3599,13427,1438,18310,2079,144337,5588,44042,2971,36881,2716,20174,2023,30763,3094,12477,1570,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1593590,9293,558730,10285,258736,6130,369750,7662,149596,4793,256778,6150,1077784,9076,282464,6417,166994,5612,287911,7003,113327,4122,227088,5988,55418,3027,28924,2114,5188,975,12006,1692,5719,814,3581,723,134123,4396,78807,3774,22764,1502,22463,2018,2678,688,7411,1253,215881,6285,123482,5171,37159,2799,34186,2695,10307,1350,10747,1393,110384,4106,45053,2972,26631,2199,13184,1480,17565,1837,7951,1140,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1397854,9549,516302,8822,232797,7342,315648,7967,139022,5210,194085,5678,940727,10820,270361,7880,151712,5964,240413,7408,108235,4474,170006,5594,45037,3248,20982,1937,4888,1105,11841,1652,4715,1048,2611,617,111257,4833,71941,3848,16628,1943,16488,1741,1446,377,4754,1257,215043,6658,119846,4228,37003,2885,35272,2568,12276,1437,10646,1470,85790,4189,33172,2260,22566,2186,11634,1667,12350,1518,6068,970,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1909704,13212,628475,10785,328325,8071,443455,9144,177607,6284,331842,9117,1322100,13609,332181,8328,214077,6773,345457,8560,133367,5838,297018,8697,53860,3969,26705,2336,5509,1118,11928,1925,6575,1220,3143,744,152901,6011,91110,4137,25263,2614,25300,2586,4649,1054,6579,1300,274653,7018,145341,6094,54843,3374,46344,2866,10884,1528,17241,1900,106190,5265,33138,2850,28633,2419,14426,1704,22132,2814,7861,1343,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2018024,13487,651554,12870,394849,10256,478449,12399,232429,7788,260743,8339,1412535,14980,357444,9302,267078,8925,375249,11707,188821,7194,223943,7917,69439,4485,33152,2901,7301,1256,15268,1985,7864,1250,5854,1273,132624,5184,80121,3844,22107,2650,20372,2185,2921,934,7103,1986,288973,8975,145671,6804,64843,5534,50873,3462,12049,1760,15537,1824,114453,6092,35166,3060,33520,3832,16687,1704,20774,2110,8306,1490,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,653189,6948,234143,5567,121586,5568,155024,5882,67924,3430,74512,3944,397418,8766,104619,4473,75293,5028,117120,5438,38807,2736,61579,3598,26939,2248,13397,1680,1738,591,4591,849,5534,1099,1679,555,78386,4445,49040,3313,14719,1904,11544,1412,1008,435,2075,657,91005,4142,50130,2651,17855,1852,14110,1784,4269,1118,4641,1114,59441,3805,16957,1871,11981,1420,7659,1355,18306,1921,4538,842,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2994301,14042,1338363,14870,518961,12914,652000,11422,241191,8027,243786,7892,1800297,15253,619586,10560,335848,10227,467387,10818,181211,7760,196265,7095,96617,4459,50701,3456,10457,1465,19134,2542,11535,1525,4790,1089,292646,9577,193776,7709,39062,3422,43666,3140,6959,1372,9183,2348,661399,12392,418224,9432,97524,5123,101154,4976,21134,2354,23363,2306,143342,6015,56076,3742,36070,3472,20659,2346,20352,2302,10185,1357,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3470655,19542,1550682,16479,619507,12512,756978,14342,241155,6921,302333,8901,2289971,21066,861834,11941,408014,10615,589472,13522,168152,6137,262499,8396,101713,5735,51950,3360,11385,1948,19855,2408,13357,2193,5166,1171,434657,10579,300515,9024,62105,3383,56052,3899,6177,1391,9808,1593,426980,10781,246311,7476,87421,4921,63761,4101,15301,1944,14186,2201,217334,7242,90072,4760,50582,3547,27838,2589,38168,3050,10674,1580,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4448034,20901,1567691,17879,797831,12572,1024044,15721,348739,8223,709729,12861,3174087,22120,908041,15562,559072,10345,802079,13501,267188,7581,637707,12057,150697,5408,74711,4157,13474,1431,33436,2543,17405,2047,11671,1231,432131,8527,259570,7076,67396,3595,75593,4560,7403,1336,22169,2215,464033,8106,251567,6977,96384,4161,79472,3560,14227,1332,22383,2003,227086,5814,73802,3591,61505,3527,33464,2808,42516,2226,15799,1902,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2864517,12336,1157237,10473,471917,11410,643658,9628,223556,5774,368149,8680,1925968,13004,631080,9539,315571,9335,497068,9046,162730,5167,319519,8538,112130,4704,56780,2820,9180,1210,21566,1916,16639,1395,7965,1058,321598,6632,204217,5275,52425,3523,46711,2670,3842,739,14403,1719,342782,10035,198871,6487,59402,4733,56418,3574,14776,1272,13315,1594,162039,5547,66289,3441,35339,2252,21895,1973,25569,2069,12947,1290,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1208586,11246,375523,10057,213384,6742,286604,7970,136190,6351,196885,7521,818353,13203,180964,7200,137959,6040,228043,7360,101000,5367,170387,7130,37935,3685,17213,2131,3185,876,8660,1913,4994,1254,3883,1410,68234,4496,39001,3415,10434,1636,12307,2170,2201,803,4291,1213,212189,7893,116207,5953,43747,3325,28406,2263,11268,1895,12561,1898,71875,4795,22138,2605,18059,2497,9188,1861,16727,2494,5763,1244,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2805646,16034,1011269,15978,497941,10491,696747,12667,242343,7306,357346,9132,1912606,13725,549152,11211,325959,8842,545236,9982,180682,7263,311577,8610,84563,4530,44140,3398,7847,1418,17998,1995,9408,1347,5170,1132,305092,8167,185906,5938,51625,4099,46776,3654,5814,1144,14971,1862,342589,7758,178272,6399,75123,4871,58645,3515,16014,1792,14535,1624,160796,6530,53799,3560,37387,2692,28092,2639,30425,2799,11093,1492,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,494622,5533,178413,6087,92881,4242,110371,4445,64784,3373,48173,3185,284541,6283,68664,4042,57545,3781,75941,3709,44830,2820,37561,2793,27251,2493,14266,1819,2433,587,5541,969,3443,798,1568,550,46402,3460,27846,2417,7399,1542,8844,1567,621,334,1692,504,86301,4180,48205,3111,15239,1957,14215,1544,5372,894,3270,907,50127,3676,19432,2420,10265,1500,5830,1149,10518,1599,4082,1075,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,981449,7079,353671,7220,167850,6214,230039,6322,99898,4261,129991,4174,658507,7819,177478,5542,109679,5420,180787,5724,75876,3559,114687,4099,36764,2388,17418,1683,3963,841,7861,1377,4923,826,2599,655,85806,3781,54318,2980,13722,1634,12287,1589,1589,523,3890,1019,137036,5073,76450,3799,26734,2150,21473,2021,7851,1186,4528,772,63336,3265,28007,2236,13752,1207,7631,1018,9659,1185,4287,699,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1298821,11890,358859,8713,358552,9804,347551,8188,108561,5931,125298,5870,991099,12894,211558,7270,297229,9619,285865,7542,88347,5054,108100,5506,37676,3304,19861,2120,5480,1434,8811,1541,1942,536,1582,494,49304,3591,25920,2625,7935,1458,10555,1977,1672,663,3222,1071,153754,6013,80195,4271,31293,2835,27097,2410,7017,1328,8152,1456,66988,4677,21325,2549,16615,2135,15223,1730,9583,1786,4242,1015,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,704847,6802,277701,6492,112873,5699,172036,5663,65897,3272,76340,4369,468950,7726,149971,4796,71740,4413,135109,5198,46435,3061,65695,4099,21715,2312,11793,1707,2057,787,4398,941,2570,763,897,365,75813,3920,47895,3153,12514,1712,11731,1670,1831,677,1842,614,89867,4572,50180,3622,16160,1991,14805,1787,4405,1114,4317,1171,48502,3096,17862,2117,10402,1533,5993,952,10656,1440,3589,1028,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4369952,17577,1799074,16762,739390,15910,1057885,16214,313972,9787,459631,11748,3095010,20918,1098783,15095,522706,13014,845045,14779,233192,8520,395284,11185,167487,7074,89894,5498,14961,1904,36351,2307,18135,1766,8146,1223,305861,8296,200192,6969,39778,3270,46160,3179,7007,1479,12724,1952,586138,10925,328168,8167,113283,5769,93269,5039,24326,2443,27092,2517,215456,7097,82037,4122,48662,3594,37060,2941,31312,3041,16385,2227,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
