GEO_ID,B08126_001E,B08126_001M,B08126_002E,B08126_002M,B08126_003E,B08126_003M,B08126_004E,B08126_004M,B08126_005E,B08126_005M,B08126_006E,B08126_006M,B08126_007E,B08126_007M,B08126_008E,B08126_008M,B08126_009E,B08126_009M,B08126_010E,B08126_010M,B08126_011E,B08126_011M,B08126_012E,B08126_012M,B08126_013E,B08126_013M,B08126_014E,B08126_014M,B08126_015E,B08126_015M,B08126_016E,B08126_016M,B08126_017E,B08126_017M,B08126_018E,B08126_018M,B08126_019E,B08126_019M,B08126_020E,B08126_020M,B08126_021E,B08126_021M,B08126_022E,B08126_022M,B08126_023E,B08126_023M,B08126_024E,B08126_024M,B08126_025E,B08126_025M,B08126_026E,B08126_026M,B08126_027E,B08126_027M,B08126_028E,B08126_028M,B08126_029E,B08126_029M,B08126_030E,B08126_030M,B08126_031E,B08126_031M,B08126_032E,B08126_032M,B08126_033E,B08126_033M,B08126_034E,B08126_034M,B08126_035E,B08126_035M,B08126_036E,B08126_036M,B08126_037E,B08126_037M,B08126_038E,B08126_038M,B08126_039E,B08126_039M,B08126_040E,B08126_040M,B08126_041E,B08126_041M,B08126_042E,B08126_042M,B08126_043E,B08126_043M,B08126_044E,B08126_044M,B08126_045E,B08126_045M,B08126_046E,B08126_046M,B08126_047E,B08126_047M,B08126_048E,B08126_048M,B08126_049E,B08126_049M,B08126_050E,B08126_050M,B08126_051E,B08126_051M,B08126_052E,B08126_052M,B08126_053E,B08126_053M,B08126_054E,B08126_054M,B08126_055E,B08126_055M,B08126_056E,B08126_056M,B08126_057E,B08126_057M,B08126_058E,B08126_058M,B08126_059E,B08126_059M,B08126_060E,B08126_060M,B08126_061E,B08126_061M,B08126_062E,B08126_062M,B08126_063E,B08126_063M,B08126_064E,B08126_064M,B08126_065E,B08126_065M,B08126_066E,B08126_066M,B08126_067E,B08126_067M,B08126_068E,B08126_068M,B08126_069E,B08126_069M,B08126_070E,B08126_070M,B08126_071E,B08126_071M,B08126_072E,B08126_072M,B08126_073E,B08126_073M,B08126_074E,B08126_074M,B08126_075E,B08126_075M,B08126_076E,B08126_076M,B08126_077E,B08126_077M,B08126_078E,B08126_078M,B08126_079E,B08126_079M,B08126_080E,B08126_080M,B08126_081E,B08126_081M,B08126_082E,B08126_082M,B08126_083E,B08126_083M,B08126_084E,B08126_084M,B08126_085E,B08126_085M,B08126_086E,B08126_086M,B08126_087E,B08126_087M,B08126_088E,B08126_088M,B08126_089E,B08126_089M,B08126_090E,B08126_090M,B08126_091E,B08126_091M,B08126_092E,B08126_092M,B08126_093E,B08126_093M,B08126_094E,B08126_094M,B08126_095E,B08126_095M,B08126_096E,B08126_096M,B08126_097E,B08126_097M,B08126_098E,B08126_098M,B08126_099E,B08126_099M,B08126_100E,B08126_100M,B08126_101E,B08126_101M,B08126_102E,B08126_102M,B08126_103E,B08126_103M,B08126_104E,B08126_104M,B08126_105E,B08126_105M,NAME,B08126_001MA,B08126_001EA,B08126_002EA,B08126_002MA,B08126_003MA,B08126_003EA,B08126_004EA,B08126_004MA,B08126_005MA,B08126_005EA,B08126_006MA,B08126_006EA,B08126_007EA,B08126_007MA,B08126_008MA,B08126_008EA,B08126_009EA,B08126_009MA,B08126_010EA,B08126_010MA,B08126_011MA,B08126_011EA,B08126_012MA,B08126_012EA,B08126_013EA,B08126_013MA,B08126_014MA,B08126_014EA,B08126_015EA,B08126_015MA,B08126_016MA,B08126_016EA,B08126_017EA,B08126_017MA,B08126_018EA,B08126_018MA,B08126_019MA,B08126_019EA,B08126_020EA,B08126_020MA,B08126_021EA,B08126_021MA,B08126_022MA,B08126_022EA,B08126_023MA,B08126_023EA,B08126_024EA,B08126_024MA,B08126_025EA,B08126_025MA,B08126_026EA,B08126_026MA,B08126_027MA,B08126_027EA,B08126_028MA,B08126_028EA,B08126_029MA,B08126_029EA,B08126_030EA,B08126_030MA,B08126_031EA,B08126_031MA,B08126_032EA,B08126_032MA,B08126_033MA,B08126_033EA,B08126_034MA,B08126_034EA,B08126_035EA,B08126_035MA,B08126_036EA,B08126_036MA,B08126_037MA,B08126_037EA,B08126_038MA,B08126_038EA,B08126_039MA,B08126_039EA,B08126_040MA,B08126_040EA,B08126_041EA,B08126_041MA,B08126_042MA,B08126_042EA,B08126_043EA,B08126_043MA,B08126_044MA,B08126_044EA,B08126_045MA,B08126_045EA,B08126_046EA,B08126_046MA,B08126_047MA,B08126_047EA,B08126_048EA,B08126_048MA,B08126_049MA,B08126_049EA,B08126_050MA,B08126_050EA,B08126_051MA,B08126_051EA,B08126_052MA,B08126_052EA,B08126_053EA,B08126_053MA,B08126_054EA,B08126_054MA,B08126_055MA,B08126_055EA,B08126_056MA,B08126_056EA,B08126_057EA,B08126_057MA,B08126_058MA,B08126_058EA,B08126_059EA,B08126_059MA,B08126_060MA,B08126_060EA,B08126_061MA,B08126_061EA,B08126_062EA,B08126_062MA,B08126_063MA,B08126_063EA,B08126_064EA,B08126_064MA,B08126_065EA,B08126_065MA,B08126_066MA,B08126_066EA,B08126_067MA,B08126_067EA,B08126_068EA,B08126_068MA,B08126_069MA,B08126_069EA,B08126_070EA,B08126_070MA,B08126_071MA,B08126_071EA,B08126_072MA,B08126_072EA,B08126_073MA,B08126_073EA,B08126_074EA,B08126_074MA,B08126_075EA,B08126_075MA,B08126_076EA,B08126_076MA,B08126_077EA,B08126_077MA,B08126_078MA,B08126_078EA,B08126_079EA,B08126_079MA,B08126_080EA,B08126_080MA,B08126_081EA,B08126_081MA,B08126_082MA,B08126_082EA,B08126_083MA,B08126_083EA,B08126_084MA,B08126_084EA,B08126_085EA,B08126_085MA,B08126_086EA,B08126_086MA,B08126_087EA,B08126_087MA,B08126_088MA,B08126_088EA,B08126_089MA,B08126_089EA,B08126_090EA,B08126_090MA,B08126_091EA,B08126_091MA,B08126_092MA,B08126_092EA,B08126_093MA,B08126_093EA,B08126_094MA,B08126_094EA,B08126_095MA,B08126_095EA,B08126_096EA,B08126_096MA,B08126_097MA,B08126_097EA,B08126_098EA,B08126_098MA,B08126_099MA,B08126_099EA,B08126_100MA,B08126_100EA,B08126_101EA,B08126_101MA,B08126_102MA,B08126_102EA,B08126_103EA,B08126_103MA,B08126_104MA,B08126_104EA,B08126_105MA,B08126_105EA,state
0400000US01,2007426,13350,31872,2974,124645,6221,281775,8358,52325,3419,246839,9210,95953,5092,32965,3295,115318,6132,184604,6556,437823,10120,167230,5138,105342,4415,117987,6288,12748,1951,1724178,15545,24362,2745,97955,6037,246046,8456,44974,3069,219280,9182,84058,4705,27353,2853,102045,5604,150135,6097,383771,10003,137405,5149,88288,3818,108376,5912,10130,1831,171927,8594,3490,831,19063,2728,26039,3157,4582,1594,16579,2617,6483,1317,2823,1010,6258,1237,16373,2017,34414,3692,19231,2721,9172,1597,6677,1221,743,411,8276,1749,80,129,567,407,602,365,83,114,1484,754,292,221,34,60,0,189,469,310,2858,989,1024,481,446,282,337,264,0,189,22961,2749,403,350,667,433,1299,606,441,467,2781,983,919,668,326,278,1555,790,2251,726,5909,1346,3478,968,2142,645,710,430,80,136,22851,2585,836,461,1918,737,3279,901,378,311,1235,471,2537,703,413,295,744,372,1583,496,3243,861,4064,1321,1755,1054,707,406,159,148,57233,3661,2701,937,4475,1354,4510,1140,1867,723,5480,1232,1664,685,2016,776,4716,1187,13793,1916,7628,1492,2028,616,3539,1130,1180,427,1636,350,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,359211,5456,18524,1979,27384,2875,11262,1718,5963,1225,34516,3209,28480,2757,8244,1678,13154,1579,28722,2892,76597,3498,31590,3120,15574,2186,41997,3049,17204,1685,249481,6163,9285,1434,19825,2573,4923,1184,4283,1080,24201,2546,21594,2329,6234,1487,10094,1433,18918,2306,54743,3235,19726,2390,10993,1868,32499,2725,12163,1713,43221,3223,1770,567,3265,943,1337,570,505,327,4781,1265,2815,816,843,412,1162,458,3011,907,10309,1564,4716,1176,1021,441,4583,1029,3103,907,4703,1196,477,417,62,77,69,70,221,276,1055,514,82,96,76,113,16,25,131,100,1101,637,916,600,123,128,355,244,19,36,28730,2125,2164,547,973,325,4509,897,399,478,2921,823,1075,284,401,231,485,302,2446,691,4322,531,3461,1346,1274,567,2579,472,1721,707,19161,2012,3973,841,1671,600,176,91,316,185,1220,400,2425,760,480,263,481,442,1324,437,3202,776,1241,693,894,513,1686,423,72,132,13915,1891,855,895,1588,752,248,198,239,197,338,191,489,303,210,181,916,449,2892,923,2920,806,1530,546,1269,734,295,187,126,117,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2831592,19395,47821,4305,191652,7607,194639,7195,68301,3884,341824,9810,142928,5980,46670,3217,229978,8327,336725,9657,614075,12136,315394,10779,137517,6549,147317,5425,16751,1742,2178267,17614,32838,3244,142101,6093,155834,6437,53950,3470,269741,10277,112353,5456,35830,3052,176795,7932,234852,8282,491785,10779,230820,9499,106030,5611,122946,5329,12392,1594,295724,9385,7712,1860,30978,3564,20382,2284,6557,1207,29770,2930,13501,2029,3208,825,17810,2365,40826,3690,59554,3633,38287,4203,12330,1961,13466,1945,1343,515,57615,5086,1211,1093,1933,873,1984,760,1214,784,10852,1840,2629,953,1064,627,3482,1167,5925,1362,10686,1789,10883,2020,3107,987,2393,797,252,212,56505,4206,904,472,2372,1034,1848,679,384,224,9026,1864,1240,542,508,316,4111,1014,5725,1352,12883,1811,12784,2131,2415,852,1313,439,992,350,81828,5426,1368,769,5064,1474,5860,1101,1573,724,9834,1517,6761,1402,1298,657,4946,1295,10023,2698,13750,2325,12948,2313,3459,1033,4481,1127,463,453,161653,6371,3788,1868,9204,1817,8731,1433,4623,1142,12601,1708,6444,1431,4762,985,22834,2608,39374,3063,25417,2475,9672,1901,10176,1658,2718,644,1309,447,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1249674,12677,41010,3149,78433,5234,161060,6644,27698,2427,166423,6323,62160,4298,23856,3004,62293,4226,96299,5259,293074,9192,106554,7457,63968,4776,63090,4733,3756,756,1031366,13889,28603,2506,56866,4371,135533,6649,23024,2305,144193,5836,55335,4208,20121,2837,53432,3683,74331,4672,247794,9309,82197,5942,51420,4060,55790,4268,2727,596,136027,7210,4135,989,16474,2469,19838,2798,2374,751,12632,1785,4364,994,1869,717,3752,932,10839,1860,28793,2692,16708,3289,7472,1715,5792,1337,985,536,4072,1177,25,43,27,45,386,255,0,190,770,555,132,195,0,190,222,279,420,312,984,552,933,577,82,138,91,141,0,190,22173,2425,2247,987,436,268,1748,729,398,301,3956,1285,199,181,611,448,1088,583,1765,821,4622,952,3029,813,1915,804,159,181,0,190,14661,1816,1206,520,1367,791,1753,760,192,188,1991,737,1196,407,161,135,213,148,1439,485,2363,780,1737,681,393,265,606,439,44,73,41375,3177,4794,1181,3263,1292,1802,540,1710,899,2881,1022,934,553,1094,459,3586,1215,7505,1511,8518,1695,1950,920,2686,717,652,388,0,190,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17254926,40650,403998,12435,1029985,19237,1680716,23007,532106,11776,1876210,26375,802565,15752,514949,11496,1060853,18774,2213632,22021,3540467,31741,1809856,27499,926986,16525,733700,14137,128903,5217,12679198,45211,248712,8719,759100,15545,1294678,21138,415252,9983,1416150,21728,641995,14688,369509,9407,772062,15103,1499332,17748,2695359,28312,1264381,23616,665745,14031,568211,11771,68712,5185,1813154,27870,99679,7601,169600,8477,200460,7828,53058,4151,179230,8876,77959,4988,36705,3228,81926,4758,225391,8733,330312,10699,183885,7077,94150,5400,70365,3897,10434,1882,914442,15685,5707,1493,30605,2863,70505,5136,19448,2114,109013,5200,31646,2930,37623,2925,59617,3876,153524,7035,149534,6162,149050,7233,54982,4609,41254,3296,1934,904,467779,12033,11459,2252,9488,1611,19905,1990,5471,1272,61847,4396,7273,1415,12187,1737,30992,2989,46895,3358,104248,5026,93327,6026,30240,3112,11020,1808,23427,3513,449378,13102,23576,2981,21460,2322,40544,3443,10143,1658,47234,4216,25178,2489,15867,2222,16036,1726,59408,3976,78162,5308,65379,4942,25211,3220,15960,2108,5220,1340,930975,16361,14865,2416,39732,3882,54624,3879,28734,2996,62736,4122,18514,2392,43058,3399,100220,5375,229082,6572,182852,7155,53834,4494,56658,4162,26890,2710,19176,3375,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2681200,13178,72704,4349,209438,8049,176580,7112,68581,3762,288028,10026,119548,4755,84744,4308,181965,8358,355335,9423,536783,11664,292939,9358,140382,6344,124002,5807,30171,2396,2027739,15432,51925,3438,152601,6901,138286,5608,54983,3636,227705,8431,98982,4225,65124,3798,136242,6953,245613,8005,419945,9459,207200,8530,108613,5137,101033,5048,19487,2339,258146,10065,8280,1689,38479,3748,15559,2068,4611,1254,25165,3340,9738,1614,6203,1243,13560,2536,33272,3010,47558,4581,30477,3484,11093,1700,11899,1926,2252,700,88355,4521,2556,759,3059,1018,5244,1474,1097,506,8662,1824,2329,734,2699,753,6482,1391,12861,1883,15191,2344,20063,2609,3367,970,4745,898,0,192,71357,4702,2853,857,2364,872,2676,946,915,448,9107,2084,1133,503,1848,710,3606,1095,6719,1388,14854,1894,15108,2505,3378,901,1465,653,5331,960,61250,4242,1763,568,3174,965,4393,1100,1238,471,6047,1429,3756,900,1200,421,1962,722,7564,1330,14248,2101,10414,1513,2629,756,2215,640,647,499,174353,6876,5327,1108,9761,1487,10422,1315,5737,870,11342,1912,3610,919,7670,1207,20113,2022,49306,3599,24987,2694,9677,1624,11302,1752,2645,763,2454,1080,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1765420,11499,7272,1569,100898,5536,187493,7582,47290,4110,186031,7764,62214,4141,43013,3025,168465,5916,198263,6629,456746,7879,155050,7091,76081,4402,67420,3875,9184,1218,1379348,12794,4034,909,74688,4360,153045,6369,37727,3726,143769,7382,53483,3948,32553,2684,125500,5425,142650,6159,378446,8059,109609,5761,58623,3980,60369,3762,4852,1155,142584,7540,770,495,14604,2604,15675,2324,4282,1598,16672,2295,4678,1099,2432,669,8033,1263,15708,1848,32473,3152,17458,2861,6404,1707,3058,747,337,368,84731,4188,218,264,2438,892,5838,1247,2190,754,10829,1776,1335,542,3204,833,17616,1806,11452,1606,14091,1590,11424,2437,2329,779,1643,605,124,151,55459,3966,769,644,2121,1155,3970,1283,235,170,8167,1741,609,315,408,205,3826,1036,3658,998,16920,2082,9094,1686,2719,1163,313,245,2650,656,21704,2431,287,287,1862,828,2275,739,361,386,2027,683,1538,622,723,499,786,361,3023,838,3570,1034,3442,1303,875,449,871,488,64,80,81594,4474,1194,679,5185,1326,6690,1576,2495,824,4567,1024,571,356,3693,1012,12704,1685,21772,2297,11246,1319,4023,921,5131,1221,1166,859,1157,630,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,434766,5852,3720,970,25181,2645,39652,3216,7683,1433,55900,3838,20934,1952,5921,1218,42580,3378,43485,3155,103347,4928,39988,3393,17481,2117,26200,2596,2694,593,354350,7480,2556,724,20591,2489,34121,2955,6682,1352,47414,3888,18125,1903,4408,877,34131,2803,31802,2498,86691,4726,31253,3041,13088,1925,21233,2067,2255,566,33132,3564,383,292,2440,757,1967,672,366,257,3527,905,1197,464,564,385,2752,1074,3580,1198,7896,1421,3475,1116,1937,778,2663,1025,385,332,12635,2056,238,291,241,227,580,383,117,192,1759,754,96,122,294,258,1306,544,1944,728,2496,689,1974,950,265,308,1325,603,0,185,9709,1867,136,168,356,277,733,472,109,110,1113,512,115,112,136,146,799,485,1351,732,1985,743,1906,701,787,629,129,164,54,76,5653,1447,0,185,294,299,942,476,36,62,1054,845,587,434,38,63,574,313,138,146,851,387,437,279,150,154,552,585,0,185,19287,2306,407,360,1259,615,1309,681,373,267,1033,460,814,617,481,392,3018,947,4670,1171,3428,802,943,629,1254,615,298,179,0,185,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,343062,5802,210,177,9245,1972,3775,1014,1607,532,16856,2046,10123,1628,13361,1537,23063,2596,79817,4476,64515,3806,35107,2984,29388,2683,52610,2902,3385,707,120528,5465,113,139,4471,1155,1990,621,843,346,6805,1717,5430,1333,4168,963,9433,1624,23538,2276,27480,2525,10590,1621,7061,1357,17304,2324,1302,467,19166,2155,0,198,875,522,514,309,118,193,741,386,406,358,597,400,1009,440,3820,950,4476,1078,1431,570,1332,527,3718,975,129,138,123707,5492,54,88,2763,1189,684,391,360,286,6720,1268,2852,790,4837,994,7410,1361,31113,3065,18326,2403,13473,1868,12972,1731,21631,2193,512,277,44965,3413,43,70,741,618,488,475,0,198,1645,708,426,261,1646,559,3116,987,10412,1666,9104,1454,6030,1495,4056,884,6113,1241,1145,385,17684,2030,0,198,335,341,51,94,28,48,556,426,566,424,1013,430,694,397,4074,865,2796,823,2072,809,2384,606,2818,747,297,296,17012,2053,0,198,60,99,48,58,258,205,389,360,443,449,1100,483,1401,526,6860,1255,2333,686,1511,534,1583,718,1026,483,0,198,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8636223,32707,90912,5854,586562,14780,434260,13261,247790,7132,1143185,18744,429179,12488,177283,9095,641270,15084,1132209,17166,1798755,22903,1054499,21118,472483,12337,374692,10493,53144,3420,6886539,35014,53759,4624,438482,12790,353085,12251,196769,6669,926595,18082,356084,10652,139772,7800,514438,13160,845799,15598,1522534,21173,814225,18592,360757,11429,325990,9772,38250,3837,783105,17887,16034,3002,87468,6367,38809,4505,21737,2795,93893,5004,30747,3669,10432,2109,38562,3654,100867,6450,155086,6819,105610,7531,52507,4593,28209,2704,3144,818,179401,7747,5346,2365,7153,1448,4579,1055,4529,1255,31460,3489,4114,1025,1991,785,6480,1435,22572,2990,25664,2901,47257,4536,12794,3030,5092,1136,370,400,124298,5666,1975,684,4565,1186,3953,1139,1709,717,20721,2242,3128,921,1306,497,10496,1767,15495,2050,19430,2328,27518,2892,8010,1616,3416,954,2576,822,197019,9429,3813,1305,17909,2721,9790,1886,4891,1372,26717,3115,16601,2384,3978,1233,9525,1681,27436,3701,21450,2965,38012,4069,9838,2168,5850,1438,1209,491,465861,12632,9985,2165,30985,3545,24044,2861,18155,2125,43799,4336,18505,2693,19804,2598,61769,3788,120040,5032,54591,3704,21877,3222,28577,3289,6135,1176,7595,1545,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
