GEO_ID,C01001G_001E,C01001G_001M,C01001G_002E,C01001G_002M,C01001G_003E,C01001G_003M,C01001G_004E,C01001G_004M,C01001G_005E,C01001G_005M,C01001G_006E,C01001G_006M,C01001G_007E,C01001G_007M,C01001G_008E,C01001G_008M,C01001G_009E,C01001G_009M,NAME,C01001G_001MA,C01001G_001EA,C01001G_002EA,C01001G_002MA,C01001G_003EA,C01001G_003MA,C01001G_004EA,C01001G_004MA,C01001G_005MA,C01001G_005EA,C01001G_006EA,C01001G_006MA,C01001G_007MA,C01001G_007EA,C01001G_008EA,C01001G_008MA,C01001G_009EA,C01001G_009MA,state
0400000US13,203303,11149,95071,6248,47692,4388,43756,3871,3623,1077,108232,7761,54671,5258,48796,4202,4765,1089,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,330299,10633,169854,5902,63722,2714,94586,4479,11546,1557,160445,5995,60735,3434,86108,3830,13602,1829,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,40796,4211,21899,2901,11269,2104,9018,1483,1612,598,18897,2395,8849,1630,8810,1555,1238,475,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,291567,11291,146915,6880,79530,5241,61855,3670,5530,953,144652,7301,69266,5020,68455,4008,6931,1136,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,146115,6741,73865,4785,42069,3852,29303,2707,2493,705,72250,4430,38339,3090,30655,2363,3256,872,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,60385,4438,31088,2974,18317,2287,12173,1593,598,324,29297,3082,15922,2137,12622,1805,753,272,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,99562,5710,51516,3508,24957,2234,24182,2451,2377,657,48046,3867,24120,3086,21147,2103,2779,831,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,94243,5982,43541,3599,24884,2732,16606,1776,2051,544,50702,3940,28713,2891,19681,2331,2308,689,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,78612,6002,40831,4308,19235,2977,19265,2690,2331,760,37781,3522,16913,2122,18277,2603,2591,725,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27502,2120,12631,1428,5297,1065,6511,912,823,366,14871,1505,6792,1070,7214,864,865,410,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,173007,8314,85667,5132,42342,3760,39194,3378,4131,1008,87340,5374,38924,3545,42348,3036,6068,1138,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,210526,11366,105586,6596,46678,3932,55853,4563,3055,814,104940,6907,45641,4323,54192,3889,5107,1187,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,256845,10687,129207,6552,66768,5253,57413,3658,5026,847,127638,6191,60265,3773,60196,3700,7177,968,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,143035,6682,70180,3795,38917,2957,29262,2510,2001,566,72855,4550,40112,3472,30896,2292,1847,522,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,38343,4290,21583,2615,12574,2365,8350,1396,659,377,16760,2450,8339,1650,7143,1667,1278,538,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,150461,7713,74296,4540,36894,3410,34765,3076,2637,572,76165,4809,34408,3010,36906,2834,4851,1056,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21853,2394,9731,1649,5098,1048,4179,1031,454,223,12122,1689,5400,1061,6012,1229,710,340,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,43905,4253,21479,2616,11934,2018,9011,1344,534,276,22426,2511,11740,1654,9976,1489,710,346,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,125148,7195,63270,4412,30073,3160,30610,2775,2587,643,61878,4360,28483,2608,30235,3121,3160,696,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,27392,3155,13205,2073,5642,1220,7060,1432,503,237,14187,1994,6780,1159,7017,1236,390,210,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,205908,10145,102729,5875,47578,3865,50161,3635,4990,994,103179,6398,45589,4282,51553,3955,6037,1227,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,63408,5137,30261,2933,11848,1795,16502,1977,1911,611,33147,3345,13452,2051,17354,2180,2341,604,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,572418,19210,281825,11286,123486,6191,144823,8206,13516,1678,290593,11306,116881,6951,153533,7100,20179,1989,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,234354,11322,118983,7673,63360,5519,51707,4141,3916,916,115371,6593,59096,4802,51885,3444,4390,912,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,16776,2951,6989,1393,3374,692,3441,1037,174,262,9787,2135,5389,1410,4168,1236,230,144,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,297875,10298,151702,6646,82119,4991,65205,4153,4378,797,146173,6479,73075,4485,66308,4003,6790,1086,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,297948,9105,149278,5219,65024,3366,76296,3208,7958,856,148670,5593,61194,3367,75421,3506,12055,1167,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,178680,7082,88238,5428,38387,3288,45153,3507,4698,1050,90442,4231,38301,2691,47548,2904,4593,821,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,289157,12804,141919,7609,72395,4484,64082,4500,5442,1095,147238,8023,72790,5537,67254,4258,7194,1414,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27335,3951,14568,2232,6385,1588,7037,1463,1146,427,12767,2210,4348,1241,7322,1407,1097,525,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,102357,8134,53767,4754,30817,3918,20692,2515,2258,692,48590,5071,25062,3306,21011,2698,2517,777,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23533,2893,10832,1738,5729,1293,4701,1034,402,237,12701,1846,5663,1240,6448,1112,590,263,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,137465,8211,67900,5136,31206,3478,33255,2807,3439,785,69565,4953,33463,3407,31487,3020,4615,926,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,663713,19229,328278,12014,152379,7638,162509,8009,13390,1820,335435,12258,156178,8176,158558,6850,20699,2462,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,78495,6819,40095,3936,22915,2663,16152,2226,1028,480,38400,4318,22384,3294,15158,2040,858,494,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12862,2167,6820,1423,2818,850,2866,838,1136,567,6042,1170,2211,626,3255,773,576,360,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,273629,11226,141299,6741,70213,4728,66673,4260,4413,938,132330,6170,65407,4404,61414,3931,5509,1156,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,382973,11575,195584,7363,93854,4587,95868,4890,5862,865,187389,7404,83685,4595,97229,4409,6475,1135,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,30753,3140,17248,2112,9600,1797,6766,1276,882,412,13505,1901,7359,1235,5265,1169,881,323,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,119374,6609,60594,3971,32969,2726,25966,2196,1659,500,58780,4255,30622,2719,25761,2381,2397,676,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,12894,2284,7199,1551,2527,889,4257,1349,415,281,5695,1313,2256,746,2937,953,502,377,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,226813,10337,114433,6229,30586,3132,70544,3979,13303,1613,112380,5858,24359,2727,72167,4008,15854,1633,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
