GEO_ID,C27007_001E,C27007_001M,C27007_002E,C27007_002M,C27007_003E,C27007_003M,C27007_004E,C27007_004M,C27007_005E,C27007_005M,C27007_006E,C27007_006M,C27007_007E,C27007_007M,C27007_008E,C27007_008M,C27007_009E,C27007_009M,C27007_010E,C27007_010M,C27007_011E,C27007_011M,C27007_012E,C27007_012M,C27007_013E,C27007_013M,C27007_014E,C27007_014M,C27007_015E,C27007_015M,C27007_016E,C27007_016M,C27007_017E,C27007_017M,C27007_018E,C27007_018M,C27007_019E,C27007_019M,C27007_020E,C27007_020M,C27007_021E,C27007_021M,NAME,C27007_001MA,C27007_001EA,C27007_002MA,C27007_002EA,C27007_003MA,C27007_003EA,C27007_004MA,C27007_004EA,C27007_005EA,C27007_005MA,C27007_006EA,C27007_006MA,C27007_007MA,C27007_007EA,C27007_008MA,C27007_008EA,C27007_009EA,C27007_009MA,C27007_010EA,C27007_010MA,C27007_011MA,C27007_011EA,C27007_012MA,C27007_012EA,C27007_013EA,C27007_013MA,C27007_014MA,C27007_014EA,C27007_015EA,C27007_015MA,C27007_016EA,C27007_016MA,C27007_017MA,C27007_017EA,C27007_018EA,C27007_018MA,C27007_019MA,C27007_019EA,C27007_020EA,C27007_020MA,C27007_021EA,C27007_021MA,state
0400000US18,6498029,543,3180599,5120,807294,4065,282610,8326,524684,9244,1974813,3143,154029,5388,1820784,6408,398492,1718,28852,2459,369640,2802,3317430,5123,772698,4228,269408,8740,503290,8133,2037684,3166,245733,7256,1791951,7849,507048,2033,52858,2770,454190,3187,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,1520427,3798,372279,2995,131927,5092,240352,5231,940881,2826,92352,4397,848529,5102,207267,1212,19923,1713,187344,1956,1542473,3534,351072,2561,124054,5052,227018,5025,931260,2277,131030,5310,800230,5990,260141,1428,31003,1841,229138,2076,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,1402512,3736,368295,2734,120699,5417,247596,5399,857425,3023,53924,4143,803501,4921,176792,1440,14791,1301,162001,1976,1442902,3711,352613,3031,115298,4816,237315,4475,867739,2613,71716,4230,796023,4279,222550,1713,27307,2238,195243,2518,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,2114097,4122,521131,3271,223942,6445,297189,6340,1312942,3557,218281,6835,1094661,6845,280024,1718,37270,2458,242754,2889,2214427,4026,491640,2963,213404,5716,278236,6092,1371728,2838,282397,7707,1089331,8220,351059,1868,55018,2988,296041,3357,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,2192530,4370,566215,3830,274603,8248,291612,7900,1359287,3489,132050,6883,1227237,7431,267028,1635,38505,2737,228523,3049,2355042,4246,546403,3799,269045,8654,277358,9019,1465365,3005,216792,8282,1248573,8999,343274,1925,64139,3861,279135,3901,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,638706,2018,129921,1107,51965,2943,77956,3011,401838,1536,57475,3724,344363,4040,106947,923,13665,1438,93282,1691,677290,1903,127469,1236,49056,3173,78413,3012,420991,1561,78165,3818,342826,3648,128830,1046,24924,1620,103906,1953,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,2831976,3502,689300,2849,231763,7388,457537,7776,1796563,2440,192674,7998,1603889,8356,346113,1566,35193,2532,310920,2794,3053871,3348,660467,2728,223776,8293,436691,8459,1940871,2385,286231,8912,1654640,8435,452533,1907,57130,3698,395403,3997,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,3224439,2662,707534,1873,234854,7297,472680,7537,2094170,2328,401358,11187,1692812,11499,422735,1747,61232,3898,361503,3268,3443909,2587,679864,2051,227467,7603,452397,7034,2209751,2094,498008,10610,1711743,10674,554294,1867,97582,4316,456712,4602,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,4788521,3301,1134854,2770,451854,9213,683000,9198,2994165,2607,396257,9309,2597908,9879,659502,1732,71241,3185,588261,3749,5010100,3364,1085086,2441,425395,8803,659691,8905,3093101,2331,562585,10461,2530516,10621,831913,1901,109145,4073,722768,4349,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,2677723,3629,655128,2555,190814,6339,464314,6099,1687188,2285,204300,6846,1482888,7171,335407,1721,24020,1757,311387,2302,2720488,3565,625663,2517,176686,6726,448977,6498,1682824,2184,257838,6980,1424986,7169,412001,1848,40973,2384,371028,2688,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,1405888,4405,375934,3670,188569,6860,187365,6505,851164,2849,96474,4467,754690,5143,178790,1599,30203,2582,148587,2778,1521200,4278,353868,3638,178999,6952,174869,6272,930980,2761,159661,5921,771319,6258,236352,1580,55321,2697,181031,2733,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,2896457,4646,708049,3536,225126,9301,482923,8936,1792812,3836,130391,5841,1662421,6560,395596,1886,30209,2369,365387,2852,3054149,4191,679512,3402,216619,8000,462893,8190,1876627,3576,196056,7849,1680571,8130,498010,2401,52885,2829,445125,3521,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,502747,2093,114739,1366,42454,2910,72285,2907,308665,1943,20727,2124,287938,2788,79343,691,6719,1104,72624,1273,505369,1886,109312,1479,41017,3338,68295,3314,309886,1372,29287,2479,280599,2724,86171,745,9737,1361,76434,1499,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,919630,2338,240307,1769,69991,3265,170316,3472,563910,2002,30605,2096,533305,3060,115413,852,10537,1181,104876,1103,934054,2210,226283,1646,68323,3631,157960,3264,563893,1492,49146,3057,514747,3387,143878,991,14846,1357,129032,1466,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,1399782,2529,339019,1684,112558,5767,226461,5679,873435,2052,80369,4926,793066,5273,187328,868,21184,2037,166144,2163,1405750,2245,322615,1745,108248,5325,214367,5595,874448,1707,110587,6454,763861,6754,208687,1036,27947,2343,180740,2624,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,645208,1790,135849,1264,37338,3084,98511,3262,417858,1648,22697,2287,395161,2556,91501,773,5787,1082,85714,1288,666713,1844,130984,1158,37570,3064,93414,3049,425686,1339,32098,2788,393588,3189,110043,890,8639,1167,101404,1404,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,4291313,3274,1024044,2309,316155,9270,707889,9337,2722701,2401,234234,7735,2488467,7707,544568,1636,58368,3269,486200,3663,4539656,3088,983318,2180,304171,7047,679147,7481,2828797,1773,352697,9843,2476100,9632,727541,1580,93294,3879,634247,4103,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1005401,3267,253955,2606,141876,5006,112079,5242,609403,2600,104936,6661,504467,7496,142043,1125,18238,1897,123805,2065,1044968,2969,244725,2426,136622,5273,108103,4930,629123,1945,141065,5562,488058,5711,171120,1200,26603,2243,144517,2325,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,9416424,4507,2150018,2766,892888,15638,1257130,15591,6072759,4101,1066318,14844,5006441,15441,1193647,2645,199216,6406,994431,6479,10083124,4395,2067060,3412,838522,14554,1228538,15019,6412911,3688,1406464,16402,5006447,17093,1603153,2622,342517,7609,1260636,8118,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,4695371,7004,1169105,5992,502733,9784,666372,10890,2906020,5759,247535,8378,2658485,10364,620246,2087,62520,3643,557726,3856,5056777,6442,1117560,5641,476851,9613,640709,8711,3139188,3671,372714,8493,2766474,9348,800029,2574,118164,5194,681865,4998,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,367016,2377,84298,1608,19338,2377,64960,2290,237245,1849,13657,1667,223588,2562,45473,650,4581,964,40892,1049,357435,2171,82893,1743,20928,2581,61965,2130,221123,1320,20873,2018,200250,2187,53419,449,5299,875,48120,916,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,5570132,5355,1348228,3482,507077,11458,841151,11480,3463646,4066,402396,8461,3061250,8851,758258,2246,62350,3427,695908,3732,5850677,5119,1283253,3571,481706,8438,801547,8599,3597491,3589,642209,8570,2955282,9130,969933,3063,106576,4276,863357,5297,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,1861782,3156,489000,2179,203625,5035,285375,5173,1132000,2291,80296,3310,1051704,3836,240782,1512,20900,1754,219882,2278,1936184,3039,461123,2408,193191,4707,267932,4723,1173044,2185,129382,4521,1043662,4817,302017,1541,35398,2026,266619,2287,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,1935976,4048,437888,2873,181926,5871,255962,5691,1214060,2825,203113,8317,1010947,8659,284028,1631,31144,2190,252884,2277,1995330,3943,419196,2907,176798,7551,242398,7086,1235567,2740,255562,8184,980005,7993,340567,1667,49269,3074,291298,3243,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,6116546,4383,1374804,3208,487657,10080,887147,9969,3849848,3141,381395,8984,3468453,9068,891894,2485,88920,3873,802974,3974,6466269,4310,1318270,3015,466353,10181,851917,10239,3984011,2568,549655,11445,3434356,11546,1163988,2509,152573,4785,1011415,5357,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,501590,1721,109085,1203,42431,2581,66654,2757,324722,1422,48056,3589,276666,3717,67783,859,7858,1268,59925,1471,538199,1619,103186,1179,39667,2521,63519,2833,342833,1383,70703,3897,272130,3949,92180,983,16626,1618,75554,1758,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,2275724,5845,551156,4216,255438,9412,295718,8393,1393273,3746,129470,6598,1263803,7788,331295,1847,34226,2896,297069,2903,2458018,5175,529623,4526,240511,8065,289112,8960,1515363,2914,206089,8079,1309274,8261,413032,1651,56548,2992,356484,3326,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,416541,2789,107114,1413,32597,2716,74517,2515,252921,2094,16369,1899,236552,2678,56506,724,5577,758,50929,959,418862,2625,102472,1731,32673,2710,69799,2693,250241,1975,22178,2410,228063,3008,66149,882,8955,1016,57194,1200,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,3120169,5388,760619,4096,322838,9242,437781,9341,1935605,4067,206305,8146,1729300,8664,423945,1757,47886,3033,376059,3202,3328568,5438,729001,4392,295536,8938,433465,8547,2065432,3436,334016,8772,1731416,8989,534135,2265,82967,3629,451168,3921,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,13015571,10251,3629052,8207,1452465,21689,2176587,22956,8047859,8144,538497,14285,7509362,15248,1338660,3709,159593,5013,1179067,5807,13470267,9186,3477675,7325,1378422,20100,2099253,20571,8319135,5890,789561,15574,7529574,16054,1673457,4126,269201,6305,1404256,6464,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,1459342,2682,464369,1862,90886,5620,373483,5759,860622,2378,45757,2827,814865,3648,134351,1005,9374,1168,124977,1633,1456961,2518,437942,1965,84459,4995,353483,5284,862193,1748,64308,4088,797885,4249,156826,1079,15692,1564,141134,1925,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,305019,1193,62920,964,31196,2061,31724,2064,194330,838,36673,2718,157657,2624,47769,731,5670,839,42099,880,315434,1217,58552,954,27189,1790,31363,1756,201520,995,50428,2703,151092,2936,55362,503,9538,1130,45824,1274,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,3925716,6350,950309,4099,257517,9409,692792,8516,2481593,5291,121368,6603,2360225,8456,493814,2629,36157,2789,457657,3403,4189168,5708,914429,4729,251799,9393,662630,10387,2648055,4554,193016,6617,2455039,7736,626684,2377,68539,4032,558145,4272,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,3449189,4407,818842,3252,302103,7195,516739,7489,2187766,4545,258954,9169,1928812,9909,442581,1831,44123,2549,398458,3185,3505617,3843,782187,2930,286787,9304,495400,9008,2194697,2625,338829,8755,1855868,9235,528733,1971,70964,3102,457769,3618,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,896037,2810,196202,2376,94372,4616,101830,4696,555089,2214,102374,5072,452715,5150,144746,966,13654,1903,131092,1953,924799,2865,186023,2430,88733,5156,97290,4900,563589,2059,134100,5405,429489,5803,175187,951,22404,2055,152783,2222,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,2809099,3166,662366,2466,224808,6277,437558,6443,1766015,2397,184441,5542,1581574,6520,380718,1397,37515,2282,343203,2745,2875626,3189,635426,2391,213096,6653,422330,6243,1774457,2535,264232,6302,1510225,6959,465743,1766,58602,2830,407141,3185,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,290966,2508,70138,1861,20169,2260,49969,2689,184024,1835,10083,1755,173941,2324,36804,644,4004,656,32800,938,283832,2423,67158,1563,17558,2203,49600,2260,175438,1689,14985,2029,160453,2313,41236,794,4958,899,36278,1115,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,1683312,3518,402669,3108,251737,6934,150932,6674,1016500,1443,448901,10386,567599,10565,264143,1004,104879,3737,159264,3736,1838041,3476,369415,3157,231212,7032,138203,6697,1122384,1096,547986,8113,574398,8121,346242,1385,151901,4603,194341,4619,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
