GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001MA,B16009_001EA,B16009_002EA,B16009_002MA,B16009_003MA,B16009_003EA,B16009_004MA,B16009_004EA,B16009_005MA,B16009_005EA,B16009_006MA,B16009_006EA,B16009_007MA,B16009_007EA,B16009_008MA,B16009_008EA,B16009_009MA,B16009_009EA,B16009_010MA,B16009_010EA,B16009_011EA,B16009_011MA,B16009_012MA,B16009_012EA,B16009_013EA,B16009_013MA,B16009_014MA,B16009_014EA,B16009_015MA,B16009_015EA,B16009_016MA,B16009_016EA,B16009_017MA,B16009_017EA,B16009_018MA,B16009_018EA,B16009_019MA,B16009_019EA,B16009_020EA,B16009_020MA,B16009_021MA,B16009_021EA,B16009_022EA,B16009_022MA,B16009_023MA,B16009_023EA,B16009_024EA,B16009_024MA,B16009_025EA,B16009_025MA,B16009_026MA,B16009_026EA,B16009_027MA,B16009_027EA,state
0400000US13,9181095,5042,1606732,34265,454618,15870,349553,12638,89713,8195,5302,1647,4228,1244,5822,2286,1152114,23753,971446,20506,126398,9330,21280,3247,21899,2705,11091,2450,7574363,34428,1358519,15936,1182958,15157,112871,7228,25830,3403,28770,2948,8090,1932,6215844,24305,5423118,25390,409183,13032,174463,10135,155995,5926,53085,7255,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1291397,1126,144554,9895,32188,3984,24467,3601,307,363,130,230,6326,1810,958,722,112366,6939,77654,5890,1733,632,1385,623,29319,4436,2275,1459,1146843,9848,180208,3973,146607,4292,3267,1096,2212,959,28092,3635,30,66,966635,7057,716963,11089,17446,2584,10588,1781,219526,7724,2112,1109,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1494103,2144,213707,10647,55751,5526,42508,5143,11085,2516,1085,933,230,321,843,723,157956,7690,133675,7386,18340,2939,2141,933,2426,1095,1374,678,1280396,11188,259919,6169,235295,5973,20043,3086,1453,683,2792,1754,336,331,1020477,7624,929331,9707,65640,4454,11767,2231,9385,2483,4354,1591,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11797090,4743,1627871,27809,416522,12988,286180,10180,105223,7483,9239,2447,6671,1566,9209,2620,1211349,18990,896965,15487,196504,9004,55318,5054,37487,3587,25075,4578,10169219,28097,1743913,13306,1352472,12964,270953,8068,77228,5741,27491,3383,15769,3711,8425306,19195,6571929,24230,1007849,12719,510660,13872,258829,9502,76039,7373,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5981542,4402,867523,22221,226653,9788,190839,8266,26616,4230,4361,1761,3413,1375,1424,1050,640870,15116,562904,13699,49649,5288,10006,2189,13798,2292,4513,1594,5114019,22353,910576,9788,838568,9139,42827,4755,17259,2588,9538,1932,2384,1152,4203443,15685,3913367,17245,146715,6840,82735,6616,46606,3812,14020,2910,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2814300,2678,336838,13397,77910,6494,66490,5997,7354,1913,1656,764,1235,679,1175,888,258928,9288,227088,9178,13516,2194,6070,1263,8165,1760,4089,1519,2477462,13710,442094,7309,407871,7084,21872,2713,5294,1406,4498,1022,2559,1233,2035368,9379,1909398,10166,65170,3673,26662,3279,26682,2844,7456,1650,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2624414,2773,344667,12160,88018,5631,65491,5142,18787,2950,1382,596,1313,760,1045,851,256649,8564,210540,7259,31094,3638,4310,1242,6934,2086,3771,1492,2279747,12761,426286,6087,380236,5497,36838,3032,2863,832,4985,1200,1364,513,1853461,8600,1669989,8837,113915,5184,25764,2520,35079,3020,8714,1987,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4007590,3390,736930,20403,179139,8034,160257,7107,10882,2319,2367,938,2655,993,2978,1630,557791,15626,519964,15706,17885,2491,6471,1411,7376,1571,6095,1935,3270660,20331,544422,7564,516091,7744,13478,1893,8592,2105,3064,908,3197,1607,2726238,15722,2602054,15098,55844,3322,37907,3986,20754,2159,9679,2583,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4217298,3684,801359,21326,211033,9393,198926,9336,8919,2175,1404,699,1019,499,765,825,590326,15629,536317,14809,25019,3444,20186,3183,5543,1330,3261,1400,3415939,22111,586108,9805,548591,9909,20790,2754,8049,2170,6565,1411,2113,954,2829831,15721,2580508,16665,97651,5542,102457,6783,39416,3774,9799,3180,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232264,1483,167284,7939,32500,3497,30211,3221,385,231,849,637,332,343,723,497,134784,5711,122889,5433,1587,655,6792,1156,819,497,2697,1130,1064980,7985,156884,3673,150472,3363,1457,625,2023,704,1146,676,1786,1268,908096,5805,845565,6269,7299,1436,42263,2831,8795,1588,4174,1201,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5474744,2106,541184,19258,124671,8597,100198,7787,15943,3132,3829,1363,3357,1470,1344,786,416513,13530,329631,11651,41218,4897,20276,2568,16415,2613,8973,2133,4933560,19450,846164,9018,707769,9340,69221,4510,33432,3672,24517,2528,11225,2437,4087396,13316,3390361,19386,262915,8596,203639,10314,159305,7298,71176,6903,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6149948,1877,696087,18402,146525,8264,87728,7065,40362,4292,8839,2435,4154,1251,5442,2051,549562,13137,334783,11066,115068,6533,48595,4420,35446,4087,15670,3499,5453861,18477,864011,8553,705668,8285,63469,5097,56194,5244,27132,2610,11548,2411,4589850,13139,3630712,16568,310842,8121,409003,13417,179790,6811,59503,5425,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9128143,4108,1423327,26192,347336,9647,292439,9130,23685,3507,7885,2189,1903,705,21424,3662,1075991,20233,939322,17385,43482,4193,30120,3846,16735,1935,46332,5178,7704816,26778,1275250,10698,1162825,11105,42983,3872,26805,2889,21786,2412,20851,3128,6429566,20416,5890151,19739,154804,5780,185527,7643,100201,4982,98883,7782,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4989650,2801,552751,17354,130114,8073,93069,6236,13235,2252,2349,870,7546,2070,13915,3449,422637,11457,339070,9159,25441,3549,11499,1865,18189,2670,28438,3781,4436899,17623,789417,8063,698721,7202,37673,3237,12534,1898,26794,2571,13695,3543,3647482,11747,3305354,12206,104550,5442,74504,5221,113008,4598,50066,4610,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2705292,2624,563479,16238,152092,8390,146871,8256,4085,1453,124,179,213,307,799,657,411387,11972,394442,11946,11502,2086,1956,919,1735,898,1752,937,2141813,15901,378467,8182,364466,8394,10669,1580,1310,555,1595,815,427,386,1763346,11780,1704362,12642,35081,2801,10312,1855,9582,1888,4009,1100,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5514209,3616,817566,20207,196019,9515,177814,8739,10322,2186,2878,1215,1419,543,3586,1760,621547,15057,571807,13594,22347,3450,11083,2289,10568,1726,5742,1604,4696643,20355,798942,9085,756108,9096,20100,2886,13204,2615,6451,1364,3079,1297,3897701,15648,3699939,17468,73943,5203,67215,5186,42092,3809,14512,2974,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,939136,1914,142629,7117,29294,2845,28473,2818,250,232,25,26,23,52,523,310,113335,5840,107342,5922,1309,529,1173,431,1365,757,2146,684,796507,7155,131197,3332,126693,3072,2201,776,1341,631,456,385,506,278,665310,5951,640204,6058,9878,1378,8471,1351,2610,765,4147,1076,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1699336,1997,203042,7989,50146,4129,38075,3553,10065,2023,565,402,564,506,877,774,152896,5303,125070,5226,19205,2594,2987,1101,2634,914,3000,1167,1496294,8057,281359,4390,247578,5143,26100,2118,1539,514,3955,870,2187,1304,1214935,5711,1107313,6877,69461,3634,14093,1709,17234,1933,6834,1889,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2627745,2161,379981,16241,96872,7680,54627,6241,39823,4547,597,467,1494,783,331,216,283109,10842,186144,8065,71937,6093,6339,1623,15505,2801,3184,1399,2247764,16120,383929,7698,266852,7307,96519,5251,5813,1580,12899,1736,1846,739,1863835,10692,1310843,11328,355792,9218,51026,5170,130058,4690,16116,3461,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1223006,1047,107383,6828,23863,3560,21996,3479,801,773,691,507,336,307,39,69,83520,4932,75998,5087,2884,1095,3126,936,1337,607,175,171,1115623,6794,175771,3511,165093,3814,3306,1012,5187,1536,1712,686,473,325,939852,4960,869656,6245,15783,2089,39499,3742,11844,2137,3070,1180,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8237557,2719,879224,21536,221884,10147,119067,7585,83359,6363,10482,2475,3930,1454,5046,1830,657340,14509,373730,10391,196477,9787,46476,4122,27473,3526,13184,2745,7358333,21976,1240591,10629,925986,10195,165343,7623,76957,5045,54172,4136,18133,3734,6117742,14385,4274576,20784,873786,12628,550817,16439,326148,10289,92415,7667,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1911188,1660,391382,15521,101195,6727,56160,4538,39245,4625,567,392,175,222,5048,908,290187,10595,149005,6847,107851,7896,2098,715,2471,793,28762,2738,1519806,15726,258613,7116,185378,6902,59727,5423,2091,889,1485,681,9932,1640,1261193,10842,819494,9959,348350,9107,19267,3215,13822,2128,60260,3067,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18066691,4980,2784396,41721,658396,15410,364941,13621,172787,10261,67740,5735,26737,3529,26191,4388,2126000,30935,1186944,18608,521761,16242,212535,10171,152645,9229,52115,5083,15282295,42504,2329739,15928,1729659,17846,310573,9165,176497,8591,74053,4346,38957,4762,12952556,31377,9249815,27102,1741554,21399,1137651,21302,641318,12037,182218,10798,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9098589,4227,1506865,28794,386721,14488,290971,11579,87060,6910,2136,781,3042,1193,3512,2198,1120144,19546,936465,17859,140669,8149,16813,2998,15138,2551,11059,2861,7591724,28879,1279874,13752,1131000,12123,107251,6564,16883,2523,19610,2164,5130,1692,6311850,19980,5713365,22463,349201,8327,117341,7691,99145,4370,32798,4183,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,663705,1360,74130,5610,15998,2255,14271,2059,355,372,636,441,46,67,690,634,58132,4175,51972,3906,1166,638,2635,943,851,591,1508,668,589575,5725,98564,2422,95602,2527,876,564,764,427,336,246,986,1003,491011,4273,465220,4721,7070,1453,12365,2344,2741,798,3615,1078,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10599506,3638,1603793,26298,411844,13370,372285,12256,19744,2850,10996,3465,1936,740,6883,2349,1191949,18233,1081210,16553,43137,4049,29251,3908,17127,2551,21224,4474,8995713,26548,1501523,13620,1405718,14315,31620,3155,40773,4475,14487,1846,8925,2318,7494190,18811,7040333,21232,131248,5597,191560,8971,81865,5588,49184,5297,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3501955,2567,560243,13511,144713,5809,118739,5487,22368,2451,610,347,1423,705,1573,728,415530,9770,361180,9170,38956,3569,3616,1037,6756,1642,5022,1170,2941712,13943,528490,6238,475943,6431,39509,2880,3901,1149,5695,1047,3442,990,2413222,9854,2197049,9601,135502,4715,27976,2849,34841,2565,17854,2424,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3670965,2754,588099,19375,125363,7676,84328,5889,32411,4445,2044,1006,3020,1009,3560,1883,462736,15416,370313,12700,54884,4973,13751,3262,16538,2955,7250,2287,3082866,19601,492332,7748,404376,7206,59671,4795,10988,2357,15693,2019,1604,737,2590534,15569,2244042,15657,193609,7026,63750,5833,77528,5059,11605,1927,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11669346,3887,1529070,27871,361150,11703,293151,10627,46296,4674,13350,2387,5198,1203,3155,1318,1167920,19576,950197,17323,123436,6641,45614,4070,32635,3799,16038,3180,10140276,27921,1592176,11853,1439424,12715,62583,5628,56380,4881,28306,3113,5483,1661,8548100,19824,7729226,22074,316709,10226,296944,9443,165067,7567,40154,4586,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,961625,897,132850,8217,28883,3538,19244,2920,7875,1711,1077,546,484,520,203,263,103967,6015,71112,4814,23431,3089,5707,1511,2823,902,894,546,828775,8242,127467,3631,103593,3329,15894,2190,6200,1314,1563,815,217,149,701308,6083,565698,6371,62858,3993,50146,4307,16919,2414,5687,1356,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4409232,3206,760422,20450,205126,9803,177288,9320,24087,3672,2325,1687,453,320,973,778,555296,13474,503862,12591,37700,4186,9046,2248,2895,824,1793,882,3648810,20885,579264,10680,539844,9993,25705,3203,5871,1326,5427,1316,2417,1035,3069546,13555,2888323,14107,103666,5540,40363,3900,29119,2800,8075,2771,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765040,1302,103393,5525,23677,2140,20906,2157,609,367,729,608,369,357,1064,555,79716,4391,69364,3644,1700,843,2886,1165,1392,516,4374,762,661647,5694,123324,2236,118137,2227,2283,696,1165,519,891,445,848,323,538323,4515,513718,4316,8058,1322,6430,1297,3774,844,6343,1300,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5996634,3853,1056983,25402,269741,11347,227950,10428,32115,3783,3594,1518,1163,736,4919,2201,787242,18236,710910,17129,47578,4642,7903,1884,8326,2155,12525,3736,4939651,25411,806713,11199,751934,10146,35229,3912,8815,1727,6776,1564,3959,1593,4132938,18580,3885965,17628,123416,6169,57575,5872,48345,4224,17637,2803,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
