GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001EA,B15001_001MA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004MA,B15001_004EA,B15001_005MA,B15001_005EA,B15001_006EA,B15001_006MA,B15001_007EA,B15001_007MA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010MA,B15001_010EA,B15001_011EA,B15001_011MA,B15001_012EA,B15001_012MA,B15001_013MA,B15001_013EA,B15001_014MA,B15001_014EA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017EA,B15001_017MA,B15001_018EA,B15001_018MA,B15001_019MA,B15001_019EA,B15001_020MA,B15001_020EA,B15001_021EA,B15001_021MA,B15001_022EA,B15001_022MA,B15001_023EA,B15001_023MA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026MA,B15001_026EA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029EA,B15001_029MA,B15001_030MA,B15001_030EA,B15001_031EA,B15001_031MA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034EA,B15001_034MA,B15001_035MA,B15001_035EA,B15001_036MA,B15001_036EA,B15001_037MA,B15001_037EA,B15001_038EA,B15001_038MA,B15001_039EA,B15001_039MA,B15001_040EA,B15001_040MA,B15001_041MA,B15001_041EA,B15001_042EA,B15001_042MA,B15001_043EA,B15001_043MA,B15001_044EA,B15001_044MA,B15001_045EA,B15001_045MA,B15001_046MA,B15001_046EA,B15001_047MA,B15001_047EA,B15001_048MA,B15001_048EA,B15001_049EA,B15001_049MA,B15001_050EA,B15001_050MA,B15001_051MA,B15001_051EA,B15001_052MA,B15001_052EA,B15001_053EA,B15001_053MA,B15001_054EA,B15001_054MA,B15001_055EA,B15001_055MA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058MA,B15001_058EA,B15001_059MA,B15001_059EA,B15001_060EA,B15001_060MA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063MA,B15001_063EA,B15001_064EA,B15001_064MA,B15001_065EA,B15001_065MA,B15001_066MA,B15001_066EA,B15001_067MA,B15001_067EA,B15001_068MA,B15001_068EA,B15001_069MA,B15001_069EA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072EA,B15001_072MA,B15001_073EA,B15001_073MA,B15001_074MA,B15001_074EA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077EA,B15001_077MA,B15001_078EA,B15001_078MA,B15001_079EA,B15001_079MA,B15001_080MA,B15001_080EA,B15001_081MA,B15001_081EA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US01,3740777,2449,1781840,2573,245070,3588,4857,1142,41160,3321,89006,3862,88787,4763,7972,1374,12935,1958,353,266,299585,3745,12429,1736,35419,3205,94995,4480,69148,4120,22377,2355,47358,3403,17859,2512,301630,3402,11875,1843,32772,3057,96847,4583,65749,3558,24299,2626,45241,3413,24847,2372,613439,3706,26888,2696,64067,4200,208556,5616,129632,4925,43240,3468,87304,4098,53752,3289,322116,1775,29366,2235,36635,2792,100190,3416,61447,3207,15193,1798,43056,2726,36229,2083,1958937,2553,238941,2848,3002,819,29107,3114,68081,4116,108485,4795,10800,1782,18336,2696,1130,396,316363,3579,10053,2006,26231,2740,77739,4162,83410,4175,29578,2839,60908,3914,28444,2732,311604,3507,10526,1764,21630,2478,78241,4617,70776,4028,39755,3258,56140,3369,34536,2855,667633,3600,21378,2033,56659,3721,210094,6520,150397,5366,63238,4494,102007,5522,63860,3343,424396,1848,42233,2548,59598,2850,162003,4264,78599,3530,19097,2046,36044,2054,26822,2073,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,549963,481,290721,1324,48494,1569,518,461,6184,1088,17751,1879,19758,1886,1385,541,2887,897,11,20,61374,1358,722,387,3703,759,19369,1707,20204,1924,5388,1202,9029,1206,2959,988,48345,1272,721,408,1375,432,17128,1524,13335,1593,3651,993,8127,1324,4008,823,98166,1487,2211,608,4427,686,30683,2105,27428,2012,8663,1339,15505,1486,9249,1227,34342,811,1949,481,2269,545,7951,854,8804,1248,1724,556,7054,1183,4591,859,259242,1188,36320,1115,180,152,5404,870,13877,1496,12569,1453,1236,503,2971,851,83,92,52400,1232,1035,468,2174,633,13158,1641,17125,1725,3311,842,11514,1289,4083,930,44738,1250,784,518,1533,588,10083,1411,11508,1533,4528,970,11364,1448,4938,1214,90227,1254,1687,547,2928,635,23189,1756,25162,1909,9003,1336,16979,1696,11279,1343,35557,990,3516,721,2219,771,10426,1463,7993,1018,1818,472,6062,1031,3523,887,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5109413,1336,2515348,1684,346394,1648,9382,1637,55491,3606,118315,6157,131960,6462,13067,2011,17550,1847,629,319,462358,2457,24270,3101,44155,3795,126925,6143,124792,5411,38513,3214,76221,4067,27482,2896,422727,2019,34147,2848,38604,3406,99806,4472,102520,5540,34122,2927,68865,4177,44663,3142,791421,1578,50868,3219,60369,3645,196013,7222,197895,6648,64245,3882,134904,4953,87127,3907,492448,1086,32050,2464,29236,2389,113955,4186,119755,4702,29413,2030,95263,3662,72776,3457,2594065,1285,326793,1729,6181,1229,43711,3621,94791,5595,134917,5207,19080,2610,26001,2373,2112,737,433161,2067,16149,2054,31854,2463,90117,4912,123751,5306,41959,3443,89839,4238,39492,2929,416712,1733,26540,2626,33619,3023,81383,4672,100768,5043,40076,2970,84891,4285,49435,3365,839090,1802,54829,3684,50701,3387,196007,6426,221202,6963,88921,4745,142413,5879,85017,3870,578309,1118,47154,2926,44241,3394,175606,5481,148004,5438,39400,3149,73388,3254,50516,2864,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2260229,2535,1095536,2838,149117,2817,2474,882,21887,2416,53695,3679,58464,3795,4473,1128,7798,1444,326,294,189136,3284,6148,1255,18084,2096,69931,4210,43643,3185,11464,1862,30923,3204,8943,1616,184131,3103,11769,2094,16264,2260,62298,3462,41300,3535,12609,1912,26111,2469,13780,1699,366679,3239,19216,2084,31633,3049,144699,4801,80273,4041,18976,1755,46323,2856,25559,2121,206473,1287,21383,2166,22301,2127,68942,3290,40495,2865,6859,995,25691,2001,20802,2088,1164693,2336,142698,2624,1921,756,15295,2218,41630,3067,61053,3460,9219,1698,12921,2192,659,355,189173,2878,4363,1183,12750,1924,52186,3203,50743,2931,17861,2270,37332,3176,13938,1948,190436,3050,8749,1619,12630,1792,52036,3301,49270,3553,18595,2228,30269,2688,18887,2289,383847,3070,13268,1851,31574,2670,133026,4259,90051,4458,29128,2883,55372,3770,31428,2376,258539,1715,25918,2119,32687,2505,103668,3874,52287,3022,8379,1210,20390,1791,15210,1574,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,29650921,2168,14593490,3494,2064122,3586,43517,4332,262937,7676,658902,12191,854272,13795,78918,5311,155888,7594,9688,1784,2936105,4119,167069,6822,281610,9218,711451,13269,696057,13164,204846,7393,628807,11801,246265,7367,2597372,3580,255553,8250,263810,7724,574873,12231,513615,10815,164280,6054,502740,9936,322501,7589,4792503,4118,523198,9905,376962,8958,1000387,15814,1026076,12641,351922,9588,910795,13218,603163,10774,2203388,2054,269009,5955,149216,6203,405414,8477,430707,7930,157392,5230,413353,7566,378297,6593,15057431,3043,1932507,3545,25558,2687,186035,6719,490922,11108,902481,12217,113495,5752,198294,6254,15722,2755,2786819,4175,128899,6279,198213,7416,519718,12669,673973,12956,243617,8055,718590,10774,303809,6731,2587046,3291,231492,7073,217627,6184,478893,8348,523012,11104,212776,7581,564154,10983,359092,7672,4964355,3461,553821,10075,344733,8481,979592,13268,1114030,14023,466913,8829,959298,13120,545968,11562,2786704,2377,426386,7713,205927,5343,690525,9782,583090,8754,200938,6197,422425,9021,257413,5950,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4108721,1846,2050929,2412,274715,2540,4449,1291,34824,3441,82444,4706,118934,5717,10141,1791,21967,2631,1956,846,412518,2924,17897,2195,29917,3045,96009,5445,100497,5638,34701,3123,99909,4966,33588,3070,371975,2803,19303,2382,20561,2168,74756,4586,77589,4485,31636,2812,100458,4975,47672,2765,682737,2409,29140,2915,34763,3154,155829,6117,150874,5070,54237,3347,152172,5110,105722,4604,308984,1508,15754,1596,15261,1928,66802,2728,64309,2822,17917,1632,67660,2888,61281,2511,2057792,1913,249543,2616,2514,840,24816,2728,63261,4115,111679,4832,12366,1781,32546,2937,2361,940,386167,2843,10633,1511,20294,2812,68975,4747,83743,4378,35223,3268,116406,4506,50893,3051,352811,2691,14299,1580,16459,2258,57207,3392,69974,3505,31788,2575,99688,4354,63396,3449,698683,2656,21275,2076,28345,2750,151249,5676,156317,4367,68154,4027,167390,4923,105953,3612,370588,1150,19861,1726,25120,2199,112989,3801,89621,3805,20973,1987,58475,2629,43549,2328,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2821801,590,1358421,1565,180556,1638,3842,1450,21073,2535,60269,3787,66497,3751,6748,1396,20591,2148,1536,497,220485,1792,8736,1751,12271,2185,66164,3875,41239,3515,14323,1725,52741,3028,25011,2173,216001,1588,9348,1999,12608,2188,54813,3183,36930,3573,13888,1772,51711,3346,36703,2251,502028,1691,15528,2109,26716,2548,150970,4748,84507,4427,33134,2800,106559,3880,84614,4214,239351,1073,16077,1533,19850,2038,67648,3242,33885,2440,12246,1679,44013,2510,45632,2501,1463380,1513,169427,1207,917,445,15340,1887,44452,3169,74091,3613,7535,1758,24680,2285,2412,928,217936,1557,4624,1249,10791,1912,41464,2925,43166,3265,16348,2020,60596,3236,40947,2538,225420,1547,7230,1842,10781,1784,44654,3098,38504,2742,20685,2160,54559,3123,49007,2994,534420,1654,15473,1777,23925,2944,136304,4639,95652,4351,54384,3037,118681,4477,90001,3722,316177,885,25594,2158,25615,2223,118257,4028,47791,2792,19581,1796,38612,2184,40727,2406,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,731772,622,349689,700,46915,785,1355,728,7196,1165,16877,1918,17234,1869,1191,419,2363,671,699,427,60003,774,2424,845,5588,1171,17637,2002,12373,1527,4939,1219,11694,1388,5348,941,54394,796,2051,774,4169,971,16376,1912,11433,1654,2894,755,10868,1644,6603,1133,119827,891,3305,973,9828,1293,41166,2260,21764,1870,9667,1570,20673,1797,13424,1767,68550,543,3598,791,6630,1252,21378,1857,11808,1308,3718,775,10261,1142,11157,1200,382083,528,44514,542,595,377,4831,1063,11508,1356,20679,1787,2188,861,4276,936,437,285,61961,629,1105,620,5327,1306,11422,1783,14647,1919,5648,1319,14269,1697,9543,1296,57227,571,1482,623,2924,896,13873,1439,11405,1539,5375,1285,13114,1824,9054,1440,133172,508,3782,866,7418,1582,41463,2413,25391,2225,13367,1691,25297,2103,16454,1725,85209,407,3881,912,7155,1040,36432,2038,14440,1501,5179,1011,10755,1284,7367,1209,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,543863,6,254366,479,37340,326,731,499,5077,1241,11769,1767,10886,1583,1378,960,6939,1258,560,408,70045,176,2130,885,3613,1202,8509,1517,9200,1741,1966,817,24959,1846,19668,1829,46046,197,2078,813,1605,637,7862,1274,3941,935,1646,739,11757,1365,17157,1447,70787,356,3354,795,4594,1148,17800,2034,9862,1363,2739,765,13490,1629,18948,1708,30148,229,2106,694,3430,705,6991,1056,4178,701,372,239,4023,846,9048,1113,289497,480,43312,124,395,313,3247,1003,9121,1730,18140,2133,757,422,10894,1603,758,417,80166,537,1403,942,2763,902,7805,1463,7180,1388,1452,601,29555,2560,30008,2504,46831,380,1612,729,1283,588,6317,1358,6089,1312,2593,853,11298,1726,17639,1645,74871,391,3356,935,5389,1167,17693,1819,13768,1647,3670,928,11489,1331,19506,1284,44317,3,3030,713,3708,691,11236,1342,8718,1286,1498,537,6135,1092,9992,1187,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15839274,2418,7650549,3480,923680,4831,21758,3060,156331,5974,304777,8912,312090,9302,71926,5082,53030,4746,3768,963,1267818,5323,52447,4899,117808,7470,389452,11543,270404,10086,131227,5925,223652,7655,82828,4692,1203413,4936,65551,5732,98534,6262,358284,9807,243509,9295,114276,6114,218839,7695,104420,5507,2552920,5778,115421,5469,201604,8809,800702,12900,502418,10506,228049,7910,443786,9454,260940,8050,1702718,2899,132180,5756,131507,4711,455687,9782,332668,6847,100881,5003,304245,8044,245550,6820,8188725,3139,874398,3836,11658,2141,107807,5172,237744,8221,332298,8271,94126,5175,84036,5470,6729,1403,1244811,4588,37109,3864,70068,5448,292467,8878,288131,8246,165422,7174,274823,8476,116791,5409,1229196,4228,43318,3475,71929,4788,304478,10210,265469,7818,155533,5331,253711,8057,134758,6204,2752084,4773,111731,6203,175785,7114,803641,13972,587257,11539,329090,10681,481736,10744,262844,7535,2088236,2743,177456,6273,193245,6866,746589,11421,415598,9815,133767,6069,247871,7738,173710,6187,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
