GEO_ID,C17010_001E,C17010_001M,C17010_002E,C17010_002M,C17010_003E,C17010_003M,C17010_004E,C17010_004M,C17010_005E,C17010_005M,C17010_006E,C17010_006M,C17010_007E,C17010_007M,C17010_008E,C17010_008M,C17010_009E,C17010_009M,C17010_010E,C17010_010M,C17010_011E,C17010_011M,C17010_012E,C17010_012M,C17010_013E,C17010_013M,C17010_014E,C17010_014M,C17010_015E,C17010_015M,C17010_016E,C17010_016M,C17010_017E,C17010_017M,NAME,C17010_001EA,C17010_001MA,C17010_002EA,C17010_002MA,C17010_003EA,C17010_003MA,C17010_004MA,C17010_004EA,C17010_005MA,C17010_005EA,C17010_006EA,C17010_006MA,C17010_007EA,C17010_007MA,C17010_008EA,C17010_008MA,C17010_009EA,C17010_009MA,C17010_010MA,C17010_010EA,C17010_011EA,C17010_011MA,C17010_012EA,C17010_012MA,C17010_013EA,C17010_013MA,C17010_014EA,C17010_014MA,C17010_015MA,C17010_015EA,C17010_016MA,C17010_016EA,C17010_017MA,C17010_017EA,state
0400000US16,407499,5941,41633,2770,20024,1814,12210,1568,21609,2322,4622,1158,3402,1051,16987,2025,15560,2040,365866,6060,304595,6160,126899,4704,61271,3973,22953,2931,13689,2129,38318,3084,21795,2548,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3099184,17994,325482,8355,107089,4912,68779,3816,218393,6139,33628,3074,24514,2563,184765,5144,156626,4962,2773702,18072,2162209,16927,911803,11858,611493,11687,193900,6750,96477,5004,417593,8949,224956,7483,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1657223,12597,180534,6423,57524,3781,34730,3129,123010,5317,20572,2154,16225,1914,102438,4708,90742,4504,1476689,11767,1161871,12635,459401,9090,314818,9077,99992,5257,56474,4209,214826,6836,121562,4990,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,801562,6871,63382,3549,22804,1887,13465,1525,40578,3005,7667,1498,6367,1458,32911,2875,29868,2877,738180,7501,613943,7661,243029,5508,124237,5477,46774,3437,30011,2934,77463,4101,47398,3015,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,728602,7887,66858,3402,24744,2458,15112,1910,42114,2978,7482,1417,6182,1298,34632,2916,31034,2864,661744,7678,540127,7926,226473,5612,121617,5186,43658,2879,26558,2475,77959,4585,48134,3638,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1124586,10250,162705,6162,61852,3770,34935,2838,100853,4927,18983,2389,14950,2200,81870,4422,69547,4249,961881,11820,767074,11192,301752,6363,194807,6699,60258,3993,32674,2991,134549,5256,71986,4065,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1112659,9882,165518,6200,44976,3832,23086,2668,120542,5078,16057,1971,10812,1750,104485,5184,88856,5073,947141,11077,696923,10691,276745,7460,250218,7817,76586,4661,38487,3761,173632,5939,97823,5005,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,344585,5357,33340,2772,10839,1197,5534,1004,22501,2572,4981,1197,4101,1223,17520,2360,15362,2269,311245,4889,252865,5002,82279,3619,58380,3492,21000,2099,11656,1671,37380,2982,21105,2169,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445972,11686,102102,5580,31430,2581,18120,2317,70672,4579,11909,1665,8256,1437,58763,4223,48840,3824,1343870,11944,990628,12495,429062,8250,353242,8927,94196,5618,51106,4230,259046,8004,143467,6070,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1610581,11929,133552,5753,39346,2939,20213,2253,94206,4907,12428,1875,9030,1852,81778,4531,70617,4576,1477029,12298,1144178,12251,485722,9026,332851,8177,95273,4922,41668,3106,237578,7089,127881,6050,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2485159,14714,284381,7142,93876,3963,55461,3578,190505,5913,32789,2726,24585,2229,157716,5647,133504,4959,2200778,14387,1721085,13958,657087,9159,479693,9505,149523,5394,79488,4036,330170,7584,172307,5899,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1369594,10930,102173,5030,35632,2621,21583,2276,66541,3925,11177,1383,8721,1221,55364,3737,50403,3744,1267421,10435,1040324,10253,423036,7210,227097,6846,78624,4076,47158,3585,148473,4207,89208,3703,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,738463,9100,121515,4890,32520,2658,18886,2095,88995,4302,11006,1790,8178,1561,77989,4191,63339,3721,616948,8477,449701,8880,176323,6322,167247,6051,44623,3737,23807,2903,122624,4924,68563,4707,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1508816,13340,161317,6328,57003,4066,32114,3179,104314,4935,18170,1846,15049,1789,86144,4909,75679,4469,1347499,12605,1067712,11623,417561,8272,279787,7761,85130,5276,50373,4013,194657,6916,105181,5427,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,251176,5144,23975,2068,9632,1277,5461,1031,14343,1571,2756,759,2238,692,11587,1320,9886,1359,227201,5088,189863,5151,67793,3565,37338,2878,15063,1827,9564,1508,22275,1824,12049,1448,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,480317,5426,41864,2799,14749,1484,8784,1153,27115,2479,3914,845,2968,736,23201,2295,21034,2174,438453,5413,356947,5219,148401,3952,81506,3610,26676,2110,15764,1719,54830,3088,34752,2449,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,642461,7985,70535,4275,27484,2574,17291,2017,43051,3257,10058,2046,7122,1825,32993,2408,28336,2273,571926,7912,419678,6167,171773,4603,152248,5936,57347,3490,30281,2557,94901,4841,54327,3680,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,345901,5099,20869,2427,6406,1210,3653,997,14463,2168,2452,835,1942,751,12011,2001,10795,1918,325032,5115,264572,4526,97788,3845,60460,3710,21769,2414,12501,1909,38691,3100,22201,2353,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2203675,15024,183122,6306,64009,3305,38374,2987,119113,4907,19819,2514,13994,2097,99294,4608,82149,4326,2020553,14123,1543871,11584,688519,10126,476682,9562,134609,6064,60310,3765,342073,7857,176392,6377,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489532,7201,80783,5015,32224,3299,19124,2559,48559,3951,8659,1647,6496,1365,39900,3581,34091,3446,408749,7109,308509,5823,117918,4575,100240,3723,33417,2439,19179,2328,66823,3348,39033,2922,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4621954,18878,564577,12342,200838,6375,125485,5460,363739,9276,54626,3645,37857,3351,309113,8240,246185,7685,4057377,19572,2975541,18097,1229381,13249,1081836,13283,312129,8113,138165,6151,769707,11059,381196,9491,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2492048,17217,319298,9025,110914,4969,65642,4389,208384,7320,35252,3394,26464,2903,173132,6761,145037,6149,2172750,16961,1692960,15251,666923,11697,479790,9799,136193,5617,76037,4630,343597,8299,192790,6215,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,187800,4204,13823,1808,3363,686,1883,483,10460,1832,2058,808,1735,779,8402,1580,7920,1558,173977,3963,145653,3601,58798,2988,28324,2611,12050,1837,7095,1343,16274,1976,11173,1866,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923523,16690,339770,8301,95006,4616,54342,3476,244764,6828,34895,3125,26534,2952,209869,6289,182128,5607,2583753,14984,2009713,14811,768775,12167,574040,11437,179446,6417,94202,4382,394594,9997,219463,8031,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966516,7153,117589,3673,42922,2332,25732,1790,74667,3049,12432,1537,9623,1297,62235,2690,54604,2548,848927,6916,667851,5697,273694,3984,181076,5470,60716,3100,34623,2436,120360,4231,71909,3401,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,966250,10337,106123,5403,43581,3649,26089,2735,62542,4449,12701,2082,10252,1889,49841,3865,44032,3713,860127,10332,687034,9311,258386,6242,173093,6796,58765,3925,33547,2971,114328,5221,63946,3785,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3185054,17847,300402,8489,96361,5022,52391,3542,204041,6916,34134,2891,26367,2554,169907,6227,145242,6007,2884652,16930,2268081,15442,848554,11507,616571,11002,190746,6442,92162,4403,425825,8870,220243,6177,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257165,5063,25675,2493,5973,1034,3523,871,19702,2221,3112,951,2660,853,16590,2130,14835,2045,231490,5299,173242,4965,66607,3175,58248,3097,17141,2075,7968,1473,41107,2985,22084,2180,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201616,11426,158580,7692,45725,3231,25733,2382,112855,6548,16396,2076,10902,1927,96459,6284,81276,5523,1043036,10411,801604,10280,287948,7014,241432,6458,66984,4771,32722,3553,174448,6760,93159,5385,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,211235,4208,19798,1720,6678,959,3765,730,13120,1555,2421,761,1765,653,10699,1330,9462,1288,191437,4014,159051,3804,59345,2749,32386,2730,11829,1496,6847,1184,20557,2128,14608,1984,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660344,15866,227899,7321,79135,4494,49014,3693,148764,5981,22305,2644,15668,2134,126459,5580,109449,5311,1432445,15401,1123903,14156,440450,9518,308542,9220,92630,5127,46471,3702,215912,7188,115251,5323,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6407165,29321,859346,14678,344670,9882,241876,8099,514676,12339,77515,4922,58002,4060,437161,10906,381987,11017,5547819,27507,4258564,24795,1991791,19908,1289255,20012,399689,11257,215414,8158,889566,15935,531046,11713,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,691495,6211,58508,4123,29548,2587,18595,2247,28960,3375,5037,1248,3822,1122,23923,3098,22019,3004,632987,6369,537333,5905,280580,5360,95654,5013,32766,3346,19617,2593,62888,4165,37580,3499,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162017,3119,14021,1467,4086,802,1913,535,9935,1418,1240,412,949,346,8695,1429,7144,1312,147996,3267,121655,3166,43250,2250,26341,1916,10229,1440,6342,1248,16112,1493,10729,1380,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2058820,15546,171482,6806,54873,3872,33329,3238,116609,5653,15723,2125,11734,1875,100886,5238,87609,5113,1887338,15435,1489566,14077,647126,9876,397772,9767,117624,6118,61983,4477,280148,8380,151765,6954,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1725099,12755,151295,6377,57883,4147,33971,2954,93412,5248,17344,2151,14512,2275,76068,5095,66615,4800,1573804,13718,1271393,12894,520717,8895,302411,7810,103183,5309,58777,4154,199228,6758,112895,5121,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,472869,8027,61757,3777,22900,2463,11301,1537,38857,3006,8446,1384,5303,1052,30411,2728,26317,2659,411112,6988,332790,6868,110073,4290,78322,4115,24834,2136,14036,1817,53488,3427,23982,2327,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1485877,10597,133444,4841,39186,2373,23281,2133,94258,4332,18250,2039,14817,1693,76008,3791,70010,3626,1352433,10596,1094007,10127,410676,7305,258426,6980,95710,4492,56831,3422,162716,5173,96439,4392,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,149032,3982,10979,1437,4196,872,1993,646,6783,1239,1075,520,1024,512,5708,1092,5378,1060,138053,3888,112844,3878,45774,2928,25209,2448,11072,1538,6340,1325,14137,1768,8404,1552,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,867505,10682,367074,8773,149998,5399,59927,3852,217076,7292,42143,3688,25531,2978,174933,5904,120315,4700,500431,9420,339762,7720,109858,4805,160669,6178,40864,3626,16335,2173,119805,4712,53026,3454,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
