GEO_ID,B17020A_001E,B17020A_001M,B17020A_002E,B17020A_002M,B17020A_003E,B17020A_003M,B17020A_004E,B17020A_004M,B17020A_005E,B17020A_005M,B17020A_006E,B17020A_006M,B17020A_007E,B17020A_007M,B17020A_008E,B17020A_008M,B17020A_009E,B17020A_009M,B17020A_010E,B17020A_010M,B17020A_011E,B17020A_011M,B17020A_012E,B17020A_012M,B17020A_013E,B17020A_013M,B17020A_014E,B17020A_014M,B17020A_015E,B17020A_015M,B17020A_016E,B17020A_016M,B17020A_017E,B17020A_017M,NAME,B17020A_001EA,B17020A_001MA,B17020A_002MA,B17020A_002EA,B17020A_003MA,B17020A_003EA,B17020A_004MA,B17020A_004EA,B17020A_005EA,B17020A_005MA,B17020A_006EA,B17020A_006MA,B17020A_007MA,B17020A_007EA,B17020A_008MA,B17020A_008EA,B17020A_009EA,B17020A_009MA,B17020A_010EA,B17020A_010MA,B17020A_011EA,B17020A_011MA,B17020A_012EA,B17020A_012MA,B17020A_013MA,B17020A_013EA,B17020A_014EA,B17020A_014MA,B17020A_015EA,B17020A_015MA,B17020A_016EA,B17020A_016MA,B17020A_017EA,B17020A_017MA,state
0400000US13,5909120,17879,799066,25691,81266,6549,82310,6613,68644,5972,457232,14200,75500,4644,22988,1966,11126,1648,5110054,28451,328598,7990,365321,8937,389266,8477,2854812,16807,853669,8531,237860,3879,80528,3640,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,345663,3749,34714,3914,1536,658,1342,636,2049,844,21573,2515,6460,1265,1335,479,419,312,310949,5098,18108,1384,15544,1301,11953,1243,185882,3387,59743,2007,13521,1152,6198,914,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1470627,5381,200991,11274,22568,2602,21957,3152,19800,2863,109111,6162,18598,2474,5905,1297,3052,814,1269636,12303,94033,3912,107520,4251,109506,4389,670043,7839,208873,4339,58666,2433,20995,2209,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9093244,21947,978087,24347,100032,5982,92758,5658,85957,5710,550953,13570,95319,4642,35049,2897,18019,1785,8115157,29334,515536,8177,551238,9408,597881,7160,4608265,19794,1277388,10189,395417,5341,169432,5566,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5387219,12031,678195,20610,76116,5668,66731,4924,63423,4553,389453,12166,55953,4401,17459,1972,9060,1140,4709024,23413,305746,6706,334982,7196,368537,7158,2601097,15555,774954,8176,231812,4117,91896,3858,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2749579,4247,301300,13230,26005,2534,29704,3441,26255,3155,173571,7827,26446,2200,12059,1291,7260,852,2448279,14327,171405,3373,179634,4500,187151,3924,1317195,8943,404624,4422,135258,3085,53012,2577,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2403349,7274,289630,11861,34087,3397,30735,3222,23326,2502,162276,6965,25030,1795,9573,1266,4603,903,2113719,12398,159914,3817,154383,4279,168999,4158,1147788,8206,332577,4537,104834,2998,45224,2577,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3752864,5568,659013,19766,71514,4333,66343,4799,57756,4541,368530,11042,67207,4420,19269,2152,8394,1186,3093851,19460,192799,4415,211715,5531,224193,5365,1727336,11903,529033,6196,153541,3128,55234,3203,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2853951,6896,366112,14959,34688,4150,26707,3105,28859,3211,213906,8543,44145,3525,12541,1743,5266,1253,2487839,16130,170888,5534,175930,6045,176320,5706,1393621,9687,402721,5863,123079,3405,45280,2707,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1228094,2143,162056,8304,14719,2062,13368,2155,11183,1568,93741,5038,19515,1936,7082,1151,2448,801,1066038,7928,51842,2044,63489,2785,72755,2853,579247,5619,212968,2992,60955,2144,24782,2006,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3361166,13436,251431,12389,19414,2742,18401,2545,20908,2873,147764,8094,26623,2233,12014,1686,6307,980,3109735,15923,193022,4688,208880,4775,221187,4929,1746231,11140,518463,6200,150595,3634,71357,2987,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5173591,14051,464979,16824,37591,4657,36408,4054,32627,3578,261511,9518,61858,3270,23335,2151,11649,1591,4708612,20063,259788,5241,290268,6597,335638,5794,2682555,14121,792658,6846,237408,4177,110297,3855,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7670375,11693,978662,23985,91794,5263,90415,5381,82756,5846,576662,15026,94713,4626,28719,2307,13603,1486,6691713,24879,392074,5832,434295,8026,498075,8118,3662132,18780,1194177,7275,358841,4531,152119,3729,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4509199,8499,396383,13982,34039,3819,33645,3163,28030,2570,232495,8057,39040,2377,18162,1773,10972,1091,4112816,14699,275110,4723,289136,5339,303173,4748,2300812,9914,663359,5889,198118,3080,83108,3007,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1714100,4747,230151,11257,20341,3065,18679,2734,17377,2292,137049,7143,25556,2687,7739,1415,3410,839,1483949,11527,96778,3398,108187,4834,111768,4002,786414,8840,263556,5372,86838,2918,30408,2535,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4853608,7263,640712,18127,66221,4646,59109,4756,53569,3757,366111,11340,62546,4220,21705,2097,11451,1335,4212896,19590,263414,5927,293510,5814,311291,6563,2311893,13559,724621,6987,225096,3741,83071,3556,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,892922,2367,121144,7012,8673,1491,9337,1588,10069,1690,73659,4867,13854,2104,3052,791,2500,772,771778,7290,51084,2128,51899,2207,51442,2222,411289,5584,146525,3352,43988,1780,15551,1759,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1616929,5112,175786,8342,19445,2304,15773,2058,15009,2169,100583,5001,13362,1582,7127,994,4487,819,1441143,7963,107347,2706,114832,3474,108927,3707,786812,6010,222547,3338,72260,1896,28418,1862,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1909660,12403,258498,15678,28126,3589,27778,4440,22304,3142,142779,8434,27777,3021,7804,1275,1930,666,1651162,15186,96630,4282,111270,5008,114932,4167,915291,10530,300869,4625,84409,2754,27761,2593,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1205768,2637,105590,7660,10070,1941,9807,2027,9257,2237,60872,4570,10206,1502,3843,992,1535,514,1100178,7916,57998,2267,70669,2808,79266,3568,618994,5419,200362,3783,51493,2139,21396,1802,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5952575,22610,506198,17835,50235,4376,49524,5222,48171,4080,260213,9990,58357,3896,25560,2450,14138,1869,5446377,24251,321789,6198,363878,6962,403485,7277,3036309,18485,898970,8467,284255,5338,137691,5221,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1498711,15315,270983,15255,34161,3887,28344,3655,21711,2362,143994,8394,31230,3144,7885,1787,3658,880,1227728,17380,75102,3668,84266,4114,89807,4500,650589,10062,229233,4843,74537,3091,24194,2598,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12315454,30994,1420341,27199,142367,7982,134111,6105,117982,6107,773593,15897,153902,6416,62844,3504,35542,3245,10895113,39927,631094,10538,664381,9359,723519,9759,6175663,27508,1845408,12468,583173,7232,271875,6511,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6720789,15268,893809,24980,85107,6463,91218,5612,71302,6339,517833,14582,85975,4660,29689,2709,12685,1584,5826980,29156,353139,7607,388070,8079,413528,8162,3218594,19493,1031971,8421,309589,4907,112089,3648,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,631845,2448,55205,4850,4449,1021,4417,1237,3367,953,33225,3115,5001,846,2944,694,1802,510,576640,5401,43567,1810,42847,1796,36749,1806,326870,3927,87329,2144,27462,1467,11816,1434,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9286588,8711,1160770,24352,120007,6225,119200,6876,99293,5582,659364,14266,111793,4673,34720,2453,16393,1540,8125818,25372,484927,6980,542409,9872,610994,9541,4471972,18009,1400758,8991,433023,6829,181735,6189,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2749067,6615,392315,11931,40208,3117,39886,3232,32931,2543,222974,7003,38378,2191,12115,1222,5823,1025,2356752,13534,157418,4173,159697,4463,165296,3827,1286160,8422,407835,4739,133419,3019,46927,2652,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3300295,13648,495032,17777,48598,3912,41919,4465,36954,3607,292318,11387,53375,4407,13391,2093,8477,1472,2805263,19771,162385,5294,174042,5515,190161,6105,1522442,13899,539695,6440,146619,3622,69919,3892,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10115537,14434,1068947,22989,99288,6004,95706,6468,86509,4531,601384,14677,116191,4825,45964,2800,23905,2079,9046590,28250,510241,6806,561773,8301,629295,8056,4949622,19070,1624503,8517,528966,6618,242190,5945,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,827872,5605,101555,7613,9590,1792,8424,1807,7505,1452,59177,4798,10366,1615,3763,778,2730,781,726317,8247,36549,2236,41060,2308,51032,2317,408474,6495,130590,3578,38179,1888,20433,1760,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3171893,8986,407842,18590,35722,4156,42380,4233,33238,3961,237175,9933,42173,4158,12087,1575,5067,1158,2764051,18031,171120,4186,176016,4881,185690,5396,1485577,11480,540245,6763,150412,3219,54991,2795,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,703392,2454,68712,4499,7210,1393,4651,948,3771,1010,37353,2940,9136,1133,4156,744,2435,574,634680,5099,44520,1745,48804,2285,48991,1960,342894,4395,103820,2816,32105,1401,13546,1418,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4971513,7880,750286,21758,76014,6081,67987,4650,63830,4915,427831,12965,79352,4718,25931,2216,9341,1282,4221227,22821,251078,7008,286170,7444,301492,7086,2330646,14923,752932,7535,223445,4254,75464,3325,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19853163,41648,3150538,59875,420586,13663,417832,15398,353351,12463,1604480,32369,242521,9525,79128,4608,32640,3087,16702625,68576,1265506,18225,1313762,20407,1357648,17937,9522206,39968,2328322,14614,675383,6026,239798,6165,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2530865,10209,256541,13569,31475,4198,27650,3752,20399,2939,151730,6600,16344,1966,5317,1075,3626,1003,2274324,14936,222663,5397,232994,4930,220968,4828,1226450,8396,265197,3651,79383,2620,26669,2228,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,569767,1998,66128,4297,5632,1181,6443,1300,4652,1197,38487,3014,7329,1011,2451,519,1134,391,503639,4714,27731,1729,30268,1661,33830,1571,279056,4136,96428,2330,26039,1259,10287,1167,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5589268,13714,518349,17278,45872,4595,44012,3862,38893,3850,310662,10331,50364,3976,19055,1888,9491,1388,5070919,20744,327367,6710,343411,6920,361176,6919,2866044,13604,843099,6950,234483,4545,95339,3983,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5388205,16736,627742,19878,61167,4910,56924,5191,50063,4315,365412,11771,63331,4129,17637,2013,13208,1873,4760463,21284,303645,6023,315466,6209,327583,7168,2676955,14675,821839,8049,216396,4024,98579,3920,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1685061,3356,293281,12324,28208,2925,24990,3098,23692,2794,172957,7639,30794,2797,9158,1062,3482,895,1391780,12935,77279,3095,83274,4208,97596,3879,744544,8712,275556,5195,84164,2580,29367,2309,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4848755,8046,503708,14706,46442,3481,47779,3558,38615,2992,291377,9114,48483,3228,19680,1943,11332,1377,4345047,15374,264761,4068,292255,5110,315187,4143,2407658,11603,744770,5583,225054,3745,95362,3330,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519852,2878,51241,4454,5359,1274,4096,1197,3854,1104,30349,3006,5024,942,1709,593,850,487,468611,5459,34875,1750,36981,2237,34191,2348,258581,4578,77796,2523,19980,1449,6207,1024,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2499657,22109,1130937,19960,101272,4973,102998,4883,109651,6865,566685,14207,164438,6601,62298,3443,23595,2122,1368720,26526,61914,4224,75258,5286,94064,4814,770981,18050,253500,7289,83349,3330,29654,2921,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
