GEO_ID,C18106_001E,C18106_001M,C18106_002E,C18106_002M,C18106_003E,C18106_003M,C18106_004E,C18106_004M,C18106_005E,C18106_005M,C18106_006E,C18106_006M,C18106_007E,C18106_007M,C18106_008E,C18106_008M,C18106_009E,C18106_009M,C18106_010E,C18106_010M,C18106_011E,C18106_011M,C18106_012E,C18106_012M,C18106_013E,C18106_013M,C18106_014E,C18106_014M,C18106_015E,C18106_015M,C18106_016E,C18106_016M,C18106_017E,C18106_017M,C18106_018E,C18106_018M,C18106_019E,C18106_019M,C18106_020E,C18106_020M,C18106_021E,C18106_021M,NAME,C18106_001MA,C18106_001EA,C18106_002MA,C18106_002EA,C18106_003MA,C18106_003EA,C18106_004MA,C18106_004EA,C18106_005MA,C18106_005EA,C18106_006MA,C18106_006EA,C18106_007MA,C18106_007EA,C18106_008MA,C18106_008EA,C18106_009EA,C18106_009MA,C18106_010MA,C18106_010EA,C18106_011MA,C18106_011EA,C18106_012MA,C18106_012EA,C18106_013MA,C18106_013EA,C18106_014MA,C18106_014EA,C18106_015EA,C18106_015MA,C18106_016EA,C18106_016MA,C18106_017EA,C18106_017MA,C18106_018MA,C18106_018EA,C18106_019MA,C18106_019EA,C18106_020EA,C18106_020MA,C18106_021EA,C18106_021MA,state
0400000US13,9252483,5566,4434628,7687,936296,5348,7483,1333,928813,5528,2971121,5651,52251,4488,2918870,6853,527211,2183,36805,2836,490406,3400,4817855,6077,897556,4628,5816,1453,891740,4748,3229524,3776,63717,3918,3165807,5281,690775,2678,70935,4015,619840,4362,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1276763,2271,628479,2493,111647,1068,591,292,111056,1049,416392,2404,6145,1390,410247,2830,100440,625,8524,1434,91916,1554,648284,1953,105364,1114,923,532,104441,1275,419677,1472,5137,1121,414540,1778,123243,962,12230,1707,111013,1830,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1501182,2086,744989,3189,165421,2172,2373,882,163048,2443,470688,2425,8168,1245,462520,2810,108880,1238,6602,1297,102278,1766,756193,3042,153534,2038,895,387,152639,2079,480206,2129,7787,1379,472419,2521,122453,1225,9008,1665,113445,2017,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11913267,3047,5802071,4862,1115784,2576,11287,1583,1104497,3018,3937112,3632,59180,3892,3877932,5175,749175,2161,47632,3133,701543,3654,6111196,4428,1075992,2768,6844,1477,1069148,3320,4061257,3444,64846,3689,3996411,4903,973947,2722,93220,4285,880727,4420,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6080005,2568,2966775,4969,593470,3648,7332,1385,586138,3884,1974813,3143,41245,3714,1933568,5162,398492,1718,27440,2097,371052,2406,3113230,4531,568498,3314,5080,1150,563418,3293,2037684,3166,43329,2867,1994355,4310,507048,2033,43258,2908,463790,3524,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2869329,2313,1420862,3731,272714,2866,2647,771,270067,2902,940881,2826,13228,1550,927653,3359,207267,1212,9923,1295,197344,1728,1448467,3044,257066,2121,927,397,256139,2180,931260,2277,13029,1612,918231,2950,260141,1428,17335,1494,242806,1915,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2646066,3176,1301432,4022,267215,2799,3112,814,264103,2849,857425,3023,15641,1954,841784,3258,176792,1440,11823,1248,164969,1712,1344634,3261,254345,2431,1803,617,252542,2465,867739,2613,17281,2239,850458,2934,222550,1713,19228,2125,203322,2569,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4053892,2734,1971315,4384,378349,2959,4838,909,373511,2942,1312942,3557,37745,2958,1275197,4386,280024,1718,24319,2107,255705,2789,2082577,4086,359790,2870,2609,652,357181,2833,1371728,2838,38800,3095,1332928,4739,351059,1868,36284,2605,314775,3086,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4242119,3324,2037638,4714,411323,3650,5676,1540,405647,4374,1359287,3489,34412,3467,1324875,4765,267028,1635,22898,2194,244130,2581,2204481,4029,395842,3074,2707,801,393135,3157,1465365,3005,40325,2859,1425040,4335,343274,1925,42460,2958,300814,3442,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1253079,911,607125,1836,98340,926,1880,592,96460,1116,401838,1536,9144,1642,392694,2175,106947,923,7526,1025,99421,1507,645954,1740,96133,1056,611,321,95522,1072,420991,1561,10217,1443,410774,2005,128830,1046,8862,1282,119968,1597,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5518564,2416,2645216,3330,502540,2536,6642,1467,495898,2862,1796563,2440,25919,2688,1770644,3528,346113,1566,21274,2079,324839,2797,2873348,3042,479944,2234,2961,903,476983,2340,1940871,2385,26252,2173,1914619,3264,452533,1907,36848,2405,415685,2969,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6302381,1681,3036876,2700,519971,1383,6295,1195,513676,1738,2094170,2328,35985,3568,2058185,4180,422735,1747,26118,2732,396617,2858,3265505,2661,501460,1660,2922,909,498538,1879,2209751,2094,37597,2581,2172154,3290,554294,1867,52620,2864,501674,3383,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9229728,2038,4495865,3010,842198,2442,10533,1609,831665,3050,2994165,2607,75060,4256,2919105,5325,659502,1732,42674,2974,616828,3443,4733863,2979,808849,1819,6488,1078,802361,2257,3093101,2331,79307,3709,3013794,4438,831913,1901,76556,3136,755357,3409,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5050808,2090,2500735,3409,478140,2539,6960,1308,471180,2833,1687188,2285,24564,2094,1662624,3173,335407,1721,19213,1546,316194,2239,2550073,3194,455248,1884,4080,926,451168,1989,1682824,2184,24029,2055,1658795,3204,412001,1848,30163,2184,381838,2466,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2735081,2595,1303351,3607,273397,3063,3172,818,270225,3160,851164,2849,21421,2422,829743,3778,178790,1599,17436,2198,161354,2689,1431730,3309,264398,2493,1621,707,262777,2531,930980,2761,27704,2949,903276,3962,236352,1580,29198,2353,207154,2859,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5578431,3094,2704929,4850,516521,3064,6914,1067,509607,3429,1792812,3836,40727,3349,1752085,4617,395596,1886,23886,2062,371710,2691,2873502,3867,498865,2738,4073,964,494792,2885,1876627,3576,44830,3629,1831797,4994,498010,2401,39011,2243,458999,2716,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,948341,1201,471950,2112,83942,1251,691,374,83251,1337,308665,1943,5284,965,303381,2248,79343,691,4281,924,75062,1206,476391,1785,80334,1377,489,301,79845,1381,309886,1372,6762,1222,303124,1749,86171,745,5635,1216,80536,1377,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723316,1634,851432,2480,172109,1728,1882,521,170227,1735,563910,2002,7861,1063,556049,2139,115413,852,6771,906,108642,1210,871884,2211,164113,1437,1403,478,162710,1501,563893,1492,7261,1187,556632,2003,143878,991,8757,1186,135121,1445,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2629797,1611,1310102,2377,249339,1518,3361,1009,245978,1665,873435,2052,13872,1791,859563,2941,187328,868,12841,1540,174487,1752,1319695,2043,236560,1313,1737,792,234823,1571,874448,1707,19018,2252,855430,2564,208687,1036,16369,2022,192318,2310,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1246839,873,612495,1781,103136,1153,1219,457,101917,1208,417858,1648,5698,1499,412160,2170,91501,773,5056,1110,86445,1417,634344,1654,98615,921,948,495,97667,972,425686,1339,6904,1217,418782,1614,110043,890,7408,1316,102635,1491,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8298801,1762,4020004,3370,752735,2219,8985,1151,743750,2429,2722701,2401,36299,3249,2686402,4119,544568,1636,33711,2528,510857,3224,4278797,2523,722459,1650,3760,857,718699,1833,2828797,1773,38037,2869,2790760,3271,727541,1580,68387,4265,659154,4600,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1914953,2098,935801,3338,184355,2564,1635,651,182720,2741,609403,2600,15465,2010,593938,3316,142043,1125,12416,1844,129627,1930,979152,2662,178909,2083,491,287,178418,2111,629123,1945,13243,1999,615880,2934,171120,1200,15593,2356,155527,2675,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18317256,3106,8814331,4263,1547925,2626,21096,2045,1526829,3265,6072759,4101,90325,5021,5982434,6258,1193647,2645,87618,4606,1106029,5631,9502925,3783,1486861,3281,12808,2255,1474053,3802,6412911,3688,105705,4310,6307206,5936,1603153,2622,172953,6522,1430200,6741,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9150606,4651,4386478,6819,860212,5100,10088,1626,850124,5420,2906020,5759,73231,4286,2832789,6868,620246,2087,44413,3113,575833,3751,4764128,5066,824911,4526,7178,1572,817733,4809,3139188,3671,74559,4687,3064629,6427,800029,2574,83122,4481,716907,5439,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674474,1325,341704,2308,58986,1317,658,344,58328,1378,237245,1849,2345,755,234900,1950,45473,650,1597,482,43876,763,332770,1845,58228,1300,86,101,58142,1320,221123,1320,3184,673,217939,1310,53419,449,2850,1104,50569,1111,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10731374,2659,5214508,5091,992604,3224,12485,1665,980119,3550,3463646,4066,68723,3948,3394923,5553,758258,2246,49634,2883,708624,3747,5516866,4879,949442,3036,7010,1745,942432,3639,3597491,3589,77918,3578,3519573,4966,969933,3063,88102,3804,881831,4586,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3534168,2291,1726277,3276,353495,2044,3261,712,350234,2228,1132000,2291,25066,1996,1106934,2789,240782,1512,19080,1674,221702,1882,1807891,2915,332830,1884,3274,778,329556,1904,1173044,2185,28365,2097,1144679,2915,302017,1541,30999,1912,271018,2430,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3704838,2027,1820729,4001,322641,2657,3900,1059,318741,2709,1214060,2825,25177,2993,1188883,4039,284028,1631,19257,1862,264771,2398,1884109,3713,307975,2624,1652,598,306323,2881,1235567,2740,26741,2322,1208826,3537,340567,1667,32186,2694,308381,2980,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11871546,2710,5753868,4290,1012126,3107,12881,1761,999245,3482,3849848,3141,72869,4507,3776979,5053,891894,2485,54028,2940,837866,4050,6117678,4481,969679,3069,8414,1347,961265,3261,3984011,2568,74624,3978,3909387,4511,1163988,2509,94156,4322,1069832,5029,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,984933,990,473374,1675,80869,1046,1276,698,79593,1281,324722,1422,6521,1335,318201,1992,67783,859,3948,759,63835,1143,511559,1482,76546,936,1133,617,75413,1197,342833,1383,8286,1644,334547,2181,92180,983,7708,1245,84472,1494,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4446814,3737,2128034,4978,403466,3494,6399,1358,397067,3743,1393273,3746,35045,3585,1358228,5549,331295,1847,23684,2158,307611,2809,2318780,4293,390385,3299,2547,1118,387838,3451,1515363,2914,39779,3152,1475584,4065,413032,1651,41652,2618,371380,3063,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,775048,1261,385062,2597,75635,1171,603,341,75032,1160,252921,2094,3079,747,249842,2309,56506,724,3250,719,53256,919,389986,2476,73596,1194,220,172,73376,1201,250241,1975,3120,844,247121,2168,66149,882,4379,966,61770,1322,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6050541,2959,2917309,4799,557759,3673,6340,1127,551419,3646,1935605,4067,45954,4377,1889651,5964,423945,1757,33914,2563,390031,3150,3133232,4378,533665,3363,4942,1392,528723,3684,2065432,3436,52768,3810,2012664,4948,534135,2265,55603,3094,478532,3352,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24539974,6007,12016156,9484,2629637,7234,27032,3172,2602605,7888,8047859,8144,130447,5832,7917412,9949,1338660,3709,109445,4940,1229215,5524,12523818,7719,2531226,6018,20040,2422,2511186,6345,8319135,5890,148873,6531,8170262,7874,1673457,4126,177090,5977,1496367,5986,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666494,2036,1330145,2625,335172,1733,3137,956,332035,1976,860622,2378,8385,1297,852237,2859,134351,1005,6273,1093,128078,1254,1336349,2152,317330,1591,2680,961,314650,1833,862193,1748,10615,1555,851578,2260,156826,1079,12958,1550,143868,1701,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589572,843,288409,1192,46310,857,738,346,45572,985,194330,838,3784,759,190546,1079,47769,731,2940,689,44829,946,301163,1095,44281,728,602,369,43679,776,201520,995,4067,917,197453,1371,55362,503,4411,720,50951,857,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7607334,5886,3666049,6151,690642,4324,9065,1453,681577,4688,2481593,5291,42824,3162,2438769,6360,493814,2629,30411,2645,463403,3738,3941285,5567,666546,4249,3490,845,663056,4563,2648055,4554,41326,2932,2606729,5775,626684,2377,54910,3701,571774,3894,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6510600,3846,3222523,4638,592176,3078,7939,1345,584237,3377,2187766,4545,35633,3506,2152133,5279,442581,1831,27874,2496,414707,2952,3288077,3385,564647,2367,4206,1087,560441,2225,2194697,2625,41686,3581,2153011,4087,528733,1971,52920,3180,475813,3873,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1718399,1478,844713,2862,144878,2071,2331,691,142547,2115,555089,2214,17625,2115,537464,2942,144746,966,12108,1735,132638,2060,873686,2657,134910,1963,1025,514,133885,2081,563589,2059,19978,2376,543611,2976,175187,951,19284,1960,155903,2235,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5345637,2428,2635696,3229,488963,2117,6601,1176,482362,2368,1766015,2397,33113,2402,1732902,3616,380718,1397,20358,1700,360360,2135,2709941,3105,469741,2371,3777,1028,465964,2562,1774457,2535,30550,2353,1743907,3215,465743,1766,33632,2379,432111,2740,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,536869,1384,272269,2531,51441,1648,204,180,51237,1687,184024,1835,3664,1379,180360,1956,36804,644,1998,727,34806,941,264600,2108,47926,1196,182,201,47744,1238,175438,1689,2592,814,172846,1802,41236,794,2727,816,38509,1169,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3337091,1508,1585117,2974,304474,2281,2872,879,301602,2367,1016500,1443,38240,2865,978260,3132,264143,1004,32368,2265,231775,2482,1751974,2778,283348,2078,1578,636,281770,2213,1122384,1096,34790,3158,1087594,3573,346242,1385,53187,3381,293055,3533,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
