GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001EA,B17003_001MA,B17003_002EA,B17003_002MA,B17003_003MA,B17003_003EA,B17003_004MA,B17003_004EA,B17003_005MA,B17003_005EA,B17003_006EA,B17003_006MA,B17003_007EA,B17003_007MA,B17003_008EA,B17003_008MA,B17003_009MA,B17003_009EA,B17003_010EA,B17003_010MA,B17003_011MA,B17003_011EA,B17003_012EA,B17003_012MA,B17003_013EA,B17003_013MA,B17003_014MA,B17003_014EA,B17003_015MA,B17003_015EA,B17003_016MA,B17003_016EA,B17003_017EA,B17003_017MA,B17003_018EA,B17003_018MA,B17003_019EA,B17003_019MA,B17003_020EA,B17003_020MA,B17003_021MA,B17003_021EA,B17003_022EA,B17003_022MA,B17003_023EA,B17003_023MA,state
0400000US13,6452046,7969,910386,19763,356645,10909,122827,6387,127746,6702,69454,5018,36618,3361,553741,12592,161362,7363,188553,6859,152544,6855,51282,3669,5541660,21897,2670643,12464,336146,9787,759129,15670,724631,13122,850737,13806,2871017,13907,280428,8201,746162,13642,881730,15171,962697,13662,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,960203,1649,93342,5905,40405,3454,7178,1571,15538,2025,10864,1708,6825,1402,52937,3336,9794,1814,19099,2139,14861,1820,9183,1797,866861,6024,433519,3606,27993,2278,122464,4651,145604,4677,137458,4943,433342,3452,33561,2166,113439,4829,138434,4927,147908,4959,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1030355,2671,114406,6393,47883,3626,10527,1700,16322,2197,14824,2027,6210,1408,66523,4164,11671,1488,26181,2819,22024,2327,6647,1432,915949,6986,454541,3921,42281,3619,124102,6271,161064,6406,127094,5291,461408,4889,36428,2999,120001,5023,184249,6585,120730,5671,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8494666,4020,942987,15591,378413,10306,99805,5386,132317,5918,87222,4727,59069,4220,564574,8685,143179,6914,190869,6946,163403,5906,67123,3148,7551679,15706,3695751,11118,382195,8857,972601,14185,1054259,14181,1286696,13010,3855928,9043,348230,7387,961483,13339,1136619,14038,1409596,11972,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4257280,4809,482498,13433,193312,7209,54218,4168,75996,4088,44422,2960,18676,2404,289186,9073,70438,4689,105146,5219,87463,4600,26139,2597,3774782,14257,1847362,8402,184580,6686,644186,9388,533607,10910,484989,8339,1927420,9360,169089,6329,624665,9106,599759,9950,533907,10219,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2024288,3868,183570,7935,76047,4497,16869,1796,30172,2285,20082,2177,8924,1327,107523,4611,15140,1663,41350,2706,37107,2844,13926,1707,1840718,9167,912529,5875,69875,3959,294261,6283,289398,7608,258995,6508,928189,5294,53726,3024,270584,5529,319478,6984,284401,5915,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1843364,3847,186410,6420,77655,4098,17094,2318,29923,2302,21282,1907,9356,1222,108755,4564,24766,2568,32614,2353,37123,2521,14252,1715,1656954,7273,817988,4823,71936,3771,216574,6574,256033,5770,273445,4757,838966,4803,60698,3972,204229,6360,282437,5547,291602,6047,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2903446,5167,447974,13172,190688,7167,74271,4430,73537,4444,31638,2833,11242,1784,257286,7969,75899,4758,93833,5274,70277,4301,17277,1869,2455472,15033,1198540,7987,159562,5755,419360,7937,325972,7165,293646,7737,1256932,9143,134234,4820,389315,6704,399717,8566,333666,7456,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2983284,5102,466578,12853,175075,7488,64943,4594,66327,4234,29474,2589,14331,1643,291503,7925,89399,5301,111934,5243,71556,4533,18614,2319,2516706,14101,1230821,8237,178579,6120,420644,9742,329781,9655,301817,6580,1285885,8729,139902,5997,402921,6924,380160,8419,362902,8473,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,947225,1696,108917,5188,44913,2679,9800,1520,19111,1887,10726,1464,5276,1020,64004,3639,11002,1348,26409,2287,18949,2185,7644,1378,838308,5371,408334,3027,32081,2531,132812,4504,120323,4648,123118,4143,429974,3611,22832,2185,127711,5127,134837,4189,144594,4253,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4005308,3651,329236,9978,133728,5702,36158,3367,49178,3643,27886,2497,20506,2365,195508,6596,50610,3756,65817,4523,48675,3322,30406,2663,3676072,10070,1749888,6013,175157,7102,442415,9515,423968,9348,708348,8518,1926184,7210,145895,5537,461276,9839,530650,9556,788363,10507,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4584122,3333,443759,10169,177306,6703,50778,4019,56342,4304,36573,3361,33613,3289,266453,7487,72723,4665,84027,5014,62215,3487,47488,3853,4140363,10523,1994135,6883,172432,5703,510662,10111,445228,8316,865813,9527,2146228,7088,168395,6117,482051,8963,538868,10209,956914,11193,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6585139,4174,816114,15905,345760,8881,90007,4249,127126,5187,92475,4557,36152,3303,470354,9789,101926,4732,163620,5877,157038,5588,47770,3083,5769025,17135,2807025,9736,248114,7125,815283,9891,911789,11411,831839,9472,2962000,10736,216113,6094,830761,9716,1011300,11200,903826,10920,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3621583,3341,315654,9009,136747,5612,29230,2639,49725,3492,38428,2923,19364,2118,178907,5409,37484,2940,54315,2715,61059,3878,26049,2387,3305929,9474,1636231,5878,104438,3966,427830,7931,525149,8313,578814,8313,1669698,5928,89413,3409,388886,6872,562073,7000,629326,7551,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1902671,4046,321891,10000,121508,5660,43954,3377,42315,3128,27608,2602,7631,1551,200383,6924,62094,4311,63951,4375,60336,4582,14002,1979,1580780,10355,763954,5921,116442,5144,240605,7693,240711,6589,166196,7393,816826,7251,93110,4299,222246,6998,281688,8202,219782,6959,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3991107,4985,478139,13009,196741,7029,54650,3437,72892,4579,48115,3949,21084,2603,281398,8265,71351,4419,98828,5239,83792,4984,27427,2705,3512968,14270,1709309,7968,159184,6697,548015,8785,501824,9236,500286,8464,1803659,9304,144782,5332,522782,9757,569671,10790,566424,10192,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,685847,2446,81149,5007,35179,2939,5063,1089,14750,1999,10709,1332,4657,1129,45970,3175,6663,1114,16501,2158,16225,1933,6581,1281,604698,5342,304726,3242,19474,2191,93653,3889,97425,4405,94174,3413,299972,3641,17475,1777,84168,3741,100433,4122,97896,3435,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1204322,2524,112337,4371,43679,2518,12558,1381,12844,1362,12626,1526,5651,1092,68658,3259,15684,1845,22679,2082,22890,1756,7405,1292,1091985,5140,543627,3318,48279,3298,150114,4010,178036,4263,167198,4338,548358,3482,38295,2312,139340,4462,191106,4293,179617,4160,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1897263,2145,232662,9447,103315,5443,26632,2723,35690,3219,27627,2463,13366,1669,129347,5796,35438,3356,39926,3475,39510,3031,14473,1866,1664601,9382,834238,5642,112070,5756,230347,6771,283046,6532,208775,5892,830363,5863,105133,5103,226497,7172,293632,7205,205101,5666,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,918624,1550,64747,4177,26667,2468,6945,1289,9210,1492,6514,1521,3998,686,38080,2911,6189,1222,13503,1776,11962,1810,6426,1430,853877,4551,418651,3052,32334,2752,124142,4440,112766,4618,149409,4409,435226,2867,24887,2503,112525,4722,133367,4820,164447,4828,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6039485,2207,545937,12012,213994,7006,60653,4001,77798,4017,40183,3011,35360,2580,331943,8632,90544,5082,117115,5322,75926,4943,48358,3615,5493548,11654,2655089,7577,255370,8347,728491,12610,606718,11976,1064510,12649,2838459,8685,240633,7147,762706,11417,699369,10768,1135751,11977,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1351241,3416,237069,9718,100735,5200,33134,2892,31421,2775,25440,2498,10740,1659,136334,6569,41798,3357,40909,3459,40142,3470,13485,1742,1114172,9967,548731,5431,71500,4347,153244,6233,169289,5441,154698,4851,565441,6569,62785,3536,129955,5298,191329,6133,181372,5040,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13336198,5555,1729867,26701,699341,14211,220062,8684,228995,7146,141363,6147,108921,5585,1030526,16728,333350,8415,320953,9369,232390,7704,143833,6169,11606331,25987,5601004,15186,664521,13077,1480069,19178,1403513,15604,2052901,17345,6005327,16820,649471,12689,1487257,17113,1527505,17994,2341094,17379,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6559669,8566,875422,16191,349040,9558,123731,6286,114225,5912,79317,5190,31767,2896,526382,10015,146359,5841,166358,6247,160219,6186,53446,3464,5684247,18103,2740762,11156,341582,9855,745417,12804,812229,13471,841534,13495,2943485,11112,261443,7883,707500,10048,996485,12142,978057,12602,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,469908,1794,39100,2799,17318,1913,3375,805,5694,1058,5565,1136,2684,697,21782,2003,4220,750,6653,931,8112,1382,2797,837,430808,3419,220031,2337,16571,1544,63522,3013,82312,3449,57626,2713,210777,2199,10485,1428,54318,2505,78671,3097,67303,2747,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7708658,5224,938825,15884,379127,8410,107435,6125,149222,5691,85464,3902,37006,3296,559698,10978,129556,6488,209522,6444,173879,7434,46741,3079,6769833,16621,3302859,8713,293311,8116,1126657,12960,919395,11374,963496,11365,3466974,11504,265362,7105,1116727,12917,1051064,13423,1033821,12160,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2471399,3363,319015,7476,127579,4925,37067,2314,48845,2969,29632,2407,12035,1518,191436,4645,49547,2672,70297,3142,57178,2793,14414,1851,2152384,7800,1058517,5557,117129,4072,334389,6233,329592,6949,277407,6188,1093867,4902,100752,4001,323014,6083,366503,6951,303598,6180,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2715459,3753,358316,12773,161203,7854,33439,3571,51253,4392,51463,3336,25048,2957,197113,7814,39926,3900,59975,4292,68920,4468,28292,2931,2357143,13536,1155656,8050,109861,6032,271967,8809,392962,9490,380866,7092,1201487,8214,93467,4198,272760,7994,425634,10184,409626,8760,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8684050,4108,923713,15906,377018,10467,100246,4522,163545,7440,71013,4202,42214,3177,546695,10179,130411,6049,224314,6988,134308,5693,57662,3979,7760337,16958,3761110,10644,345253,9052,1356425,15597,885036,12240,1174396,12776,3999227,10264,312272,7802,1387166,12744,1018379,10990,1281410,13105,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,713147,1304,81579,4878,30427,2335,10343,1534,9871,1791,6029,1265,4184,972,51152,3725,15743,2066,16768,2227,14290,2082,4351,1190,631568,5156,306451,2525,38704,2651,88703,4091,76702,3522,102342,4462,325117,3970,33871,2721,89106,4370,93918,4375,108222,4118,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3202394,5106,439143,11506,171180,6366,58511,4266,64474,4757,33118,2382,15077,2167,267963,8188,76776,5171,95351,4539,73353,4449,22483,2417,2763251,12561,1330959,7534,164968,6870,399166,8432,383202,7347,383623,8024,1432292,8433,131711,6266,409713,8963,460516,9603,430352,9567,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,543335,2190,57530,3551,24613,2117,6229,963,10207,1485,5975,1240,2202,688,32917,2565,7224,1140,11761,1378,10420,1480,3512,919,485805,4275,244275,2934,18178,1965,76350,3465,80187,2976,69560,3139,241530,2917,11228,1196,67268,3287,84939,3398,78095,3328,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4349878,5275,621873,15516,248738,10164,86796,5677,95417,6284,44279,3714,22246,2453,373135,8551,106553,5213,147675,6454,90378,5306,28529,2822,3728005,15956,1812965,9971,216199,6214,606903,10758,485536,10333,504327,9969,1915040,9341,193818,7172,593126,8300,570981,9588,557115,9226,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16747812,9366,2170072,33003,866802,16431,339045,10997,257561,8712,173246,7205,96950,5766,1303270,21403,497936,12204,373873,10850,317165,11114,114296,5630,14577740,33769,7204697,17845,1108260,19562,1782252,23213,2110950,22173,2203235,20251,7373043,21776,987618,15672,1761251,23314,2313231,24358,2310943,20773,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1687479,2415,148047,6754,62517,4101,11091,1773,17094,1878,21243,2536,13089,2007,85530,4348,18425,2164,26162,2805,30114,2579,10829,1411,1539432,7522,770926,4571,60760,4535,166168,5541,271016,6739,272982,5914,768506,4858,52626,3002,176089,4887,307992,6520,231799,5558,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,433110,1121,42165,2737,17374,1665,3409,842,6444,986,4718,910,2803,736,24791,1962,4843,1037,9193,1313,6822,1043,3933,764,390945,2978,191235,1917,14644,1639,65094,2719,44286,2815,67211,2658,199710,2153,10829,1599,51372,2847,59416,3194,78093,2674,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5530823,6899,502488,12562,195858,7395,60097,3873,66621,4474,41208,3428,27932,2360,306630,9091,83212,4970,94766,6009,87602,4286,41050,3408,5028335,14478,2447989,8949,258267,7967,593823,9491,628116,11519,967783,10849,2580346,9697,219677,7087,589331,11552,749394,11061,1021944,12806,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4726945,4468,494463,13667,212497,8125,45513,3892,63160,3724,69375,4826,34449,3142,281966,9245,60691,4360,78189,4159,100770,5500,42316,3724,4232482,14274,2108726,8650,182534,7677,475919,10722,687328,9770,762945,11589,2123756,9476,159413,5746,454966,10605,770769,11601,738608,11915,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1270418,2797,188737,7523,78560,4417,26507,2723,33159,2785,13241,1899,5653,1117,110177,4227,29713,2942,43782,3392,28824,2432,7858,1307,1081681,7680,535141,4482,69178,3727,228986,5217,126817,4551,110160,4172,546540,4934,60045,3259,215495,5166,148062,4738,122938,3951,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3835074,3844,366252,9944,152747,5783,34112,2602,58383,3406,42026,3113,18226,1980,213505,6129,43545,2907,77010,3730,68022,3594,24928,2219,3468822,11077,1716424,6824,137594,5413,555032,9012,521244,8320,502554,7267,1752398,6675,105330,3606,527122,9677,561959,8662,557987,8347,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,383245,2220,32125,3263,12634,1964,2138,731,5139,1227,3686,987,1671,726,19491,1929,3454,954,6354,1476,7884,1594,1799,527,351120,3945,180241,2692,12453,1852,52965,3570,65992,3453,48831,3073,170879,2391,9844,1656,40053,2696,70282,3226,50700,2939,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
