GEO_ID,B27001H_001E,B27001H_001M,B27001H_002E,B27001H_002M,B27001H_003E,B27001H_003M,B27001H_004E,B27001H_004M,B27001H_005E,B27001H_005M,B27001H_006E,B27001H_006M,B27001H_007E,B27001H_007M,B27001H_008E,B27001H_008M,B27001H_009E,B27001H_009M,B27001H_010E,B27001H_010M,B27001H_011E,B27001H_011M,B27001H_012E,B27001H_012M,B27001H_013E,B27001H_013M,B27001H_014E,B27001H_014M,B27001H_015E,B27001H_015M,B27001H_016E,B27001H_016M,B27001H_017E,B27001H_017M,B27001H_018E,B27001H_018M,B27001H_019E,B27001H_019M,B27001H_020E,B27001H_020M,B27001H_021E,B27001H_021M,B27001H_022E,B27001H_022M,B27001H_023E,B27001H_023M,B27001H_024E,B27001H_024M,B27001H_025E,B27001H_025M,B27001H_026E,B27001H_026M,B27001H_027E,B27001H_027M,B27001H_028E,B27001H_028M,NAME,B27001H_001EA,B27001H_001MA,B27001H_002EA,B27001H_002MA,B27001H_003EA,B27001H_003MA,B27001H_004MA,B27001H_004EA,B27001H_005MA,B27001H_005EA,B27001H_006EA,B27001H_006MA,B27001H_007EA,B27001H_007MA,B27001H_008EA,B27001H_008MA,B27001H_009MA,B27001H_009EA,B27001H_010MA,B27001H_010EA,B27001H_011EA,B27001H_011MA,B27001H_012EA,B27001H_012MA,B27001H_013EA,B27001H_013MA,B27001H_014EA,B27001H_014MA,B27001H_015MA,B27001H_015EA,B27001H_016MA,B27001H_016EA,B27001H_017EA,B27001H_017MA,B27001H_018EA,B27001H_018MA,B27001H_019EA,B27001H_019MA,B27001H_020MA,B27001H_020EA,B27001H_021MA,B27001H_021EA,B27001H_022MA,B27001H_022EA,B27001H_023EA,B27001H_023MA,B27001H_024EA,B27001H_024MA,B27001H_025EA,B27001H_025MA,B27001H_026MA,B27001H_026EA,B27001H_027MA,B27001H_027EA,B27001H_028EA,B27001H_028MA,state
0400000US13,5387930,4716,344515,4865,328764,5155,15751,2317,782881,5009,733314,6615,49567,5221,477934,2986,383922,5775,94012,5869,653254,3885,509086,6754,144168,6520,692000,3376,581798,5934,110202,5694,799788,1995,682293,6248,117495,5693,748819,862,664944,5002,83875,4853,543414,1240,541707,1364,1707,628,345325,1586,344326,1700,999,386,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,298217,2239,16038,620,15683,706,355,314,26369,740,25732,889,637,461,22753,1081,20345,1425,2408,1010,45697,1715,40392,1896,5305,1559,37347,957,35216,1230,2131,887,39901,400,36975,1000,2926,931,51082,342,48337,865,2745,791,38204,186,37839,288,365,232,20826,369,20596,424,230,221,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1336927,1683,101686,2197,95748,2466,5938,1287,223510,2194,206920,3277,16590,2683,118797,1260,96775,2524,22022,2123,166825,1696,132717,2631,34108,2947,162114,1115,135275,3268,26839,3192,168549,1226,146460,2638,22089,2461,180054,559,161825,2302,18229,2195,128247,585,127782,696,465,315,87145,492,86856,523,289,186,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7911335,4163,483387,4284,471394,4407,11993,1799,1062605,4107,1031894,5255,30711,3279,679339,2246,614000,4681,65339,4216,1024047,2264,906714,6057,117333,5429,972627,1550,886610,6052,86017,5856,1180612,1503,1087345,5358,93267,5216,1167704,1264,1089451,3898,78253,3912,749644,1438,745889,1863,3755,1240,591370,1930,590021,1945,1349,498,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5223037,3091,358594,3462,333672,4036,24922,2761,783549,3610,727410,6623,56139,5037,503215,1530,421468,4784,81747,4736,639524,1646,509508,6702,130016,6350,643078,1450,546895,4879,96183,4715,742492,1226,650238,4903,92254,4987,730992,1185,666216,3781,64776,3622,476993,851,475223,1128,1770,619,344600,1368,343980,1426,620,293,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2669938,1540,182800,2170,177834,2546,4966,1274,393047,2245,380415,3354,12632,2312,261539,905,237891,2663,23648,2597,324491,1080,290431,2796,34060,2677,309959,793,287924,2489,22035,2423,364659,1124,339922,2940,24737,2616,381904,521,363561,2039,18343,2042,245846,776,245360,758,486,304,205693,956,205471,971,222,149,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2187509,1769,161238,2354,157214,2684,4024,1143,323280,2526,308744,3201,14536,2197,208446,1583,182493,2831,25953,2450,273920,2000,234951,3460,38969,3040,254748,961,226655,2695,28093,2662,295908,857,267934,2644,27974,2629,311052,576,286451,2585,24601,2550,198259,810,197361,920,898,444,160658,1122,160364,1170,294,225,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3707716,2839,259127,3270,247975,3922,11152,2260,545522,3406,522516,4406,23006,3013,343192,1908,298402,3848,44790,3545,454644,2351,383936,4207,70708,3549,469181,1434,418456,4308,50725,4285,531415,1132,486941,3426,44474,3336,516864,872,484035,3243,32829,3244,352368,957,351485,1066,883,431,235403,998,234997,1027,406,243,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2707009,3016,186824,3373,179538,3684,7286,1462,387045,3268,368916,3749,18129,2702,240791,2155,199760,3945,41031,3649,362156,2611,288393,5335,73763,4372,330699,1725,272759,5182,57940,4864,377677,1731,316758,4776,60919,4704,381710,624,339990,3494,41720,3303,259039,1038,257700,1235,1339,614,181068,1382,180722,1373,346,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232441,1168,68213,1408,65058,1602,3155,957,161382,1459,150463,2806,10919,2264,101832,656,86630,2297,15202,2106,137076,1100,110470,3077,26606,2983,144110,560,123637,2390,20473,2389,190103,534,164806,2437,25297,2380,198850,352,179382,1650,19468,1625,135907,465,135554,504,353,212,94968,591,94824,595,144,105,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3087348,3848,179759,2624,177059,2619,2700,975,411944,2506,402297,3447,9647,2366,257328,1561,236372,2882,20956,2316,388693,1271,355404,3695,33289,3557,354921,1291,330851,3071,24070,2812,482035,1028,453815,3082,28220,3097,467287,890,447143,1966,20144,1955,311214,875,310054,1018,1160,531,234167,1289,233404,1378,763,499,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4921462,5703,261497,3366,257510,3457,3987,1632,627186,3702,619825,3657,7361,1590,463496,1745,448180,2936,15316,2298,620540,2248,587464,4259,33076,3555,581329,1769,560535,3134,20794,2481,771484,1553,748914,3213,22570,2756,737140,1273,719409,2656,17731,2360,483248,932,481348,1469,1900,1044,375542,1416,375235,1422,307,283,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7437544,3131,451595,3742,436394,4255,15201,2242,1049170,3900,1010098,5341,39072,3715,694470,1144,612698,3292,81772,3336,863268,1646,727395,6375,135873,6490,868037,1194,770070,5011,97967,4881,1106394,869,1001614,4892,104780,4733,1124242,872,1049929,3828,74313,3770,733312,1131,731517,1116,1795,504,547056,1444,546302,1476,754,343,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4392744,3215,287926,2767,280934,2803,6992,1130,621371,2972,603937,3394,17434,1798,378487,557,354171,2259,24316,2246,567945,1527,519785,3391,48160,3252,528366,828,499035,3505,29331,3467,655372,965,625982,2554,29390,2442,646525,828,619734,2018,26791,1999,398242,863,397540,909,702,326,308510,1136,308028,1266,482,297,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1685111,2259,111882,2461,108777,2757,3105,977,247946,2496,233173,3960,14773,2573,152012,2414,121580,3385,30432,2973,196871,3247,149482,4299,47389,3721,208622,2677,170296,3487,38326,3092,230572,1789,188878,3535,41694,3436,233028,1075,206448,2750,26580,2289,176430,751,175900,815,530,368,127748,993,127714,997,34,56,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4768499,3941,318822,3680,296997,4952,21825,3374,697630,3784,651883,5284,45747,4080,434042,2372,363554,4343,70488,4082,602937,2562,485805,6548,117132,5941,571906,1723,483298,5492,88608,5566,673959,1222,592360,4062,81599,4120,671488,755,616563,4035,54925,4026,459903,1033,458451,1066,1452,499,337812,1446,337473,1413,339,280,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,875544,851,58168,1508,55781,1877,2387,1040,118727,1501,111279,2221,7448,2099,80917,1151,65966,2054,14951,2015,106394,1168,82027,2821,24367,2810,99506,837,81202,2210,18304,2266,116187,544,97236,2254,18951,2188,138086,260,121605,1995,16481,2043,92884,289,92509,443,375,362,64675,405,64470,428,205,167,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1492033,1163,106923,1457,103085,1687,3838,1251,221112,1569,212434,2518,8678,1824,141501,1057,124775,2168,16726,2082,191524,1378,166209,2564,25315,2112,177412,735,157731,1968,19681,1860,200721,573,183515,1696,17206,1676,210064,445,194272,1506,15792,1501,132708,524,132552,533,156,169,110068,695,110039,690,29,49,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1440709,1800,77644,2134,72564,2521,5080,1378,167788,2077,155385,3390,12403,2551,99294,1186,85640,2084,13654,2010,182922,1458,149274,3440,33648,3528,179955,1340,151014,2663,28941,2186,213613,1116,185400,3216,28213,3165,227344,505,200953,2665,26391,2557,181581,675,180097,1016,1484,699,110568,463,110225,639,343,322,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1197573,766,65007,1327,62712,1511,2295,824,164702,1366,158487,2313,6215,1801,112514,364,97110,2304,15404,2241,134435,379,109674,2744,24761,2656,140624,637,124531,2202,16093,2039,195588,439,173845,2764,21743,2727,188398,291,172181,2010,16217,1924,118510,375,118107,420,403,255,77795,435,77574,444,221,216,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5007652,4260,277633,3507,272100,3583,5533,1122,691074,3787,666317,4877,24757,4050,392896,1192,358313,4102,34583,4174,544147,1749,472046,4472,72101,4223,578237,1121,529746,4124,48491,4154,805708,1076,747284,4393,58424,4090,774564,988,723993,3464,50571,3446,513336,1178,511670,1260,1666,604,430057,1541,429206,1743,851,582,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,792896,2195,40078,1306,38047,1655,2031,922,83486,1955,78759,2302,4727,1308,59038,1882,51500,2528,7538,1477,87017,2308,71134,2793,15883,2420,84188,1803,74184,2216,10004,1701,110215,1632,99095,2051,11120,1559,141915,564,129641,1789,12274,1770,109376,1148,108502,1224,874,533,77583,1162,77474,1187,109,163,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10998331,6878,643992,4714,625763,5324,18229,2476,1417283,4495,1374797,6344,42486,4948,980305,1950,910654,4267,69651,3979,1440207,2303,1274552,6321,165655,6190,1295814,1914,1196764,5619,99050,5417,1630074,1558,1530691,5165,99383,4918,1611547,1784,1528398,4491,83149,4325,1085401,1478,1081421,1755,3980,886,893708,2679,892033,2743,1675,560,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6247621,5476,372111,3860,359107,4438,13004,2100,845193,4257,806224,5385,38969,4113,547326,3596,457984,5295,89342,4574,734229,3579,595528,6604,138701,7098,794570,3919,675045,6574,119525,6623,921835,1788,799803,6595,122032,6462,897635,938,810058,4993,87577,4874,676140,1115,674922,1399,1218,747,458582,1775,457203,1809,1379,544,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,629262,1333,47888,1410,45961,1625,1927,759,85676,1352,80131,1880,5545,1560,75671,1174,70149,1712,5522,1369,88303,1239,80358,1843,7945,1313,70039,519,63421,1231,6618,1136,80339,427,74669,1060,5670,1080,86087,232,81695,833,4392,765,51251,344,51010,401,241,193,44008,441,43952,460,56,80,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9161228,3843,586747,4680,556701,5553,30046,3322,1334877,5096,1269373,7078,65504,4802,816820,1862,721051,5747,95769,5520,1118926,2536,964064,7442,154862,6831,1106123,1559,987618,5726,118505,5567,1325177,1332,1202855,5874,122322,5866,1339907,1294,1243909,4300,95998,4145,873190,1462,869458,1622,3732,1017,659461,2336,657548,2482,1913,741,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2547062,1992,170717,2632,161807,3022,8910,1583,346718,2617,324436,3319,22282,2221,225115,1506,182013,2750,43102,2591,328102,1934,261501,3526,66601,3313,304444,1407,255136,2839,49308,2594,348910,1316,293406,2907,55504,2690,365765,737,323989,1940,41776,1917,261663,717,260707,853,956,442,195628,907,195278,914,350,219,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3025125,2359,174252,2512,166383,3037,7869,1933,378243,2561,364876,3295,13367,2495,247542,869,217737,2963,29805,2924,392906,1096,326519,5333,66387,5336,379963,1224,342861,3779,37102,3623,409892,972,367137,3470,42755,3407,470718,1042,432141,2751,38577,2766,336917,664,336253,804,664,433,234692,773,234571,793,121,166,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9819003,4853,562039,4327,532659,4979,29380,2506,1288964,4456,1224801,7101,64163,4868,865292,1271,776704,5182,88588,4948,1183278,2147,1016669,6804,166609,6722,1129491,1906,1021712,5848,107779,5362,1458114,1184,1333115,6391,124999,6103,1498940,1334,1410017,5013,88923,4880,1000615,1371,996857,1692,3758,852,832270,2052,830288,2105,1982,573,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,769404,1699,36977,1226,35950,1292,1027,491,91756,1187,89719,1595,2037,908,77278,432,72358,1320,4920,1218,91907,561,81317,2147,10590,2093,87638,560,81637,1800,6001,1713,120177,555,112388,1570,7789,1508,120725,413,114860,1509,5865,1426,78912,359,78818,370,94,111,64034,690,63955,681,79,95,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3033200,3157,187472,2822,178279,3296,9193,1867,406013,3033,380349,4651,25664,3963,266026,2276,222383,4162,43643,3675,361339,2696,282451,6041,78888,5604,371276,1689,304272,5278,67004,5051,427306,1407,368350,4107,58956,3832,439253,543,392720,3421,46533,3378,354162,938,353553,971,609,307,220353,1021,220106,1032,247,183,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
