GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001EA,B16008_001MA,B16008_002MA,B16008_002EA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005MA,B16008_005EA,B16008_006MA,B16008_006EA,B16008_007MA,B16008_007EA,B16008_008MA,B16008_008EA,B16008_009EA,B16008_009MA,B16008_010MA,B16008_010EA,B16008_011EA,B16008_011MA,B16008_012MA,B16008_012EA,B16008_013MA,B16008_013EA,B16008_014MA,B16008_014EA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017MA,B16008_017EA,B16008_018EA,B16008_018MA,B16008_019MA,B16008_019EA,B16008_020EA,B16008_020MA,B16008_021MA,B16008_021EA,B16008_022EA,B16008_022MA,B16008_023EA,B16008_023MA,B16008_024MA,B16008_024EA,B16008_025MA,B16008_025EA,B16008_026MA,B16008_026EA,B16008_027EA,B16008_027MA,B16008_028EA,B16008_028MA,B16008_029EA,B16008_029MA,B16008_030MA,B16008_030EA,B16008_031EA,B16008_031MA,B16008_032MA,B16008_032EA,B16008_033EA,B16008_033MA,B16008_034EA,B16008_034MA,B16008_035MA,B16008_035EA,B16008_036MA,B16008_036EA,B16008_037MA,B16008_037EA,B16008_038EA,B16008_038MA,B16008_039EA,B16008_039MA,B16008_040EA,B16008_040MA,B16008_041MA,B16008_041EA,B16008_042EA,B16008_042MA,B16008_043MA,B16008_043EA,B16008_044EA,B16008_044MA,B16008_045EA,B16008_045MA,B16008_046MA,B16008_046EA,B16008_047EA,B16008_047MA,B16008_048MA,B16008_048EA,B16008_049EA,B16008_049MA,B16008_050EA,B16008_050MA,B16008_051EA,B16008_051MA,B16008_052MA,B16008_052EA,B16008_053EA,B16008_053MA,state
0400000US13,9442904,3708,8454428,19938,1779576,6617,1540409,9787,181780,7942,150791,7856,30989,3848,57387,4824,48196,4624,9191,1916,6674852,16513,6430136,16127,163417,7527,136614,7058,26803,3892,81299,6926,71821,6477,9478,1656,988476,19484,409479,13348,15785,2823,8661,2058,1936,1022,1239,702,697,512,5188,1279,4044,1227,1144,568,393694,12689,110720,6860,83921,5871,47674,4905,36247,4071,199053,9470,121953,7976,77100,5165,578997,16124,41621,4972,4995,1593,20442,3408,14771,2704,5671,1956,16184,3046,9946,2630,6238,2075,537376,13914,64219,6670,303384,9733,68410,5565,234974,8244,169773,8541,87135,6473,82638,5491,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1328554,275,1079905,9751,202419,2890,171869,4186,3637,1147,3233,1171,404,386,26913,3007,16559,2323,10354,2246,877486,8509,783667,8449,14900,2063,11677,1835,3223,1126,78919,5607,53314,3917,25605,3462,248649,9753,142128,6447,4042,1198,1900,722,12,22,12,22,0,181,2130,779,1355,611,775,443,138086,6093,24207,2183,2854,908,2170,769,684,347,111025,6165,48547,3601,62478,4354,106521,7455,10886,2572,1512,648,0,181,0,181,0,181,9374,2391,4538,1843,4836,1287,95635,6087,10934,1690,3511,1247,1360,523,2151,1156,81190,6006,22183,2760,59007,5211,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1522757,1716,1425524,5859,310533,2728,279825,3613,26981,3110,22817,3192,4164,1230,3727,1105,3299,1138,428,340,1114991,5124,1067542,5900,34260,3117,29224,2887,5036,1316,13189,1900,12108,1877,1081,455,97233,5979,35239,3839,1800,1048,932,595,176,161,142,149,34,53,692,823,692,823,0,190,33439,3662,8276,1529,16216,2635,7160,1676,9056,1961,8947,1696,4691,1170,4256,1222,61994,6229,7225,2322,343,292,4438,1522,3002,1014,1436,1230,2444,1782,393,375,2051,1758,54769,5021,8398,1824,35997,4285,6927,1625,29070,3881,10374,2209,4171,1051,6203,2303,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12091454,2665,10316090,20040,2122845,4993,1653601,10832,355689,7125,293464,7883,62225,4754,113555,7406,100308,6868,13247,2081,8193245,18725,7511744,19909,490257,12819,416306,10781,73951,5971,191244,8044,168492,7706,22752,2429,1775364,19762,880460,14523,22774,2285,10161,1681,3738,976,2730,754,1008,430,8875,1506,7842,1407,1033,394,857686,14241,119697,4538,249235,8158,106409,5596,142826,6058,488754,12096,272482,8394,216272,8439,894904,18238,49989,4052,4221,947,22154,2888,15987,2434,6167,1604,23614,3597,16458,2857,7156,1646,844915,16998,58435,3859,483204,12545,112018,6767,371186,10314,303276,10246,141274,6051,162002,8035,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6178831,2447,5861543,11881,1137717,4555,1046559,6141,60926,4541,50236,4299,10690,2199,30232,3341,22513,3204,7719,1356,4723826,10818,4579952,11530,83074,3920,67232,3944,15842,2010,60800,4980,48065,4323,12735,2050,317288,11669,123313,7198,8960,1848,6514,1589,1033,638,777,593,256,227,1413,655,892,427,521,416,114353,6776,30770,3331,29755,3349,13938,2327,15817,2376,53828,5305,32657,3939,21171,2499,193975,9759,18973,3180,3285,2003,8717,2276,6285,1650,2432,1336,6971,1540,3612,1069,3359,1218,175002,8545,21575,3234,88684,6280,20261,2971,68423,5521,64743,4638,30875,3553,33868,3010,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2913555,2012,2761871,6039,516657,3128,479448,4331,26800,2552,22004,2320,4796,1047,10409,1830,8944,1684,1465,572,2245214,4901,2192208,5105,31486,2319,26573,2316,4913,1077,21520,2283,17971,1865,3549,1030,151684,5802,54255,3799,4085,1076,3066,966,241,242,155,206,86,134,778,355,778,355,0,155,50170,3432,15838,1984,12675,1891,5077,1228,7598,1241,21657,2975,11378,1713,10279,2107,97429,6326,11278,2335,2915,1415,2592,956,1359,597,1233,621,5771,1651,3546,1457,2225,949,86151,5431,9854,1903,36567,2796,9142,1662,27425,2726,39730,4218,15492,2266,24238,3373,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2704673,2557,2502323,7269,505751,4251,448750,4480,48152,3476,39875,2985,8277,1554,8849,1511,6911,1187,1938,872,1996572,6268,1918867,6538,55560,3909,45752,3440,9808,1940,22145,2697,18507,2416,3638,913,202350,7029,76831,4622,5730,1648,3501,1031,504,352,504,352,0,168,1725,839,793,425,932,707,71101,4126,13394,1688,25589,3118,11708,1789,13881,2440,32118,2394,15820,2034,16298,1743,125519,6238,11658,2037,2185,1121,7095,1523,6007,1351,1088,525,2378,777,1173,495,1205,499,113861,5337,12936,2291,66808,4219,19918,2398,46890,3897,34117,3381,19234,2375,14883,2255,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4138825,2463,3978738,7061,723728,4029,688065,4229,20758,2421,16445,2193,4313,1485,14905,2276,10091,1750,4814,1320,3255010,6913,3203819,6611,27234,2777,22638,2505,4596,1001,23957,2840,18922,2499,5035,1305,160087,6504,58280,3923,5689,1191,3542,937,585,584,550,587,35,58,1562,648,1434,608,128,180,52591,3747,14040,1826,9066,1480,4429,910,4637,1215,29485,3362,17313,2270,12172,1903,101807,6327,11254,2278,1378,758,3396,926,2005,783,1391,711,6480,1984,2336,768,4144,1780,90553,5442,11821,2149,41019,2795,7546,1641,33473,2860,37713,3772,18934,2699,18779,2790,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4344222,2904,4151841,7402,797096,3424,755780,4769,24269,3249,20114,3051,4155,1212,17047,3036,13952,2792,3095,1142,3354745,6341,3190018,9900,47733,4189,37799,3566,9934,1631,116994,5922,100385,5255,16609,1948,192381,6848,77743,5230,3232,1341,1884,1163,779,644,529,565,250,275,569,282,452,264,117,126,74511,4773,16476,1941,21410,2455,13209,1814,8201,1539,36625,3532,18941,2761,17684,2185,114638,6852,9002,1854,1200,720,5492,1323,2692,1120,2800,822,2310,856,1833,783,477,253,105636,6214,12903,2168,59354,4757,10387,1821,48967,4654,33379,3810,14421,2607,18958,2522,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1267172,687,1218240,3439,191411,1487,184348,1879,1585,647,1159,593,426,298,5478,1458,5204,1401,274,128,1026829,3079,978521,4151,5761,1241,4915,1067,846,453,42547,2571,35865,2485,6682,1158,48932,3458,26362,2104,1049,445,799,402,103,93,50,50,53,80,147,133,147,133,0,159,25313,2028,9191,1304,1956,697,1641,671,315,218,14166,1529,8040,1219,6126,1266,22570,3007,2595,1113,1154,726,207,195,155,175,52,53,1234,648,832,543,402,276,19975,2447,6410,1212,1718,661,632,434,1086,508,11847,2004,4786,1066,7061,1619,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
