GEO_ID,B25101_001E,B25101_001M,B25101_002E,B25101_002M,B25101_003E,B25101_003M,B25101_004E,B25101_004M,B25101_005E,B25101_005M,B25101_006E,B25101_006M,B25101_007E,B25101_007M,B25101_008E,B25101_008M,B25101_009E,B25101_009M,B25101_010E,B25101_010M,B25101_011E,B25101_011M,B25101_012E,B25101_012M,B25101_013E,B25101_013M,B25101_014E,B25101_014M,B25101_015E,B25101_015M,B25101_016E,B25101_016M,B25101_017E,B25101_017M,B25101_018E,B25101_018M,B25101_019E,B25101_019M,B25101_020E,B25101_020M,B25101_021E,B25101_021M,B25101_022E,B25101_022M,B25101_023E,B25101_023M,B25101_024E,B25101_024M,B25101_025E,B25101_025M,B25101_026E,B25101_026M,B25101_027E,B25101_027M,B25101_028E,B25101_028M,B25101_029E,B25101_029M,B25101_030E,B25101_030M,B25101_031E,B25101_031M,B25101_032E,B25101_032M,B25101_033E,B25101_033M,B25101_034E,B25101_034M,B25101_035E,B25101_035M,B25101_036E,B25101_036M,B25101_037E,B25101_037M,B25101_038E,B25101_038M,B25101_039E,B25101_039M,B25101_040E,B25101_040M,B25101_041E,B25101_041M,B25101_042E,B25101_042M,B25101_043E,B25101_043M,B25101_044E,B25101_044M,B25101_045E,B25101_045M,NAME,B25101_001MA,B25101_001EA,B25101_002MA,B25101_002EA,B25101_003EA,B25101_003MA,B25101_004EA,B25101_004MA,B25101_005EA,B25101_005MA,B25101_006MA,B25101_006EA,B25101_007MA,B25101_007EA,B25101_008MA,B25101_008EA,B25101_009EA,B25101_009MA,B25101_010EA,B25101_010MA,B25101_011EA,B25101_011MA,B25101_012MA,B25101_012EA,B25101_013MA,B25101_013EA,B25101_014EA,B25101_014MA,B25101_015EA,B25101_015MA,B25101_016EA,B25101_016MA,B25101_017MA,B25101_017EA,B25101_018MA,B25101_018EA,B25101_019MA,B25101_019EA,B25101_020EA,B25101_020MA,B25101_021EA,B25101_021MA,B25101_022EA,B25101_022MA,B25101_023MA,B25101_023EA,B25101_024MA,B25101_024EA,B25101_025EA,B25101_025MA,B25101_026EA,B25101_026MA,B25101_027EA,B25101_027MA,B25101_028MA,B25101_028EA,B25101_029MA,B25101_029EA,B25101_030EA,B25101_030MA,B25101_031EA,B25101_031MA,B25101_032EA,B25101_032MA,B25101_033EA,B25101_033MA,B25101_034MA,B25101_034EA,B25101_035MA,B25101_035EA,B25101_036EA,B25101_036MA,B25101_037EA,B25101_037MA,B25101_038EA,B25101_038MA,B25101_039MA,B25101_039EA,B25101_040MA,B25101_040EA,B25101_041MA,B25101_041EA,B25101_042EA,B25101_042MA,B25101_043EA,B25101_043MA,B25101_044EA,B25101_044MA,B25101_045MA,B25101_045EA,state
0400000US13,2232553,17839,1492541,15212,100294,5433,446,294,1688,655,98160,5424,145091,6750,3224,792,18956,2224,122911,6335,188809,6778,20789,2005,65626,4037,102394,5333,308135,9395,104648,5259,127097,5346,76390,5809,740381,11866,542419,10546,159481,6892,38481,3405,9831,1455,740012,10866,146284,5707,31023,2697,33457,2584,81804,4580,143746,5352,98452,4373,31466,2876,13828,1796,108987,4619,98738,4199,8421,1420,1828,651,125585,5365,121806,5355,3067,635,712,396,201422,6085,200473,6041,897,446,52,63,13988,1995,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,255375,5028,169261,4586,7190,1317,0,181,382,401,6808,1313,7896,1262,53,70,579,373,7264,1168,13438,1414,840,623,1619,568,10979,1241,25688,2166,2863,777,6662,1374,16163,1614,114009,3897,43428,2940,43537,2615,27044,2195,1040,538,86114,3674,10647,1513,2322,760,1516,484,6809,1165,10836,1141,5552,936,3320,696,1964,592,10652,1401,7690,1145,2642,842,320,212,18062,1956,17007,1873,1031,449,24,30,33988,2232,33813,2196,175,174,0,181,1929,571,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,402394,6319,264640,7082,16695,1875,130,132,87,84,16478,1892,32085,3199,1427,465,6991,1763,23667,2340,39185,3010,5064,866,17374,2055,16747,1901,63300,3554,25165,2343,27803,2610,10332,1788,111302,5263,85599,4791,21236,2788,4467,1157,2073,1061,137754,4949,25314,2120,5987,926,7229,1159,12098,1671,29318,2345,21413,1983,6495,1461,1410,441,23049,2207,21993,2216,938,369,118,90,25424,2384,25298,2381,116,114,10,19,33380,2950,33281,2984,99,127,0,190,1269,475,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3125655,15819,2031234,15321,99423,4256,351,214,1294,334,97778,4248,168578,5562,4385,795,21453,1729,142740,5245,213564,6795,23776,2141,55836,3879,133952,5768,373708,8707,98485,3749,130476,4937,144747,5695,1164922,11352,711050,10116,334586,8507,119286,4549,11039,1710,1094421,11787,155555,5489,21161,1634,27738,2155,106656,4866,190250,5764,83069,3845,54838,2920,52343,3048,157239,5796,112113,5262,32839,2486,12287,1499,199627,6144,177554,5277,17832,1913,4241,853,378551,8195,369582,8368,7880,1253,1089,458,13199,1420,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1716341,13216,1145374,12497,69573,3455,252,198,1542,470,67779,3487,123327,5336,7763,1149,26269,2091,89295,4940,163714,5230,31313,2313,74797,4266,57604,3608,267897,7328,128133,5146,107170,4598,32594,2820,516122,8790,425870,9139,78350,4145,11902,1626,4741,1003,570967,8013,96734,4181,21366,1783,23963,1948,51405,2896,117053,4296,81816,3805,24692,1928,10545,1484,97056,4124,89235,3896,7009,1283,812,325,108753,4351,107209,4371,1448,490,96,118,144917,4983,144597,4916,320,280,0,187,6454,1200,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,879878,7925,534125,7016,24510,1986,80,102,510,248,23920,1997,46454,2395,2140,643,9964,1280,34350,1958,65867,3026,11174,1276,27862,2472,26831,2280,121944,3914,51373,2180,51730,3167,18841,2021,272977,5473,216837,4820,48890,3362,7250,1015,2373,648,345753,6200,52962,2782,8824,1087,12564,1279,31574,2428,65311,2980,38403,2488,20243,1759,6665,1035,56149,2768,49505,2560,6157,968,487,201,68322,3010,66515,2957,1625,504,182,168,99871,3394,99771,3401,100,96,0,155,3138,687,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739168,7329,445622,6648,20719,2095,61,73,343,235,20315,2108,38296,2444,1133,383,6343,882,30820,2421,51208,2931,7819,1118,20093,1817,23296,2145,98402,4215,36579,2024,42331,3463,19492,1791,235117,5550,173569,4891,50673,3006,10875,1485,1880,495,293546,5415,44575,2635,6290,952,9483,1202,28802,2200,55239,2553,32553,2096,16108,1372,6578,1017,45949,2605,40622,2397,4483,859,844,476,57199,2785,54896,2734,2108,658,195,175,86886,3254,86368,3312,350,225,168,188,3698,686,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1131197,10706,671840,9897,52829,3631,271,182,2065,673,50493,3406,75759,3684,3439,908,16682,1918,55638,3242,91533,3894,17046,1679,38497,2731,35990,2643,149466,5444,68166,3713,59133,3338,22167,2188,298568,6195,238165,5724,51879,2937,8524,1481,3685,1102,459357,7423,103376,4264,29043,2317,26464,2300,47869,3056,96699,4549,74772,4268,16744,1572,5183,910,77298,3576,73568,3575,3400,730,330,232,78540,3155,77519,3164,881,395,140,151,97068,4353,96867,4342,175,258,26,44,6376,1279,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106785,10765,589089,8924,45165,3419,220,189,870,369,44075,3480,64288,4209,2023,635,12509,1742,49756,4104,73089,3853,11607,1498,26357,2637,35125,2722,112939,5404,45307,3842,43396,3878,24236,2792,289591,8138,226892,7084,50333,3344,12366,1879,4017,1027,517696,8721,113093,5325,35812,3274,28289,2445,48992,3306,101867,4438,81568,4293,15739,1690,4560,894,75921,4279,72060,4190,3081,682,780,373,82975,4058,81821,4095,969,459,185,178,135622,5137,135051,5141,435,251,136,172,8218,1499,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,392139,5035,244300,5398,15636,1650,95,133,206,115,15335,1635,28095,2171,1910,795,4781,953,21404,1736,28940,2024,3410,679,9943,1184,15587,1641,53281,3189,14865,1460,21761,2325,16655,1808,117334,4627,78276,3809,31312,2638,7746,1138,1014,538,147839,4085,27752,1970,4510,780,5251,764,17991,1540,31438,2729,14567,1714,10791,1483,6080,1049,25826,2015,20497,1835,4541,821,788,431,26162,1742,24223,1740,1622,465,317,233,35848,2649,35329,2655,499,276,20,24,813,306,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426748,11362,1048905,11158,38043,2754,56,89,420,281,37567,2725,56020,3496,787,306,3613,776,51620,3443,78212,4100,4155,806,12216,1590,61841,3769,164490,5766,25122,2274,52573,3769,86795,4157,707755,10080,390717,8107,230527,6270,86511,3791,4385,1059,377843,7871,44895,3051,3021,675,6874,1274,35000,2576,54416,3093,22185,2104,18605,1726,13626,1497,47629,2794,35047,2567,10598,1252,1984,506,64028,3294,59528,3132,3673,875,827,331,162678,4717,161141,4686,1246,481,291,226,4197,895,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570332,11411,1092156,10525,37480,2976,47,79,318,222,37115,2972,61880,3636,1206,451,3087,768,57587,3562,75488,4159,2762,583,11579,1476,61147,3783,159594,5006,16408,1800,45935,3063,97251,4261,753979,9689,403787,7677,248543,6610,101649,4653,3735,939,478176,6989,60226,3188,2720,743,5194,1061,52312,3085,73186,3298,13447,1589,26527,1963,33212,2381,60310,3196,32683,2137,20659,1997,6968,1111,79098,4519,64019,3514,12232,1754,2847,757,199897,6032,195335,6060,4089,925,473,328,5459,993,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2693284,15012,1658889,13896,103525,4141,197,169,978,318,102350,4058,171205,4774,6082,872,29986,2175,135137,4674,211517,4997,28446,1938,85932,3474,97139,3850,363370,7124,137370,4573,155714,4552,70286,3735,801936,10553,605935,9920,163187,4886,32814,2307,7336,1129,1034395,10516,179423,4578,23998,1840,34973,2236,120452,3739,212338,5319,112929,3961,67852,2730,31557,2428,176316,5013,150589,4842,22215,2174,3512,728,190992,5919,183695,5633,5999,998,1298,463,261200,5583,259702,5411,1091,420,407,285,14126,1892,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1526406,9904,1019821,9646,37645,2477,163,146,642,296,36840,2460,73800,3935,2342,653,9295,1204,62163,3640,103885,4002,11039,1118,32531,2168,60315,3471,203292,5042,52363,2916,92475,3506,58454,3134,598266,8261,408153,8130,154815,4396,35298,2391,2933,707,506585,7101,68844,2882,9672,1307,13400,1267,45772,2286,85601,2855,42347,1931,28927,1965,14327,1402,76000,2812,62307,2693,11246,978,2447,629,98495,3789,94431,3726,3553,610,511,246,173160,4562,171926,4514,1050,343,184,151,4485,742,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741504,10031,379452,9108,36157,2887,39,68,804,499,35314,2914,54420,3464,2259,702,12133,1874,40028,2997,54575,3949,10441,1578,21182,2327,22952,2711,78045,5355,34204,3159,32165,3473,11676,1864,152080,5592,119902,4856,26886,2740,5292,1273,4175,1043,362052,7581,92743,4423,23724,2217,22759,2308,46260,3343,76004,4046,54820,3045,15745,1652,5439,1189,52054,4180,48475,4138,3227,1028,352,192,60800,3134,59552,3121,1248,575,0,206,73707,3960,73504,3917,203,184,0,206,6744,1511,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
