GEO_ID,B27023_001E,B27023_001M,B27023_002E,B27023_002M,B27023_003E,B27023_003M,B27023_004E,B27023_004M,B27023_005E,B27023_005M,B27023_006E,B27023_006M,B27023_007E,B27023_007M,B27023_008E,B27023_008M,B27023_009E,B27023_009M,B27023_010E,B27023_010M,B27023_011E,B27023_011M,B27023_012E,B27023_012M,B27023_013E,B27023_013M,B27023_014E,B27023_014M,B27023_015E,B27023_015M,NAME,B27023_001EA,B27023_001MA,B27023_002EA,B27023_002MA,B27023_003EA,B27023_003MA,B27023_004EA,B27023_004MA,B27023_005MA,B27023_005EA,B27023_006MA,B27023_006EA,B27023_007EA,B27023_007MA,B27023_008EA,B27023_008MA,B27023_009EA,B27023_009MA,B27023_010MA,B27023_010EA,B27023_011MA,B27023_011EA,B27023_012EA,B27023_012MA,B27023_013EA,B27023_013MA,B27023_014EA,B27023_014MA,B27023_015MA,B27023_015EA,state
0400000US13,981675,10040,479370,6362,184703,6984,145522,6989,39181,3476,294667,7489,168401,7011,126266,6948,502305,6497,226921,8401,174412,7254,52509,4857,275384,8335,145612,6758,129772,6850,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,124627,3126,63314,2511,22198,2252,18198,2025,4000,1155,41116,2285,29700,2428,11416,1798,61313,1967,25536,2331,20832,2275,4704,1174,35777,2705,25452,2634,10325,1770,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,151323,3714,78328,2610,28875,2588,24498,2644,4377,1147,49453,3452,30330,2909,19123,2645,72995,2955,30850,2535,25458,2546,5392,1217,42145,3123,26164,2671,15981,1913,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1236437,8989,616480,7145,258210,7582,206643,6610,51567,3997,358270,7426,229018,5972,129252,5960,619957,6072,291099,6348,222298,6287,68801,4637,328858,7511,192440,7169,136418,6517,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,647447,7415,325560,5077,128572,5146,106956,5034,21616,2287,196988,5649,125948,4704,71040,4244,321887,5294,145128,5055,119993,4933,25135,2671,176759,5607,103257,4976,73502,4318,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,305047,4635,153025,2893,63875,3118,56518,2930,7357,1290,89150,3189,64698,2954,24452,2570,152022,3265,69868,2778,60368,2645,9500,1570,82154,3414,53796,3002,28358,2567,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,287113,5273,147012,3217,60437,4234,51196,3751,9241,1648,86575,4077,60640,4033,25935,2458,140101,3390,64288,3345,53374,3079,10914,1931,75813,3345,51030,3122,24783,2433,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,412821,5456,206989,3666,72319,3692,57236,3366,15083,2031,134670,3937,81914,3796,52756,2725,205832,3618,83650,4070,65464,3976,18186,1912,122182,5051,68051,4459,54131,3724,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,457505,6381,225133,4867,77046,5109,59414,4558,17632,2572,148087,5799,75128,4539,72959,4868,232372,5112,95539,4862,72731,4328,22808,2596,136833,6059,66721,4364,70112,5084,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,111934,3341,55247,2045,19505,1906,17101,1901,2404,673,35742,1971,21328,1978,14414,1754,56687,2437,24952,2203,18402,1867,6550,1260,31735,2451,17871,1829,13864,1934,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,556139,7492,277216,4952,112457,4069,91761,4196,20696,2721,164759,4654,112327,5002,52432,4383,278923,4483,127653,4607,103060,4447,24593,2220,151270,4522,93574,4658,57696,4069,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,698434,6796,345885,4227,163117,5835,138058,5592,25059,2740,182768,6144,128761,4994,54007,4171,352549,5322,190509,5712,163277,5412,27232,2781,162040,5752,108216,5666,53824,3553,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,980124,6650,495582,4876,209122,6502,169986,5726,39136,3296,286460,6292,178608,5971,107852,4284,484542,4805,234272,6011,183377,4996,50895,3621,250270,5742,147680,5436,102590,4974,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,494197,5807,249747,4222,94249,4733,80224,4524,14025,1576,155498,4884,109844,4409,45654,3212,244450,3421,114714,3803,94917,3740,19797,2405,129736,4140,89416,3824,40320,2623,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,286353,5914,141181,4003,53742,3356,40535,3307,13207,1961,87439,3343,41211,3495,46228,3320,145172,3673,65581,3883,47991,3204,17590,2156,79591,4499,38511,3442,41080,2987,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,575913,6760,285446,4348,112270,4907,96740,4917,15530,2074,173176,5465,110349,4856,62827,4526,290467,4661,133270,4677,108046,4517,25224,2511,157197,5777,95751,4317,61446,3942,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,95907,2945,47996,1967,17333,1725,14665,1486,2668,782,30663,2053,17790,1985,12873,1734,47911,1885,18491,1912,15751,1775,2740,794,29420,2324,17543,1855,11877,1781,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,179949,3708,91602,2575,35027,2730,31262,2824,3765,983,56575,3217,41428,3233,15147,1940,88347,2234,41196,2052,34814,1956,6382,1165,47151,2056,30643,2090,16508,1695,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,257470,4293,127528,2994,40259,3560,30607,3114,9652,1751,87269,3762,52365,3953,34904,3230,129942,3174,45396,3537,36160,3064,9236,1523,84546,4203,53253,3578,31293,2971,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,121322,2696,61550,2034,22669,1950,20773,1988,1896,650,38881,2268,25515,1912,13366,2251,59772,2127,29640,2029,26169,1920,3471,901,30132,2343,21280,2243,8852,1717,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,793461,6781,402805,5055,171717,5092,137852,4606,33865,3471,231088,6088,150899,5014,80189,5136,390656,4314,186369,6031,145122,5720,41247,3218,204287,5727,129796,5118,74491,4470,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,203255,4336,104470,3102,38039,3359,25357,2870,12682,2173,66431,3584,32007,3135,34424,3131,98785,2936,42528,2756,25263,2510,17265,2172,56257,3496,26924,2702,29333,2807,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1986809,14614,996898,9546,422085,9536,305206,8461,116879,6206,574813,9247,347832,8145,226981,6430,989911,8636,473507,7726,347574,6964,125933,5451,516404,9056,308430,8002,207974,7441,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,938745,9775,466864,6578,181684,6242,147030,6004,34654,3268,285180,6689,164212,6494,120968,6427,471881,5962,207280,5832,163844,5394,43436,3748,264601,6728,144354,5934,120247,5516,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90387,2663,47471,2022,17539,1840,16882,1789,657,354,29932,2407,25425,2363,4507,1110,42916,1900,18236,1969,15587,1901,2649,992,24680,2078,17592,2095,7088,1398,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1079473,8106,537377,5979,208240,6402,177883,6031,30357,2760,329137,7391,212719,6866,116418,5346,542096,4830,237003,6780,193519,5932,43484,2929,305093,6905,176298,6700,128795,6267,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,378626,4531,191090,3227,64787,3819,51075,3361,13712,1742,126303,4105,71227,3237,55076,3106,187536,3533,71726,3183,54391,2691,17335,1562,115810,3894,60717,3329,55093,3089,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,361617,4846,185409,4217,69494,4197,53176,3914,16318,2014,115915,4744,67909,4073,48006,4439,176208,3184,75252,3958,58019,3748,17233,2285,100956,4430,58527,3961,42429,3623,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1204190,8468,602977,5785,243501,7025,209772,6791,33729,2904,359476,8396,244118,7320,115358,6095,601213,5686,273427,7034,228846,6873,44581,3412,327786,7496,208203,6524,119583,6252,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,113987,2713,55446,1887,26919,2202,22587,2071,4332,1288,28527,1974,17174,1642,11353,1827,58541,1950,32707,2139,27963,2049,4744,1258,25834,2229,13589,1689,12245,1884,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,452904,6463,227707,5211,87180,4270,69769,4029,17411,2395,140527,5737,81182,4524,59345,4852,225197,4456,96464,4959,73827,3854,22637,2971,128733,5139,68404,3852,60329,4475,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,82729,2520,41596,2001,14437,1457,11818,1184,2619,897,27159,1650,17552,1589,9607,1577,41133,1787,18818,1643,14758,1436,4060,1352,22315,1665,14188,1571,8127,1172,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,626599,7725,307725,5018,108121,5078,85915,4603,22206,2503,199604,5767,122417,4904,77187,4982,318874,5463,127208,4754,99604,4439,27604,2741,191666,5735,106493,5596,85173,5714,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2671992,14976,1348201,12236,497827,12608,352621,11286,145206,7255,850374,13849,454983,12325,395391,11988,1323791,10589,548607,10187,386764,10447,161843,7336,775184,14055,401741,12302,373443,10882,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,321844,3642,160829,2516,71565,4220,60693,3645,10872,1953,89264,3954,63405,3559,25859,2609,161015,2907,61794,3125,52994,2824,8800,1832,99221,3509,69775,3542,29446,2652,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,64246,1505,32780,1100,13809,1245,12129,1107,1680,538,18971,1438,13919,1527,5052,896,31466,1069,13625,1461,11437,1269,2188,643,17841,1500,9496,1175,8345,1344,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,783716,10016,385913,7067,161797,6505,131957,5955,29840,3043,224116,7306,155785,5390,68331,5455,397803,6575,182144,5684,152516,5881,29628,3100,215659,6599,148725,6616,66934,5182,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,657712,7272,332993,5403,115138,5027,86442,4679,28696,2969,217855,6561,139294,5978,78561,5106,324719,4615,124671,5115,94780,4216,29891,3080,200048,6200,127520,4858,72528,4835,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,168221,4118,85897,2509,32231,2435,25751,2415,6480,1527,53666,2771,29219,2653,24447,2416,82324,2689,34481,2352,27161,2292,7320,1435,47843,2535,23265,2009,24578,2243,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,542013,5242,271231,3226,104988,4510,90156,4475,14832,2055,166243,5308,117630,5208,48613,3626,270782,3829,126010,4430,106997,4620,19013,1990,144772,4936,91811,4487,52961,3745,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,55938,2642,28817,2011,10046,1529,8658,1410,1388,621,18771,1900,13272,1769,5499,1353,27121,1531,10334,1261,9250,1195,1084,346,16787,1667,11567,1524,5220,965,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,364281,5739,186188,3599,79725,3737,42959,3828,36766,3131,106463,4261,30047,3065,76416,4330,178093,3890,91059,4268,46800,3538,44259,3657,87034,5278,21450,2486,65584,4368,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
