GEO_ID,B15002G_001E,B15002G_001M,B15002G_002E,B15002G_002M,B15002G_003E,B15002G_003M,B15002G_004E,B15002G_004M,B15002G_005E,B15002G_005M,B15002G_006E,B15002G_006M,B15002G_007E,B15002G_007M,B15002G_008E,B15002G_008M,B15002G_009E,B15002G_009M,B15002G_010E,B15002G_010M,B15002G_011E,B15002G_011M,B15002G_012E,B15002G_012M,B15002G_013E,B15002G_013M,B15002G_014E,B15002G_014M,B15002G_015E,B15002G_015M,B15002G_016E,B15002G_016M,B15002G_017E,B15002G_017M,B15002G_018E,B15002G_018M,B15002G_019E,B15002G_019M,NAME,B15002G_001EA,B15002G_001MA,B15002G_002EA,B15002G_002MA,B15002G_003MA,B15002G_003EA,B15002G_004MA,B15002G_004EA,B15002G_005MA,B15002G_005EA,B15002G_006EA,B15002G_006MA,B15002G_007EA,B15002G_007MA,B15002G_008EA,B15002G_008MA,B15002G_009MA,B15002G_009EA,B15002G_010EA,B15002G_010MA,B15002G_011EA,B15002G_011MA,B15002G_012EA,B15002G_012MA,B15002G_013EA,B15002G_013MA,B15002G_014MA,B15002G_014EA,B15002G_015MA,B15002G_015EA,B15002G_016EA,B15002G_016MA,B15002G_017EA,B15002G_017MA,B15002G_018EA,B15002G_018MA,B15002G_019MA,B15002G_019EA,state
0400000US13,77628,5577,36096,3475,2323,860,3108,1063,5533,1496,2058,693,7467,1461,3274,1024,6409,1367,5924,1362,41532,3614,1543,643,2296,767,6367,1453,1975,771,11130,1784,3219,982,9095,1827,5907,1073,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,168135,6914,85717,3930,1535,612,4037,932,31196,2517,3469,1049,17032,1942,9471,1502,13541,1783,5436,1000,82418,4158,799,441,4127,1093,24396,2513,1758,615,21903,2016,9870,1433,13270,1776,6295,1061,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,16466,2090,8607,1500,970,536,873,441,1951,799,484,321,2666,822,659,413,470,377,534,316,7859,1352,573,375,484,298,1652,730,485,331,2265,625,432,326,1548,658,420,377,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,106988,5242,50116,3389,2632,617,3830,963,10069,1476,3116,777,12175,1593,2651,710,10015,1752,5628,1147,56872,3360,2228,640,3016,890,7837,1300,1783,585,14990,1885,6151,1256,13826,1830,7041,1265,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,47245,3426,22057,2174,1241,512,2666,951,4468,997,2170,690,6258,1247,1264,496,2403,742,1587,509,25188,2399,795,411,2955,987,3717,940,1392,626,6956,1222,2268,723,5062,1088,2043,689,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,17814,2063,8545,1255,660,353,384,249,1760,710,568,337,1897,766,766,377,1406,682,1104,532,9269,1338,254,215,246,156,1687,515,593,421,2723,719,1387,602,1697,650,682,343,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,38460,3124,20637,2231,1466,740,867,380,3817,881,1028,358,5681,920,2311,838,3417,1014,2050,618,17823,1810,1146,691,1151,482,3314,773,1170,545,5506,1001,1332,490,2872,668,1332,485,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,29407,2663,14389,1443,990,543,1372,540,2139,785,1417,530,4297,971,923,532,2040,658,1211,484,15018,1982,826,393,1321,603,1745,681,803,374,4611,1010,2045,916,2787,713,880,477,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,32167,3380,16810,2725,1749,892,1964,727,3008,920,1590,577,4398,1176,979,569,1956,929,1166,605,15357,2062,1218,688,1248,525,2597,749,922,504,3851,825,1612,607,2504,756,1405,550,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12531,1163,6211,947,54,92,546,292,2026,555,278,207,1440,518,300,200,1030,456,537,265,6320,824,491,339,730,401,1730,453,212,168,1616,620,597,269,676,356,268,212,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,71984,4271,33331,2850,1502,682,1647,557,5641,1532,1196,500,7372,1362,2347,781,8015,1546,5611,959,38653,2837,1240,501,2337,737,5530,1020,990,456,8976,1571,3841,1213,9180,1308,6559,1217,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,91341,5971,45893,4026,6752,1559,4943,1451,9586,1953,2337,973,7059,1193,2619,1015,6851,1251,5746,1227,45448,3433,4893,1319,3705,1010,9504,1744,1411,525,8257,1608,2674,841,8363,1428,6641,1191,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,94989,5204,44612,3336,2696,733,5033,948,8783,1712,4187,919,11805,1410,2583,675,5320,945,4205,765,50377,3334,2114,640,4453,1185,8656,1263,2040,519,14083,1571,6588,1338,8171,1199,4272,857,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,47111,3109,22862,2076,660,438,1811,612,4087,806,1384,351,5982,1022,1444,490,4612,1045,2882,951,24249,2059,672,363,1110,450,3093,735,986,419,7144,1022,3126,749,5288,981,2830,774,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,12536,1871,6189,1290,195,156,597,454,1232,622,377,276,1549,620,294,284,1060,488,885,776,6347,1363,392,290,414,255,1340,634,256,215,2255,814,321,208,627,366,742,457,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,60784,3941,27418,2618,1217,485,4253,1045,6467,1267,2203,883,6058,1491,1563,612,2643,798,3014,914,33366,2637,2092,1022,2868,670,4986,913,1857,631,9768,1754,2459,657,5538,1383,3798,1149,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,8980,1489,3439,981,59,71,142,191,755,543,196,141,1287,557,420,305,330,197,250,182,5541,1211,0,161,639,331,1698,750,180,186,1306,501,494,398,378,287,846,437,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,15090,2018,7190,1104,530,322,692,344,925,411,502,224,1717,594,902,476,1405,512,517,305,7900,1338,198,172,692,429,1562,532,400,251,1950,586,993,456,1122,440,983,584,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,55052,4639,27523,2673,710,335,2094,806,5842,1138,1641,706,8867,1500,2028,612,4124,868,2217,753,27529,3081,767,358,1858,896,5907,1575,1053,462,8378,1368,2471,847,5197,1177,1898,614,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,11207,1666,5432,1259,332,335,523,388,1108,524,833,680,1102,500,233,189,865,395,436,261,5775,1008,278,388,220,189,1158,531,95,86,1108,447,888,420,1089,423,939,480,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,87284,5154,40967,3274,2427,659,3407,900,8613,1483,1353,572,8496,1397,3517,1173,8505,1327,4649,1078,46317,3435,2790,924,3227,919,9535,1513,1264,465,9616,1395,3521,799,10625,1708,5739,931,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29311,2596,13931,1615,1080,518,1585,699,3106,788,578,322,3371,836,1238,502,1666,633,1307,573,15380,1728,693,383,777,358,2530,800,940,582,4316,1152,1637,650,2273,685,2214,706,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,260822,11984,121917,7617,11226,1977,11249,1947,27780,3720,6646,1499,22943,2228,8015,1764,22670,2638,11388,1623,138905,6405,16724,2513,12384,2152,21002,2006,5558,1059,25148,2630,14059,2256,26372,2944,17658,2283,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,81736,4825,37399,3530,1955,758,4743,970,5517,1371,2047,787,9697,1652,3760,1296,6389,1428,3291,861,44337,2746,1945,564,3151,960,6458,1300,1299,513,11912,1645,4263,1179,9820,1399,5489,1099,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6714,1692,2937,925,26,37,204,199,606,395,90,93,587,380,591,423,746,482,87,135,3777,1218,0,147,318,385,286,284,415,411,1022,591,652,686,691,412,393,410,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,102704,4919,49133,3280,1710,608,5051,940,11229,1645,3427,910,13935,1960,3324,1052,6458,1188,3999,914,53571,3124,1975,654,5316,1127,10416,1657,1918,590,15630,2097,5636,1110,6792,1177,5888,1298,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,135433,4240,64512,2603,3307,958,7232,1053,19015,1805,3817,641,13813,1505,4069,751,8940,1175,4319,768,70921,2905,2474,585,5447,990,17742,1582,3862,731,19275,1638,5294,842,10691,1282,6136,1194,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,79410,3879,38859,2802,2460,935,3234,1069,6828,1551,3241,768,12243,1680,3484,966,4339,927,3030,790,40551,2670,1416,632,3154,867,7114,1271,1262,427,12723,1950,3363,781,7117,1317,4402,1001,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,107705,6566,50743,4373,3670,1042,6461,1863,11813,1849,2694,824,10311,1592,3623,1039,6956,1369,5215,1173,56962,3749,3141,1084,5363,1277,12536,2112,2095,760,12357,1868,5192,992,10388,1552,5890,1055,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,12685,2088,6647,1283,602,490,757,422,877,411,781,462,1361,694,420,315,1012,481,837,632,6038,1236,657,373,646,401,1211,564,199,205,921,408,447,326,1237,509,720,342,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,33710,3427,16476,2304,890,534,1963,663,2921,925,802,443,3314,924,2087,935,2691,865,1808,706,17234,2272,686,326,781,389,3125,882,474,306,5795,1337,1584,709,2813,865,1976,786,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8467,1379,3564,699,101,156,168,122,896,414,278,201,864,357,874,442,306,220,77,100,4903,955,127,141,347,204,710,341,196,126,1807,623,508,429,929,499,279,274,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,54559,3899,26688,2756,1997,781,2412,688,5807,1391,1918,860,7648,1370,1361,537,3153,819,2392,741,27871,2693,1989,756,2917,895,5052,1160,1914,712,7283,1297,1942,626,4881,1264,1893,734,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,276773,9791,134226,7471,9852,1928,8957,1443,24611,3137,6117,1101,36347,3230,10690,1846,24680,2846,12972,1835,142547,5922,9539,1732,10721,1741,23439,2194,6298,1198,39575,3197,11051,1692,27394,2976,14530,1961,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,23103,2882,12743,1926,514,284,946,515,1891,694,650,342,3181,1089,1365,653,2857,791,1339,593,10360,1567,195,161,1082,700,1599,586,110,125,2540,683,1273,478,2880,822,681,286,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6755,1450,3334,952,199,178,749,481,608,402,228,208,753,488,105,127,430,297,262,191,3421,852,70,100,289,270,1075,658,46,64,695,311,349,297,673,398,224,157,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,103811,5903,52811,3801,3361,1138,3438,972,7370,1434,2464,919,11353,1904,5065,1351,10573,1786,9187,1723,51000,3255,2213,718,1906,669,6449,1430,1183,598,13175,1867,3673,741,13098,1971,9303,1480,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,153899,6713,75922,4156,1869,889,4511,1419,14421,2268,4442,996,23477,2394,6468,1326,14461,2018,6273,1669,77977,4374,2545,1435,4458,1026,10469,1571,3993,980,24209,2402,8241,1301,15784,1887,8278,1457,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,10888,1502,5750,982,133,136,204,158,1752,712,451,329,1577,571,321,322,808,460,504,309,5138,1123,26,45,960,512,951,396,599,396,1519,635,148,140,654,428,281,212,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,39259,3014,18676,1938,913,464,1273,512,3558,734,1263,390,5312,1148,1806,607,3054,835,1497,550,20583,1969,667,369,1527,569,4109,886,816,313,6317,1327,1587,478,3470,721,2090,534,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,6356,1459,3435,1029,138,148,183,217,637,553,221,275,806,553,495,457,680,448,275,301,2921,891,147,123,245,282,347,285,133,207,683,404,823,446,404,371,139,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,146743,7094,70862,4001,13279,1674,7022,1305,17015,2271,2598,895,10733,1618,7098,1232,10147,1697,2970,1070,75881,4540,11035,1550,6692,1129,14546,2037,2617,863,10195,1645,8194,1497,15909,2172,6693,1390,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
