GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001MA,B06007_001EA,B06007_002MA,B06007_002EA,B06007_003MA,B06007_003EA,B06007_004EA,B06007_004MA,B06007_005EA,B06007_005MA,B06007_006MA,B06007_006EA,B06007_007MA,B06007_007EA,B06007_008MA,B06007_008EA,B06007_009EA,B06007_009MA,B06007_010EA,B06007_010MA,B06007_011EA,B06007_011MA,B06007_012MA,B06007_012EA,B06007_013MA,B06007_013EA,B06007_014MA,B06007_014EA,B06007_015EA,B06007_015MA,B06007_016EA,B06007_016MA,B06007_017MA,B06007_017EA,B06007_018EA,B06007_018MA,B06007_019MA,B06007_019EA,B06007_020EA,B06007_020MA,B06007_021EA,B06007_021MA,B06007_022MA,B06007_022EA,B06007_023EA,B06007_023MA,B06007_024MA,B06007_024EA,B06007_025MA,B06007_025EA,B06007_026EA,B06007_026MA,B06007_027MA,B06007_027EA,B06007_028EA,B06007_028MA,B06007_029EA,B06007_029MA,B06007_030MA,B06007_030EA,B06007_031EA,B06007_031MA,B06007_032EA,B06007_032MA,B06007_033MA,B06007_033EA,B06007_034EA,B06007_034MA,B06007_035MA,B06007_035EA,B06007_036MA,B06007_036EA,B06007_037EA,B06007_037MA,B06007_038MA,B06007_038EA,B06007_039EA,B06007_039MA,B06007_040EA,B06007_040MA,state
0400000US13,9442904,3708,8159140,19927,754880,14502,419499,11938,335381,9542,528884,16708,343095,15025,185789,9314,5034741,34498,4779077,34471,195391,10295,161565,9391,33826,4396,60273,4959,49810,4342,10463,2006,3285563,34939,3099613,33640,119612,7371,103799,6872,15813,2516,66338,5444,59485,5272,6853,1325,134124,10911,91855,7053,30194,4137,22041,3506,8153,2210,12075,4874,10722,4832,1353,542,988476,19484,188595,10879,409683,11431,132094,7562,277589,8968,390198,13362,223078,10740,167120,8537,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1328554,275,994089,10082,24914,3374,18452,2991,6462,1799,309551,9432,146496,6269,163055,8008,678953,12117,604129,11982,5465,1618,4116,1512,1349,902,69359,5795,46256,4345,23103,3726,353987,7594,325183,6510,11369,1800,9570,1697,1799,679,17435,2062,13328,1752,4107,1174,46965,4196,26224,2620,1703,677,1224,509,479,385,19038,2822,10289,1914,8749,1708,248649,9753,38553,3236,6377,1671,3542,1075,2835,1248,203719,9192,76623,5011,127096,7018,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1522757,1716,1365316,7328,118068,6540,69272,5589,48796,5063,39373,3934,25354,2868,14019,3807,698430,13481,656912,13164,34589,3946,29279,3968,5310,1616,6929,1291,6167,1185,762,445,712324,13721,679121,13662,25038,3056,21508,2957,3530,1081,8165,1371,7472,1312,693,324,14770,2194,11334,1855,1614,695,1254,666,360,342,1822,1045,1768,1048,54,82,97233,5979,17949,2741,56827,4520,17231,2570,39596,4314,22457,3455,9947,1788,12510,3836,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12091454,2665,9357859,26252,1604277,14445,946914,16785,657363,13198,1129318,20303,706856,17054,422462,11153,7953795,30089,7030285,33757,694437,14714,599333,15234,95104,6061,229073,10291,205683,10084,23390,2677,2224238,22451,2077281,21018,95813,5435,78650,4861,17163,1955,51144,3666,44872,3533,6272,1272,138057,7230,57779,4390,55696,5464,31787,3112,23909,3905,24582,3714,18245,3321,6337,1481,1775364,19762,192514,6562,758331,12379,237144,9204,521187,10655,824519,15347,438056,11566,386463,10218,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6178831,2447,5688655,15009,272189,10007,158729,7210,113460,7606,217987,10738,138614,9125,79373,4823,4133892,17119,3991016,18959,76257,5530,62930,4495,13327,2400,66619,5556,50995,5071,15624,2263,1687472,17317,1608331,17123,57437,4555,47839,4420,9598,1447,21704,2502,17813,2186,3891,864,40179,3686,27164,3074,10306,1970,6699,1430,3607,991,2709,839,1770,671,939,639,317288,11669,62144,5841,128189,7581,41261,3545,86928,6770,126955,7881,68036,5723,58919,4215,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2913555,2012,2703329,7122,110361,4822,64310,4107,46051,3476,99865,5948,58109,4470,41756,3878,2045475,13527,1994485,13536,32177,2846,26643,2551,5534,1321,18813,2601,16206,2336,2607,821,700370,12454,665293,12051,23577,2645,20030,2469,3547,863,11500,1659,9655,1597,1845,685,16026,2197,11878,1782,2532,787,1904,718,628,419,1616,675,1054,452,562,488,151684,5802,31673,3294,52075,3137,15733,2178,36342,3033,67936,4908,31194,2967,36742,3874,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2704673,2557,2399633,8505,203708,6952,123764,5551,79944,4866,101332,5892,62438,4501,38894,3398,1534710,14772,1462029,14909,56179,3825,47292,3401,8887,1592,16502,2382,13546,1977,2956,917,943597,13558,886744,13013,43664,3844,35762,3680,7902,1660,13189,2054,10955,1813,2234,729,24016,2348,18844,1939,3869,1160,2573,1008,1296,588,1303,441,917,350,386,235,202350,7029,32016,3207,99996,5176,38137,3359,61859,4180,70338,4507,37020,3206,33318,3172,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4138825,2463,3922665,7754,102058,4671,53613,3793,48445,3810,114102,6772,69030,4837,45072,5135,2838233,18448,2795055,18676,23760,2854,18567,2566,5193,1521,19418,2247,14114,1841,5304,1250,1114932,18508,1076638,18089,20915,2548,18479,2403,2436,807,17379,2714,13101,2092,4278,1528,25573,2745,20191,2178,3317,1101,2037,719,1280,557,2065,756,1798,734,267,245,160087,6504,30781,2749,54066,3116,14530,2217,39536,2995,75240,5779,40017,3641,35223,4301,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4344222,2904,3978261,11554,159037,7413,84730,6120,74307,5582,206924,8618,149984,7126,56940,3997,3332764,15776,3177412,17815,39315,4109,31893,3735,7422,1406,116037,6511,98967,5630,17070,2031,789497,16866,746307,16399,27413,3822,22222,3472,5191,1340,15777,2563,13952,2510,1825,638,29580,3039,22079,2510,5274,1295,3798,1109,1476,698,2227,807,1418,531,809,675,192381,6848,32463,3425,87035,4921,26817,2621,60218,4998,72883,4737,35647,3888,37236,3139,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1267172,687,1180423,4593,11330,1882,8552,1576,2778,746,75419,4019,54874,3380,20545,2174,786931,8727,748524,8993,2965,804,2321,707,644,344,35442,2641,29868,2578,5574,1085,418955,8598,405235,8192,3915,1137,3287,1000,628,396,9805,1513,8806,1492,999,423,12354,1442,9110,1186,466,361,466,361,0,159,2778,984,2395,946,383,281,48932,3458,17554,2103,3984,1008,2478,883,1506,552,27394,2627,13805,1732,13589,2041,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5609124,1397,4648102,18280,395610,11313,220766,7988,174844,8849,565412,14625,379990,11801,185422,8263,2538135,21898,2393721,21877,79850,5419,68277,4732,11573,2130,64564,4913,56793,4552,7771,1281,2105783,22237,1983261,22392,62474,4687,55101,4647,7373,1619,60048,4456,53815,4283,6233,1295,81076,5203,58164,4359,15957,2677,12155,2045,3802,1142,6955,1141,5083,1064,1872,653,884130,16012,212956,9401,237329,9976,85233,5636,152096,8993,433845,12396,264299,10517,169546,7689,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6379441,1190,4934518,20544,548135,8987,322170,9836,225965,9164,896788,19129,555511,14070,341277,12539,3837597,20220,3496177,21622,149120,7200,132048,7242,17072,2113,192300,7675,172074,6878,20226,2291,1304375,15823,1193354,15501,57569,3848,50825,4190,6744,1466,53452,3887,48482,3705,4970,1098,185087,7571,49772,3899,120757,6122,60027,4197,60730,4934,14558,1988,10798,1646,3760,1255,1052382,16228,195215,9004,220689,7405,79270,5535,141419,7239,636478,15567,324157,10596,312321,11877,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9340973,2043,8478550,15850,271536,7619,178185,7098,93351,5474,590887,13330,371093,10987,219794,8956,7069212,21492,6812303,21913,107941,5796,90090,5604,17851,2076,148968,6927,130010,6648,18958,1988,1578200,18033,1495516,17861,48816,3832,41017,3529,7799,1461,33868,2818,29077,2729,4791,858,63658,4137,39571,3054,11200,2250,7623,1819,3577,1034,12887,2114,9113,1772,3774,1187,629903,12395,131160,5722,103579,5140,39455,3767,64124,4411,395164,11255,202893,6947,192271,8540,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5109770,1970,4544617,13536,184606,6808,105335,4858,79271,4939,380547,11840,229361,8824,151186,7928,3409688,16827,3254280,17652,60422,3690,51258,3485,9164,1407,94986,5852,79006,5591,15980,2120,1238013,15064,1174967,14729,30510,2836,25314,2588,5196,1316,32536,3415,26813,2787,5723,1744,38682,3558,29744,2956,4037,1292,2356,867,1681,771,4901,1130,4202,1150,699,409,423387,12180,85626,6047,89637,4571,26407,2651,63230,4264,248124,10718,119340,6969,128784,7348,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2802072,2244,2699225,5681,66964,4238,39251,3148,27713,2968,35883,3683,22346,2823,13537,2308,1968950,14495,1942060,14672,17554,2397,12054,2056,5500,1226,9336,1515,7135,1176,2201,873,749150,15041,727125,14818,17082,2770,14082,2535,3000,971,4943,1376,3151,1085,1792,887,19425,2858,14964,2375,3882,1292,2335,981,1547,869,579,364,333,262,246,253,64547,4312,15076,2378,28446,2614,10780,1646,17666,2233,21025,2572,11727,2036,9298,1667,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5691365,2732,5372277,10363,130985,6474,85307,5985,45678,4582,188103,8960,123392,6989,64711,4860,3681539,22869,3604555,22690,37381,3027,30776,2989,6605,1757,39603,4826,30373,3787,9230,2058,1743860,20211,1686706,19426,31257,3306,28277,3177,2980,796,25897,2664,22537,2377,3360,964,42993,3719,33324,3010,5433,1498,3753,1124,1680,914,4236,1863,3806,1843,430,228,222973,8254,47692,4190,56914,3805,22501,2699,34413,3682,118367,5816,66676,4796,51691,3905,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963804,1062,926086,3143,13990,1891,10870,1608,3120,967,23728,2413,18995,2153,4733,956,502130,9827,489045,10096,3580,950,3079,900,501,435,9505,1324,8634,1364,871,377,428058,10024,417026,9706,5858,1557,4920,1412,938,469,5174,940,4469,863,705,344,9856,1860,8710,1784,628,388,559,382,69,108,518,368,509,368,9,15,23760,2411,11305,1754,3924,1095,2312,714,1612,780,8531,1508,5383,1019,3148,829,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1751135,1526,1565064,6496,127378,4234,67180,3436,60198,3211,58693,3997,32519,3110,26174,3039,1115397,8868,1074086,8701,32578,2190,26219,2269,6359,1134,8733,1425,6962,1199,1771,599,497816,8238,466685,8196,26030,2461,22753,2443,3277,909,5101,1073,4437,1045,664,377,13284,1674,10345,1500,2048,735,1612,658,436,328,891,425,609,382,282,191,124638,5443,13948,2000,66722,3502,16596,1916,50126,2740,43968,3775,20511,2846,23457,2983,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
