GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001MA,B17001A_001EA,B17001A_002MA,B17001A_002EA,B17001A_003MA,B17001A_003EA,B17001A_004EA,B17001A_004MA,B17001A_005EA,B17001A_005MA,B17001A_006EA,B17001A_006MA,B17001A_007MA,B17001A_007EA,B17001A_008EA,B17001A_008MA,B17001A_009MA,B17001A_009EA,B17001A_010EA,B17001A_010MA,B17001A_011EA,B17001A_011MA,B17001A_012MA,B17001A_012EA,B17001A_013MA,B17001A_013EA,B17001A_014MA,B17001A_014EA,B17001A_015EA,B17001A_015MA,B17001A_016EA,B17001A_016MA,B17001A_017EA,B17001A_017MA,B17001A_018MA,B17001A_018EA,B17001A_019EA,B17001A_019MA,B17001A_020MA,B17001A_020EA,B17001A_021EA,B17001A_021MA,B17001A_022MA,B17001A_022EA,B17001A_023EA,B17001A_023MA,B17001A_024MA,B17001A_024EA,B17001A_025MA,B17001A_025EA,B17001A_026MA,B17001A_026EA,B17001A_027MA,B17001A_027EA,B17001A_028MA,B17001A_028EA,B17001A_029MA,B17001A_029EA,B17001A_030EA,B17001A_030MA,B17001A_031MA,B17001A_031EA,B17001A_032EA,B17001A_032MA,B17001A_033MA,B17001A_033EA,B17001A_034MA,B17001A_034EA,B17001A_035MA,B17001A_035EA,B17001A_036MA,B17001A_036EA,B17001A_037MA,B17001A_037EA,B17001A_038MA,B17001A_038EA,B17001A_039MA,B17001A_039EA,B17001A_040MA,B17001A_040EA,B17001A_041EA,B17001A_041MA,B17001A_042MA,B17001A_042EA,B17001A_043EA,B17001A_043MA,B17001A_044MA,B17001A_044EA,B17001A_045MA,B17001A_045EA,B17001A_046MA,B17001A_046EA,B17001A_047MA,B17001A_047EA,B17001A_048MA,B17001A_048EA,B17001A_049MA,B17001A_049EA,B17001A_050EA,B17001A_050MA,B17001A_051MA,B17001A_051EA,B17001A_052EA,B17001A_052MA,B17001A_053MA,B17001A_053EA,B17001A_054EA,B17001A_054MA,B17001A_055EA,B17001A_055MA,B17001A_056MA,B17001A_056EA,B17001A_057MA,B17001A_057EA,B17001A_058MA,B17001A_058EA,B17001A_059EA,B17001A_059MA,state
0400000US13,5909120,17879,799066,25691,362476,13706,32883,3701,9519,1837,42684,4244,19518,2866,5614,1246,9412,1402,55987,3946,44499,3657,42948,3815,41598,3125,34567,2898,13801,1632,9446,1388,436590,15070,32899,2908,5965,1506,39626,4079,17663,2312,5680,1373,10757,1975,61771,3815,69434,4715,50295,4346,48632,3767,45198,3781,24002,2360,24668,2028,5110054,28451,2555753,15243,139515,4595,29398,3137,185913,5289,100486,4772,35637,2708,65750,2772,205709,5599,333117,5205,351096,4844,385530,4277,341400,3492,248343,2220,133859,1864,2554301,16328,132252,3626,27433,2678,179408,5912,93365,4241,28805,2659,65223,2664,179645,4405,308149,5162,346132,5267,382843,4994,357688,4352,268829,2922,184529,2448,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,345663,3749,34714,3914,16776,2229,804,524,85,84,1088,579,429,321,44,60,316,296,1295,721,2823,919,1792,736,1948,592,4104,952,1616,527,432,308,17938,2373,506,302,141,195,254,199,479,311,201,183,580,352,2709,678,3180,897,1837,533,1505,589,3706,785,1518,547,1322,408,310949,5098,171873,3490,8682,950,764,399,8286,979,3784,856,772,377,2173,477,14778,1050,32857,1490,24907,1138,22252,1051,23711,995,19282,528,9625,389,139076,3211,7333,868,1329,462,7258,981,2518,555,710,248,1996,614,8916,1060,24098,1277,16755,1011,18530,775,22803,834,16736,602,10094,661,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1470627,5381,200991,11274,90316,5476,8962,1459,1801,761,10781,1801,4333,967,1499,601,3151,798,18005,2068,9959,1682,9281,1611,7162,1744,7532,1372,4849,1137,3001,817,110675,7755,10228,1856,1577,674,11176,2080,5325,1560,1879,658,3613,893,19523,2384,17037,2282,10650,2011,9285,1641,8970,1256,5456,1002,5956,1059,1269636,12303,639730,6079,38199,2004,10009,1752,55632,2943,28420,2356,10341,1413,18269,1760,50446,2145,82439,2243,82034,2099,83556,2086,83432,1944,61230,1429,35723,912,629906,8065,37673,1803,8152,1631,51888,3144,27754,2691,8658,1471,16064,1595,42787,2408,80120,2772,81201,2429,82225,1967,87406,1590,62040,1279,43938,1061,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9093244,21947,978087,24347,433599,12815,42737,3630,7074,1155,48651,3982,22494,2958,8785,1492,12630,1494,67284,4499,55247,4358,47862,3643,42181,2568,44541,3315,18819,1953,15294,1623,544488,14446,42023,3479,8198,1436,44107,3549,20128,2224,6893,1301,15027,1984,87673,5489,81995,4642,65028,3585,52661,3377,52386,3725,30595,2127,37774,2707,8115157,29334,4050343,15493,218070,3720,43471,3109,286293,6355,150618,4752,52834,2769,102570,2868,319762,4991,563008,4772,536107,5121,618150,3820,571789,3545,356211,2167,231460,2356,4064814,17355,207085,4513,46910,3166,264945,5991,144092,4535,47943,2401,99824,3043,289130,5393,527631,5447,514077,4856,612164,4754,587478,4154,390146,2299,333389,3082,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5387219,12031,678195,20610,298106,11561,33041,3371,6139,1350,36191,3256,16386,1928,5213,1279,8750,1480,48019,3572,34016,2935,32658,3274,31311,2798,29629,2127,9878,1571,6875,1043,380089,12068,32451,2934,4485,935,30540,2841,16907,2143,5049,866,11118,1694,65787,3780,59112,4243,45926,3276,38100,2504,34253,2902,16717,1733,19644,1731,4709024,23413,2351983,13074,130550,3647,26280,2662,174074,4497,90910,4023,32982,2676,62787,2574,192371,4341,299260,3983,309540,3708,345705,3092,334791,2436,217229,1851,135504,1394,2357041,13287,121463,2835,27453,2197,160908,5419,90862,3927,30115,2232,60881,2591,164578,4020,280834,4473,296363,3574,348013,3133,348115,3036,239252,1690,188204,2314,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2749579,4247,301300,13230,131678,6922,11134,1533,2506,570,14316,2071,6668,1197,2438,779,4136,989,25885,2632,16668,1856,12122,1627,12777,1430,12957,1821,5270,753,4801,839,169622,7946,10741,1293,1624,592,15388,2247,6573,1234,2399,779,4041,975,34869,2866,24017,2253,17044,1893,16284,1917,14171,1667,7953,885,14518,1309,2448279,14327,1228136,8402,72198,1482,15178,1662,91435,2888,50271,2525,15348,1474,32448,1774,96298,3185,156785,2068,150911,1866,175553,1919,179715,1870,112988,1006,79008,1055,1220143,8411,69537,1697,14492,1490,88199,3297,43729,2373,15327,1436,30028,1799,81839,3314,145954,2686,145969,1957,173040,2227,180945,1549,121822,1087,109262,1549,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2403349,7274,289630,11861,132056,6259,13211,1885,4211,1033,15198,1975,6647,1283,2098,626,3754,932,26691,2517,17191,1900,12339,1698,11965,1501,10547,1233,4814,775,3390,703,157574,7504,13673,1855,2992,1191,15537,1918,6431,1328,1266,467,3130,776,28848,2588,25189,2249,14910,1714,13201,1485,13419,1449,8192,1138,10786,1356,2113719,12398,1054137,6931,66087,2175,14771,1859,81388,3356,41145,2536,15053,1582,28302,1443,86846,2954,140574,2480,133931,2115,143132,1916,147749,1645,92177,1067,62982,1019,1059582,7287,65099,2078,13957,1714,72995,2858,43075,2393,13757,1445,27667,1687,77779,2647,131026,2374,130325,2046,147570,1633,151048,1619,98208,1331,87076,1670,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3752864,5568,659013,19766,297331,10439,30935,2381,6499,1451,34540,3022,13626,1998,4239,975,9289,1520,37476,3157,36630,2739,31881,2810,36894,2859,31229,2582,14536,1554,9557,1156,361682,12003,28456,2259,5624,1166,31803,2902,16298,2018,4882,903,9422,1513,47997,2896,54374,3109,39976,3045,44489,3061,38997,2733,21258,2053,18106,1718,3093851,19460,1545098,11129,83719,2750,16512,1900,110760,3883,56176,3246,21220,2050,40368,2394,126966,3565,195390,3428,207357,3391,227688,2693,220048,2842,152185,1726,86709,1459,1548753,11459,76636,2188,15932,1871,100955,4324,52701,2831,20424,1678,33304,2170,109121,3364,184752,3320,204118,3182,230924,3168,230816,2770,167004,2265,122066,1784,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2853951,6896,366112,14959,160366,8597,14792,2674,3245,914,13429,1894,8112,1600,2000,633,5252,1211,27922,4022,21976,2783,14534,2164,16446,2290,18245,2112,9807,1591,4606,1162,205746,8869,14691,2615,1960,930,13278,1967,5782,1158,3047,1038,4666,1093,28841,2832,32205,2757,24897,2610,26551,2800,23510,2298,13117,1669,13201,1769,2487839,16130,1245472,9789,71573,3118,17079,2479,88779,4051,44020,3340,16563,1924,29089,2241,98703,4307,176316,3191,163582,2979,177467,2892,174153,2171,115722,1861,72426,1614,1242367,9440,68308,2854,13928,2292,87151,3791,44711,3310,13834,1908,28103,2246,92579,2894,167372,3389,152988,3022,173793,2865,177355,2469,126312,1725,95933,2269,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1228094,2143,162056,8304,72243,4089,5863,1174,1256,469,7001,1253,3068,674,1506,441,1596,507,9959,1701,8741,1299,7727,1149,10026,1488,8651,1263,3816,637,3033,883,89813,5361,6638,1256,962,611,6367,1327,2151,667,1426,527,1436,506,12809,1797,14548,2102,9103,1461,10654,1487,10759,1260,6463,940,6497,988,1066038,7928,527219,4306,22923,1187,4841,925,31728,1889,17532,2023,6661,1008,12755,1172,36811,1742,59850,1516,63838,1201,84047,1575,88056,1269,62027,856,36150,1080,538819,5348,20788,1215,3290,802,31761,2017,17532,1694,6291,890,11984,878,30179,1974,57238,2088,65184,1519,87641,1663,93233,1304,64111,919,49587,1154,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3361166,13436,251431,12389,108922,6510,7373,1443,2301,968,8589,1390,3724,1089,2429,845,2948,852,19076,2680,14291,2264,11342,1932,12407,1739,13382,1619,5261,841,5799,1071,142509,7990,8085,1799,1655,717,9812,1963,5544,1181,2435,839,3828,946,22967,2621,21328,2384,14970,2015,15732,1659,14439,1644,9192,1159,12522,1406,3109735,15923,1539227,9589,83182,2366,15006,1643,107933,3372,56251,3064,21841,2073,34846,2176,116167,3726,212077,3576,189770,3173,241118,2448,223430,2008,145827,1186,91779,1381,1570508,9321,80809,2358,14025,1772,100947,3617,55165,3062,17202,1589,35882,1780,107194,3288,197619,2462,190837,2502,247490,2123,234511,1895,158654,1555,130173,2087,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5173591,14051,464979,16824,198732,8682,14880,2290,3238,1143,17309,2602,7500,1538,3689,1262,5399,1164,30191,3334,23018,2755,17894,2261,24360,2563,28692,2760,13941,1832,8621,1307,266247,11170,15280,2409,4193,1199,19099,2464,7188,1493,3133,922,5718,1077,34029,2913,44415,3921,25935,2748,31838,2561,29208,2436,19848,1807,26363,2539,4708612,20063,2312187,10636,112109,2599,20691,1950,151233,4656,84365,4168,29979,2234,57493,2712,179470,4697,317291,3835,291563,3177,369930,3177,337956,2931,217353,2250,142754,1694,2396425,12638,105942,3054,21046,2368,139035,4409,80682,3674,26773,2009,56346,2284,165440,3485,299388,3832,298289,3212,385536,2996,367440,2752,245557,1743,204951,2639,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7670375,11693,978662,23985,446388,12468,38966,2814,7788,1340,47564,3515,19369,1737,6745,1198,14493,1756,79239,4235,55636,3500,43026,2978,54041,3113,48812,3003,19972,1943,10737,1351,532274,14714,37112,2619,7928,1411,42851,3224,21216,2399,6589,1254,14344,1914,92259,4575,78489,3925,58337,3853,60083,3432,51955,3119,29526,2101,31585,2140,6691713,24879,3333328,13539,165449,2833,36573,2728,220349,4894,122775,4029,41853,2267,89174,3039,268572,4292,402620,4323,411487,3417,512046,3439,511622,3162,335545,2034,215263,1604,3358385,15234,157058,2950,32994,2246,213946,5564,119427,4587,42085,2345,82761,2915,239098,4896,371014,4161,396340,4392,513714,3822,533638,3494,360613,2478,295697,2523,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4509199,8499,396383,13982,177059,8094,14460,1903,2936,776,17147,1909,6436,1020,2481,742,5382,936,33627,3011,23436,2123,17639,1856,18061,1717,20785,2270,7165,933,7504,1100,219324,8008,13679,2020,2964,813,16498,2185,6894,1134,2711,646,4126,828,44678,3435,30643,2764,21001,1932,20424,1692,22115,1574,11961,1346,21630,1334,4112816,14699,2060481,9402,118216,2220,24906,2172,146788,3750,76872,3202,25082,1577,53046,1871,149465,3354,278631,2504,262037,2022,316320,2275,303310,2399,185153,1334,120655,1601,2052335,8818,112265,1983,19723,1958,142348,3784,73959,3258,23298,1889,50916,2009,131455,3771,263340,2979,253365,2140,316179,2201,307929,2002,196987,1476,160571,1772,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1714100,4747,230151,11257,101892,6685,9147,2001,1806,751,9125,1890,3842,1158,1518,601,2317,785,18670,2412,11852,1845,11088,2075,12399,1754,12385,1540,5396,1064,2347,664,128259,7090,7556,1607,1832,709,9554,1731,4994,1132,1677,697,3029,885,20007,2513,17721,2362,13524,1837,16251,2130,15278,2007,8034,1296,8802,1487,1483949,11527,739731,6869,43002,2162,7568,1447,55394,3153,29086,2541,10686,1456,18067,1995,55422,2436,89781,2385,96456,2265,104512,2214,101489,1661,79288,1146,48980,751,744218,8077,38408,1807,7800,1472,52793,3321,27711,2652,9870,1439,16348,1783,47697,2792,86755,2919,95622,2150,101892,2353,106502,2229,84554,1441,68266,1491,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4853608,7263,640712,18127,282483,10801,28174,2567,5462,1126,30501,2994,13728,1659,4090,996,7449,1234,45945,3968,33739,2947,27435,2117,33358,3003,30083,2375,13308,1729,9211,1266,358229,10701,28275,2843,4310,1148,28608,2814,13558,1770,5692,1002,9052,1390,60107,3319,54613,3274,38131,2708,38422,2685,34168,2899,19348,1832,23945,1908,4212896,19590,2099106,10957,114219,3003,22069,2155,149316,4281,78095,4321,27853,2197,53794,2616,161529,4877,277752,3655,270299,2665,307414,3429,299794,2470,206050,2046,130922,1797,2113790,12366,105961,3067,21165,2167,144194,3815,74210,3635,27352,1794,49987,2283,143192,4286,261192,4115,257067,3212,311368,2543,316315,3079,224542,2064,177245,2539,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,892922,2367,121144,7012,54659,4080,3385,702,1043,536,4449,981,2797,802,1365,586,1195,440,12192,1564,6557,1192,5955,1298,4629,1133,6321,1241,2818,746,1953,615,66485,4316,3496,804,749,413,4888,1043,2562,799,884,453,1266,546,13887,1655,8133,1670,7115,1343,7136,1102,8742,1554,4028,998,3599,723,771778,7290,392429,4441,20821,859,5064,1250,27110,1771,11979,1240,4986,872,9011,824,28114,1821,49860,1567,46457,1565,54706,1427,62650,1237,44824,843,26847,666,379349,4760,20687,1078,4512,990,24789,1594,12525,1209,3957,766,8984,767,25279,1831,45865,1714,43531,1377,52357,1271,62302,1495,41869,1019,32692,825,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1616929,5112,175786,8342,74574,4096,8073,1251,1212,462,8384,1424,3488,788,1698,506,2372,692,13653,1477,10662,1568,7338,1180,6503,1048,5841,1041,2384,573,2966,546,101212,5514,8178,1462,1982,689,7389,1266,3350,963,1709,594,2392,772,20292,2170,14187,1531,11106,1302,9075,1256,8219,1183,4685,812,8648,1102,1441143,7963,730732,4556,47491,1331,8413,952,60524,2404,26977,1981,9401,950,18708,1381,59474,1998,98547,2174,94516,1272,100001,1309,101059,1141,62834,790,42787,757,710411,5558,42419,1694,9024,1241,54308,2201,27759,1936,9146,1280,16936,1173,46908,2352,94018,1837,86455,1460,98000,1432,101715,1356,65832,861,57891,1265,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1909660,12403,258498,15678,123396,8955,11657,2137,2567,990,14783,2854,6551,1395,2169,857,3278,999,13923,2209,16187,2148,14056,1904,13593,2135,13713,1867,6907,1311,4012,959,135102,8365,11917,1815,1985,747,12995,2807,5857,1384,1209,483,3240,1050,16350,2295,21215,2803,16083,1839,15228,2497,16682,1989,6619,1296,5722,1046,1651162,15186,846483,8772,39965,2468,10022,1602,55393,2800,29118,2315,10154,1634,19765,1857,63572,2863,117378,3332,115848,2943,124655,2853,115057,2148,93029,1306,52527,1111,804679,8842,39023,2363,7620,1591,55877,3544,29081,2807,8405,1117,18409,1297,57393,2602,102883,3357,105354,2702,113293,3422,113868,2530,93830,1634,59643,1405,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1205768,2637,105590,7660,48257,4135,3882,1133,587,563,4919,1381,2571,1007,1053,913,2207,936,8060,1431,6156,1287,3714,1052,6427,1282,5373,1106,1883,582,1425,491,57333,4392,4918,1019,683,427,4888,1069,1821,793,242,208,1363,582,8514,1509,10743,2035,5592,1123,5788,1221,6039,919,2789,687,3953,881,1100178,7916,546351,4514,24613,1261,5328,985,35250,1999,20083,1946,6770,1123,13640,1380,42461,1565,64039,1475,67277,1379,92129,1609,88479,1183,55733,622,30549,645,553827,4799,23418,1252,4639,872,35419,2049,18273,1675,6237,1129,14263,1121,37760,1563,58703,2099,68093,1236,94729,1339,91013,940,58940,848,42340,1017,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
