GEO_ID,B14003_001E,B14003_001M,B14003_002E,B14003_002M,B14003_003E,B14003_003M,B14003_004E,B14003_004M,B14003_005E,B14003_005M,B14003_006E,B14003_006M,B14003_007E,B14003_007M,B14003_008E,B14003_008M,B14003_009E,B14003_009M,B14003_010E,B14003_010M,B14003_011E,B14003_011M,B14003_012E,B14003_012M,B14003_013E,B14003_013M,B14003_014E,B14003_014M,B14003_015E,B14003_015M,B14003_016E,B14003_016M,B14003_017E,B14003_017M,B14003_018E,B14003_018M,B14003_019E,B14003_019M,B14003_020E,B14003_020M,B14003_021E,B14003_021M,B14003_022E,B14003_022M,B14003_023E,B14003_023M,B14003_024E,B14003_024M,B14003_025E,B14003_025M,B14003_026E,B14003_026M,B14003_027E,B14003_027M,B14003_028E,B14003_028M,B14003_029E,B14003_029M,B14003_030E,B14003_030M,B14003_031E,B14003_031M,B14003_032E,B14003_032M,B14003_033E,B14003_033M,B14003_034E,B14003_034M,B14003_035E,B14003_035M,B14003_036E,B14003_036M,B14003_037E,B14003_037M,B14003_038E,B14003_038M,B14003_039E,B14003_039M,B14003_040E,B14003_040M,B14003_041E,B14003_041M,B14003_042E,B14003_042M,B14003_043E,B14003_043M,B14003_044E,B14003_044M,B14003_045E,B14003_045M,B14003_046E,B14003_046M,B14003_047E,B14003_047M,B14003_048E,B14003_048M,B14003_049E,B14003_049M,B14003_050E,B14003_050M,B14003_051E,B14003_051M,B14003_052E,B14003_052M,B14003_053E,B14003_053M,B14003_054E,B14003_054M,B14003_055E,B14003_055M,B14003_056E,B14003_056M,B14003_057E,B14003_057M,NAME,B14003_001EA,B14003_001MA,B14003_002MA,B14003_002EA,B14003_003MA,B14003_003EA,B14003_004MA,B14003_004EA,B14003_005EA,B14003_005MA,B14003_006EA,B14003_006MA,B14003_007EA,B14003_007MA,B14003_008MA,B14003_008EA,B14003_009MA,B14003_009EA,B14003_010MA,B14003_010EA,B14003_011EA,B14003_011MA,B14003_012EA,B14003_012MA,B14003_013MA,B14003_013EA,B14003_014MA,B14003_014EA,B14003_015MA,B14003_015EA,B14003_016EA,B14003_016MA,B14003_017EA,B14003_017MA,B14003_018EA,B14003_018MA,B14003_019MA,B14003_019EA,B14003_020MA,B14003_020EA,B14003_021MA,B14003_021EA,B14003_022EA,B14003_022MA,B14003_023EA,B14003_023MA,B14003_024MA,B14003_024EA,B14003_025MA,B14003_025EA,B14003_026MA,B14003_026EA,B14003_027EA,B14003_027MA,B14003_028EA,B14003_028MA,B14003_029EA,B14003_029MA,B14003_030MA,B14003_030EA,B14003_031MA,B14003_031EA,B14003_032MA,B14003_032EA,B14003_033EA,B14003_033MA,B14003_034EA,B14003_034MA,B14003_035MA,B14003_035EA,B14003_036MA,B14003_036EA,B14003_037MA,B14003_037EA,B14003_038EA,B14003_038MA,B14003_039EA,B14003_039MA,B14003_040EA,B14003_040MA,B14003_041MA,B14003_041EA,B14003_042MA,B14003_042EA,B14003_043MA,B14003_043EA,B14003_044EA,B14003_044MA,B14003_045EA,B14003_045MA,B14003_046MA,B14003_046EA,B14003_047MA,B14003_047EA,B14003_048MA,B14003_048EA,B14003_049EA,B14003_049MA,B14003_050EA,B14003_050MA,B14003_051EA,B14003_051MA,B14003_052MA,B14003_052EA,B14003_053MA,B14003_053EA,B14003_054MA,B14003_054EA,B14003_055MA,B14003_055EA,B14003_056EA,B14003_056MA,B14003_057MA,B14003_057EA,state
0400000US13,9716948,7287,4728847,8353,1175318,13993,42709,3513,316104,7875,328442,8312,182028,4192,97638,5391,109781,5738,55241,4539,43375,3559,180466,8195,21904,2497,35968,4151,31708,3380,22505,2506,13169,2081,21010,2676,17899,2904,16303,2135,3373063,11537,75253,4597,10879,2000,3769,1094,7332,1670,49506,3773,238620,6105,600149,7736,2387555,6932,4988101,7215,1216365,13193,44557,3076,300917,7622,314544,8458,176065,4371,91046,5430,134851,7228,77674,5446,76711,4801,208396,8651,25015,2634,30428,3002,34621,3134,19470,1988,14182,2107,29043,2850,24380,3069,31257,3294,3563340,12179,64606,3823,11601,1943,3941,1034,6660,1359,37569,2796,193099,5998,599809,8333,2646055,8075,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1364015,2142,688812,2177,134339,4682,4080,1088,37559,2277,34216,2640,17999,1181,8499,1325,13902,1789,11408,1631,6676,1102,33931,3145,4501,952,6193,1030,7310,1283,4675,873,1666,668,2551,691,3455,1204,3580,867,520542,4051,9142,1362,1936,683,765,395,1266,486,7364,1250,42356,1841,96976,2191,360737,1661,675203,1877,128977,3635,3316,933,32005,1886,34073,2251,17038,1260,8166,1104,14554,1749,10564,1680,9261,1622,38292,2710,5792,985,5561,917,7574,1154,5417,991,2427,736,4176,1157,4375,930,2970,632,507934,3517,8630,1301,1688,529,922,462,1150,722,4311,917,26649,1955,84032,2426,380552,1992,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1569382,2680,783720,3077,196342,5252,2607,833,53804,3055,58137,3564,33269,1598,14599,1763,16777,2098,10317,1663,6832,1421,27321,3020,3733,1043,6205,1525,4262,1032,2359,814,1253,422,4707,1019,2833,809,1969,660,560057,4555,16071,1943,5670,1808,620,353,1557,594,7770,1489,37291,3076,92447,2501,398631,2420,785662,3370,191171,5063,3032,791,47576,3120,56649,3372,30554,1550,15074,1705,16409,2152,12835,2161,9042,1429,30793,2847,4745,1015,5687,1500,4389,1277,2941,992,2902,672,4228,1112,2688,973,3213,887,563698,5258,16437,2151,4370,1217,965,480,544,316,5935,1403,31061,2487,90187,2840,414199,2678,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12417902,6279,6087668,6319,1371143,11132,56217,3758,348423,7890,388909,7520,229662,2866,108317,4406,131040,5614,64325,3760,44250,2965,297673,9753,35145,2860,52053,3433,46638,3169,24531,2186,25954,2387,53483,4476,39009,3047,20860,1867,4418852,9406,78436,4382,14553,2109,5583,1307,8625,1226,47419,3061,273063,6386,790203,5200,3200970,4566,6330234,6004,1386512,10910,53681,3827,341964,6421,359852,6480,222949,2920,111163,3903,146335,5271,75955,4681,74613,3911,324323,9639,32910,2604,53913,4004,44247,3013,24314,2087,28869,2275,60972,4060,47199,3062,31899,2745,4619399,10497,70059,3909,17389,2121,5769,1636,6234,1204,32781,2502,237374,5598,760755,6182,3489038,5499,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6351063,5115,3116798,5802,721546,7960,23038,2216,190388,6237,194689,6643,116826,2642,63689,3386,70661,4048,36585,2153,25670,2420,132714,6220,15228,2143,29898,2530,26528,2646,15064,1833,9559,1366,18240,1756,9915,1683,8282,1367,2262538,8257,48377,2926,12600,1551,3621,863,6796,1579,25786,2540,153327,4534,372658,4264,1639373,4023,3234265,5854,726326,9195,17198,2240,164807,5432,196358,4951,115102,2679,59737,3217,83463,4355,46397,3093,43264,3365,146557,5972,17184,2040,30953,2655,25341,2630,11984,1622,14391,1989,23091,2802,10633,1735,12980,1846,2361382,9656,51207,3450,14620,2244,4217,1145,5858,1197,19125,2076,129196,4324,366891,4382,1770268,5497,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2992054,3307,1487273,4115,343741,5517,15678,1824,88760,3409,96592,3223,56038,1741,28959,2160,34614,2369,12618,1589,10482,1684,59917,4396,5969,1116,11337,1431,10010,1541,4237,659,7165,1175,12432,1668,4138,975,4629,1248,1083615,5216,20390,1802,3751,950,1922,759,1986,687,11472,1706,68500,3027,181472,2780,794122,3220,1504781,3479,333242,6169,12237,1520,86030,3213,86728,3197,51812,1759,30056,2824,34237,2464,17845,1991,14297,1727,67195,3465,5155,922,10149,1341,10437,1426,5384,1000,10063,1322,13053,1587,6495,1263,6459,865,1104344,4625,19070,1703,2466,815,2064,746,2317,676,8320,1362,59930,2823,167626,3144,842551,2805,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2785340,3469,1383744,4059,339048,5733,10810,1842,88004,3664,88767,3683,54270,2038,30194,2400,35398,3537,18802,2329,12803,1792,52505,4163,6722,1275,14086,1824,9027,1110,4794,815,3182,998,6615,1626,4173,1028,3906,999,992191,5108,22347,2105,5973,1240,1280,478,2051,659,12041,1744,68645,3981,174924,3024,704930,2926,1401596,4194,335611,5538,10708,1372,79651,4157,86904,3963,48951,2059,28338,2408,40489,3031,20821,2248,19749,1904,58325,3505,7689,1133,14177,1794,11062,1691,5659,1000,3898,940,6126,1220,3818,949,5896,1295,1007660,5395,22391,2137,4326,1020,2270,714,1887,618,8868,1374,56219,3078,164516,2959,747183,2654,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4253594,4307,2091663,4981,454856,7321,15816,1728,121305,4609,124332,4349,78719,2423,35558,2609,43761,2889,20201,2187,15164,1696,78960,5231,8917,1204,18378,2146,17354,1659,8128,1116,5304,1243,8911,1899,4978,1022,6990,1236,1557847,6271,35554,2428,6535,1438,2618,974,2731,851,19276,2119,108048,3327,257796,3949,1125289,3995,2161931,4461,465884,6986,13165,1826,118341,4609,121538,4672,70937,2163,39003,2791,46578,3214,31495,2494,24827,2482,79243,4453,7024,1037,17156,2132,14432,1386,7956,983,7635,1162,11764,1547,5798,1024,7478,1153,1616804,7605,34293,2709,5740,1246,1906,725,2565,673,14451,2069,90684,3759,242638,3439,1224527,4281,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4469571,5373,2179326,5387,470834,10241,22590,2618,127396,5037,129244,5405,72226,3038,36765,2945,45687,4402,22552,2634,14374,2132,108615,6217,10214,1718,28288,2522,26736,2826,15883,2242,6983,1182,8726,1730,6792,1330,4993,1081,1599877,8062,29299,2559,5951,1391,2532,895,5055,1199,22479,2574,120168,5526,297662,4594,1116731,4550,2290245,5173,481453,8415,18473,2195,121910,4863,123084,5440,69662,3200,37051,2679,59053,3683,30172,2932,22048,1935,118605,5851,12189,1831,28873,2863,25695,2467,15062,2021,7004,1221,12431,1924,10198,1770,7153,1377,1690187,7935,32584,3032,5062,1342,2711,999,3960,1029,17289,1898,100568,5171,293068,4620,1234945,4476,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293060,1579,629153,2088,121085,2937,3327,866,31327,2024,33524,2070,21481,941,9893,1098,9482,1245,6426,1191,5625,1011,23069,2014,3399,862,3457,897,3505,814,2851,651,2900,657,3512,888,1903,784,1542,507,484999,2814,6386,911,2188,817,237,191,318,213,4040,770,27120,1470,66240,1322,378470,1679,663907,2038,127329,3488,4142,901,30131,1983,34062,2022,19312,976,9853,1068,12180,1526,7706,1315,9943,1630,25448,2197,1809,561,3476,866,3535,903,3013,766,3494,744,4947,977,2298,660,2876,864,511130,3246,6825,897,1251,469,789,563,598,302,3980,913,21309,1633,67710,2231,408668,2118,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5763330,3814,2786661,4247,626740,9298,17457,2068,155409,5736,168387,5247,99822,2552,47646,2634,66958,3082,41136,3182,29925,2507,139281,5553,20348,1953,27705,2971,23843,1986,14714,1642,10528,1302,14004,1957,14146,2001,13993,1793,2020640,7530,39583,3060,8057,1721,2994,952,2727,910,23704,2717,123008,3492,356146,4613,1464421,3772,2976669,3569,645917,8815,19312,2134,149768,4543,160474,4045,93034,2608,48897,2915,73802,4216,49402,3429,51228,3709,151220,5834,20897,2282,24144,2777,22411,2227,15183,1678,10884,1672,18084,2128,18405,2468,21212,2140,2179532,8513,36609,2833,7658,1545,3524,1038,4038,1107,16032,1967,108872,4003,348225,4890,1654574,4916,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6528886,4288,3157501,4158,647574,7908,24513,2585,163677,5340,185714,5278,108505,2110,53693,2910,61170,4279,29588,2789,20714,2227,205648,7875,21498,1945,18213,2500,18318,2031,15695,1680,30146,2156,54571,3887,31355,3075,15852,1711,2304279,7954,29374,2650,5960,1200,2847,826,3396,1046,19145,2403,131536,5090,398693,3449,1713328,3690,3371385,4214,640817,8352,17740,2245,154866,5381,178150,5399,106980,2011,50678,3159,64465,4745,35633,3183,32305,2422,243639,6514,24006,1963,20510,2195,16757,2136,12461,1530,42181,3167,69221,3524,36307,3282,22196,2168,2486929,7890,32314,2863,6545,1190,3024,927,3100,908,12194,1828,111372,4304,397139,4469,1921241,4412,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9571271,5277,4691216,4618,1105874,9997,37458,2534,264675,5270,291653,6092,182351,2389,92350,3182,132733,4580,61513,3253,43141,3346,157990,5786,19789,1855,35893,2815,29682,2643,17307,2019,12604,1600,18320,1907,11345,1716,13050,1561,3427352,9289,61368,3486,11364,1558,5572,1055,6495,1106,34720,2462,221148,5060,528363,4472,2558322,4780,4880055,5077,1121790,8896,33599,2504,251458,4723,277220,5350,175129,2408,94046,2920,147258,4901,74176,3362,68904,3373,169961,6219,16283,1911,35230,2757,32305,2420,16232,1647,13092,1711,22852,2200,15952,1921,18015,1806,3588304,8914,61801,3505,10152,1545,6615,1230,5399,1103,29431,2000,187162,5396,504963,4652,2782781,4391,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5252805,3642,2609650,4155,583109,6352,20660,2103,157072,4162,160097,4106,98227,2064,46303,2159,49621,3426,29640,2577,21489,2297,109177,4835,11080,1357,21734,2346,19168,1849,9550,1044,11619,1589,15886,2277,9897,1401,10243,1414,1917364,6977,42075,2618,8088,1096,3214,858,2882,812,14294,1522,117021,3926,342564,3765,1387226,3590,2643155,3916,585752,6911,19490,2172,146532,4411,156127,4284,90545,1644,44885,2169,59705,3102,39102,3228,29366,2120,120035,5475,11203,1259,21599,1919,18551,1884,9056,1229,13549,2030,21331,2449,12207,1640,12539,1423,1937368,6037,38527,2317,8190,1252,2464,686,2609,820,11204,1578,96064,3372,317563,3522,1460747,3598,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2881773,4195,1398008,3815,338566,5917,13825,2013,83512,4293,98879,3886,52096,2327,34296,3021,34712,2988,13516,2251,7730,1410,48768,3941,4925,1193,11612,1707,12438,1769,6627,1263,2960,990,3675,971,2608,922,3923,1041,1010674,5652,23967,2640,4946,1168,2566,938,2581,772,14646,2153,68124,2967,172622,3989,721222,3652,1483765,4598,362358,6784,14334,2130,88117,3435,87011,3156,51674,2339,35406,3044,40202,3310,24117,2859,21497,2407,56960,4118,7018,1480,12562,1997,11064,1448,7592,1300,4272,1285,5243,1306,3542,1054,5667,1240,1064447,6801,15632,2361,4605,1056,1153,452,1511,590,10274,1725,57006,4053,167346,4694,806920,3866,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5843961,4074,2857551,5137,614669,7744,17721,1951,162252,4836,173240,5184,100808,2517,47993,2399,61475,3710,29212,2791,21968,2669,139395,6922,14996,2221,27376,2667,23759,2157,13549,1694,9987,1264,21379,2547,17809,2205,10540,1663,2103487,8036,45898,3495,10129,1811,3312,986,5286,1258,23663,2405,135692,4626,349137,4636,1530370,3879,2986410,4057,631816,7823,16421,1843,155980,4633,163223,5703,101836,2568,51800,2836,71025,3676,38228,3362,33303,2706,151771,6402,16591,1778,28009,3101,25567,2485,12752,1490,13757,1587,23434,2642,16275,2186,15386,2087,2202823,7536,40969,2551,7487,1232,1837,731,3876,936,16283,2001,117832,4563,344041,4130,1670498,4667,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,988349,1611,495630,2121,103925,3148,2414,639,26842,2054,28788,1992,16374,965,7886,989,12027,1397,5573,1182,4021,812,13925,1701,2889,698,4127,1026,1757,528,1763,485,1036,402,1353,606,364,182,636,287,377780,3564,7715,1282,2598,689,1056,488,1158,604,6102,1077,24217,1772,60052,2041,274882,1707,492719,1736,104734,2809,2929,741,27242,1933,27252,1613,15185,885,8364,838,12664,1555,5744,1011,5354,983,14182,1852,2056,665,2728,695,3083,735,1661,558,813,439,1968,944,1081,512,792,325,373803,2802,6542,856,2422,602,487,266,324,189,4303,945,22374,1769,55461,1546,281890,2005,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1803373,2694,894820,2745,213087,4355,7432,1262,57012,2467,57118,2489,33561,1494,19147,1839,21286,2228,11015,1400,6516,1147,34185,2526,3725,680,8321,1252,7630,1081,3829,777,2366,679,3073,861,3238,855,2003,623,647548,4242,15664,1326,3274,768,875,401,959,481,6791,934,44653,2887,114362,2675,460970,1955,908553,2669,215026,3807,5001,863,53516,2321,55667,2348,32349,1167,18340,1529,23544,1818,14687,1532,11922,1255,39300,2845,4725,982,7766,1344,6397,1078,3550,666,4116,1079,5151,1045,4675,953,2920,625,654227,3614,15691,1523,3972,1044,857,381,856,579,4257,884,36201,1868,106620,2066,485773,2043,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2736916,3379,1373841,2986,312257,5545,7956,1332,82609,3882,87574,4008,52078,1515,20495,1444,27714,2837,19848,2732,13983,2038,36896,3343,4400,1127,7842,1442,7565,1449,3193,883,433,229,2840,814,4908,1061,5715,1201,1024688,5287,24421,2245,5238,1325,2027,727,1876,675,14558,1242,66078,2843,182340,3180,728150,2816,1363075,3039,306730,5138,7582,1486,82386,3666,79656,3542,49730,1565,19589,1575,27550,2804,22320,2128,17917,2340,43800,3385,5076,1187,9211,1732,6757,1287,3177,916,3009,1002,3635,1388,6000,1243,6935,1299,1012545,5410,24117,2192,3604,783,911,502,1362,583,9312,1297,61757,3158,170263,2567,741219,3368,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1290944,1909,636516,2151,125363,3429,4131,1008,31634,2447,35857,2109,22973,1116,10267,1166,10307,1412,5051,1127,5143,1233,28692,2666,3893,972,4622,960,2563,748,3182,910,3882,1011,6169,1195,2792,835,1589,532,482461,3432,6391,1215,1570,597,420,288,723,302,5760,1156,29402,1534,69817,1782,368378,1902,654428,2067,124225,3494,2293,749,29581,2164,33990,2136,21346,969,13495,1485,12654,1557,4778,963,6088,1155,36394,2912,3524,762,4591,1010,4201,912,3096,757,4108,996,8287,1326,4049,1250,4538,920,493809,3469,8981,1406,1215,521,299,208,341,258,3353,986,20539,1941,68112,1580,390969,1667,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8628695,5850,4207033,4507,938052,8823,42540,3156,238534,6206,262274,6418,158485,2411,75834,3240,92779,4624,39586,3193,28020,2509,194390,7028,32521,2785,34189,2732,27170,2187,20136,2173,15825,1815,29490,2971,20449,2533,14610,1700,3074591,7989,39890,2744,7780,1604,3246,908,4802,942,24416,2442,172835,4332,518813,4743,2302809,3532,4421662,4648,923709,8971,35407,2994,228087,6701,250893,6298,149279,2633,70966,2729,96328,4019,46880,3608,45869,2703,216508,7171,33079,2540,34239,2573,24688,2208,20269,1971,16732,1943,38187,2789,25825,2736,23489,2195,3281445,8907,39251,3173,8159,1636,4702,1297,3097,902,17832,1824,146823,4772,495785,5058,2565796,3625,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
