GEO_ID,B27020_001E,B27020_001M,B27020_002E,B27020_002M,B27020_003E,B27020_003M,B27020_004E,B27020_004M,B27020_005E,B27020_005M,B27020_006E,B27020_006M,B27020_007E,B27020_007M,B27020_008E,B27020_008M,B27020_009E,B27020_009M,B27020_010E,B27020_010M,B27020_011E,B27020_011M,B27020_012E,B27020_012M,B27020_013E,B27020_013M,B27020_014E,B27020_014M,B27020_015E,B27020_015M,B27020_016E,B27020_016M,B27020_017E,B27020_017M,NAME,B27020_001EA,B27020_001MA,B27020_002MA,B27020_002EA,B27020_003MA,B27020_003EA,B27020_004MA,B27020_004EA,B27020_005MA,B27020_005EA,B27020_006EA,B27020_006MA,B27020_007EA,B27020_007MA,B27020_008MA,B27020_008EA,B27020_009MA,B27020_009EA,B27020_010EA,B27020_010MA,B27020_011EA,B27020_011MA,B27020_012MA,B27020_012EA,B27020_013MA,B27020_013EA,B27020_014EA,B27020_014MA,B27020_015EA,B27020_015MA,B27020_016EA,B27020_016MA,B27020_017EA,B27020_017MA,state
0400000US13,9906878,3443,8924571,19082,7736725,28269,5742788,44089,2885592,29840,1187846,22360,982307,19474,406408,13411,338756,11986,289401,11399,85462,4955,67652,5447,575899,16299,263016,10402,229798,10174,41781,4007,312883,14729,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367770,2267,1121492,9803,1071579,11025,858184,13567,374409,10939,49913,4329,246278,9782,139264,6491,133358,6484,108832,5731,48672,3252,5906,1397,107014,7609,90722,7291,64192,5458,31749,4407,16292,2906,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1612889,1331,1516362,5928,1339241,10599,1059378,16291,479367,10764,177121,9603,96527,6022,35009,3811,27531,3491,22743,2998,8937,1734,7478,1694,61518,6259,27410,3795,20590,2730,7850,2732,34108,5143,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12702393,1320,10928476,20096,10143983,23959,7677056,37664,3687778,27668,784493,15828,1773917,20239,875908,14531,781884,13627,589212,13647,285423,8566,94024,5397,898009,18532,538600,16602,402667,13029,154351,9091,359409,14356,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6498029,543,6180959,11849,5493828,20224,4292382,26213,1930346,19358,687131,19996,317070,11780,122289,7227,105473,7080,90062,6610,31800,3055,16816,2397,194781,9909,122844,8174,98583,6600,28910,4435,71937,6524,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062900,1029,2910820,6038,2752116,9066,2215011,17051,959699,14934,158704,7581,152080,6041,54049,3847,50063,3909,41651,3333,13543,1933,3986,1060,98031,6472,71836,5763,59815,4784,14951,2987,26195,3446,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2845414,1780,2642951,7201,2413748,11381,1970147,15639,784871,10562,229203,8643,202463,7109,75903,4536,64882,3651,55218,3396,17099,2029,11021,2336,126560,6405,75310,5342,68474,5202,8578,1562,51250,4356,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4328524,1238,4168422,6654,3847879,13061,2735482,21575,1666369,19564,320543,11069,160102,6626,57577,4031,51487,3723,41308,2992,17588,2229,6090,1618,102525,6510,63096,5318,49085,4845,16952,3022,39429,4202,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4547572,1845,4357428,6980,3762747,16619,2648675,27345,1560824,19940,594681,15477,190144,6916,76905,5208,61381,4950,47360,4472,21795,2229,15524,2749,113239,6716,51691,4270,41552,4157,12481,2032,61548,4985,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315996,592,1266551,3628,1139712,8712,847039,11154,478126,10461,126839,7604,49445,3512,26223,2137,23368,1974,17829,1868,10971,1464,2855,1079,23222,3073,19385,2826,10819,1748,9920,2494,3837,1144,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5885847,2043,4999894,16526,4743037,20539,3776976,27033,1614494,25456,256857,11917,885953,16651,431520,11291,393374,10820,321961,9456,124508,5713,38146,4766,454433,13627,286168,11625,232720,9900,65945,5446,168265,8451,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6668348,1237,5614656,16414,5473533,16458,4268343,25889,1937351,24663,141123,7053,1053692,16464,550181,11870,531269,11750,368662,9768,229622,8221,18912,2751,503511,14421,444824,13289,264759,10583,202314,10827,58687,6261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9798621,623,9164800,12446,8438875,19206,6504528,30722,3326229,27290,725925,17078,633821,12431,326496,10148,295871,9339,232302,7670,119832,6159,30625,3323,307325,10869,227147,9945,175569,7724,66010,5818,80178,5907,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5398211,808,4973140,12668,4730718,14829,3881874,20947,1529013,18276,242422,9869,425071,12535,213574,8653,199942,8361,144098,7206,73052,4888,13632,2797,211497,9873,150294,8873,106882,7472,49022,5600,61203,5260,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2927088,1445,2866470,4095,2469840,13495,1680891,20188,1105201,13550,396630,12725,60618,4057,22047,2553,17707,2373,14572,2278,6249,1274,4340,1049,38571,3480,15411,2146,14351,2172,1890,587,23160,3009,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5950606,1614,5728124,8086,5091791,21065,3974954,30364,1785660,23522,636333,17150,222482,8243,101638,5910,87514,5589,74415,5256,22865,2439,14124,2461,120844,6765,77423,5128,67584,4400,12291,2624,43421,4915,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1008116,806,984604,2621,845919,6334,657704,9186,318451,6693,138685,6241,23512,2396,11243,1482,10100,1436,8484,1241,3917,875,1143,567,12269,1769,8776,1485,8194,1438,1083,450,3493,1154,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1853684,807,1729156,5550,1588603,7343,1320637,9782,485491,7417,140553,6489,124528,5446,43834,3536,37365,2932,31760,2764,9585,1542,6469,1443,80694,5441,48510,4525,38782,3448,11118,2642,32184,3094,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2805532,1104,2257367,11588,1995413,14325,1488962,19299,755263,15491,261954,11626,548165,11573,248643,8577,224142,8269,180575,7477,71968,3643,24501,3319,299522,10428,159324,7977,133230,7180,32858,4266,140198,8304,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1311921,451,1233332,4820,1124471,7174,942752,9083,338940,7914,108861,6365,78589,4842,43285,4039,39990,3709,32732,3126,14262,2028,3295,994,35304,3470,27004,3077,23781,2836,4419,1125,8300,2200,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8830969,1326,6880936,21147,6415307,22839,5129748,28474,2080268,22012,465629,13469,1950033,21336,1059835,16282,934947,14496,718766,13219,333706,8643,124888,7100,890198,16648,515304,12681,409130,11194,123260,6643,374894,12643,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2050369,1333,1848223,9897,1631176,11418,1034574,15888,823481,13429,217047,8140,202146,9969,74908,4774,61767,4211,41756,3615,28976,2853,13141,2218,127238,8596,59677,5617,36635,3763,25772,3852,67561,7007,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19499548,2102,15067585,32920,14197499,37417,10525984,53720,5483893,40488,870086,18963,4431963,32735,2396534,25356,2199278,23885,1448600,20273,1024583,18386,197256,9518,2035429,29749,1406212,21776,797094,18608,678800,16793,629217,19747,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752148,3509,8995553,13937,8023088,25255,6001119,33328,3156498,24856,972465,21247,756595,14026,264866,10055,227429,9053,193174,8405,62170,4049,37437,4800,491729,12437,225577,9325,197259,8791,35476,3367,266152,9838,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,724451,1000,700464,2975,647509,5002,564996,6116,180544,6112,52955,4708,23987,2813,9310,2151,7625,1925,5984,1684,2726,1068,1685,780,14677,2109,12419,2176,9304,1791,3338,1364,2258,669,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11420809,1495,10943743,12579,10077380,22975,7574164,31081,3870928,23546,866363,18151,477066,12240,238831,9153,217055,7756,167782,6239,81731,5572,21776,3338,238235,9234,171169,7518,138964,6870,38331,5060,67066,6030,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3797966,1457,3573371,6565,3080538,12344,2295584,17464,1229795,13199,492833,10479,224595,6594,72242,3705,62556,3378,53823,3048,17784,1974,9686,1547,152353,5901,71360,4452,60942,4016,12762,1814,80993,4787,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3931306,976,3539937,10391,3252233,14749,2353698,19509,1400992,19132,287704,11184,391369,10411,158508,7170,147273,6921,109814,5333,58876,4565,11235,1954,232861,10331,149139,8428,99871,6061,56865,6427,83722,6343,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12582815,841,11770984,17425,10880331,22371,8702024,36307,3930779,27520,890653,18335,811831,17269,415471,11313,375895,10879,297979,9466,133326,6466,39576,3550,396360,15171,262012,11233,205854,8611,67194,6158,134348,9842,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1039789,677,899611,5941,848209,6328,640981,10021,321961,9548,51402,5240,140178,6008,72019,4652,66357,4514,44927,3969,30674,2990,5662,1510,68159,5316,48104,4123,29377,3399,21779,2826,20055,3153,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4733742,2463,4509442,7921,3960460,16913,2891894,28046,1678918,23227,548982,15112,224300,7783,85204,5647,73046,4962,60952,4674,25119,3014,12158,2052,139096,6666,58679,5203,51776,4592,9945,2514,80417,6046,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,835403,736,811236,2493,733172,4733,600671,6743,237818,6017,78064,4221,24167,2509,11141,2086,10098,2019,8130,1717,3461,1027,1043,632,13026,1929,10202,1864,7504,1705,3304,1064,2824,765,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6448737,1852,6130582,9623,5481872,20212,4025730,35059,2224660,25046,648710,17727,318155,9506,114401,6630,94543,6046,75818,5388,33951,3598,19858,2924,203754,9596,96003,7185,78311,6702,21455,3785,107751,7224,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26485838,3842,22019517,35165,18840843,47425,14060621,61069,6821920,41303,3178674,34505,4466321,34945,1566783,22583,1255735,21763,990620,20222,379886,11659,311048,12615,2899538,35238,1341783,27845,999204,24440,381405,15666,1557755,25904,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2916303,1341,2668177,7773,2393040,14407,2058185,17157,574161,13316,275137,12221,248126,7744,94401,6661,80313,5650,66790,5166,23084,2459,14088,2533,153725,8021,77427,5952,68633,5580,10487,2476,76298,5347,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620453,264,595236,2092,566620,3128,402659,6857,249139,5947,28616,2602,25217,2021,13054,1562,12522,1476,9230,1426,5877,1083,532,337,12163,1519,10595,1386,7233,1050,4165,1174,1568,638,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8114884,4560,7117779,16556,6493225,22397,5411913,35055,1972150,20787,624554,17691,997105,16470,491417,11763,435854,11493,384201,9917,102937,6056,55563,5251,505688,15172,302169,9705,268531,9748,44553,4988,203519,12784,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6954806,3294,6018093,16426,5573803,20251,4322443,26429,2043005,22548,444290,13452,936713,15898,432888,11614,396690,11612,307446,9375,140468,7144,36198,3597,503825,15425,341659,12136,257098,10106,100637,6775,162166,8992,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1820836,500,1796396,2895,1643391,8005,1129151,16250,797757,14547,153005,7810,24440,2774,12410,1739,11258,1657,8975,1380,4293,1127,1152,522,12030,2297,10097,1955,7981,1565,3107,1356,1933,678,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5684725,564,5405929,6710,5054132,11401,3995056,21049,1761487,18432,351797,10503,278796,6665,124150,5497,113356,5301,87651,4211,44898,3813,10794,1808,154646,6318,99514,5482,82332,4792,22445,2775,55132,5051,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,574798,643,552592,2554,490845,5007,409406,8063,145669,5958,61747,4268,22206,2566,7650,1374,6966,1330,5900,1143,2477,763,684,439,14556,2454,8239,1708,7040,1483,1466,755,6317,1569,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3521353,565,3428544,6249,3237673,11018,1310045,23499,2147251,24265,190871,8716,92809,6253,40068,3835,35643,3700,19538,2408,21431,2691,4425,1096,52741,4129,31841,3670,17763,2828,16092,2147,20900,2377,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
