GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002MA,B25093_002EA,B25093_003MA,B25093_003EA,B25093_004EA,B25093_004MA,B25093_005EA,B25093_005MA,B25093_006EA,B25093_006MA,B25093_007MA,B25093_007EA,B25093_008MA,B25093_008EA,B25093_009MA,B25093_009EA,B25093_010EA,B25093_010MA,B25093_011EA,B25093_011MA,B25093_012MA,B25093_012EA,B25093_013MA,B25093_013EA,B25093_014MA,B25093_014EA,B25093_015MA,B25093_015EA,B25093_016EA,B25093_016MA,B25093_017EA,B25093_017MA,B25093_018MA,B25093_018EA,B25093_019MA,B25093_019EA,B25093_020MA,B25093_020EA,B25093_021EA,B25093_021MA,B25093_022EA,B25093_022MA,B25093_023MA,B25093_023EA,B25093_024MA,B25093_024EA,B25093_025MA,B25093_025EA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028EA,B25093_028MA,B25093_029MA,B25093_029EA,state
0400000US21,1131197,10706,12455,2028,4820,1205,2101,752,1252,614,568,335,3572,1024,142,128,109172,4099,62217,3975,17015,2126,9211,1457,6346,1390,13268,1537,1115,516,672457,8427,405027,7039,81173,3620,51442,3654,33790,2626,94217,4562,6808,1128,337113,4725,206792,4699,32262,2201,21464,1676,17667,1884,56932,3016,1996,641,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1106785,10765,12688,2109,6998,1615,1862,671,824,711,650,548,1631,619,723,402,114719,4759,66560,3421,15041,1608,8394,1398,5770,1387,17379,2457,1575,719,656237,8653,408212,7491,62377,3855,47317,3647,31052,3106,99725,5046,7554,1522,323141,4892,210591,4482,26787,2169,19376,1780,13938,1502,50066,3030,2383,677,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,392139,5035,2140,708,1061,490,87,92,115,124,195,199,666,417,16,28,28612,2024,12793,1493,4648,890,3495,727,2359,609,5180,1135,137,123,239389,4094,122240,3826,34514,2731,22298,2059,14813,1708,44109,2362,1415,574,121998,2696,61588,2350,14819,1432,10731,1266,7996,1155,26605,2084,259,154,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1426748,11362,6616,1264,1746,604,1172,640,650,477,815,478,2013,681,220,190,119899,4206,49482,2975,23882,2230,17038,1805,10377,1509,18672,1950,448,325,913931,9190,446315,7625,134648,4171,95261,4221,60863,3493,170903,5713,5941,1172,386302,4895,204216,4781,38425,2149,29269,2464,20809,1824,91610,3937,1973,532,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570332,11411,3926,896,1270,545,432,258,390,276,421,245,1159,462,254,161,116340,5090,47266,3105,22060,2232,14833,1679,10078,1604,21718,2622,385,355,997733,8835,482440,7729,148894,5377,102388,4882,68509,4309,190007,6417,5495,1330,452333,5791,201438,4401,50873,2648,38293,2211,29262,2206,129407,4330,3060,728,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2693284,15012,25574,2067,10833,1548,3810,948,1706,572,1590,615,7315,1109,320,228,243098,5978,126732,4550,38457,2500,23510,2337,15306,1763,37162,2592,1931,579,1629972,10940,936453,10898,214628,5770,134533,4401,78883,3870,250921,6994,14554,1711,794640,5863,434925,5877,88493,3120,62790,2736,47189,2378,156586,4306,4657,797,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1526406,9904,15018,1788,6047,1210,2432,731,1547,563,1267,495,3521,733,204,281,181756,4158,96577,3674,33638,2400,19461,2007,11540,1437,19939,1615,601,287,946862,7202,541294,7654,133625,4166,85888,3831,48989,3232,132892,5003,4174,821,382770,3923,210825,3166,40972,2074,30371,1882,21418,1432,76745,2912,2439,463,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741504,10031,6891,1429,3449,1020,534,378,130,133,579,501,1438,510,761,477,65382,3900,37179,2942,9777,1766,3510,889,4053,1113,10458,1461,405,301,440362,8159,251816,6500,50610,3616,37035,3574,21377,2265,71709,4456,7815,1734,228869,4399,134476,3719,20168,1795,14588,1724,14273,1890,43426,3043,1938,649,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1575626,12914,16491,2106,6994,1243,2843,794,1514,580,1016,594,3590,933,534,350,165744,4955,89226,3975,27686,2350,15857,1879,9550,1430,22144,2163,1281,654,921022,10361,535976,9758,123576,5397,77427,4301,48410,3505,127781,5658,7852,1402,472369,4770,270384,4735,50409,2873,34766,2498,26851,2036,87303,3916,2656,647,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,272856,4625,2392,771,1275,595,355,264,0,161,200,276,562,318,0,161,23234,1928,10722,1288,4287,813,2986,797,1174,459,3912,1035,153,148,160720,3928,89688,3453,19322,1767,14481,1792,8599,1297,27566,2255,1064,451,86510,2375,52801,2048,7248,1084,5902,935,4875,803,15035,1360,649,338,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,488438,4861,5816,961,2475,647,650,289,624,308,712,378,1304,441,51,84,59094,2622,33047,2138,9945,1285,5326,976,3688,779,6751,1170,337,314,287231,3744,172103,4172,40692,2447,23159,2062,14126,1611,36040,2438,1111,473,136297,2373,80493,2092,15824,1370,9580,1107,6522,961,23041,2016,837,319,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,547905,6648,5898,1154,2888,771,1218,612,391,272,47,77,1236,561,118,144,49741,3020,23995,2234,8266,1341,5536,1181,3530,974,7988,1420,426,268,320276,5888,165768,5586,41800,3413,31728,2614,21270,1967,56570,3150,3140,891,171990,3373,91128,3542,17799,1859,12858,1400,8485,1213,40712,2318,1008,446,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364996,4581,1200,487,121,136,55,67,456,328,230,224,338,214,0,182,28674,1985,11761,1598,6206,1237,4053,962,2652,698,4002,1014,0,182,237829,4036,107099,3856,40669,2903,25799,2248,17738,2276,45874,2628,650,296,97293,2429,41109,2122,10363,1131,11092,1469,7724,1215,26603,2003,402,217,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2021062,12667,4844,1027,1371,520,262,206,626,455,158,156,2421,797,6,10,130350,4912,43431,2748,26100,2515,17766,1777,9784,1072,32369,2545,900,597,1300327,10005,534309,9300,191774,5850,141360,4497,98979,4720,325378,8272,8527,1322,585541,6636,225856,5702,62200,3009,50700,2713,42979,3057,200592,5389,3214,699,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,509151,6597,5902,1281,2652,988,545,336,726,463,380,324,1302,661,297,190,42980,3068,22408,2359,6306,1621,2940,708,3617,1117,7472,1487,237,127,295558,5721,168331,4925,33865,2828,20290,2048,13604,1623,53204,2972,6264,1241,164711,3210,98376,3327,14933,1482,11884,1582,8489,1310,29345,2345,1684,546,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3857906,20082,17071,2090,6405,1068,2177,638,1915,799,896,359,4868,990,810,404,278516,7770,118462,5424,42081,3156,31167,2856,20368,2183,64038,3793,2400,634,2415808,16303,1142806,11648,309526,7286,229888,7696,159157,5627,560024,9084,14407,1832,1146511,8303,533078,8280,119590,4777,91772,3892,72308,3707,322111,7568,7652,1069,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2435384,18248,17316,2493,7529,1219,1895,1258,1366,765,1512,744,4427,1036,587,361,208001,6732,101681,4254,34723,3250,23796,2669,15032,2078,31125,2974,1644,617,1476052,15195,828796,13279,189040,6045,123489,5412,75576,4399,243896,6617,15255,2175,734015,7370,406043,6958,77208,4037,59653,3265,39923,2605,145719,5492,5469,1028,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,195002,4098,5205,1370,2768,919,833,462,788,412,130,142,498,373,188,287,27709,2166,16759,1763,4021,901,3316,984,1077,476,2458,752,78,113,112382,2646,82758,2624,10626,1366,5990,1152,3198,774,9447,1100,363,174,49706,1520,34194,1492,4165,693,2963,700,2544,564,5395,721,445,272,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3000748,17269,22388,2032,10565,1505,3112,827,2017,536,1572,538,4954,1025,168,126,276760,6249,151407,5604,48211,3213,28188,2699,14548,1947,33216,3123,1190,490,1793471,12665,1054287,12639,243636,6736,147309,6180,89723,4202,246025,6529,12491,1528,908129,7772,508187,7218,100702,4149,73745,3081,49395,2477,170711,5282,5389,882,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,950817,7331,12930,1495,6544,969,1707,561,1064,445,735,340,2491,573,389,235,107365,2605,60216,2440,16316,1694,10605,1473,5348,968,14404,1538,476,264,541368,6867,338514,5361,62986,3371,38107,2718,24134,1776,72321,3358,5306,823,289154,3534,186145,3418,26619,1576,18538,1724,13518,1234,42273,2393,2061,438,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,932392,9092,5065,1162,1960,836,401,364,557,431,456,426,1625,500,66,88,71685,3504,28764,2630,14717,2065,8951,1432,5653,1144,13287,2118,313,253,556858,7188,270797,6893,79306,3874,59348,3903,39072,2986,103640,4574,4695,1226,298784,4749,153344,4218,30969,2341,27077,2294,17858,1954,67704,3103,1832,745,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3404164,14323,21261,1881,8158,1299,2625,693,1549,467,2143,628,6048,989,738,417,295134,6725,144343,4941,53710,3232,32337,2108,19728,2163,44044,3191,972,431,2065813,11718,1144642,12464,277154,7093,177864,6118,118422,4455,334277,7492,13454,1645,1021956,7352,540736,7021,112980,4093,78706,3349,60670,2461,221638,5599,7226,1201,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,240878,4850,1207,609,358,322,61,101,304,460,45,74,374,265,65,113,18860,1994,7978,1412,3177,768,1636,494,2070,683,3999,1102,0,203,149563,3881,64082,2900,23130,1862,15452,1689,12981,2149,33366,2650,552,445,71248,2130,32687,1839,8126,1256,6505,1120,3744,684,19576,1742,610,274,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1243177,11898,10237,1408,4771,1002,1405,484,633,357,549,346,2421,860,458,415,105680,4872,53591,3703,16849,2179,8598,1601,7840,1694,17826,2300,976,367,723385,9073,418159,8980,86405,4626,57290,4394,34709,2890,114805,4419,12017,1724,403875,5253,236637,5692,37266,2807,30187,2651,22016,2334,74505,3371,3264,686,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,228010,3569,2850,674,1405,454,442,263,147,130,482,306,335,195,39,70,27789,1998,15471,1607,4528,949,2488,674,1595,707,3657,858,50,83,134781,2941,84832,3039,17891,1823,10234,1365,6504,929,14657,1840,663,294,62590,1587,38993,1748,6258,1095,4634,829,2325,617,9890,1190,490,257,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
