GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001MA,C16010_001EA,C16010_002EA,C16010_002MA,C16010_003EA,C16010_003MA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007MA,C16010_007EA,C16010_008MA,C16010_008EA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014EA,C16010_014MA,C16010_015EA,C16010_015MA,C16010_016EA,C16010_016MA,C16010_017MA,C16010_017EA,C16010_018MA,C16010_018EA,C16010_019MA,C16010_019EA,C16010_020EA,C16010_020MA,C16010_021EA,C16010_021MA,C16010_022EA,C16010_022MA,C16010_023MA,C16010_023EA,C16010_024MA,C16010_024EA,C16010_025EA,C16010_025MA,C16010_026EA,C16010_026MA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029MA,C16010_029EA,C16010_030MA,C16010_030EA,C16010_031EA,C16010_031MA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034MA,C16010_034EA,C16010_035MA,C16010_035EA,C16010_036EA,C16010_036MA,C16010_037EA,C16010_037MA,state
0400000US13,6576408,7928,943888,17059,407171,10808,240868,9110,138812,6708,27491,3171,536717,11459,461222,11042,52508,3910,22987,2646,1869967,23164,1079056,21520,938661,19082,86273,6129,54122,5274,790911,13552,735914,12304,29630,3391,25367,3006,1851953,19021,1268846,16250,1146368,14676,61931,5458,60547,5644,583107,13462,541686,11849,17705,2418,23716,3493,1910600,21660,1458459,18892,1262291,17483,55384,4706,140784,7052,452141,10741,394769,9410,15195,2796,42177,3328,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,974586,1323,80889,4289,33045,2922,13229,1656,593,571,19223,2248,47844,2995,22630,2404,556,277,24658,2276,277667,7896,166321,6723,118234,6432,3334,1086,44753,3134,111346,4341,79614,4082,1007,407,30725,2902,313691,7266,218995,5877,164787,5505,4018,1009,50190,3699,94696,4292,74320,3563,1533,556,18843,2175,302339,8093,219410,7452,172380,6683,3984,959,43046,3440,82929,3787,65074,3056,1097,554,16758,2016,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1045193,2587,103178,6044,55235,4945,29536,3455,23895,3013,1804,896,47943,3372,35740,2689,9949,2060,2254,1078,294862,9480,164515,6632,147078,6282,12882,2055,4555,1392,130347,5978,123395,5430,4907,1546,2045,630,385631,9966,241722,8682,228847,8948,8629,1634,4246,1177,143909,6318,138946,5998,2908,859,2055,648,261522,8516,186583,7107,174627,6869,4864,1162,7092,1407,74939,4265,70882,4159,1514,664,2543,725,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8639076,4208,1021866,13397,463047,10694,176282,6684,246800,8269,39965,3940,558819,11267,355518,8414,141965,5854,61336,3934,2305681,24172,1334054,17570,1016137,15388,219061,7877,98856,5273,971627,14942,820801,11999,80900,4471,69926,5057,2478122,23984,1744742,19977,1445664,17967,164885,6343,134193,6561,733380,12754,643486,12394,36599,2886,53295,3398,2833407,20119,2199732,20268,1776143,19078,108056,5408,315533,7869,633675,11658,502347,10531,24693,2411,106635,4842,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4342916,4585,501670,10460,214136,7498,149593,6992,47026,3882,17517,2230,287534,7446,251182,6971,21586,2535,14766,2123,1488013,14673,858244,12270,811679,12187,29782,3169,16783,2335,629769,10449,606941,10069,12323,1777,10505,1751,1282631,15221,909451,13799,867771,13300,24824,2907,16856,2228,373180,7897,357512,7777,7139,1155,8529,1517,1070602,15914,825252,13409,760548,12782,17496,2327,47208,3949,245350,7057,224574,6887,5359,1251,15417,1758,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2062734,3591,162390,5637,78345,4051,47671,3172,22674,2285,8000,1244,84045,3525,72049,3249,6553,1237,5443,1159,654890,9382,377430,7922,359006,7758,9641,1373,8783,1960,277460,4849,267879,4799,4146,871,5435,1252,675028,11082,495360,9492,475617,9133,11013,1328,8730,1689,179668,5360,172334,5301,2653,654,4681,1156,570426,9907,443794,8458,416097,8518,7001,1305,20696,2318,126632,5031,119264,4863,1225,511,6143,1142,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1881521,3917,182884,7103,91168,4847,47139,3391,36951,3243,7078,1456,91716,4594,70234,3459,16516,2436,4966,1037,498750,10142,287465,8557,256953,7538,22990,2494,7522,1136,211285,5744,199755,5641,6966,1114,4564,1068,606803,8632,422827,7224,395176,7363,16456,1952,11195,1836,183976,5361,174933,5176,4360,1052,4683,1051,593084,8909,447868,7726,412540,7813,10210,1755,25118,2496,145216,5359,133288,4850,4119,1044,7809,1363,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2967181,5158,461039,11950,139946,5984,114094,5310,17019,2387,8833,1955,321093,9888,308748,9596,5254,1171,7091,1450,1003583,12159,541681,10097,518683,9723,13012,2095,9986,1932,461902,9758,452159,9285,4145,1015,5598,1271,842858,12536,564945,9448,544951,8783,9808,1939,10186,1653,277913,7906,269647,7885,3310,853,4956,1286,659701,11647,498077,9855,465858,9622,10000,1476,22219,2191,161624,6358,152463,6070,2002,644,7159,1439,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3060688,5183,502503,12656,194697,7810,159342,6979,21295,2523,14060,1933,307806,9402,265488,8506,10670,1401,31648,3366,1033528,15177,580605,11352,535616,11648,19992,3121,24997,3160,452923,10202,413340,10331,10454,1998,29129,3034,823061,13688,565519,11042,529268,11272,18742,2031,17509,2364,257542,8160,238424,7994,6189,1328,12929,1739,701596,12835,527113,11251,480423,10078,16230,2370,30460,2858,174483,6192,158833,6202,3460,774,12190,1850,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,959407,1697,79414,3555,24725,2686,20847,2635,486,208,3392,1030,54689,3051,47298,2810,79,87,7312,1218,310287,7780,173328,5896,163244,5908,1397,553,8687,1335,136959,4266,125758,4380,167,105,11034,1675,287925,6945,196814,6121,186297,6044,1875,609,8642,1285,91111,4032,84238,3778,567,338,6306,1208,281781,6685,206336,5861,192154,5496,2163,703,12019,1884,75445,3500,68995,3425,641,375,5809,1074,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4062813,3446,422614,11959,212605,8904,120380,6740,72915,6985,19310,2714,210009,8056,170703,7073,19657,2377,19649,2737,1043926,16687,638835,12488,543368,10739,49926,5074,45541,3880,405091,9347,369054,9197,11414,1811,24623,2166,1042589,16957,754312,14135,653278,13521,40297,3824,60737,4479,288277,8151,255321,7545,9375,1842,23581,2717,1553684,15304,1228390,14180,988180,12345,48702,3458,191508,7018,325294,7568,260950,6669,9406,1328,54938,3993,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4654351,2622,479847,11565,200461,7668,77092,4298,63663,5154,59706,4736,279386,8250,142945,5447,61176,3390,75265,4700,1161032,16535,697813,13105,517339,12555,78188,5079,102286,5646,463219,9649,381793,8666,28877,2571,52549,4455,1096743,14380,773135,13578,630357,10973,53925,3956,88853,5139,323608,9392,275290,9197,16484,2362,31834,2779,1916729,18005,1514220,17717,1249433,16844,50974,4265,213813,6844,402509,8204,331766,7615,10853,1685,59890,3796,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6680525,4001,677590,11647,244807,7332,180589,6653,37865,2898,26353,2328,432783,8406,364248,7856,22276,2164,46259,3360,1980847,14929,1027058,12521,957299,12105,26921,2759,42838,3620,953789,10697,901414,10909,14046,1370,38329,3360,2194749,17692,1443246,15408,1368068,15930,23021,1984,52157,3093,751503,11795,712150,11156,11511,1592,27842,2189,1827339,16900,1345083,13862,1185227,13554,26851,2453,133005,4840,482256,8473,421317,8331,6812,1030,54127,2606,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3672583,3319,272508,6328,120179,5057,67521,3881,29024,2864,23634,2459,152329,4014,112339,3536,10141,1670,29849,2766,943377,11816,560565,10686,503105,9854,23533,2433,33927,3590,382812,7424,364374,6837,5310,969,13128,1382,1198164,10871,882481,11100,819554,10680,14893,2128,48034,3586,315683,6822,295106,6693,5493,1060,15084,1921,1258534,12532,993874,12171,899826,10778,17485,2057,76563,4298,264660,5550,243245,5743,3278,848,18137,1937,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1950710,4021,335974,8867,114816,6232,104616,5791,8094,1579,2106,839,221158,6852,211375,6622,6395,1158,3388,1269,585936,11034,325889,8860,313450,8551,7897,1520,4542,1061,260047,7035,253760,6970,3930,1098,2357,776,617847,10781,411251,9318,399294,9744,7803,1511,4154,1165,206596,6874,202351,6744,2469,779,1776,731,410953,12273,295057,10403,284074,10264,4458,1148,6525,1528,115896,5860,112500,5669,1120,485,2276,756,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4076767,4964,453826,11023,169074,6734,143800,6487,17413,2542,7861,1784,284752,8304,263891,8241,9901,1966,10960,1959,1279755,15604,706520,11878,677606,11769,14382,2536,14532,1931,573235,9270,557134,9377,6236,1470,9865,1645,1222475,16606,822410,14199,791693,14622,12767,2090,17950,2872,400065,9596,387046,9536,4599,1207,8420,1333,1120711,15893,854916,14265,794877,13829,13972,1947,46067,3444,265795,7711,247429,7422,3681,974,14685,1894,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,695850,2391,51402,3454,20788,2211,18894,2021,885,472,1009,633,30614,2355,28423,2370,499,389,1692,510,213165,5659,122360,5064,119914,5139,974,519,1472,499,90805,3660,87879,3627,954,418,1972,657,227444,6605,150776,5202,145569,4982,1724,717,3483,806,76668,3746,74149,3629,1065,574,1454,510,203839,5327,147922,5339,140831,5233,2545,699,4546,937,55917,2849,53432,2720,750,455,1735,568,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1224701,2481,119161,5226,64076,3981,28965,2447,28626,2679,6485,1219,55085,3121,39771,2364,10676,1542,4638,1304,333560,6776,199664,5445,181208,4926,13118,1812,5338,1317,133896,3941,126458,3881,5050,1162,2388,715,410211,6232,307258,6111,293559,6098,7495,1451,6204,1211,102953,3149,98466,3234,1893,561,2594,783,361769,7140,291650,5681,273679,5121,7061,1321,10910,1536,70119,3622,65473,3243,979,490,3667,1055,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1919598,2061,285569,8642,164163,7000,49585,4622,101446,4874,13132,2423,121406,5494,63523,3759,45066,3308,12817,1873,540814,11458,330553,10295,223688,8227,81377,4594,25488,3059,210261,6357,167820,6298,25164,2620,17277,2213,649752,10773,430026,9473,329170,7819,58924,4405,41932,3900,219726,6939,183809,5946,15369,1832,20548,2412,443463,8884,308360,8040,232696,6578,24793,2697,50871,3809,135103,4876,106801,4880,5422,1276,22880,2150,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,931304,1569,73003,4060,30732,2862,24573,2534,2188,916,3971,1404,42271,3216,35092,2911,1452,632,5727,1285,265993,6760,165512,5891,155095,5686,3600,946,6817,1414,100481,3948,93229,3999,1043,476,6209,960,266278,8233,194243,6827,183528,6615,3581,994,7134,1343,72035,3859,66827,3899,1472,609,3736,761,326030,7278,244149,6096,224633,6020,2871,981,16645,1981,81881,4455,75324,4401,359,191,6198,1076,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
