GEO_ID,C08501_001E,C08501_001M,C08501_002E,C08501_002M,C08501_003E,C08501_003M,C08501_004E,C08501_004M,C08501_005E,C08501_005M,C08501_006E,C08501_006M,C08501_007E,C08501_007M,C08501_008E,C08501_008M,C08501_009E,C08501_009M,C08501_010E,C08501_010M,C08501_011E,C08501_011M,C08501_012E,C08501_012M,C08501_013E,C08501_013M,C08501_014E,C08501_014M,C08501_015E,C08501_015M,C08501_016E,C08501_016M,C08501_017E,C08501_017M,C08501_018E,C08501_018M,C08501_019E,C08501_019M,C08501_020E,C08501_020M,C08501_021E,C08501_021M,C08501_022E,C08501_022M,C08501_023E,C08501_023M,C08501_024E,C08501_024M,C08501_025E,C08501_025M,C08501_026E,C08501_026M,C08501_027E,C08501_027M,C08501_028E,C08501_028M,C08501_029E,C08501_029M,C08501_030E,C08501_030M,C08501_031E,C08501_031M,C08501_032E,C08501_032M,C08501_033E,C08501_033M,C08501_034E,C08501_034M,C08501_035E,C08501_035M,C08501_036E,C08501_036M,C08501_037E,C08501_037M,C08501_038E,C08501_038M,C08501_039E,C08501_039M,C08501_040E,C08501_040M,C08501_041E,C08501_041M,C08501_042E,C08501_042M,NAME,C08501_001EA,C08501_001MA,C08501_002EA,C08501_002MA,C08501_003MA,C08501_003EA,C08501_004MA,C08501_004EA,C08501_005EA,C08501_005MA,C08501_006EA,C08501_006MA,C08501_007EA,C08501_007MA,C08501_008EA,C08501_008MA,C08501_009MA,C08501_009EA,C08501_010MA,C08501_010EA,C08501_011MA,C08501_011EA,C08501_012MA,C08501_012EA,C08501_013EA,C08501_013MA,C08501_014MA,C08501_014EA,C08501_015MA,C08501_015EA,C08501_016MA,C08501_016EA,C08501_017MA,C08501_017EA,C08501_018EA,C08501_018MA,C08501_019EA,C08501_019MA,C08501_020MA,C08501_020EA,C08501_021MA,C08501_021EA,C08501_022MA,C08501_022EA,C08501_023EA,C08501_023MA,C08501_024EA,C08501_024MA,C08501_025MA,C08501_025EA,C08501_026MA,C08501_026EA,C08501_027MA,C08501_027EA,C08501_028EA,C08501_028MA,C08501_029EA,C08501_029MA,C08501_030EA,C08501_030MA,C08501_031MA,C08501_031EA,C08501_032MA,C08501_032EA,C08501_033EA,C08501_033MA,C08501_034EA,C08501_034MA,C08501_035EA,C08501_035MA,C08501_036MA,C08501_036EA,C08501_037MA,C08501_037EA,C08501_038EA,C08501_038MA,C08501_039EA,C08501_039MA,C08501_040EA,C08501_040MA,C08501_041EA,C08501_041MA,C08501_042MA,C08501_042EA,state
0400000US13,4417396,21376,140132,6342,421613,9374,2007355,16296,997713,11183,396831,7764,453752,8694,3520840,22401,94526,4956,322267,9224,1602490,16620,802628,12120,327720,7240,371209,8368,444548,11382,23097,2733,49029,4005,219984,7240,94406,5322,26259,2517,31773,2721,93619,6864,4386,1078,13347,2772,43297,4492,17257,2467,7786,1489,7546,1331,139173,5694,11711,1762,25326,2448,55810,4092,24537,2994,10108,1376,11681,1609,219216,7808,6412,896,11644,1741,85774,5936,58885,3949,24958,2936,31543,3246,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,686258,7733,17994,1776,71477,2761,296920,4542,141606,2578,65757,3277,92504,3582,455110,8625,8442,1335,42400,2844,204331,5575,93636,2998,44983,2756,61318,2721,93490,4964,4413,1045,9224,1370,41758,2998,20402,1942,7538,1062,10155,1420,49050,3820,1673,557,7099,1391,16881,2145,10167,1525,5859,1223,7371,1166,58103,3735,2596,732,9938,1563,23977,2584,10178,1653,4257,1137,7157,1334,30505,3393,870,383,2816,877,9973,1813,7223,1450,3120,922,6503,1230,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,691273,8858,31896,2509,75058,3671,295585,6305,143288,4382,65374,3526,80072,4689,546680,9395,23426,2508,57949,3197,237658,6455,114121,4497,52938,3358,60588,4165,66711,4753,4810,1258,8797,1852,29261,2796,12123,2052,5302,1236,6418,1397,4862,1061,168,182,354,252,1740,669,975,450,789,557,836,420,28668,3475,2847,887,5312,1308,9778,1680,5390,1160,2159,682,3182,1137,44352,4520,645,390,2646,1061,17148,2609,10679,1800,4186,1017,9048,1790,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6024882,24715,198646,5087,574561,8435,2629942,16098,1342308,10653,597155,9653,682270,12440,4414595,25861,133840,4582,385524,7680,1894303,17189,1021505,10468,460920,8690,518503,10596,482759,10820,25192,2266,50809,3888,226361,7340,101944,4713,38489,2807,39964,3002,569211,11332,12184,1840,72885,4673,290756,8720,100738,3816,44119,3010,48529,3305,293934,8208,22228,2321,52666,3734,123312,4921,47445,4230,21848,2135,26435,2214,264383,8659,5202,1168,12677,1916,95210,5570,70676,4442,31779,2715,48839,3256,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974385,16676,115999,4871,305629,7442,1247432,11391,648925,8450,302661,6945,353739,7821,2473657,16358,79916,4207,235428,6193,1045392,12939,551857,8352,258609,5821,302455,7493,267952,8814,21124,1903,36345,2852,117354,5502,53129,3372,19580,1809,20420,2126,27747,3089,1745,729,4287,1221,11577,1908,5030,1194,2773,1098,2335,715,102780,5337,10514,1586,24324,2379,37247,3135,13412,1606,8513,1084,8770,1426,102249,3955,2700,779,5245,1292,35862,3195,25497,2631,13186,1506,19759,1803,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1571210,10948,76397,3850,164405,5269,624240,6072,337549,4470,167082,4123,201537,4724,1269578,11961,56550,3441,123664,4830,509649,7393,277418,4207,138489,3857,163808,4272,135130,5353,7209,1363,18384,2253,59084,3901,27203,2141,11883,1607,11367,1592,16410,1997,1030,488,4101,1075,6401,1305,1961,573,1174,482,1743,634,75645,3835,9092,1224,14511,1713,23217,2413,13636,1823,6191,1033,8998,1148,74447,3958,2516,678,3745,843,25889,2517,17331,1917,9345,1447,15621,1339,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1412132,12415,62744,3902,150698,5371,592031,7320,285684,4511,143959,4557,177016,4871,1159658,14622,48245,3087,115512,4844,485739,8088,240712,4984,123231,4221,146219,4777,136437,6267,8017,1608,19626,2289,64559,4250,24373,2107,9071,1313,10791,1537,6202,1528,37,54,1608,969,2482,948,885,375,693,330,497,262,53895,3352,5374,1154,11257,2135,19501,2199,7616,1196,3580,957,6567,1164,55940,3146,1071,396,2695,708,19750,1822,12098,1579,7384,966,12942,1492,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1903620,16938,76021,4327,204615,6354,816924,9811,418018,7209,184917,5624,203125,5371,1563583,14821,55138,3548,157668,5757,672470,9678,352333,6868,154750,4647,171224,4875,185543,8119,9889,1614,24170,3099,87374,4673,32877,2966,16861,1849,14372,2015,21647,2191,896,430,2627,838,10409,1856,4542,1063,1871,450,1302,582,72547,4702,8702,1280,17328,2075,23842,2333,12125,2039,4599,1167,5951,1122,60300,4078,1396,514,2822,875,22829,2747,16141,2011,6836,1214,10276,1546,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1997036,14305,59438,4386,211230,6877,888356,10464,415918,6961,190620,6519,231474,6127,1642839,17640,43332,3967,161199,6670,736845,12697,344911,7048,160907,5705,195645,5443,196757,8586,10025,2032,29533,3674,88125,5799,38354,3338,15257,2274,15463,1799,28663,3157,522,359,4759,1276,12553,1754,6236,1338,2127,626,2466,696,76417,4332,4305,1146,11936,1869,33736,3339,13555,1689,5760,914,7125,1301,52360,3737,1254,506,3803,1222,17097,2485,12862,1937,6569,1358,10775,1400,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,623341,7591,25138,1930,55110,2851,229412,4659,148941,2904,72193,3096,92547,3323,480155,8373,15938,1669,37130,2976,177531,5193,119000,3650,57963,3254,72593,3123,66876,4803,4109,1008,8278,1536,26528,3255,15239,2072,6800,1411,5922,1085,4938,799,216,204,637,378,2315,685,701,264,276,157,793,296,36829,3135,4340,876,8213,1532,12393,1966,5654,1151,2478,632,3751,851,34543,2478,535,286,852,499,10645,1561,8347,1204,4676,1158,9488,1468,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2688956,16873,86068,4187,240745,7010,1152668,11900,615131,7263,265411,6576,328933,7453,2056101,15414,49329,3190,163782,6257,884070,11248,486655,7650,211512,6146,260753,7151,251924,9774,14340,1904,27988,3290,114503,6528,52667,3977,19440,2149,22986,2311,152911,7142,8324,1428,23352,2608,70265,4755,27286,2358,11341,1445,12343,1545,105222,6040,10917,1585,19688,2439,41898,3667,15317,2035,8122,1511,9280,1208,122798,5355,3158,646,5935,926,41932,3851,33206,2761,14996,1810,23571,2099,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3464607,21921,128197,4776,333501,7990,1414131,11855,780191,8115,357245,7184,451342,9278,2471862,20732,66995,3715,196645,6904,978287,13223,602575,7751,279804,7805,347556,7688,258995,8486,21285,2239,31034,3073,110175,6172,52318,3951,21672,2084,22511,2161,338359,9300,7905,1342,46238,3302,178594,7561,53883,3756,23633,2511,28106,2686,231863,7360,27416,1995,50089,3249,92742,5105,29720,2332,12533,1517,19363,2171,163528,7042,4596,920,9495,1546,54333,3785,41695,3217,19603,2536,33806,2821,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4322641,22774,174345,4536,466896,7853,1749918,11469,1005276,8975,447314,8439,478892,8859,3557899,22096,120024,4184,358448,7054,1447994,13294,851158,9272,379472,7817,400803,7949,385449,10363,26315,2397,52540,3567,171618,6014,75191,3768,31096,2216,28689,2591,65771,4088,5499,1467,14474,2023,25588,2682,11454,1616,4661,1047,4095,936,154295,5760,18355,2392,32922,3317,50642,3057,26610,2102,12329,1598,13437,1594,159227,5552,4152,787,8512,1284,54076,3583,40863,2831,19756,1761,31868,2338,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2820532,13276,124430,4091,268739,5468,1186150,8719,629576,5670,291644,5711,319993,6106,2195019,15069,80744,3529,198713,4710,920647,8635,506479,5947,233429,5355,255007,5777,249079,8361,17258,1724,25169,2302,116154,5608,50667,3422,20600,1880,19231,1824,102389,4602,4780,1125,13990,2045,50999,3471,17579,1754,7594,951,7447,1164,130023,4916,14196,1659,23455,2143,46579,3251,20431,1829,11829,1611,13533,1242,144022,5360,7452,1059,7412,1100,51771,3642,34420,2331,18192,1559,24775,1429,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1142866,12323,40717,3862,110195,5282,509668,9927,243646,5988,113693,4975,124947,5219,978154,12944,31782,3347,89397,5644,437665,10235,212397,5697,101358,4715,105555,4847,99623,6555,4667,1285,12717,2669,47903,4365,19138,2444,6613,1144,8585,1312,3117,1052,9,21,291,249,1290,587,665,382,248,270,614,427,34006,3274,3034,818,5069,905,12109,1842,6872,1562,2735,1043,4187,1238,27966,3305,1225,804,2721,931,10701,2149,4574,1036,2739,837,6006,1594,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2802314,15163,114550,4923,285076,6359,1168495,8635,619600,7970,282130,6454,332463,7929,2292118,17033,81926,4331,221531,6365,962534,10474,515110,7390,234674,5983,276343,6608,246404,10107,14277,2129,29348,2745,109448,6555,50511,3831,22143,2407,20677,2229,48377,4730,4073,1237,8896,2170,19117,2667,7880,1563,4638,1103,3773,842,93521,5147,8949,1584,17710,2267,33961,3753,15976,1912,7075,1558,9850,1446,121894,5852,5325,1257,7591,1967,43435,3144,30123,2753,13600,1602,21820,1950,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
