GEO_ID,B24032_001E,B24032_001M,B24032_002E,B24032_002M,B24032_003E,B24032_003M,B24032_004E,B24032_004M,B24032_005E,B24032_005M,B24032_006E,B24032_006M,B24032_007E,B24032_007M,B24032_008E,B24032_008M,B24032_009E,B24032_009M,B24032_010E,B24032_010M,B24032_011E,B24032_011M,B24032_012E,B24032_012M,B24032_013E,B24032_013M,B24032_014E,B24032_014M,B24032_015E,B24032_015M,B24032_016E,B24032_016M,B24032_017E,B24032_017M,B24032_018E,B24032_018M,B24032_019E,B24032_019M,B24032_020E,B24032_020M,B24032_021E,B24032_021M,B24032_022E,B24032_022M,B24032_023E,B24032_023M,B24032_024E,B24032_024M,B24032_025E,B24032_025M,B24032_026E,B24032_026M,B24032_027E,B24032_027M,B24032_028E,B24032_028M,B24032_029E,B24032_029M,B24032_030E,B24032_030M,B24032_031E,B24032_031M,B24032_032E,B24032_032M,B24032_033E,B24032_033M,B24032_034E,B24032_034M,B24032_035E,B24032_035M,B24032_036E,B24032_036M,B24032_037E,B24032_037M,B24032_038E,B24032_038M,B24032_039E,B24032_039M,B24032_040E,B24032_040M,B24032_041E,B24032_041M,B24032_042E,B24032_042M,B24032_043E,B24032_043M,B24032_044E,B24032_044M,B24032_045E,B24032_045M,B24032_046E,B24032_046M,B24032_047E,B24032_047M,B24032_048E,B24032_048M,B24032_049E,B24032_049M,B24032_050E,B24032_050M,B24032_051E,B24032_051M,B24032_052E,B24032_052M,B24032_053E,B24032_053M,B24032_054E,B24032_054M,NAME,B24032_001EA,B24032_001MA,B24032_002EA,B24032_002MA,B24032_003MA,B24032_003EA,B24032_004MA,B24032_004EA,B24032_005EA,B24032_005MA,B24032_006EA,B24032_006MA,B24032_007MA,B24032_007EA,B24032_008EA,B24032_008MA,B24032_009MA,B24032_009EA,B24032_010MA,B24032_010EA,B24032_011MA,B24032_011EA,B24032_012MA,B24032_012EA,B24032_013EA,B24032_013MA,B24032_014MA,B24032_014EA,B24032_015MA,B24032_015EA,B24032_016EA,B24032_016MA,B24032_017MA,B24032_017EA,B24032_018MA,B24032_018EA,B24032_019EA,B24032_019MA,B24032_020MA,B24032_020EA,B24032_021MA,B24032_021EA,B24032_022EA,B24032_022MA,B24032_023EA,B24032_023MA,B24032_024EA,B24032_024MA,B24032_025MA,B24032_025EA,B24032_026MA,B24032_026EA,B24032_027EA,B24032_027MA,B24032_028MA,B24032_028EA,B24032_029MA,B24032_029EA,B24032_030EA,B24032_030MA,B24032_031MA,B24032_031EA,B24032_032EA,B24032_032MA,B24032_033EA,B24032_033MA,B24032_034EA,B24032_034MA,B24032_035EA,B24032_035MA,B24032_036MA,B24032_036EA,B24032_037EA,B24032_037MA,B24032_038EA,B24032_038MA,B24032_039MA,B24032_039EA,B24032_040MA,B24032_040EA,B24032_041EA,B24032_041MA,B24032_042MA,B24032_042EA,B24032_043EA,B24032_043MA,B24032_044EA,B24032_044MA,B24032_045EA,B24032_045MA,B24032_046EA,B24032_046MA,B24032_047MA,B24032_047EA,B24032_048EA,B24032_048MA,B24032_049EA,B24032_049MA,B24032_050MA,B24032_050EA,B24032_051MA,B24032_051EA,B24032_052EA,B24032_052MA,B24032_053MA,B24032_053EA,B24032_054EA,B24032_054MA,state
0400000US13,36633,351,26978,2982,25674,1815,45100,13776,30254,723,40234,692,44252,4061,26996,824,42363,1715,40621,1289,55359,6536,65133,6115,55502,2777,73591,4832,38842,3412,46493,2605,70992,2845,95455,39162,24602,1259,42745,1550,40804,1305,47505,3034,16444,695,20505,2436,15969,781,31159,919,46161,1126,27263,286,21785,6225,20594,6307,37001,57629,31322,2636,30540,703,35238,1905,17424,866,33587,2836,31780,1274,46534,6486,43619,5630,38737,1583,40438,1111,34660,4359,32440,2064,42094,1706,48277,44156,20964,1040,31597,420,35580,936,30545,417,12103,477,12583,4164,12069,503,16801,644,39089,1929,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,40193,645,25499,3349,25231,3519,54004,22076,42579,4834,47259,3959,39411,5510,29648,3532,45211,5306,39891,3553,80664,13749,46319,10224,47048,5904,54884,17457,39655,7490,40271,3285,62531,8175,-666666666,-222222222,25991,3743,46443,3103,41173,3161,54363,8044,29348,2637,25404,4492,30181,1785,32076,3523,58835,5321,31251,388,31064,4227,31064,4227,-666666666,-222222222,41230,7879,24250,2942,31371,5444,23296,1547,35790,6193,31221,1358,61308,12071,43109,12210,40402,1676,39661,3805,41049,1467,28732,2982,31986,3382,-666666666,-222222222,22235,4912,36826,1055,35347,3377,37779,1648,23295,1309,19841,4238,24017,1460,21863,2627,50034,3359,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,34222,1292,31241,1009,30934,900,50227,39924,31801,944,42310,3422,38647,4678,24401,2077,47402,4951,42465,4475,71494,8965,33822,6357,52279,13546,63636,20946,30184,9485,41447,5294,72445,8221,90815,313812,21929,2999,35080,3000,38869,8542,33754,3701,13956,3069,17098,6987,13310,3073,31969,2884,50489,3013,21918,427,17685,4599,17115,3727,42293,14912,25969,5886,24548,1802,22034,4394,16928,1298,22199,3957,20009,3105,56476,43412,27823,6842,30361,2633,29981,4262,30948,4045,22655,3029,30060,5390,-666666666,-222222222,20158,4156,25161,1520,23506,3294,25650,1357,12485,1053,21246,6431,12193,935,14991,3332,32980,4467,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,41933,273,39954,2666,36612,1075,53991,7503,42219,1034,47350,1009,47122,1271,26329,789,46833,1016,43147,2468,72010,3632,59431,3349,70077,3166,80433,2454,46444,2822,52373,2012,75664,2430,96615,38009,26668,893,42478,1584,42085,972,44062,3777,19238,752,22121,2713,18546,835,31568,775,69772,2851,30048,245,22399,4217,20519,3358,54148,25843,36622,1676,33171,2050,40432,1530,18017,748,35476,1875,32438,3372,46860,6070,37048,2965,41733,627,42826,1659,36137,2167,35657,869,43847,2718,49410,16837,21972,822,32160,289,36464,661,31093,349,12862,654,16067,1600,12442,431,20741,668,50286,1832,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,38304,701,38807,5383,32085,3580,66912,8044,37310,1317,46057,832,41497,916,25711,790,43516,3695,40825,1116,66147,7560,46941,5284,51427,1361,64902,5251,31970,3523,39445,2196,60168,3964,41404,1122,26471,2111,41757,1209,41036,1698,42442,2344,13505,1578,18378,3995,12448,906,30735,1178,49248,2130,25927,282,25862,4453,21264,8476,42433,19307,26740,1380,32312,658,29379,2135,16668,552,30526,1271,28433,2626,40821,6716,28469,2346,34876,1980,36460,1053,25810,1626,28380,2161,37012,2155,31596,4421,20972,1066,30149,386,30051,1419,30183,320,11664,405,17221,2671,11169,441,16541,868,34394,1700,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40715,332,38557,2603,37428,2648,42329,4996,40580,839,42950,1497,45639,1989,26667,1296,47088,1344,45180,2581,70252,7735,42014,4379,60581,3111,65532,3788,23841,6306,40574,2072,53772,4881,70072,18051,25843,2964,41749,1590,42222,2801,41327,2193,14314,1589,21507,1908,12746,1478,33584,3242,57899,3782,26749,330,26350,5156,26458,5094,20699,3376,34204,4325,32440,1273,30766,1277,16216,632,37287,3474,32768,3473,47295,8272,28688,3711,40072,1567,40761,1010,26848,3593,28696,2179,36671,2315,45934,6434,20108,1529,28627,1135,30332,1521,27911,977,10921,672,11591,2501,10800,737,16830,1786,46398,1955,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,40140,639,39430,3148,34578,2814,51822,2778,35545,1116,46230,1109,45826,2467,26542,1258,50012,1943,46128,4138,63018,4789,50476,6940,59245,6315,66588,4460,38581,6143,46340,3635,65563,4001,71167,55585,20977,1626,41395,1335,41285,1510,41585,2596,12646,1446,21218,2203,11009,1139,31213,1280,47598,4907,26641,319,22553,3631,21041,3288,51083,25364,32859,3339,32671,2691,31313,2045,16536,1115,35433,3526,33066,4411,42868,4189,30292,3132,35025,2076,35870,1640,30725,4223,32868,2077,40639,1569,49875,26217,23127,2318,30335,649,32098,1940,29074,1883,11541,528,16979,6307,11135,573,17055,2044,35062,1594,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35302,435,36229,3857,24457,3025,59237,5392,31294,794,42533,2179,42900,2911,22794,1012,42012,2295,39383,1879,56583,4521,41435,5940,50392,4155,57622,5314,31487,4926,37111,2019,59287,5171,124426,81672,22267,1415,39704,1922,38531,3142,40434,1873,12460,1131,19847,4959,11898,740,26937,994,42617,2075,25434,376,25103,3160,20408,11591,38750,16207,27002,3693,31184,939,31129,2889,16269,516,30891,1671,26526,2965,46399,5239,28280,2791,36414,1125,37445,1316,27284,4241,26638,1315,32584,2651,36591,6264,19384,2094,29045,1180,30441,1725,28476,1286,11137,506,15709,3835,10898,532,16427,1251,36323,1162,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41101,343,60248,5189,28458,5671,70210,5582,37784,3119,51701,1137,49156,3620,25606,1135,50279,2139,49443,3904,56546,12581,42044,6700,51772,1975,67093,8159,40597,6176,44306,3299,66695,5881,150481,157802,24543,2583,45838,2778,40267,3016,51524,1468,17742,1486,26355,3447,16038,1148,32769,3938,48721,2277,24940,492,30808,3218,15648,8325,38078,7648,35000,4119,35236,4021,31486,2926,16627,727,30874,2625,29769,3610,37015,4907,30259,2575,31684,978,32019,1422,29805,3035,30741,1659,38231,2680,-666666666,-222222222,19336,1986,28982,1376,32751,2165,26929,793,13106,969,18330,2192,12150,621,16030,1043,35005,2381,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,36057,648,28824,2887,27575,2929,65917,13831,34592,2435,50200,2479,46150,1501,25305,1728,41527,3569,36990,4603,58059,10532,38321,5803,50760,3882,61743,8930,33609,4875,41263,2649,60132,5016,-666666666,-222222222,25269,1950,38090,3444,34903,2815,43374,5337,16083,1634,19652,3317,15160,2683,31833,1902,54729,3907,26648,474,11624,6505,11624,6505,-666666666,-222222222,16591,4881,32432,2833,30408,6680,16248,906,31994,5253,31144,3657,44814,9430,32344,4810,36489,2202,38288,2790,23861,5988,32361,2007,38320,3247,41224,24454,22324,4721,30044,663,29778,2212,30094,850,15294,1555,20510,6601,14974,1566,17641,2387,38438,3441,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,49401,901,28107,5697,26247,2614,47077,18892,40758,920,53930,2885,50237,3171,27616,1690,50230,971,46673,2070,70587,9588,66101,3587,62355,3916,76521,5679,46567,4756,71139,1226,90478,1409,60938,56560,34745,2876,51076,1286,50483,2032,52028,2916,19863,1697,30054,4262,17299,1463,35891,1594,83057,2864,37536,868,18861,2821,17760,2940,22105,24093,43183,4873,42336,5686,40075,5465,18332,1328,40885,4698,36341,4334,62446,9659,49833,5647,45182,1917,48116,3294,40808,2186,50452,944,60553,1854,60543,9329,25507,1572,39393,1520,42045,1091,37021,961,15191,1052,19294,5166,14410,1589,23957,1942,71273,1537,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,50459,340,28163,5080,21893,7875,81526,38740,45321,2509,60027,2942,51705,1714,30067,2438,50471,1575,45044,3790,80065,5852,68921,4599,75192,3693,82018,4270,51109,1351,66292,1477,86291,3164,101660,9534,34433,3361,50780,1148,51341,1192,50015,2824,20760,842,28641,5378,19987,1273,33470,3464,70031,2046,35045,562,14569,5822,14277,5264,70833,149322,37068,2357,45395,3014,46562,3334,17183,770,31844,2551,30173,4009,60055,8858,50289,4085,51999,1310,55436,2177,41605,3192,47193,1693,56778,2725,53470,19686,26727,1213,37333,693,40692,749,36221,683,13655,1140,14684,1864,13380,1387,20880,944,51907,1501,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,39666,613,26713,1980,23714,1962,60167,11783,37385,1734,50544,447,45890,1120,24350,1241,44437,2198,41051,781,70089,4133,45793,1703,50951,1533,64059,4508,32136,1731,41040,965,62435,2509,78483,14434,22400,911,42338,1172,41461,1008,44985,3207,13324,903,18402,3098,12344,477,29528,2391,55476,1690,25585,233,12290,1924,11701,1035,45563,21309,29993,2709,34088,1739,30926,1351,15463,464,34381,3595,31756,1131,54023,6620,32146,3127,35234,911,37396,1160,27139,2254,28986,1690,37032,1348,50026,19357,17994,1371,30141,433,32049,891,29172,827,11214,285,14872,1901,10918,301,16474,568,42842,1478,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,42419,462,39766,2167,35302,1995,75129,11155,43810,2163,49133,1601,46325,1569,30038,1409,47910,3087,42610,3316,71425,3323,56502,4519,62053,1999,73384,4602,41519,1869,50961,1191,66757,2577,107549,43146,26997,1879,42488,1714,41592,1067,45489,2889,18664,1606,27252,2031,16719,912,32832,2975,59401,2186,31053,201,21679,2257,20484,3871,55008,11690,36129,2073,39316,1649,40037,2005,18522,1027,36156,2272,31518,3462,55905,5815,39732,3636,46215,1286,48002,1920,38728,3684,36688,1212,46151,1774,58750,10027,23130,1796,32051,336,32776,1470,31873,337,13560,856,16482,2737,13034,915,20649,930,46891,974,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35230,747,42188,5156,27140,3237,72175,11548,31225,1176,36887,1099,37451,4416,25479,2242,45796,5268,43099,4776,51487,2876,45216,9043,45831,6712,51445,3632,34375,9643,35251,3961,61691,4279,-666666666,-222222222,23304,3382,40033,2746,37188,1721,43371,3591,15039,1308,23548,5205,12408,1291,31559,1857,40714,1384,24511,723,25459,9387,23625,12153,26523,14753,26548,6824,24623,1256,34261,6346,15797,830,37250,4903,35792,6003,41641,9730,29186,3717,30820,959,31089,1131,30083,3233,27042,2581,32688,6121,-666666666,-222222222,21887,3504,29152,1674,31247,1630,27607,1225,11421,736,21336,1483,9861,910,18694,2487,34988,2374,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,36937,335,32121,3031,28285,3627,51446,5273,36534,1060,42997,1914,48207,2735,25383,875,46055,1279,41678,1034,65989,4093,51267,1671,55345,3105,70481,4202,32183,4797,42391,2049,67021,4036,71068,32924,25734,1530,38610,1884,37256,1762,40143,3067,14537,1045,19926,3774,13635,1073,32249,1708,41960,1523,26534,287,12905,4491,11795,3256,68000,48162,35556,2307,31554,854,39532,4369,16347,656,34623,3360,31620,2053,46407,3198,33508,4062,35506,865,36199,960,31592,1132,31135,949,39651,2416,47522,13218,19121,1564,30241,380,33401,1218,28089,943,11579,552,14698,2889,11246,553,17420,991,34998,1374,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,35355,865,40558,3876,30932,1619,78750,8056,35315,2348,37487,3680,42393,8352,25984,1483,49181,4774,44679,5516,71367,15950,32424,9325,42465,10798,56622,13595,26763,11857,41599,4656,55449,5271,-666666666,-222222222,20852,4139,38960,2610,37104,2186,41598,4583,16178,1273,20804,5495,15621,1360,31653,4457,48777,5728,22493,707,23466,3644,21054,4665,56395,13608,24411,13082,23295,5285,23162,6786,17368,1967,25004,4894,22028,4436,50298,7032,32873,9555,30836,2307,31420,2272,27670,6361,24899,2717,30871,2573,-666666666,-222222222,14298,7543,26799,1281,26160,2216,27097,1504,12206,654,13411,1850,11986,646,15043,2301,36880,2165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,37832,1054,37295,2120,37198,2089,39401,10670,35174,2639,40292,1324,40914,2191,27330,2040,56083,2388,52338,2660,70660,7111,41803,3690,51715,2231,56813,5246,31901,4217,42001,2501,61312,1916,117416,18738,26480,2007,39124,2603,40837,2782,36746,1837,15255,1585,20773,2954,14246,2140,31913,2000,52245,4341,26354,328,14516,1919,14570,1922,11843,14790,32369,6277,30677,993,26412,6526,16605,1023,37797,3446,34686,6459,42272,6814,33577,3182,37564,1922,38403,2198,31731,4594,27149,1290,32321,2719,30273,12784,21102,1730,29377,1189,30377,1295,28739,1497,10950,750,11226,1832,10896,789,18064,2456,37086,972,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35658,510,62772,7899,32666,2988,77274,6766,38162,4341,42146,2561,40986,3164,24896,1558,41111,1847,35527,3915,77393,8999,46814,3628,43818,5122,55968,9196,35433,2799,35864,2087,59460,5649,-666666666,-222222222,24694,1892,46254,2654,43146,4910,48076,6592,30071,750,30889,830,29035,1592,30185,4033,62188,2350,28402,919,38381,10955,27241,17366,56344,17718,36393,6420,31238,3682,36860,3521,18472,1762,35220,5956,31407,1415,65341,19227,31593,7568,36541,1752,35980,2198,37349,3706,29701,3582,33682,4256,51583,24815,22119,3287,35482,1422,35565,3187,35441,1848,24751,1080,25041,1437,24565,1466,17035,1099,46785,2832,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,46024,957,30886,14425,27433,5796,47261,21886,41963,2867,60445,2934,53043,6991,30326,2130,50918,4420,41418,7941,71640,8084,65536,10167,74226,7607,86136,12175,40363,7785,60382,5485,81934,5518,250001,-333333333,30072,3834,45980,2288,45270,3459,46716,4140,17887,3485,18432,4640,17354,5169,36394,4391,59715,7912,31380,428,21835,8687,21835,8687,-666666666,-222222222,32413,8706,40743,2116,40281,7729,17054,1844,38071,5258,31210,12811,51108,3901,46455,8583,46234,4175,50945,2943,31689,4787,36670,2512,46323,5530,29500,21475,25181,5633,35305,1251,35573,2594,35177,1914,13010,1755,11702,3636,13390,2130,19346,2991,42340,5232,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"250,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,50462,297,25187,8360,19582,2659,68036,19074,43478,2806,60032,2432,56107,3575,28689,2070,47873,2304,42854,2590,82413,5350,81912,3838,90365,3185,108120,7378,46217,3152,62995,2321,85203,4361,86133,32044,30478,1358,52400,1387,54253,2105,51031,1349,21272,576,26873,1858,20601,631,35354,1768,80904,1808,35130,425,21572,6509,20881,6225,42733,47744,36112,2248,46014,2264,40094,1903,19200,1144,35446,3114,31426,1803,67729,5109,58785,5997,51366,1021,56021,1868,36893,3388,41481,885,51660,981,54174,20605,21971,1330,39944,658,48121,1487,36523,583,15187,751,18272,1728,14342,1195,17986,1475,55317,1718,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,33104,1418,42474,5930,26566,3178,60098,7740,32354,3831,36524,3695,42487,8751,24688,2739,46600,8328,41596,4476,54330,7817,32382,7024,38800,9103,52441,15124,32277,3738,46145,4498,66819,5103,95477,36205,21973,2251,34410,3832,34323,3392,34650,7211,15400,2204,20901,2399,12770,2543,26006,2810,50961,3515,23742,942,25920,11474,11714,5146,36670,5480,26404,9643,24539,5405,24643,5008,17345,1859,39660,8659,31389,5470,44984,5789,29658,5507,29789,2802,31818,2748,23656,5583,29770,3480,46880,3355,-666666666,-222222222,16687,1962,27707,2500,30936,1777,26623,1446,12215,927,16823,4719,11874,935,15174,2010,35449,3028,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
