GEO_ID,B25126_001E,B25126_001M,B25126_002E,B25126_002M,B25126_003E,B25126_003M,B25126_004E,B25126_004M,B25126_005E,B25126_005M,B25126_006E,B25126_006M,B25126_007E,B25126_007M,B25126_008E,B25126_008M,B25126_009E,B25126_009M,B25126_010E,B25126_010M,B25126_011E,B25126_011M,B25126_012E,B25126_012M,B25126_013E,B25126_013M,B25126_014E,B25126_014M,B25126_015E,B25126_015M,B25126_016E,B25126_016M,B25126_017E,B25126_017M,B25126_018E,B25126_018M,B25126_019E,B25126_019M,B25126_020E,B25126_020M,B25126_021E,B25126_021M,B25126_022E,B25126_022M,B25126_023E,B25126_023M,B25126_024E,B25126_024M,B25126_025E,B25126_025M,B25126_026E,B25126_026M,B25126_027E,B25126_027M,B25126_028E,B25126_028M,B25126_029E,B25126_029M,B25126_030E,B25126_030M,B25126_031E,B25126_031M,B25126_032E,B25126_032M,B25126_033E,B25126_033M,B25126_034E,B25126_034M,B25126_035E,B25126_035M,B25126_036E,B25126_036M,B25126_037E,B25126_037M,B25126_038E,B25126_038M,B25126_039E,B25126_039M,B25126_040E,B25126_040M,B25126_041E,B25126_041M,B25126_042E,B25126_042M,B25126_043E,B25126_043M,B25126_044E,B25126_044M,B25126_045E,B25126_045M,B25126_046E,B25126_046M,B25126_047E,B25126_047M,B25126_048E,B25126_048M,B25126_049E,B25126_049M,B25126_050E,B25126_050M,B25126_051E,B25126_051M,B25126_052E,B25126_052M,B25126_053E,B25126_053M,B25126_054E,B25126_054M,B25126_055E,B25126_055M,B25126_056E,B25126_056M,B25126_057E,B25126_057M,B25126_058E,B25126_058M,B25126_059E,B25126_059M,B25126_060E,B25126_060M,B25126_061E,B25126_061M,B25126_062E,B25126_062M,B25126_063E,B25126_063M,NAME,B25126_001MA,B25126_001EA,B25126_002MA,B25126_002EA,B25126_003MA,B25126_003EA,B25126_004EA,B25126_004MA,B25126_005EA,B25126_005MA,B25126_006EA,B25126_006MA,B25126_007MA,B25126_007EA,B25126_008MA,B25126_008EA,B25126_009EA,B25126_009MA,B25126_010EA,B25126_010MA,B25126_011EA,B25126_011MA,B25126_012MA,B25126_012EA,B25126_013MA,B25126_013EA,B25126_014MA,B25126_014EA,B25126_015EA,B25126_015MA,B25126_016EA,B25126_016MA,B25126_017EA,B25126_017MA,B25126_018MA,B25126_018EA,B25126_019MA,B25126_019EA,B25126_020EA,B25126_020MA,B25126_021EA,B25126_021MA,B25126_022EA,B25126_022MA,B25126_023MA,B25126_023EA,B25126_024MA,B25126_024EA,B25126_025MA,B25126_025EA,B25126_026EA,B25126_026MA,B25126_027EA,B25126_027MA,B25126_028EA,B25126_028MA,B25126_029MA,B25126_029EA,B25126_030MA,B25126_030EA,B25126_031EA,B25126_031MA,B25126_032EA,B25126_032MA,B25126_033EA,B25126_033MA,B25126_034MA,B25126_034EA,B25126_035MA,B25126_035EA,B25126_036MA,B25126_036EA,B25126_037EA,B25126_037MA,B25126_038EA,B25126_038MA,B25126_039EA,B25126_039MA,B25126_040EA,B25126_040MA,B25126_041MA,B25126_041EA,B25126_042EA,B25126_042MA,B25126_043EA,B25126_043MA,B25126_044EA,B25126_044MA,B25126_045MA,B25126_045EA,B25126_046MA,B25126_046EA,B25126_047MA,B25126_047EA,B25126_048EA,B25126_048MA,B25126_049EA,B25126_049MA,B25126_050EA,B25126_050MA,B25126_051MA,B25126_051EA,B25126_052MA,B25126_052EA,B25126_053EA,B25126_053MA,B25126_054EA,B25126_054MA,B25126_055MA,B25126_055EA,B25126_056MA,B25126_056EA,B25126_057MA,B25126_057EA,B25126_058MA,B25126_058EA,B25126_059EA,B25126_059MA,B25126_060EA,B25126_060MA,B25126_061MA,B25126_061EA,B25126_062MA,B25126_062EA,B25126_063MA,B25126_063EA,state
0400000US01,1841217,10615,1246080,12085,123729,5308,9762,1601,33338,3285,22177,2508,14637,1840,14470,1794,10206,1756,9020,1414,4166,1089,5953,1268,728646,9263,24044,2674,151628,4758,161459,5348,111722,4725,106276,4713,65973,3369,51968,2559,23655,2218,31921,2323,393705,4417,5372,1133,41794,2286,62524,3262,52251,2709,81557,3136,65230,2916,43005,2813,19241,1823,22731,1815,595137,11423,215041,7567,8005,1745,32705,3524,39265,3006,36104,3844,42272,3409,21642,2484,16943,2176,7708,1389,10397,1615,301133,7709,6591,1407,34450,3220,49386,3923,51544,4110,57418,3988,36013,3291,33601,2715,15215,1742,16915,1836,78963,4183,2575,940,10900,1676,11011,1578,12267,1852,13421,1748,10104,1477,8275,1402,4826,925,5584,1113,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,249659,2978,156006,4250,19476,2000,928,614,4538,861,2468,551,5504,962,4501,1059,762,389,411,258,172,124,192,160,102705,3140,2256,723,19697,1937,13646,1471,29245,2314,22648,1690,7124,1155,4305,922,2398,573,1386,444,33825,1603,417,217,3977,802,4475,857,6942,1020,9531,1096,4050,831,3195,864,508,239,730,341,93653,4082,41460,2820,2750,921,7052,1325,5082,847,9141,1328,10529,1879,3087,1022,2026,755,1180,531,613,296,45022,2682,1289,729,6114,1464,6226,1099,10294,1552,12515,1660,5132,1169,2082,650,824,325,546,215,7171,1211,275,203,623,251,1231,567,1582,517,1840,695,690,351,505,312,246,317,179,114,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2428743,11353,1484857,11801,143369,5618,5751,1146,56131,3647,21847,2518,19515,2418,20522,2091,8650,1859,7304,1418,2011,702,1638,687,818062,9450,19606,1844,240722,6064,181178,5463,132785,5426,124216,5244,48407,3249,49402,3072,11681,1486,10065,1343,523426,5760,8265,1087,111134,4234,117493,4242,97729,3870,101291,3832,42539,2193,29020,2003,8475,1155,7480,1073,943886,14175,336746,7927,9390,1654,78985,4581,67114,3734,62960,4116,61248,4594,25782,2681,17827,2112,6612,1625,6828,1263,482954,11299,9142,1622,110496,5490,90994,4344,89000,4826,89275,5016,42533,2938,31128,3332,8765,1566,11621,1942,124186,4771,3322,818,21352,2141,23430,2239,25384,2427,25782,2680,11291,1488,8445,1591,2509,804,2671,683,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1131288,8373,744318,10448,81959,4225,6481,1252,23647,2581,12821,1701,11594,1618,11740,1648,6253,1180,4625,1120,1621,605,3177,971,423406,6799,13211,1610,92172,4465,83152,4179,70399,3539,77187,3302,33052,2324,24430,2561,13185,1541,16618,1800,238953,4846,3039,719,30286,2453,40729,2488,37333,2197,50929,2541,33944,2191,20216,1629,10203,1489,12274,1421,386970,9803,142312,6692,8867,1776,23650,2691,28585,3081,23672,2914,26015,2608,12101,1712,9514,1478,5324,1206,4584,1086,193809,6552,4877,1387,26965,2585,33470,2932,32080,2724,40208,3055,21744,2384,16083,2080,9081,1519,9301,1467,50849,3708,1976,608,6847,1528,8701,1331,8425,1329,9368,1230,6827,1206,3717,728,2529,648,2459,769,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12758648,18835,6855688,27608,546684,10816,19798,2217,110960,5741,61593,4658,86874,4924,78535,4634,57729,3261,71729,3651,26007,2403,33459,2776,4246294,23382,59572,3512,625623,11760,532148,9622,653004,11853,641199,11630,506126,9798,628886,9912,260128,7429,339608,7817,2062710,11805,11779,1754,162146,5024,177705,5182,302208,6649,419326,8079,332049,6367,343183,7278,136042,4856,178272,5022,5902960,28154,1855896,19358,36702,3294,195057,7793,213314,7442,304925,8765,367190,10223,251352,8447,196330,6014,100331,5092,190695,6955,3279426,22027,38460,3117,305450,9237,309052,9002,493855,8653,626162,13623,488413,12367,435817,10119,225030,7248,357187,9643,767638,11432,10090,1252,72055,3812,77356,4198,119767,5312,147191,5526,113729,5680,94067,4989,50464,3207,82919,4215,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2039592,7530,1302533,10820,146630,5162,7281,1303,36963,3082,21258,2258,21772,1930,21362,2215,11481,1502,11447,1248,4197,885,10869,1406,822174,8262,19904,1662,190025,6270,161735,4990,118568,4435,133514,4772,61473,3478,60370,3464,19481,2033,57104,3045,333729,4360,5048,906,49711,3036,53981,2975,47054,2641,70073,3459,36701,2448,33284,2047,10713,1417,27164,2121,737059,11315,308904,7529,9662,1632,47219,3481,43675,3853,46868,3532,66417,4430,31817,3321,26917,2831,9460,1551,26869,3012,343255,8843,8976,1617,51295,3526,43443,3431,46713,3094,81880,4608,36707,3391,32455,3172,11946,1848,29840,2327,84900,3724,2669,757,13944,1633,10076,1599,13287,1743,19343,2006,9672,1411,7481,1260,3014,861,5414,974,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1355817,6673,900039,8072,62326,3627,1059,593,4818,933,4033,851,8841,1522,8306,1696,8368,1572,12865,1750,4974,982,9062,1416,579127,6354,5171,1090,50401,3103,56737,2974,88352,4252,69368,3805,76661,3361,93238,3728,38565,2858,100634,3773,258586,4661,985,424,14460,1570,12800,1296,31112,2348,40027,2270,44856,2385,47979,2764,18971,1982,47396,2639,455778,8159,135376,5197,2108,705,8417,1504,9764,1625,18149,2224,18324,2392,13577,1805,12810,1570,8800,1157,43427,3331,239330,6294,2418,873,10862,1579,13662,2007,28774,3044,31690,3105,31059,2725,27717,2644,20496,2342,72652,4093,81072,3735,1069,646,5783,1105,7974,1378,11224,1681,13960,1824,11691,1506,8044,1459,4337,915,16990,1911,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,349743,3705,245808,4425,22908,1991,1241,490,4412,993,4273,916,2271,729,2701,861,2311,727,2438,574,1113,448,2148,709,144501,3639,5222,1140,30019,2161,28307,2118,21129,2061,13192,1480,14663,1585,15279,1254,4689,832,12001,1444,78399,2121,2449,659,15011,1400,10805,1296,10405,1401,9890,1114,10045,1080,9805,1192,2983,615,7006,1175,103935,3908,35861,2513,886,356,5499,1183,7361,1261,4803,1155,5091,1146,3689,1041,3182,946,2252,789,3098,868,54096,3206,1918,813,9112,1708,7158,1574,7612,1683,8279,1495,6912,1263,5425,1092,2899,814,4781,1068,13978,1623,240,241,1287,494,2500,675,1417,431,2426,636,2074,647,1265,508,1320,666,1449,571,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,277378,3304,112492,3641,14111,1452,348,236,1820,632,273,386,673,428,568,311,1207,665,1164,450,1433,618,6625,1052,65957,3105,276,217,6223,1076,618,320,1868,659,3106,744,3881,841,6628,1022,7416,1537,35941,2600,32424,1805,66,110,716,415,226,147,641,326,2203,664,3422,731,4056,657,4994,751,16100,1461,164886,4965,69580,3178,3373,802,8243,1543,2799,679,3280,1004,6555,1168,7996,1548,9196,1329,7281,1296,20857,2178,77267,3398,2707,748,6785,1306,2047,693,4201,1004,7858,1588,12324,1566,11717,1730,10627,1710,19001,2223,18039,1721,330,327,2187,693,477,292,1099,397,2189,646,2784,699,2404,697,2431,846,4138,982,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7328046,25793,4693821,26616,316744,8760,17132,2000,95157,5677,47598,3622,57613,3803,42720,3677,23218,2194,23194,2294,4585,1149,5527,1179,2552017,23818,54937,3822,588008,13547,480597,10632,505626,9759,394922,9259,221011,7398,208745,6655,48040,3853,50131,3762,1825060,12485,24856,2552,304736,6346,328913,7744,418176,9015,359817,9647,185909,5996,131093,4270,36442,2908,35118,2865,2634225,22450,822090,13101,23267,2577,175989,6635,147864,6604,159534,7202,146197,7487,78689,5338,53111,3877,18968,2092,18471,1899,1413457,15975,23375,2916,247537,8828,218854,9299,275773,8202,274341,8995,162752,6324,125093,6155,47818,3986,37914,3154,398678,7777,8304,1377,59843,4264,63122,3964,80962,3552,85069,4243,41444,3143,32702,2940,13153,1881,14079,1883,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
