GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002MA,C08128_002EA,C08128_003EA,C08128_003MA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006EA,C08128_006MA,C08128_007MA,C08128_007EA,C08128_008MA,C08128_008EA,C08128_009EA,C08128_009MA,C08128_010EA,C08128_010MA,C08128_011EA,C08128_011MA,C08128_012MA,C08128_012EA,C08128_013MA,C08128_013EA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016EA,C08128_016MA,C08128_017EA,C08128_017MA,C08128_018MA,C08128_018EA,C08128_019MA,C08128_019EA,C08128_020EA,C08128_020MA,C08128_021EA,C08128_021MA,C08128_022EA,C08128_022MA,C08128_023MA,C08128_023EA,C08128_024MA,C08128_024EA,C08128_025EA,C08128_025MA,C08128_026EA,C08128_026MA,C08128_027EA,C08128_027MA,C08128_028EA,C08128_028MA,C08128_029MA,C08128_029EA,C08128_030MA,C08128_030EA,state
0400000US13,4421064,22975,3478403,23816,696030,16307,239790,9964,6841,1648,3518258,22220,2790232,22620,578258,14093,146653,7552,3115,866,448491,11971,357959,10073,59559,4825,29067,3720,1906,1072,93277,7020,74427,6427,15479,2331,3109,824,262,238,141822,6327,107696,5789,21910,2001,11742,2144,474,407,219216,7808,148089,6330,20824,1909,49219,4349,1084,513,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,685447,7710,471193,7997,168375,5035,42955,2974,2924,1337,454798,8532,314242,7521,118258,4588,21654,2141,644,361,92733,4904,65095,3816,22005,1626,4619,1042,1014,737,49272,3830,39488,3219,7694,1291,2069,789,21,36,58139,3848,38482,3167,15700,1863,3159,1031,798,1080,30505,3393,13886,2196,4718,1088,11454,1639,447,337,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,714398,8872,553069,9931,107800,5311,51555,3794,1974,843,563872,9532,443915,10170,88274,4423,30929,2627,754,370,69747,4986,54519,4644,10962,1947,4071,973,195,166,5741,1104,3991,873,1622,582,128,130,0,190,30686,3669,21738,2919,5292,1102,3520,937,136,148,44352,4520,28906,3729,1650,595,12907,2050,889,654,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6043111,22829,5026186,24692,735970,13676,273036,8300,7919,1546,4438464,24862,3705155,24903,574156,11849,154989,6117,4164,1155,482137,11118,413092,10114,48789,3346,19380,2169,876,432,568138,10993,497580,9908,58091,3337,12266,1653,201,178,289989,7511,235963,7124,38691,2490,14572,1750,763,361,264383,8659,174396,6502,16243,2005,71829,4308,1915,757,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3031672,15356,2567624,15301,323256,8207,136484,5381,4308,1038,2520928,15769,2160286,15968,274957,7316,83545,3860,2140,586,273249,8293,232397,8014,26952,2968,13504,2306,396,278,32567,3263,27622,2718,4157,1139,767,433,21,38,102679,5008,83515,4668,11986,1712,6590,1320,588,289,102249,3955,63804,3783,5204,1090,32078,2642,1163,653,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1565334,9879,1244594,10039,213432,6031,104867,4119,2441,677,1264875,11837,1027169,11546,177973,5936,58586,3129,1147,407,134837,5596,112318,4920,16168,2002,6230,1066,121,90,16335,2059,11579,1735,4144,915,488,452,124,203,74840,3873,54871,3480,11675,1598,8251,1371,43,58,74447,3958,38657,2658,3472,884,31312,2594,1006,479,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388575,10089,1079070,10248,225809,6378,80734,4061,2962,683,1140610,12904,902359,11751,187520,6389,48947,2561,1784,557,131934,6456,103881,5318,20560,2413,7037,1291,456,441,6746,1543,4844,1271,1302,797,551,445,49,79,53345,3281,35663,2388,11885,1810,5638,1014,159,140,55940,3146,32323,2214,4542,884,18561,1892,514,269,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1879141,13562,1494992,13645,281177,7230,99777,5016,3195,1020,1538152,13453,1238878,12838,232330,7558,64956,4297,1988,830,187060,8259,148763,7084,27245,2646,10765,1789,287,170,21516,2154,17974,2009,2716,829,795,502,31,50,72113,4819,51668,3849,14366,2093,5882,2048,197,194,60300,4078,37709,3327,4520,1152,17379,1687,692,412,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1987108,13668,1580910,13660,295601,8881,107574,5946,3023,824,1634035,17722,1304788,16030,254563,8115,72698,4964,1986,720,194386,8333,159580,7196,23327,2754,11046,2155,433,388,28810,3121,24590,2947,3827,880,393,226,0,201,77517,4452,62122,4123,9301,1754,5912,1400,182,188,52360,3737,29830,2739,4583,1136,17525,2559,422,300,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,638497,7135,491589,7545,90368,4215,55587,3635,953,352,493656,8394,385231,7648,76244,4022,31693,2455,488,270,68589,4889,54248,4239,8488,1634,5787,1259,66,91,5210,871,4724,826,354,172,132,124,0,159,36499,3091,28492,2900,4075,955,3845,883,87,95,34543,2478,18894,1820,1207,393,14130,1937,312,190,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2960073,14341,2147836,15418,673468,12526,135613,5693,3156,883,2187057,15405,1600566,14108,508432,10901,76548,4146,1511,555,274626,10125,207966,8872,52762,4153,13359,2269,539,437,267211,8098,185417,7942,76956,4384,4807,1357,31,52,108381,5980,78919,5302,22359,2291,6416,1248,687,459,122798,5355,74968,3765,12959,1643,34483,2854,388,215,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3396137,20118,2768083,20581,417957,10805,204806,7177,5291,1213,2418818,20407,1964838,19787,335607,9378,115709,4636,2664,776,251628,8104,211978,7898,24422,2678,14732,1799,496,285,332765,9229,295388,8933,29974,2506,6844,1537,559,407,229398,7294,196163,6718,19813,1956,12875,2065,547,311,163528,7042,99716,5439,8141,1616,54646,4047,1025,668,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4356081,21962,3683348,22519,453003,8138,210722,5344,9008,1389,3585455,21528,3067904,21916,379769,8079,131553,4066,6229,1138,389166,10629,334760,10258,35344,2810,17922,1866,1140,572,66746,4101,54845,3647,10027,1546,1747,744,127,147,155487,6081,126515,5739,17637,1705,10461,1386,874,449,159227,5552,99324,4962,10226,1309,49039,3569,638,219,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2811291,12563,2316830,14561,337226,9659,154002,5396,3233,569,2184366,14299,1828350,14481,266681,7293,87869,4205,1466,412,247813,8166,203796,6909,31730,3619,11920,1531,367,209,102754,4666,87282,4641,14148,1534,1324,748,0,141,132336,4763,103136,4380,18094,2325,10696,1062,410,168,144022,5360,94266,4541,6573,951,42193,2337,990,328,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196527,11156,908087,12740,218273,8168,68258,4641,1909,747,1023357,12841,786012,12803,186842,7950,49374,3530,1129,506,104514,6314,78550,5061,19049,2496,6718,1761,197,199,3180,1067,2154,873,942,531,84,121,0,206,37510,3543,25090,3253,8646,1290,3413,1070,361,429,27966,3305,16281,2079,2794,830,8669,2019,222,215,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2769496,15926,2261559,14086,351603,7561,151315,6283,5019,1024,2264508,17539,1877098,16276,291510,7109,92881,4702,3019,846,245614,9709,201431,8986,31147,2480,12282,1596,754,297,43256,4577,37188,4208,4460,1142,1564,886,44,74,94224,5257,75555,4846,10230,1602,7939,1333,500,313,121894,5852,70287,4237,14256,1345,36649,3185,702,335,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,488297,5336,350753,6199,88252,4217,47083,3589,2209,693,364793,7136,269531,6735,67461,3429,26918,2551,883,540,50849,3837,37406,3285,8693,1333,4331,941,419,331,5243,1654,3229,1110,1476,1079,538,562,0,161,32537,2809,21496,2382,7191,1038,3436,809,414,249,34875,3086,19091,2225,3431,680,11860,1683,493,318,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,967636,7198,768582,7767,137223,5004,60387,3252,1444,469,791009,8707,639019,8031,114602,4674,36590,2421,798,339,92268,4476,76249,3921,11845,1359,3928,717,246,238,6375,1323,5158,1275,998,388,219,178,0,153,38878,2849,27542,2495,7653,1104,3575,640,108,92,39106,2415,20614,1826,2125,706,16075,1708,292,146,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1279533,11630,1059114,13087,157210,5971,62192,4358,1017,397,992409,12264,819776,13146,132259,5158,39904,3395,470,256,133593,6254,113510,6032,15136,1966,4770,1152,177,223,54406,4712,49228,4350,2553,771,2575,1121,50,82,58010,3465,49290,3298,5871,988,2783,789,66,76,41115,3659,27310,3000,1391,536,12160,2138,254,213,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685701,7315,550435,8416,88441,4551,46012,2969,813,423,558119,7945,452712,8183,76415,3969,28603,2506,389,344,53572,4100,42753,3591,6581,1386,3959,1233,279,238,5109,1038,4476,962,633,353,0,182,0,182,27641,2472,21970,2466,2776,747,2863,823,32,53,41260,2617,28524,2625,2036,564,10587,1247,113,102,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4281288,18792,3497030,19458,575196,10861,202960,6911,6102,1197,3071511,19482,2474262,19436,479764,10904,114576,4703,2909,756,339529,10558,286211,10079,36343,3091,16560,2316,415,324,470791,9609,421994,8850,35185,3017,12670,1939,942,553,219439,9583,188159,8935,17592,1972,12794,1923,894,574,180018,7732,126404,5982,6312,1119,46360,3863,942,375,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872554,9902,622354,10726,193523,7957,55287,3437,1390,584,700770,9978,507737,10387,158469,6975,33932,2551,632,372,83086,4749,59044,4386,18967,2376,4973,1086,102,151,10934,2065,7294,1562,3246,943,346,428,48,80,36197,2745,24404,2365,9079,1604,2675,724,39,65,41567,3446,23875,2756,3762,958,13361,1754,569,376,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9169233,25906,7231168,26280,1398959,18234,525272,11194,13834,1943,4869602,27024,3724955,25405,924308,14264,215914,6831,4425,721,599205,13672,474213,11918,92800,4439,30843,2837,1349,541,2593733,20861,2186188,19732,288538,7261,116271,5715,2736,882,745525,16694,617144,15744,73772,4431,52443,4549,2166,796,361168,10446,228668,8290,19541,2372,109801,5080,3158,870,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4431005,19374,3469919,19883,708763,14687,245411,7553,6912,1312,3605043,22261,2835158,20723,609257,13528,156589,6125,4039,1112,429299,10729,343932,9037,57911,4254,26374,3220,1082,436,50467,3630,43657,3563,6089,1099,585,284,136,166,137111,5614,102876,5090,23953,2376,10155,1620,127,116,209085,8535,144296,6327,11553,1960,51708,4362,1528,512,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,388595,5049,288658,5785,66832,3671,32238,2446,867,311,315753,4716,243945,5418,54245,3232,17132,1848,431,221,32441,2574,24537,2392,5907,1060,1967,514,30,39,2588,837,1745,665,733,426,110,104,0,147,17355,1440,10238,1288,3917,770,3013,590,187,162,20458,1557,8193,1232,2030,616,10016,1176,219,140,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5330410,21237,4421279,21221,643909,11759,255854,6882,9368,1825,4454047,21935,3729923,21963,559541,11110,159497,4900,5086,1173,417190,10510,348656,9638,43144,2794,24202,2979,1188,690,90734,4518,77349,4426,11365,1581,1834,584,186,239,174517,6148,141520,5909,20765,2264,11232,1401,1000,582,193922,5919,123831,4511,9094,1396,59089,3632,1908,756,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1723902,9202,1318232,10642,302015,6479,100058,4359,3597,754,1419280,9514,1097093,10109,255043,5868,65110,3086,2034,590,180336,5406,137575,4694,31050,2495,11004,1562,707,445,7405,1157,6326,1079,671,301,408,227,0,153,54954,3693,41245,2863,7896,1593,5658,1167,155,133,61927,4350,35993,2834,7355,2353,17878,2340,701,315,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1779891,13638,1396800,13880,246097,7294,134577,6809,2417,644,1254586,12908,1004560,13896,179224,6694,69639,4212,1163,455,191874,8619,153555,7641,25096,2524,12879,2368,344,245,82817,4392,68232,3982,12631,1732,1813,765,141,161,137546,6817,107595,6045,19465,2614,10203,1623,283,262,113068,5768,62858,3965,9681,1642,40043,3921,486,319,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5930486,23224,5006359,23566,609079,11111,306921,6867,8127,1090,4530736,27625,3852216,25936,489487,9430,185527,5233,3506,741,505921,13606,435256,12606,45990,2816,23605,1770,1070,399,340499,11144,291870,10731,40981,3082,7377,1474,271,348,309877,10427,263584,9635,22070,1875,23145,2683,1078,365,243453,7418,163433,6384,10551,1460,67267,3330,2202,652,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505224,6803,419449,6508,61179,3561,24002,2563,594,350,405692,7911,336503,6967,52522,3482,16371,2234,296,231,37493,3542,31797,3065,4088,1195,1608,679,0,203,15219,1967,13678,1856,1358,474,151,140,32,62,27518,2431,24072,2376,1991,535,1364,475,91,152,19302,2118,13399,1656,1220,651,4508,1017,175,195,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
